task_id,base_task_id,image_id,building_id,task_stratum,c2a_rp_eligible,vis_3d,image_path,risk_design_score_A,task_risk_sha256,reference_review_status,formal_use_blocked_until_review
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b.png,11.939260133399603,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e,zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e,zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_5340c12f388446b589bf2c082c39bd5e.png,3.7107590485325352,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0,zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0,zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_5e966f4bdbc849f4b2b200e2f8cc49a0.png,3.8054242783359196,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616,zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616,zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_6472b7993a6e440a9d0e12b560ff4616.png,4.004488000456179,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5.png,3.8687418959588626,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a.png,3.6864736105910576,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b,zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b,zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_9b1e2472265c46989eb1c3911aa5971b.png,3.7656342052783236,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955,zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955,zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_b5f873817a0b4b60b8447e96b0b4e955.png,3.7652943856727012,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98,zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98,zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_b6ca0cc195da4688ba67fa53f0345b98.png,3.702418189246138,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,ordinary,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b.png,3.4443903852152538,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_53d54b73e58940019b731673e65c1902.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/S9hNv5qa7GM_53d54b73e58940019b731673e65c1902.png,14.109703699097196,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.png,7.556923540097862,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,stress,true,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602.png,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/valid_no_occ/img/zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602.png,5.939462050146197,211ea4260415918104685440b07ce72fc17113b1764913c9215c554df901c067,not_flagged,false
