condition,heldout_building,n_types,worker_id,type_id,support
semi,UwV83HsGsw3,2,W028,0,23
semi,UwV83HsGsw3,3,W028,0,23
semi,UwV83HsGsw3,4,W028,0,23
semi,UwV83HsGsw3,2,W029,0,21
semi,UwV83HsGsw3,3,W029,0,21
semi,UwV83HsGsw3,4,W029,0,21
semi,UwV83HsGsw3,2,W030,0,22
semi,UwV83HsGsw3,3,W030,0,22
semi,UwV83HsGsw3,4,W030,0,22
semi,UwV83HsGsw3,2,W031,0,23
semi,UwV83HsGsw3,3,W031,0,23
semi,UwV83HsGsw3,4,W031,2,23
semi,UwV83HsGsw3,2,W032,0,22
semi,UwV83HsGsw3,3,W032,0,22
semi,UwV83HsGsw3,4,W032,0,22
semi,UwV83HsGsw3,2,W033,0,22
semi,UwV83HsGsw3,3,W033,0,22
semi,UwV83HsGsw3,4,W033,0,22
semi,UwV83HsGsw3,2,W034,0,23
semi,UwV83HsGsw3,3,W034,0,23
semi,UwV83HsGsw3,4,W034,0,23
semi,UwV83HsGsw3,2,W035,0,22
semi,UwV83HsGsw3,3,W035,0,22
semi,UwV83HsGsw3,4,W035,2,22
semi,UwV83HsGsw3,2,W036,0,21
semi,UwV83HsGsw3,3,W036,0,21
semi,UwV83HsGsw3,4,W036,0,21
semi,UwV83HsGsw3,2,W037,0,20
semi,UwV83HsGsw3,3,W037,2,20
semi,UwV83HsGsw3,4,W037,3,20
semi,X7HyMhZNoso,2,W001,0,23
semi,X7HyMhZNoso,3,W001,0,23
semi,X7HyMhZNoso,4,W001,0,23
semi,X7HyMhZNoso,2,W002,0,21
semi,X7HyMhZNoso,3,W002,0,21
semi,X7HyMhZNoso,4,W002,0,21
semi,X7HyMhZNoso,2,W006,1,20
semi,X7HyMhZNoso,3,W006,1,20
semi,X7HyMhZNoso,4,W006,1,20
semi,X7HyMhZNoso,2,W008,0,21
semi,X7HyMhZNoso,3,W008,0,21
semi,X7HyMhZNoso,4,W008,0,21
semi,X7HyMhZNoso,2,W010,0,22
semi,X7HyMhZNoso,3,W010,0,22
semi,X7HyMhZNoso,4,W010,0,22
semi,X7HyMhZNoso,2,W011,1,21
semi,X7HyMhZNoso,3,W011,1,21
semi,X7HyMhZNoso,4,W011,1,21
semi,X7HyMhZNoso,2,W012,0,21
semi,X7HyMhZNoso,3,W012,0,21
semi,X7HyMhZNoso,4,W012,0,21
semi,X7HyMhZNoso,2,W013,0,22
semi,X7HyMhZNoso,3,W013,0,22
semi,X7HyMhZNoso,4,W013,0,22
semi,X7HyMhZNoso,2,W014,0,20
semi,X7HyMhZNoso,3,W014,0,20
semi,X7HyMhZNoso,4,W014,0,20
semi,X7HyMhZNoso,2,W015,0,21
semi,X7HyMhZNoso,3,W015,0,21
semi,X7HyMhZNoso,4,W015,0,21
semi,X7HyMhZNoso,2,W017,0,18
semi,X7HyMhZNoso,3,W017,0,18
semi,X7HyMhZNoso,4,W017,0,18
semi,X7HyMhZNoso,2,W018,0,21
semi,X7HyMhZNoso,3,W018,0,21
semi,X7HyMhZNoso,4,W018,0,21
semi,X7HyMhZNoso,2,W021,0,17
semi,X7HyMhZNoso,3,W021,0,17
semi,X7HyMhZNoso,4,W021,0,17
semi,X7HyMhZNoso,2,W027,0,22
semi,X7HyMhZNoso,3,W027,0,22
semi,X7HyMhZNoso,4,W027,0,22
semi,X7HyMhZNoso,2,W028,0,21
semi,X7HyMhZNoso,3,W028,0,21
semi,X7HyMhZNoso,4,W028,0,21
semi,X7HyMhZNoso,2,W029,0,22
semi,X7HyMhZNoso,3,W029,0,22
semi,X7HyMhZNoso,4,W029,0,22
semi,X7HyMhZNoso,2,W030,0,22
semi,X7HyMhZNoso,3,W030,0,22
semi,X7HyMhZNoso,4,W030,0,22
semi,X7HyMhZNoso,2,W031,0,22
semi,X7HyMhZNoso,3,W031,0,22
semi,X7HyMhZNoso,4,W031,2,22
semi,X7HyMhZNoso,2,W032,0,22
semi,X7HyMhZNoso,3,W032,0,22
semi,X7HyMhZNoso,4,W032,0,22
semi,X7HyMhZNoso,2,W033,0,21
semi,X7HyMhZNoso,3,W033,0,21
semi,X7HyMhZNoso,4,W033,0,21
semi,X7HyMhZNoso,2,W034,0,23
semi,X7HyMhZNoso,3,W034,0,23
semi,X7HyMhZNoso,4,W034,0,23
semi,X7HyMhZNoso,2,W035,0,21
semi,X7HyMhZNoso,3,W035,0,21
semi,X7HyMhZNoso,4,W035,2,21
semi,X7HyMhZNoso,2,W036,0,20
semi,X7HyMhZNoso,3,W036,0,20
semi,X7HyMhZNoso,4,W036,0,20
semi,X7HyMhZNoso,2,W037,0,20
semi,X7HyMhZNoso,3,W037,2,20
semi,X7HyMhZNoso,4,W037,3,20
semi,Z6MFQCViBuw,2,W001,0,24
semi,Z6MFQCViBuw,3,W001,0,24
semi,Z6MFQCViBuw,4,W001,0,24
semi,Z6MFQCViBuw,2,W002,0,22
semi,Z6MFQCViBuw,3,W002,0,22
semi,Z6MFQCViBuw,4,W002,0,22
semi,Z6MFQCViBuw,2,W006,1,20
semi,Z6MFQCViBuw,3,W006,1,20
semi,Z6MFQCViBuw,4,W006,1,20
semi,Z6MFQCViBuw,2,W008,0,20
semi,Z6MFQCViBuw,3,W008,0,20
semi,Z6MFQCViBuw,4,W008,0,20
semi,Z6MFQCViBuw,2,W010,0,21
semi,Z6MFQCViBuw,3,W010,0,21
semi,Z6MFQCViBuw,4,W010,0,21
semi,Z6MFQCViBuw,2,W011,1,21
semi,Z6MFQCViBuw,3,W011,1,21
semi,Z6MFQCViBuw,4,W011,1,21
semi,Z6MFQCViBuw,2,W012,0,21
semi,Z6MFQCViBuw,3,W012,0,21
semi,Z6MFQCViBuw,4,W012,0,21
semi,Z6MFQCViBuw,2,W013,0,21
semi,Z6MFQCViBuw,3,W013,0,21
semi,Z6MFQCViBuw,4,W013,0,21
semi,Z6MFQCViBuw,2,W014,0,20
semi,Z6MFQCViBuw,3,W014,0,20
semi,Z6MFQCViBuw,4,W014,0,20
semi,Z6MFQCViBuw,2,W015,0,20
semi,Z6MFQCViBuw,3,W015,0,20
semi,Z6MFQCViBuw,4,W015,0,20
semi,Z6MFQCViBuw,2,W017,0,18
semi,Z6MFQCViBuw,3,W017,0,18
semi,Z6MFQCViBuw,4,W017,0,18
semi,Z6MFQCViBuw,2,W018,0,20
semi,Z6MFQCViBuw,3,W018,0,20
semi,Z6MFQCViBuw,4,W018,0,20
semi,Z6MFQCViBuw,2,W021,0,17
semi,Z6MFQCViBuw,3,W021,0,17
semi,Z6MFQCViBuw,4,W021,0,17
semi,Z6MFQCViBuw,2,W027,0,22
semi,Z6MFQCViBuw,3,W027,0,22
semi,Z6MFQCViBuw,4,W027,0,22
semi,Z6MFQCViBuw,2,W028,0,21
semi,Z6MFQCViBuw,3,W028,0,21
semi,Z6MFQCViBuw,4,W028,0,21
semi,Z6MFQCViBuw,2,W029,0,22
semi,Z6MFQCViBuw,3,W029,0,22
semi,Z6MFQCViBuw,4,W029,0,22
semi,Z6MFQCViBuw,2,W030,0,22
semi,Z6MFQCViBuw,3,W030,0,22
semi,Z6MFQCViBuw,4,W030,0,22
semi,Z6MFQCViBuw,2,W031,0,21
semi,Z6MFQCViBuw,3,W031,0,21
semi,Z6MFQCViBuw,4,W031,2,21
semi,Z6MFQCViBuw,2,W032,0,22
semi,Z6MFQCViBuw,3,W032,0,22
semi,Z6MFQCViBuw,4,W032,0,22
semi,Z6MFQCViBuw,2,W033,0,21
semi,Z6MFQCViBuw,3,W033,0,21
semi,Z6MFQCViBuw,4,W033,0,21
semi,Z6MFQCViBuw,2,W034,0,23
semi,Z6MFQCViBuw,3,W034,0,23
semi,Z6MFQCViBuw,4,W034,0,23
semi,Z6MFQCViBuw,2,W035,0,20
semi,Z6MFQCViBuw,3,W035,0,20
semi,Z6MFQCViBuw,4,W035,2,20
semi,Z6MFQCViBuw,2,W036,0,20
semi,Z6MFQCViBuw,3,W036,0,20
semi,Z6MFQCViBuw,4,W036,0,20
semi,Z6MFQCViBuw,2,W037,0,20
semi,Z6MFQCViBuw,3,W037,2,20
semi,Z6MFQCViBuw,4,W037,3,20
semi,b8cTxDM8gDG,2,W001,0,24
semi,b8cTxDM8gDG,3,W001,0,24
semi,b8cTxDM8gDG,4,W001,0,24
semi,b8cTxDM8gDG,2,W002,0,22
semi,b8cTxDM8gDG,3,W002,0,22
semi,b8cTxDM8gDG,4,W002,0,22
semi,b8cTxDM8gDG,2,W006,1,20
semi,b8cTxDM8gDG,3,W006,1,20
semi,b8cTxDM8gDG,4,W006,1,20
semi,b8cTxDM8gDG,2,W008,0,21
semi,b8cTxDM8gDG,3,W008,0,21
semi,b8cTxDM8gDG,4,W008,0,21
semi,b8cTxDM8gDG,2,W010,0,22
semi,b8cTxDM8gDG,3,W010,0,22
semi,b8cTxDM8gDG,4,W010,0,22
semi,b8cTxDM8gDG,2,W011,1,21
semi,b8cTxDM8gDG,3,W011,1,21
semi,b8cTxDM8gDG,4,W011,1,21
semi,b8cTxDM8gDG,2,W012,0,21
semi,b8cTxDM8gDG,3,W012,0,21
semi,b8cTxDM8gDG,4,W012,0,21
semi,b8cTxDM8gDG,2,W013,0,22
semi,b8cTxDM8gDG,3,W013,0,22
semi,b8cTxDM8gDG,4,W013,0,22
semi,b8cTxDM8gDG,2,W014,0,20
semi,b8cTxDM8gDG,3,W014,0,20
semi,b8cTxDM8gDG,4,W014,0,20
semi,b8cTxDM8gDG,2,W015,0,21
semi,b8cTxDM8gDG,3,W015,0,21
semi,b8cTxDM8gDG,4,W015,0,21
semi,b8cTxDM8gDG,2,W017,0,19
semi,b8cTxDM8gDG,3,W017,0,19
semi,b8cTxDM8gDG,4,W017,0,19
semi,b8cTxDM8gDG,2,W018,0,21
semi,b8cTxDM8gDG,3,W018,0,21
semi,b8cTxDM8gDG,4,W018,0,21
semi,b8cTxDM8gDG,2,W021,0,17
semi,b8cTxDM8gDG,3,W021,0,17
semi,b8cTxDM8gDG,4,W021,0,17
semi,b8cTxDM8gDG,2,W027,0,22
semi,b8cTxDM8gDG,3,W027,0,22
semi,b8cTxDM8gDG,4,W027,0,22
semi,b8cTxDM8gDG,2,W028,0,22
semi,b8cTxDM8gDG,3,W028,0,22
semi,b8cTxDM8gDG,4,W028,0,22
semi,b8cTxDM8gDG,2,W029,0,22
semi,b8cTxDM8gDG,3,W029,0,22
semi,b8cTxDM8gDG,4,W029,0,22
semi,b8cTxDM8gDG,2,W030,0,22
semi,b8cTxDM8gDG,3,W030,0,22
semi,b8cTxDM8gDG,4,W030,0,22
semi,b8cTxDM8gDG,2,W031,0,22
semi,b8cTxDM8gDG,3,W031,2,22
semi,b8cTxDM8gDG,4,W031,2,22
semi,b8cTxDM8gDG,2,W032,0,22
semi,b8cTxDM8gDG,3,W032,0,22
semi,b8cTxDM8gDG,4,W032,0,22
semi,b8cTxDM8gDG,2,W033,0,21
semi,b8cTxDM8gDG,3,W033,0,21
semi,b8cTxDM8gDG,4,W033,0,21
semi,b8cTxDM8gDG,2,W034,0,23
semi,b8cTxDM8gDG,3,W034,0,23
semi,b8cTxDM8gDG,4,W034,0,23
semi,b8cTxDM8gDG,2,W035,0,21
semi,b8cTxDM8gDG,3,W035,2,21
semi,b8cTxDM8gDG,4,W035,2,21
semi,b8cTxDM8gDG,2,W036,0,20
semi,b8cTxDM8gDG,3,W036,0,20
semi,b8cTxDM8gDG,4,W036,0,20
semi,b8cTxDM8gDG,2,W037,0,20
semi,b8cTxDM8gDG,3,W037,2,20
semi,b8cTxDM8gDG,4,W037,3,20
semi,e9zR4mvMWw7,2,W001,0,20
semi,e9zR4mvMWw7,3,W001,0,20
semi,e9zR4mvMWw7,4,W001,0,20
semi,e9zR4mvMWw7,2,W002,0,18
semi,e9zR4mvMWw7,3,W002,0,18
semi,e9zR4mvMWw7,4,W002,0,18
semi,e9zR4mvMWw7,2,W006,1,16
semi,e9zR4mvMWw7,3,W006,1,16
semi,e9zR4mvMWw7,4,W006,1,16
semi,e9zR4mvMWw7,2,W008,0,17
semi,e9zR4mvMWw7,3,W008,0,17
semi,e9zR4mvMWw7,4,W008,0,17
semi,e9zR4mvMWw7,2,W010,0,18
semi,e9zR4mvMWw7,3,W010,0,18
semi,e9zR4mvMWw7,4,W010,0,18
semi,e9zR4mvMWw7,2,W011,1,17
semi,e9zR4mvMWw7,3,W011,1,17
semi,e9zR4mvMWw7,4,W011,1,17
semi,e9zR4mvMWw7,2,W012,0,17
semi,e9zR4mvMWw7,3,W012,0,17
semi,e9zR4mvMWw7,4,W012,0,17
semi,e9zR4mvMWw7,2,W013,0,18
semi,e9zR4mvMWw7,3,W013,0,18
semi,e9zR4mvMWw7,4,W013,0,18
semi,e9zR4mvMWw7,2,W014,0,16
semi,e9zR4mvMWw7,3,W014,0,16
semi,e9zR4mvMWw7,4,W014,0,16
semi,e9zR4mvMWw7,2,W015,0,17
semi,e9zR4mvMWw7,3,W015,0,17
semi,e9zR4mvMWw7,4,W015,0,17
semi,e9zR4mvMWw7,2,W017,0,16
semi,e9zR4mvMWw7,3,W017,0,16
semi,e9zR4mvMWw7,4,W017,0,16
semi,e9zR4mvMWw7,2,W018,0,17
semi,e9zR4mvMWw7,3,W018,0,17
semi,e9zR4mvMWw7,4,W018,0,17
semi,e9zR4mvMWw7,2,W021,0,13
semi,e9zR4mvMWw7,3,W021,0,13
semi,e9zR4mvMWw7,4,W021,0,13
semi,e9zR4mvMWw7,2,W027,0,18
semi,e9zR4mvMWw7,3,W027,0,18
semi,e9zR4mvMWw7,4,W027,0,18
semi,e9zR4mvMWw7,2,W028,0,18
semi,e9zR4mvMWw7,3,W028,0,18
semi,e9zR4mvMWw7,4,W028,0,18
semi,e9zR4mvMWw7,2,W029,0,18
semi,e9zR4mvMWw7,3,W029,0,18
semi,e9zR4mvMWw7,4,W029,0,18
semi,e9zR4mvMWw7,2,W030,0,18
semi,e9zR4mvMWw7,3,W030,0,18
semi,e9zR4mvMWw7,4,W030,0,18
semi,e9zR4mvMWw7,2,W031,0,18
semi,e9zR4mvMWw7,3,W031,2,18
semi,e9zR4mvMWw7,4,W031,2,18
semi,e9zR4mvMWw7,2,W032,0,18
semi,e9zR4mvMWw7,3,W032,0,18
semi,e9zR4mvMWw7,4,W032,0,18
semi,e9zR4mvMWw7,2,W033,0,17
semi,e9zR4mvMWw7,3,W033,0,17
semi,e9zR4mvMWw7,4,W033,0,17
semi,e9zR4mvMWw7,2,W034,0,19
semi,e9zR4mvMWw7,3,W034,0,19
semi,e9zR4mvMWw7,4,W034,0,19
semi,e9zR4mvMWw7,2,W035,0,17
semi,e9zR4mvMWw7,3,W035,2,17
semi,e9zR4mvMWw7,4,W035,2,17
semi,e9zR4mvMWw7,2,W036,0,16
semi,e9zR4mvMWw7,3,W036,0,16
semi,e9zR4mvMWw7,4,W036,0,16
semi,e9zR4mvMWw7,2,W037,0,16
semi,e9zR4mvMWw7,3,W037,2,16
semi,e9zR4mvMWw7,4,W037,3,16
semi,q9vSo1VnCiC,2,W001,0,23
semi,q9vSo1VnCiC,3,W001,0,23
semi,q9vSo1VnCiC,4,W001,0,23
semi,q9vSo1VnCiC,2,W002,0,21
semi,q9vSo1VnCiC,3,W002,0,21
semi,q9vSo1VnCiC,4,W002,0,21
semi,q9vSo1VnCiC,2,W006,1,20
semi,q9vSo1VnCiC,3,W006,1,20
semi,q9vSo1VnCiC,4,W006,1,20
semi,q9vSo1VnCiC,2,W008,0,21
semi,q9vSo1VnCiC,3,W008,0,21
semi,q9vSo1VnCiC,4,W008,0,21
semi,q9vSo1VnCiC,2,W010,0,22
semi,q9vSo1VnCiC,3,W010,0,22
semi,q9vSo1VnCiC,4,W010,0,22
semi,q9vSo1VnCiC,2,W011,1,21
semi,q9vSo1VnCiC,3,W011,1,21
semi,q9vSo1VnCiC,4,W011,1,21
semi,q9vSo1VnCiC,2,W012,0,20
semi,q9vSo1VnCiC,3,W012,0,20
semi,q9vSo1VnCiC,4,W012,0,20
semi,q9vSo1VnCiC,2,W013,0,22
semi,q9vSo1VnCiC,3,W013,0,22
semi,q9vSo1VnCiC,4,W013,0,22
semi,q9vSo1VnCiC,2,W014,0,20
semi,q9vSo1VnCiC,3,W014,0,20
semi,q9vSo1VnCiC,4,W014,0,20
semi,q9vSo1VnCiC,2,W015,0,21
semi,q9vSo1VnCiC,3,W015,0,21
semi,q9vSo1VnCiC,4,W015,0,21
semi,q9vSo1VnCiC,2,W017,0,18
semi,q9vSo1VnCiC,3,W017,0,18
semi,q9vSo1VnCiC,4,W017,0,18
semi,q9vSo1VnCiC,2,W018,0,20
semi,q9vSo1VnCiC,3,W018,0,20
semi,q9vSo1VnCiC,4,W018,0,20
semi,q9vSo1VnCiC,2,W021,1,17
semi,q9vSo1VnCiC,3,W021,1,17
semi,q9vSo1VnCiC,4,W021,1,17
semi,q9vSo1VnCiC,2,W027,0,21
semi,q9vSo1VnCiC,3,W027,0,21
semi,q9vSo1VnCiC,4,W027,0,21
semi,q9vSo1VnCiC,2,W028,0,22
semi,q9vSo1VnCiC,3,W028,0,22
semi,q9vSo1VnCiC,4,W028,0,22
semi,q9vSo1VnCiC,2,W029,0,22
semi,q9vSo1VnCiC,3,W029,0,22
semi,q9vSo1VnCiC,4,W029,0,22
semi,q9vSo1VnCiC,2,W030,0,21
semi,q9vSo1VnCiC,3,W030,0,21
semi,q9vSo1VnCiC,4,W030,0,21
semi,q9vSo1VnCiC,2,W031,0,22
semi,q9vSo1VnCiC,3,W031,0,22
semi,q9vSo1VnCiC,4,W031,2,22
semi,q9vSo1VnCiC,2,W032,0,21
semi,q9vSo1VnCiC,3,W032,0,21
semi,q9vSo1VnCiC,4,W032,0,21
semi,q9vSo1VnCiC,2,W033,0,21
semi,q9vSo1VnCiC,3,W033,0,21
semi,q9vSo1VnCiC,4,W033,0,21
semi,q9vSo1VnCiC,2,W034,0,21
semi,q9vSo1VnCiC,3,W034,0,21
semi,q9vSo1VnCiC,4,W034,0,21
semi,q9vSo1VnCiC,2,W035,0,21
semi,q9vSo1VnCiC,3,W035,0,21
semi,q9vSo1VnCiC,4,W035,2,21
semi,q9vSo1VnCiC,2,W036,0,20
semi,q9vSo1VnCiC,3,W036,0,20
semi,q9vSo1VnCiC,4,W036,0,20
semi,q9vSo1VnCiC,2,W037,0,19
semi,q9vSo1VnCiC,3,W037,2,19
semi,q9vSo1VnCiC,4,W037,3,19
semi,rPc6DW4iMge,2,W001,0,24
semi,rPc6DW4iMge,3,W001,0,24
semi,rPc6DW4iMge,4,W001,0,24
semi,rPc6DW4iMge,2,W002,0,22
semi,rPc6DW4iMge,3,W002,0,22
semi,rPc6DW4iMge,4,W002,0,22
semi,rPc6DW4iMge,2,W006,1,20
semi,rPc6DW4iMge,3,W006,1,20
semi,rPc6DW4iMge,4,W006,1,20
semi,rPc6DW4iMge,2,W008,0,21
semi,rPc6DW4iMge,3,W008,0,21
semi,rPc6DW4iMge,4,W008,0,21
semi,rPc6DW4iMge,2,W010,0,22
semi,rPc6DW4iMge,3,W010,0,22
semi,rPc6DW4iMge,4,W010,0,22
semi,rPc6DW4iMge,2,W011,1,21
semi,rPc6DW4iMge,3,W011,1,21
semi,rPc6DW4iMge,4,W011,1,21
semi,rPc6DW4iMge,2,W012,0,21
semi,rPc6DW4iMge,3,W012,0,21
semi,rPc6DW4iMge,4,W012,0,21
semi,rPc6DW4iMge,2,W013,0,22
semi,rPc6DW4iMge,3,W013,0,22
semi,rPc6DW4iMge,4,W013,0,22
semi,rPc6DW4iMge,2,W014,0,20
semi,rPc6DW4iMge,3,W014,0,20
semi,rPc6DW4iMge,4,W014,0,20
semi,rPc6DW4iMge,2,W015,0,21
semi,rPc6DW4iMge,3,W015,0,21
semi,rPc6DW4iMge,4,W015,0,21
semi,rPc6DW4iMge,2,W017,0,20
semi,rPc6DW4iMge,3,W017,0,20
semi,rPc6DW4iMge,4,W017,0,20
semi,rPc6DW4iMge,2,W018,0,21
semi,rPc6DW4iMge,3,W018,0,21
semi,rPc6DW4iMge,4,W018,0,21
semi,rPc6DW4iMge,2,W021,0,17
semi,rPc6DW4iMge,3,W021,0,17
semi,rPc6DW4iMge,4,W021,0,17
semi,rPc6DW4iMge,2,W027,0,22
semi,rPc6DW4iMge,3,W027,0,22
semi,rPc6DW4iMge,4,W027,0,22
semi,rPc6DW4iMge,2,W028,0,22
semi,rPc6DW4iMge,3,W028,0,22
semi,rPc6DW4iMge,4,W028,0,22
semi,rPc6DW4iMge,2,W029,0,22
semi,rPc6DW4iMge,3,W029,0,22
semi,rPc6DW4iMge,4,W029,0,22
semi,rPc6DW4iMge,2,W030,0,22
semi,rPc6DW4iMge,3,W030,0,22
semi,rPc6DW4iMge,4,W030,0,22
semi,rPc6DW4iMge,2,W031,0,22
semi,rPc6DW4iMge,3,W031,0,22
semi,rPc6DW4iMge,4,W031,2,22
semi,rPc6DW4iMge,2,W032,0,22
semi,rPc6DW4iMge,3,W032,0,22
semi,rPc6DW4iMge,4,W032,0,22
semi,rPc6DW4iMge,2,W033,0,21
semi,rPc6DW4iMge,3,W033,0,21
semi,rPc6DW4iMge,4,W033,0,21
semi,rPc6DW4iMge,2,W034,0,23
semi,rPc6DW4iMge,3,W034,0,23
semi,rPc6DW4iMge,4,W034,0,23
semi,rPc6DW4iMge,2,W035,0,21
semi,rPc6DW4iMge,3,W035,0,21
semi,rPc6DW4iMge,4,W035,2,21
semi,rPc6DW4iMge,2,W036,0,21
semi,rPc6DW4iMge,3,W036,0,21
semi,rPc6DW4iMge,4,W036,0,21
semi,rPc6DW4iMge,2,W037,0,20
semi,rPc6DW4iMge,3,W037,2,20
semi,rPc6DW4iMge,4,W037,3,20
semi,uNb9QFRL6hY,2,W001,0,22
semi,uNb9QFRL6hY,3,W001,0,22
semi,uNb9QFRL6hY,4,W001,0,22
semi,uNb9QFRL6hY,2,W002,0,21
semi,uNb9QFRL6hY,3,W002,0,21
semi,uNb9QFRL6hY,4,W002,0,21
semi,uNb9QFRL6hY,2,W006,1,20
semi,uNb9QFRL6hY,3,W006,1,20
semi,uNb9QFRL6hY,4,W006,1,20
semi,uNb9QFRL6hY,2,W008,0,20
semi,uNb9QFRL6hY,3,W008,0,20
semi,uNb9QFRL6hY,4,W008,0,20
semi,uNb9QFRL6hY,2,W010,0,20
semi,uNb9QFRL6hY,3,W010,0,20
semi,uNb9QFRL6hY,4,W010,0,20
semi,uNb9QFRL6hY,2,W011,1,20
semi,uNb9QFRL6hY,3,W011,1,20
semi,uNb9QFRL6hY,4,W011,1,20
semi,uNb9QFRL6hY,2,W012,0,18
semi,uNb9QFRL6hY,3,W012,0,18
semi,uNb9QFRL6hY,4,W012,0,18
semi,uNb9QFRL6hY,2,W013,0,20
semi,uNb9QFRL6hY,3,W013,0,20
semi,uNb9QFRL6hY,4,W013,0,20
semi,uNb9QFRL6hY,2,W014,0,19
semi,uNb9QFRL6hY,3,W014,0,19
semi,uNb9QFRL6hY,4,W014,0,19
semi,uNb9QFRL6hY,2,W015,0,19
semi,uNb9QFRL6hY,3,W015,0,19
semi,uNb9QFRL6hY,4,W015,0,19
semi,uNb9QFRL6hY,2,W017,0,19
semi,uNb9QFRL6hY,3,W017,0,19
semi,uNb9QFRL6hY,4,W017,0,19
semi,uNb9QFRL6hY,2,W018,0,20
semi,uNb9QFRL6hY,3,W018,0,20
semi,uNb9QFRL6hY,4,W018,0,20
semi,uNb9QFRL6hY,2,W021,0,17
semi,uNb9QFRL6hY,3,W021,0,17
semi,uNb9QFRL6hY,4,W021,0,17
semi,uNb9QFRL6hY,2,W027,0,21
semi,uNb9QFRL6hY,3,W027,0,21
semi,uNb9QFRL6hY,4,W027,0,21
semi,uNb9QFRL6hY,2,W028,0,21
semi,uNb9QFRL6hY,3,W028,0,21
semi,uNb9QFRL6hY,4,W028,0,21
semi,uNb9QFRL6hY,2,W029,0,20
semi,uNb9QFRL6hY,3,W029,0,20
semi,uNb9QFRL6hY,4,W029,0,20
semi,uNb9QFRL6hY,2,W030,0,21
semi,uNb9QFRL6hY,3,W030,0,21
semi,uNb9QFRL6hY,4,W030,0,21
semi,uNb9QFRL6hY,2,W031,0,21
semi,uNb9QFRL6hY,3,W031,0,21
semi,uNb9QFRL6hY,4,W031,2,21
semi,uNb9QFRL6hY,2,W032,0,20
semi,uNb9QFRL6hY,3,W032,0,20
semi,uNb9QFRL6hY,4,W032,0,20
semi,uNb9QFRL6hY,2,W033,0,21
semi,uNb9QFRL6hY,3,W033,0,21
semi,uNb9QFRL6hY,4,W033,0,21
semi,uNb9QFRL6hY,2,W034,0,22
semi,uNb9QFRL6hY,3,W034,0,22
semi,uNb9QFRL6hY,4,W034,0,22
semi,uNb9QFRL6hY,2,W035,0,21
semi,uNb9QFRL6hY,3,W035,0,21
semi,uNb9QFRL6hY,4,W035,2,21
semi,uNb9QFRL6hY,2,W036,0,20
semi,uNb9QFRL6hY,3,W036,0,20
semi,uNb9QFRL6hY,4,W036,0,20
semi,uNb9QFRL6hY,2,W037,0,19
semi,uNb9QFRL6hY,3,W037,2,19
semi,uNb9QFRL6hY,4,W037,3,19
semi,wc2JMjhGNzB,2,W001,0,19
semi,wc2JMjhGNzB,3,W001,0,19
semi,wc2JMjhGNzB,4,W001,0,19
semi,wc2JMjhGNzB,2,W002,0,19
semi,wc2JMjhGNzB,3,W002,0,19
semi,wc2JMjhGNzB,4,W002,1,19
semi,wc2JMjhGNzB,2,W006,1,15
semi,wc2JMjhGNzB,3,W006,1,15
semi,wc2JMjhGNzB,4,W006,2,15
semi,wc2JMjhGNzB,2,W008,0,18
semi,wc2JMjhGNzB,3,W008,0,18
semi,wc2JMjhGNzB,4,W008,1,18
semi,wc2JMjhGNzB,2,W010,0,19
semi,wc2JMjhGNzB,3,W010,0,19
semi,wc2JMjhGNzB,4,W010,1,19
semi,wc2JMjhGNzB,2,W011,1,17
semi,wc2JMjhGNzB,3,W011,1,17
semi,wc2JMjhGNzB,4,W011,2,17
semi,wc2JMjhGNzB,2,W012,0,18
semi,wc2JMjhGNzB,3,W012,0,18
semi,wc2JMjhGNzB,4,W012,1,18
semi,wc2JMjhGNzB,2,W013,0,19
semi,wc2JMjhGNzB,3,W013,0,19
semi,wc2JMjhGNzB,4,W013,1,19
semi,wc2JMjhGNzB,2,W014,0,16
semi,wc2JMjhGNzB,3,W014,0,16
semi,wc2JMjhGNzB,4,W014,1,16
semi,wc2JMjhGNzB,2,W015,0,18
semi,wc2JMjhGNzB,3,W015,0,18
semi,wc2JMjhGNzB,4,W015,1,18
semi,wc2JMjhGNzB,2,W017,0,16
semi,wc2JMjhGNzB,3,W017,0,16
semi,wc2JMjhGNzB,4,W017,1,16
semi,wc2JMjhGNzB,2,W018,0,18
semi,wc2JMjhGNzB,3,W018,0,18
semi,wc2JMjhGNzB,4,W018,1,18
semi,wc2JMjhGNzB,2,W021,0,14
semi,wc2JMjhGNzB,3,W021,0,14
semi,wc2JMjhGNzB,4,W021,1,14
semi,wc2JMjhGNzB,2,W027,0,18
semi,wc2JMjhGNzB,3,W027,0,18
semi,wc2JMjhGNzB,4,W027,1,18
semi,wc2JMjhGNzB,2,W028,0,18
semi,wc2JMjhGNzB,3,W028,0,18
semi,wc2JMjhGNzB,4,W028,1,18
semi,wc2JMjhGNzB,2,W029,0,19
semi,wc2JMjhGNzB,3,W029,0,19
semi,wc2JMjhGNzB,4,W029,1,19
semi,wc2JMjhGNzB,2,W030,0,18
semi,wc2JMjhGNzB,3,W030,0,18
semi,wc2JMjhGNzB,4,W030,1,18
semi,wc2JMjhGNzB,2,W031,0,17
semi,wc2JMjhGNzB,3,W031,0,17
semi,wc2JMjhGNzB,4,W031,1,17
semi,wc2JMjhGNzB,2,W032,0,19
