stage,base_task_id,canonical_annotation_id,worker_id,canonical_geometry,consensus_status,consensus_medoid_annotation_id,source_artifact,source_sha256
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,c63d05f140fcc66be4df,18,"[[684.3631979501458,192.82921928550437],[685.5012515576497,339.6381346535183],[946.8606014433149,221.92045346327694],[944.1291318546761,302.0954630763652],[342.2647851172158,191.72508709885534],[342.2647851172158,336.58404179576826],[77.91116672124265,223.65820995266867],[78.31592401438049,311.670574678779],[402.5198463508322,127.18053777208706],[398.5864276568502,406.4532650448143],[630.6581306017925,399.8975672215109],[630.6581306017925,137.6696542893726],[418.25352112676063,381.5416133162612],[422.1869398207426,156.02560819462227],[609.6798975672215,159.95902688860434],[609.6798975672215,382.8527528809219]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,6051dfca1aade85a07a8,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,74c45cde6e9ca313500c,8,"[[684.3631979501458,192.82921928550437],[685.5012515576497,339.6381346535183],[946.8606014433149,221.92045346327694],[944.1291318546761,302.0954630763652],[342.2647851172158,191.72508709885534],[342.2647851172158,336.58404179576826],[76.60002715658196,219.7247912586866],[78.31592401438049,303.80373729081487]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,6051dfca1aade85a07a8,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,ac643d623a147394d526,12,"[[183.52749490835032,212.72505091649694],[179.35641547861508,304.4887983706721],[312.8309572301426,212.72505091649694],[323.25865580448067,308.65987780040734],[631.918533604888,162.67209775967413],[631.918533604888,337.857433808554],[919.7230142566192,168.928716904277],[919.7230142566192,321.173116089613],[986.4602851323829,193.9551934826884],[984.3747454175153,339.9429735234216]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,6fde03b86adc8ddd0722,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,d78d6ac8c99983d4ff33,11,"[[227.47858599468051,204.8212921747407],[227.47858599468051,335.5458341439784],[318.7537099732016,207.14184617419463],[319.5272279730195,333.9987981443425],[455.0596415111888,153.72755656769684],[454.25193299590194,397.6748490782127],[458.8249390327735,79.08876184283173],[457.30060368714965,461.69693359441357],[564.0040778808178,463.22126894003736],[564.0040778808178,82.1374325340794],[565.5284132264418,132.44049893966584],[565.5284132264418,403.77219046070803],[687.4752408763483,185.7922360365],[688.9995762219721,353.4691240551216],[887.1631711530703,197.98691880149065],[888.687506498694,335.17709990763547],[978.2699396312851,169.20122336424538],[978.2699396312851,365.84048294971967],[979.794274976909,85.36277935493459],[982.8429456681566,446.6302562677827]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,8066ad223dec81c40daa,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,4254da3317f7e8030a58,15,"[[228.1382842509603,203.22663252240716],[228.1382842509603,330.4071702944942],[321.2291933418694,205.84891165172857],[319.9180537772087,326.4737516005122],[5132.7049423815615,402.5198463508322],[689.6594110115237,186.1818181818182],[689.6594110115237,347.4519846350833],[886.3303457106274,195.35979513444306],[887.6414852752881,335.651728553137],[1007.2043021766965,166.14104993597954],[1007.2043021766965,365.4342637644046],[978.1101152368759,73.42381562099872],[979.4212548015365,457.14847631242],[504.255462184874,148.1056806722689],[502.5344537815126,388.94789915966385],[561.0487394957984,79.16638655462185],[457.78823529411767,80.88739495798319],[557.6067226890756,454.34621848739494],[459.509243697479,454.38924369747906],[533.5126050420168,129.07563025210084],[533.5126050420168,406.07193277310927]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,8066ad223dec81c40daa,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,dc745be5cce5949b29e1,2,"[[228.1382842509603,203.22663252240716],[228.1382842509603,330.4071702944942],[321.2291933418694,205.84891165172857],[319.9180537772087,326.4737516005122],[504.3770345710628,127.05597951344431],[496.92189500640205,408.0135211267606],[453.90340588988477,27.094699103713182],[453.90340588988477,495.61075544174133],[561.167733674776,26.132978233034567],[561.167733674776,494.42417413572343],[5132.7049423815615,402.5198463508322],[689.6594110115237,186.1818181818182],[689.6594110115237,347.4519846350833],[886.3303457106274,195.35979513444306],[887.6414852752881,335.651728553137],[1007.2043021766965,166.14104993597954],[1007.2043021766965,365.4342637644046],[978.1101152368759,73.42381562099872],[979.4212548015365,467.3884763124199],[520.5224071702945,127.18053777208706],[520.5224071702945,409.0755441741357]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,8066ad223dec81c40daa,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,825bdbff9bff6dbfbe83,13,"[[157.36796536796535,212.77922077922076],[157.36796536796535,303.65367965367966],[303.65367965367966,208.34632034632034],[297.004329004329,310.3030303030303],[682.6666666666665,164.017316017316],[684.8831168831169,341.33333333333326],[879.930735930736,177.3160173160173],[877.7142857142857,334.68398268398266]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,90d428978149e1e537ed,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,e59fee15d62a5f50a85e,14,"[[157.36796536796535,212.77922077922076],[157.36796536796535,303.65367965367966],[303.65367965367966,208.34632034632034],[297.004329004329,310.3030303030303],[682.6666666666665,164.017316017316],[684.8831168831169,341.33333333333326],[887.6011479157547,169.6456053309986],[877.7142857142857,334.68398268398266]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,90d428978149e1e537ed,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,7678a683012ba646c81e,18,"[[157.36796536796535,212.77922077922076],[157.36796536796535,305.6504796536796],[303.65367965367966,208.34632034632034],[302.342540089019,314.2364489970124],[522.7076397780621,98.46033778428144],[522.3018108651912,440.97994024754576],[1012.3558319614659,88.1585269190903],[1015.1341991341989,450.0642643741235]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,90d428978149e1e537ed,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,671b56ca48ab10f04510,12,"[[56.30957230142566,179.35641547861508],[62.56619144602851,337.857433808554],[433.7922606924643,160.5865580448065],[442.13441955193485,352.4562118126273],[529.7270875763747,168.928716904277],[531.8126272912424,358.71283095723015],[546.4114052953157,139.73116089613035],[548.4969450101833,385.8248472505091],[734.1099796334013,235.66598778004075],[736.1955193482688,279.4623217922607],[867.5845213849286,218.9816700610998],[865.4989816700611,291.97556008146637],[811.2749490835032,210.63951120162932],[811.2749490835032,294.061099796334],[761.2219959266803,237.75152749490834],[761.2219959266803,281.5478615071283]]",frozen_c1_sidecar_no_row_version_bound_not_evaluable,not_identifiable,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,f9cafcbd58a63d859d32,10,"[[42.009592098573336,141.5404095841509],[45.61041427845105,320.17310549412684],[481.6356117376629,165.58011490932114],[487.22124778895375,300.75867257428615],[683.3072488105539,203.06606692030098],[683.4637483729432,279.0637189405229],[833.2671839332404,200.8150831085649],[831.6514303909876,281.14111635199083]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,480a17d4b8bc43325c2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,f8d8bb7e420a7d6f3d91,17,"[[35.97837837837838,142.06846846846847],[39.66846846846847,320.11531531531534],[485.24684684684684,156.82882882882882],[485.24684684684684,307.2],[683.5891891891893,199.26486486486488],[679.8990990990991,278.6018018018018],[833.9603603603604,203.87747747747747],[835.8054054054053,279.5243243243243]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,480a17d4b8bc43325c2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,480a17d4b8bc43325c2c,6,"[[42.009592098573336,141.5404095841509],[45.61041427845105,320.17310549412684],[481.6356117376629,165.58011490932114],[487.22124778895375,300.75867257428615],[683.3072488105539,203.06606692030098],[683.4637483729432,279.0637189405229],[833.2671839332404,200.8150831085649],[831.6514303909876,281.14111635199083]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,480a17d4b8bc43325c2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,9b0c448a433097e9942e,8,"[[42.4073383084723,323.5602386270297],[42.4073383084723,140.18472218486],[481.96962963488363,315.28804894472825],[481.96962963488363,176.9393009695631],[685.4339778271776,206.2111035279852],[685.4339778271776,285.25318660516643],[833.0788783117247,206.2111035279852],[833.0788783117247,285.25318660516643]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,480a17d4b8bc43325c2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,e679e2f416b6d65b3705,10,"[[329.2222048542956,202.75077726746596],[327.91307019407856,317.59397549515364],[165.61874695371807,203.97750943302665],[160.58979203391908,323.6124152500155],[685.9223188599857,324.795588031012],[687.41102387482,193.5285448188258],[871.0922237887876,316.56226527163835],[870.1629761414735,199.38460415205563]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,a7ba8b4e746e9e775405,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,55fb2716ceb7834eac5c,14,"[[329.2222048542956,202.75077726746596],[327.91307019407856,317.59397549515364],[165.61874695371807,203.97750943302665],[160.58979203391908,323.6124152500155],[685.9223188599857,324.795588031012],[687.41102387482,193.5285448188258],[878.7626357738062,312.727059279129],[877.8333881264922,199.38460415205563]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,a7ba8b4e746e9e775405,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,a7ba8b4e746e9e775405,17,"[[167.8990990990991,206.64504504504504],[166.05405405405406,304.43243243243245],[330.26306306306316,205.72252252252252],[327.4954954954955,316.42522522522523],[378.23423423423424,175.27927927927928],[373.6216216216216,338.5657657657658],[360.70630630630626,157.75135135135136],[357.9387387387388,356.0936936936937],[628.2378378378378,142.99099099099098],[626.3927927927928,365.31891891891894],[616.245045045045,358.86126126126123],[619.0126126126127,159.5963963963964],[687.2792792792793,195.57477477477477],[683.5891891891893,321.96036036036037],[871.7837837837837,203.87747747747747],[869.9387387387387,316.42522522522523]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,a7ba8b4e746e9e775405,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,e6aa42eeae4da18d3ef5,18,"[[167.8990990990991,206.64504504504504],[166.05405405405406,304.43243243243245],[327.5764851694888,203.93147059347302],[327.4954954954955,316.42522522522523],[376.06396516123453,175.27927927927928],[376.06396516123453,341.00810930537875],[360.70630630630626,157.75135135135136],[357.9387387387388,356.0936936936937],[628.2378378378378,142.99099099099098],[626.3927927927928,365.31891891891894],[612.4996965069781,359.6753757744655],[612.4996965069781,159.5963963963964],[686.1956928622043,198.82553402599967],[683.5891891891893,321.96036036036037],[871.7837837837837,203.87747747747747],[869.9387387387387,316.42522522522523]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,a7ba8b4e746e9e775405,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,bc93975b4d8c2bd917fb,6,"[[167.8990990990991,206.64504504504504],[166.05405405405406,304.43243243243245],[330.26306306306316,205.72252252252252],[327.4954954954955,316.42522522522523],[378.23423423423424,175.27927927927928],[373.6216216216216,338.5657657657658],[360.70630630630626,157.75135135135136],[357.9387387387388,356.0936936936937],[628.2378378378378,142.99099099099098],[626.3927927927928,365.31891891891894],[616.245045045045,358.86126126126123],[619.0126126126127,159.5963963963964],[687.2792792792793,195.57477477477477],[683.5891891891893,321.96036036036037],[871.7837837837837,203.87747747747747],[869.9387387387387,316.42522522522523]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,a7ba8b4e746e9e775405,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,5dcb1dff2ea327169b12,11,"[[127.50273079457025,104.18813174967276],[121.47211853378775,435.8718060927106],[457.6787520724125,170.52486661828033],[454.6634459420213,383.10394881086376],[565.9970683852986,174.8473044395875],[572.2603850272802,381.59629574566804],[891.8959226847833,109.52145492246967],[883.7882649368069,437.21938890673187]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,79927da8c000e31d9cda,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,477b34fa06ad9592dc53,15,"[[456.2765685019206,174.50612035851472],[456.2765685019206,380.2304737516005],[570.3457106274008,378.9193341869398],[570.3457106274008,177.00384122919334],[895.6709039692703,125.86939820742637],[895.6709039692703,431.3649167733675],[124.55825864276568,116.8159795134443],[123.24711907810499,435.2]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,79927da8c000e31d9cda,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,79927da8c000e31d9cda,2,"[[456.2765685019206,174.50612035851472],[456.2765685019206,380.2304737516005],[570.3457106274008,378.9193341869398],[570.3457106274008,177.00384122919334],[895.6709039692703,125.86939820742637],[895.6709039692703,431.3649167733675],[124.55825864276568,111.69597951344431],[123.24711907810499,435.2]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,79927da8c000e31d9cda,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,406e2e41f02039706f05,1,"[[125.26601941747573,159.06796116504853],[123.27766990291262,375.7980582524272],[328.0776699029127,178.95145631067962],[326.0893203883495,369.8330097087379],[544.8077669902913,182.9281553398058],[542.8194174757282,371.821359223301],[777.4446601941748,95.44077669902912],[791.3631067961164,451.3553398058252]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,205de09132b7c362ae2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,205de09132b7c362ae2c,12,"[[110.53360488798371,141.81670061099797],[114.70468431771894,394.16700610997964],[325.34419551934826,198.12627291242362],[327.4297352342159,369.14052953156823],[523.4704684317719,200.2118126272912],[523.4704684317719,377.4826883910388],[765.3930753564155,102.19144602851324],[765.3930753564155,431.7067209775967]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,205de09132b7c362ae2c,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,7a9990749414fd2cd8fd,17,"[[137.45585585585584,164.20900900900904],[138.3783783783784,351.4810810810811],[153.13873873873874,357.9387387387388],[153.13873873873874,152.21621621621622],[178.04684684684682,345.02342342342337],[174.35675675675677,169.74414414414414],[418.82522522522515,335.7981981981982],[408.67747747747745,190.03963963963963],[675.2864864864865,214.02522522522523],[677.1315315315316,300.74234234234234],[821.0450450450451,305.35495495495496],[819.2,212.18018018018017]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,7a9990749414fd2cd8fd,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,71c862e10ba7cf021bfe,6,"[[137.45585585585584,164.20900900900904],[138.3783783783784,351.4810810810811],[153.13873873873874,357.9387387387388],[155.22427845360636,156.38729564595144],[178.04684684684682,345.02342342342337],[174.35675675675677,169.74414414414414],[418.82522522522515,329.54157905359534],[410.76301719234505,198.3817984991101],[675.2864864864865,214.02522522522523],[677.1315315315316,300.74234234234234],[821.0450450450451,305.35495495495496],[819.2,212.18018018018017]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,7a9990749414fd2cd8fd,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,b051173d56dd7d06ce80,8,"[[820.3057412248282,213.98919213530837],[820.3057412248282,308.15019920039265],[673.1966069949282,214.90507069453486],[673.1966069949282,299.33425200555683],[412.3067245852152,191.4832728410737],[412.3067245852152,330.46306764507887],[157.00640253033862,172.99617401343022],[152.83500097924266,345.41410479206354]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,7a9990749414fd2cd8fd,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,72eebdfddb78a8d5da2a,1,"[[167.02135922330098,196.84660194174756],[165.0330097087379,340.00776699029126],[99.41747572815534,174.9747572815534],[91.46407766990288,359.8912621359223],[111.34757281553398,111.34757281553398],[111.34757281553398,431.47184466019417],[395.6815533980582,216.73009708737862],[397.66990291262135,312.17087378640775],[654.1669902912621,220.70679611650485],[648.2019417475728,306.20582524271845],[805.2815533980581,208.7766990291262],[813.2349514563107,324.1009708737864]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,df7008318a29295ca160,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,4b06a3805f8a5aeac160,13,"[[166.23376623376623,197.26406926406926],[164.017316017316,336.9004329004329],[392.31168831168833,210.56277056277057],[392.31168831168833,319.16883116883116],[647.2034632034632,214.995670995671],[649.4199134199134,310.3030303030303],[802.3549783549784,201.6969696969697],[802.3549783549784,332.46753246753246],[113.03896103896105,110.82251082251081],[113.03896103896105,425.55844155844153]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,df7008318a29295ca160,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,4eaef6a23a48a0c79497,14,"[[166.23376623376623,197.26406926406926],[164.017316017316,336.9004329004329],[392.31168831168833,210.56277056277057],[392.31168831168833,319.16883116883116],[647.2034632034632,214.995670995671],[645.584707427404,310.3030303030303],[802.3549783549784,201.6969696969697],[798.519772362469,332.46753246753246],[113.03896103896105,110.82251082251081],[113.03896103896105,425.55844155844153]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,df7008318a29295ca160,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,6e436e9879b7e6c528d0,18,"[[111.44686299615879,431.3649167733675],[112.75800256081946,110.13572343149808],[61.62355953905249,372.3636363636364],[52.445582586427655,152.09218950064022],[166.5147247119078,195.35979513444306],[167.8258642765685,335.651728553137],[393.3418693982074,319.9180537772087],[395.96414852752883,212.404609475032],[649.0140845070423,212.404609475032],[647.7029449423816,310.74007682458387],[801.1062740076825,200.60435339308577],[802.4174135723431,330.4071702944942]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,df7008318a29295ca160,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,92084aa32f538179d158,17,"[[39.66846846846847,123.61801801801803],[36.9009009009009,377.31171171171167],[491.7045045045045,186.34954954954955],[492.62702702702705,318.27027027027026],[661.4486486486487,211.25765765765766],[660.5261261261261,294.2846846846847],[884.6990990990992,211.25765765765766],[883.7765765765765,295.2072072072072]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,d2c9465ce508ba7c1195,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,f8b24f616d167c27b810,6,"[[494.85221570481474,190.32777527108257],[494.85221570481474,321.31806766353355],[661.8259498261382,211.57686849994724],[660.4198169949364,295.0074164845766],[41.816806171432084,384.7573964497041],[41.816806171432084,125.45041851429625],[886.2378722414272,212.1304741420581],[886.2378722414272,296.60660833388545],[1015.6578411405295,319.0875763747454],[1015.6578411405295,181.44195519348267]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,d2c9465ce508ba7c1195,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
C1,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,f2a65213a0368b751984,8,"[[494.85221570481474,190.32777527108257],[494.85221570481474,321.31806766353355],[661.8259498261382,211.57686849994724],[660.4198169949364,295.0074164845766],[41.816806171432084,384.7573964497041],[41.816806171432084,125.45041851429625],[886.2378722414272,212.1304741420581],[886.2378722414272,296.60660833388545]]",frozen_c1_sidecar_reused_version_bound_not_recomputed,d2c9465ce508ba7c1195,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799
