annotator_id,task_id,project_id,dataset_group,condition,image_id,base_image_key,task_final_scope,task_scope_adjudication_source,geometry_gold_status,geometry_gold_validation_level,geometry_gold_source,geometry_gold_task_id,geometry_evidence_role,geometry_scoring_role,manual_anchor_role,manual_anchor_primary_possible,admission_anchor_role,admission_anchor_possible,geometry_alignment_status,dry_run,notes
32,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
33,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
36,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3152,39,PreScreen_manual,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:711,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
26,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
27,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
29,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
30,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
33,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
34,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
36,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3153,39,PreScreen_manual,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:714,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
27,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
30,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
31,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
36,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,manual_prescreen_candidate,manual_primary_candidate,True,True,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3154,39,PreScreen_manual,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:717,unresolved_excluded,unresolved_excluded,False,False,False,False,aligned_ready,True,response not eligible for manual anchor dry-run
26,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
27,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
31,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3155,40,PreScreen_semi,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:492,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
27,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
31,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3156,40,PreScreen_semi,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:501,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
27,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
31,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
37,3157,40,PreScreen_semi,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:568,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
26,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
27,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
28,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
29,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
30,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
31,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
32,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
33,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
34,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
35,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
36,3158,40,PreScreen_semi,semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB_77962388887942148ee65c2892600e02,in_scope,final_gold,ready,final_gold_ref_only,final_gold,task_id:572,semi_condition_diagnostic,semi_aux_geometry_alignment,False,False,False,False,aligned_ready,True,dry-run eligibility only; no geometry scoring or admission materialization
