source_export,project_id,task_id,task_key,task_label,dataset_group,condition,annotator_id,annotation_id,annotation_sort_key,lead_time_seconds,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,geometry_hash,canonical_geometry,n_corners,parse_error,primary_active_time_eligible,sensitivity_active_time_eligible,canonical_annotation_id,raw_canonical_annotation_id,duplicate_annotation_ids,duplicate_group_size,duplicate_geometry_type,duplicate_time_ambiguous,eligible_for_primary_analysis,exclusion_reason
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,26,3826,2026-06-16T18:13:14.454033Z||2026-06-13T02:55:15.949555Z|3826,229.635,229.635,lead_time_fallback,fallback_no_direct_log,,0,0,fdb03a9e42232e5ef79c38f9b6cffaee7f3fd1128d19bf971a63935b500a6924,"[[174.5,204.5],[174.5,313.5],[367.0,209.5],[367.0,310.5],[540.5,189.0],[540.5,339.0],[545.0,158.5],[545.0,367.5],[626.5,198.0],[627.5,325.0],[666.0,174.5],[666.0,347.5]]",12,,False,True,5d31260441c8ba34,3826,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,27,4026,2026-06-17T03:21:53.020950Z||2026-06-17T03:21:53.020924Z|4026,72.931,264.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,10,4934ba7ab448b02151c19094ae85b8de107e2d5066a9697eb99fbb327e966dbe,"[[175.0,200.5],[175.0,316.0],[368.0,207.5],[368.0,309.0],[534.5,183.5],[534.5,335.5],[544.5,152.5],[544.5,368.0],[634.5,199.0],[634.5,317.5],[667.0,189.0],[667.0,330.0],[681.5,214.5],[681.5,300.5],[846.5,214.5],[846.5,302.0],[888.5,197.5],[888.5,321.5],[921.0,207.5],[921.0,309.0],[991.5,155.0],[991.5,364.0],[1007.0,197.5],[1007.0,320.0]]",24,,True,True,426f97d5e9bd1052,4026,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,28,3965,2026-06-16T17:51:30.893673Z||2026-06-16T17:51:30.893654Z|3965,370.933,1180.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,53,3e893d85bea16022ccec22c156527ff96843a1b49db0ba4f363002c03016dda4,"[[174.0,205.0],[174.0,314.5],[367.0,210.0],[367.0,311.0],[540.0,186.5],[540.0,330.0],[543.0,146.0],[543.0,366.5],[631.5,196.5],[631.5,328.5],[659.0,349.0],[666.5,185.5],[683.5,217.0],[683.5,298.0],[847.0,215.0],[847.0,301.0],[889.5,194.0],[889.5,320.5],[925.5,207.0],[925.5,304.5],[953.5,315.5],[959.0,191.5],[960.0,204.5],[960.0,294.5],[990.5,157.0],[990.5,362.5],[992.0,187.0],[992.0,332.0]]",28,,True,True,1a628f7c69f6416b,3965,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,29,4587,2026-06-25T15:40:10.959878Z||2026-06-25T15:40:10.959855Z|4587,69.936,136.0,log,project+task+annotator,active_times_2026-06-25.jsonl,1,5,6370f2dc99eb8d3b874878d4ee9850cac55779ec905fc93e8450879911d99f27,"[[174.0,205.0],[174.0,318.5],[368.0,211.0],[368.5,311.5],[680.5,302.0],[681.5,218.5],[846.0,213.5],[847.5,299.5],[889.5,200.0],[890.5,322.0],[925.0,210.5],[925.5,306.0],[952.5,306.0],[954.0,207.0]]",14,,True,True,264bb601655e3517,4587,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,30,4207,2026-06-20T11:51:40.463373Z||2026-06-20T11:51:40.463353Z|4207,44.404,52.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,3,7cf9083b89a6e3c580109a5c6075859d4d7391ff492737f1fcf5571aa62da98b,"[[171.5,304.5],[178.0,211.5],[369.5,211.5],[369.5,306.5],[544.5,116.5],[546.0,364.5],[666.0,148.0],[667.5,336.5],[682.5,218.0],[684.5,294.5],[846.0,215.0],[849.0,301.5],[889.0,198.0],[889.0,318.0],[921.0,304.5],[927.5,208.0],[950.5,188.0],[957.5,309.5],[989.0,160.0],[989.0,363.0]]",20,,True,True,d89e352b650edb48,4207,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,31,4148,2026-06-18T10:17:05.826715Z||2026-06-18T10:17:05.826698Z|4148,258.14,258.14,lead_time_fallback,fallback_no_direct_log,,0,0,bfc1705e7d1d3c2d63455a3d29d261cd07b47c7c15db2e594944bb0a91f16b26,"[[172.5,204.5],[173.5,315.5],[363.5,313.0],[364.5,209.0],[537.0,335.0],[538.0,189.0],[679.0,217.5],[680.0,300.0],[846.5,215.5],[847.5,301.5],[889.0,199.5],[890.0,320.0],[924.0,307.5],[924.5,209.5],[953.0,191.0],[953.5,330.0],[991.5,159.5],[992.0,363.0]]",18,,False,True,02b72fbd029d4c27,4148,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,32,4285,2026-06-21T06:26:34.373326Z||2026-06-21T06:26:34.373309Z|4285,315.342,280.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,29,ebb226cbc1c05bbbe47defe773e788de215805026654c9d6f1a312ed4fccd8d0,"[[170.5,311.0],[172.0,204.5],[361.5,312.0],[364.5,209.0],[541.0,368.5],[542.0,117.0],[544.5,191.0],[548.5,339.5],[656.0,307.5],[657.5,207.5],[664.0,148.0],[667.5,334.0],[679.0,299.5],[680.5,217.5],[846.0,212.5],[850.0,299.5],[889.5,197.0],[890.0,319.0],[924.5,206.5],[924.5,306.5],[991.5,160.5],[992.5,362.0],[1002.5,335.5],[1004.0,183.0]]",24,,True,True,c107457021c4fdda,4285,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,33,4335,2026-06-21T10:59:05.106235Z||2026-06-21T10:57:34.985863Z|4335,648.17,663.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,23,c05ee2c6d341bcaa4a93cf2e9952ffd3c2407468f8f5a96a2017b27e8768e488,"[[171.5,315.0],[173.0,204.0],[353.5,306.0],[361.5,210.0],[536.0,335.0],[537.5,179.0],[542.0,369.0],[548.5,114.5],[628.0,320.5],[633.5,198.0],[664.0,333.5],[667.0,150.0],[680.0,300.0],[681.0,217.0],[847.5,215.0],[848.0,301.0],[889.5,198.0],[891.0,319.5],[924.0,309.5],[926.0,209.5],[954.0,189.5],[956.0,333.0],[966.5,316.5],[969.5,203.0],[991.5,160.0],[992.0,363.0],[1000.0,184.0],[1001.5,338.0]]",28,,True,True,e77a797b88db2ceb,4335,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,34,4514,2026-06-22T20:28:57.462035Z||2026-06-22T20:28:57.462013Z|4514,1067.173,1067.173,lead_time_fallback,fallback_no_direct_log,,0,0,afee4d59b36aff54b635502b7c6d764c3c9cf506db5a5c4d7bb52f16445ed682,"[[174.0,202.5],[174.0,311.5],[366.5,311.5],[367.0,210.0],[678.0,215.0],[679.0,299.5],[846.0,210.5],[849.5,300.5],[924.5,208.5],[929.5,307.0],[954.0,189.5],[958.5,329.5],[989.5,158.0],[991.5,362.0]]",14,,False,True,a1fe8ddab1fe7c86,4514,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,35,4358,2026-06-21T11:47:54.466221Z||2026-06-21T11:47:54.466186Z|4358,293.456,293.456,lead_time_fallback,fallback_no_direct_log,,0,0,07e4d64cda17d58d77891974f6095beb16e84571b70829e4656b8036927c5db1,"[[174.0,317.0],[176.0,210.0],[364.5,214.0],[366.0,311.5],[681.0,217.5],[682.0,296.0],[846.0,213.5],[847.5,299.5],[889.5,200.0],[890.5,322.0],[925.0,210.5],[925.5,306.0],[952.5,306.0],[954.0,207.0]]",14,,False,True,b9f7aa260a402700,4358,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,36,4675,2026-06-27T15:08:22.393613Z||2026-06-27T15:08:22.393595Z|4675,2679.944,2240.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,94,6246acf368cf888e28b458cea7e9939a02021f91867704a91a96ad9ef8d6b70e,"[[174.5,204.0],[175.0,315.5],[366.5,309.5],[367.0,210.0],[535.0,333.5],[538.5,188.5],[541.5,164.0],[542.0,368.5],[637.0,203.0],[638.0,318.0],[665.5,330.0],[666.0,196.0],[680.0,217.0],[682.0,298.0],[846.0,215.0],[848.5,301.5],[889.0,199.0],[890.0,320.0],[923.0,209.5],[923.5,310.5],[991.0,169.5],[991.0,362.5],[1006.0,201.0],[1008.0,321.0]]",24,,True,True,d2e973b350e6241e,4675,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3151,39:3151,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,37,4509,2026-06-22T17:03:58.867946Z||2026-06-22T17:03:58.867929Z|4509,151.554,206.0,log,project+task+annotator,active_times_2026-06-23.jsonl,1,10,2403f4f1d93d9bd9c5a6d78bc14e499f1e51f55db25c571ff31d3b66e3298ae8,"[[170.0,334.0],[175.0,193.5],[344.5,312.0],[362.0,206.5],[536.0,334.0],[538.5,191.5],[677.5,300.5],[681.0,220.0],[845.5,217.0],[849.0,299.5],[920.0,308.0],[923.5,208.5]]",12,,True,True,b66f79e3d5607ae9,4509,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,26,3827,2026-06-16T17:33:52.772878Z||2026-06-13T02:55:23.583256Z|3827,295.051,295.051,lead_time_fallback,fallback_no_direct_log,,0,0,326af4774e5405bdccc15adad7ce69d39d6daabe7beb89b1053ddaa5b6c6b93c,"[[51.0,174.5],[51.0,382.0],[984.5,172.5],[984.5,377.5]]",4,,False,True,356a21e60e73bd14,3827,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,27,4027,2026-06-17T03:28:44.473001Z||2026-06-17T03:28:44.472981Z|4027,78.774,187.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,7,a74415101576026613eb7ac0fe15698430691eb36e6c415d1fd64f31d47062d0,"[[45.0,168.0],[45.0,378.0],[230.0,73.5],[230.0,462.5],[249.5,177.5],[249.5,366.5],[352.5,190.5],[352.5,351.0],[619.0,168.0],[619.0,378.0],[784.0,130.0],[784.0,416.0],[811.0,60.5],[811.0,469.5],[986.0,166.5],[986.0,378.0]]",16,,True,True,a334e15731106e5e,4027,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,28,3964,2026-06-16T17:33:35.510199Z||2026-06-16T17:33:35.510184Z|3964,9.244,323.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,12,662030d642a0c17a552f21bda6367b4edcebd2683215df8cef5014610a56361c,"[[51.0,174.5],[51.0,382.0],[183.0,92.0],[183.0,443.0],[224.0,75.5],[224.0,469.0],[252.0,179.0],[252.0,370.5],[355.5,191.5],[355.5,356.0],[615.5,171.5],[615.5,365.5],[779.0,131.5],[779.0,384.0],[801.5,82.0],[801.5,450.5],[984.5,172.5],[984.5,377.5]]",18,,True,True,ec4505b0e4744e4e,3964,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,29,4594,2026-06-25T16:00:35.533858Z||2026-06-25T16:00:35.533834Z|4594,218.949,405.0,log,project+task+annotator,active_times_2026-06-25.jsonl;active_times_2026-06-26.jsonl,1,15,0947841a0436cac9b279bd50d24ef0169222c7534c35e925f1c2277e35049620,"[[51.5,175.0],[51.5,382.5],[186.0,93.5],[186.0,458.0],[251.5,179.5],[251.5,373.5],[354.0,189.5],[354.0,357.5],[612.0,170.0],[612.0,380.0],[769.0,133.0],[769.0,423.5],[981.0,183.5],[981.0,379.0]]",14,,True,True,a6e17f93d9114eac,4594,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,30,4206,2026-06-20T11:50:48.925369Z||2026-06-20T11:50:48.925350Z|4206,38.127,53.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,4,87589a416373c7b15314b4c37eabfdf5649989e51fac18d9fc533698c35307ba,"[[46.5,176.5],[48.5,381.5],[208.0,78.5],[210.0,468.0],[251.5,175.0],[251.5,373.0],[348.0,333.0],[356.5,195.0],[601.0,378.0],[617.5,173.0],[774.0,398.0],[777.5,138.0],[975.5,186.5],[977.5,381.5]]",14,,True,True,364426d6af6cf0a6,4206,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,31,4149,2026-06-18T10:30:18.629714Z||2026-06-18T10:30:18.629695Z|4149,306.033,306.033,lead_time_fallback,fallback_no_direct_log,,0,0,822f746b1835ea7ec757afac2a4d5f3622970c1ca3dd43a23f92e01236efb605,"[[50.0,175.5],[50.0,381.5],[227.0,76.0],[228.0,444.0],[246.5,178.5],[248.5,381.0],[353.0,358.5],[354.5,193.0],[615.0,170.5],[616.0,418.5],[770.0,443.5],[776.0,133.0],[984.0,392.0],[985.0,170.0]]",14,,False,True,acf66ab0eca22cc1,4149,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,32,4288,2026-06-21T06:32:22.209229Z||2026-06-21T06:32:22.209182Z|4288,311.565,273.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,14,84e9042c768fffe95128151f8c53d04cb108a5df68059a9d824690c00345497c,"[[49.0,381.0],[51.5,174.5],[223.0,72.0],[227.5,441.5],[247.0,370.5],[247.5,181.5],[354.0,356.0],[355.0,191.5],[614.0,170.5],[614.0,378.0],[779.5,133.0],[779.5,412.0],[975.5,378.5],[978.5,185.0]]",14,,True,True,3192a4c34488ebef,4288,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,33,4346,2026-06-21T11:12:06.709776Z||2026-06-21T11:12:06.709760Z|4346,773.163,580.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,20,4f490f520ef6fa37f94223af4f43557fa534477501b3fa47227695e023dabac6,"[[50.5,170.5],[51.5,382.5],[220.5,445.5],[223.5,101.5],[250.5,373.5],[254.0,173.5],[349.5,186.0],[352.5,357.0],[607.0,366.5],[615.0,178.5],[746.5,411.5],[779.0,139.0],[790.0,436.0],[797.0,112.5],[984.0,381.5],[987.0,170.0]]",16,,True,True,1e45c715efe04bf6,4346,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,34,4447,2026-06-22T02:44:57.407469Z||2026-06-22T02:44:57.407450Z|4447,195.266,195.266,lead_time_fallback,fallback_no_direct_log,,0,0,1f33f0558e477bf9a5f56498e9c60be9a35625b97815581b28d6160ef7934b70,"[[52.5,173.5],[52.5,384.0],[228.0,445.0],[231.0,67.0],[353.5,357.5],[354.0,190.5],[607.0,379.0],[613.5,171.5],[777.5,130.0],[787.0,406.0],[992.5,167.0],[992.5,379.0]]",12,,False,True,36afcf88229ada00,4447,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,35,4359,2026-06-21T11:53:19.961678Z||2026-06-21T11:53:19.961661Z|4359,213.489,213.489,lead_time_fallback,fallback_no_direct_log,,0,0,296e34b415c7cb489e0c0f7bf1524fefc5f3e2a7014c396f1be0553655f07d33,"[[49.0,384.0],[52.5,179.5],[171.0,441.5],[176.5,119.5],[251.5,179.5],[253.0,374.0],[355.5,192.0],[355.5,359.0],[614.5,172.0],[620.0,375.0],[781.0,140.0],[782.0,419.0],[985.0,175.5],[990.5,384.0]]",14,,False,True,cd8b1dfaf95e7319,4359,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,36,4676,2026-06-27T15:42:53.603592Z||2026-06-27T15:42:53.603568Z|4676,1380.769,1619.0,log,project+task+annotator,active_times_2026-06-27.jsonl;active_times_2026-06-28.jsonl,1,55,db970f755a658005fdb9d082f25400c5a91cb410ba71c7da2786776f125c4b28,"[[50.5,376.0],[52.5,172.5],[180.0,96.0],[185.5,448.5],[248.5,139.0],[250.5,416.5],[408.5,171.5],[410.0,376.0],[607.0,378.0],[615.0,170.5],[771.0,420.5],[777.5,131.5],[795.0,467.5],[796.0,78.0],[975.0,377.5],[986.0,173.0]]",16,,True,True,6d05edefd05793bc,4676,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3152,39:3152,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,37,4510,2026-06-22T17:07:57.308313Z||2026-06-22T17:07:57.308296Z|4510,163.964,196.0,log,project+task+annotator,active_times_2026-06-23.jsonl,1,7,98de6fe189dfefe2be26c6639c403bc0e0b5578ff8255e34b9fc67195caad2c5,"[[34.0,375.0],[47.0,174.5],[358.5,364.0],[362.0,178.0],[402.0,373.5],[408.5,169.0],[585.5,394.5],[616.5,171.0],[784.5,133.0],[784.5,432.5],[990.0,171.5]]",11,,True,True,40ac299ba105fdef,4510,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,26,3828,2026-06-13T02:55:31.123091Z||2026-06-13T02:55:31.123066Z|3828,5.22,5.22,lead_time_fallback,fallback_no_direct_log,,0,0,,,0,missing_corner_geometry,False,True,0e2d1b8cc5c25216,3828,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,27,4028,2026-06-17T03:32:25.717966Z||2026-06-17T03:32:25.717948Z|4028,72.38,222.0,log,project+task+annotator,active_times_2026-06-17.jsonl,1,8,c28907289b36195c7ba18b3a9fc89e4e98b94112b9a9e366a2d2acd224e0210d,"[[67.5,196.0],[67.5,328.5],[120.0,86.0],[120.0,438.5],[192.0,137.0],[192.0,390.5],[338.5,137.0],[338.5,390.5],[409.0,96.0],[409.0,430.0],[437.0,186.0],[437.0,337.0],[554.5,183.5],[554.5,342.5],[563.0,170.5],[563.0,354.0],[598.0,177.5],[598.0,347.0],[668.5,142.5],[668.5,385.0],[715.0,183.5],[715.0,340.0],[864.5,192.0],[864.5,331.5],[932.5,163.5],[932.5,361.0],[967.5,193.0],[967.5,330.0]]",28,,True,True,1120d74f964c5f97,4028,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,28,3963,2026-06-16T17:28:35.332896Z||2026-06-16T17:28:35.332877Z|3963,354.899,370.0,log,project+task+annotator,active_times_2026-06-16.jsonl;active_times_2026-06-17.jsonl,1,15,db18ad5210ab2da430bac4e8874053130ddbca07ef24f5b8e7cdba13aa98b5d9,"[[77.5,196.0],[77.5,323.0],[438.0,196.0],[438.0,335.0],[556.0,190.5],[556.0,334.5],[564.5,176.0],[564.5,355.5],[596.5,179.0],[596.5,348.5],[654.0,150.5],[654.0,379.5],[717.5,176.0],[717.5,318.5],[864.5,181.0],[864.5,312.5],[923.5,152.0],[923.5,353.5],[967.0,316.5],[968.0,199.5]]",20,,True,True,cd3a92cc2800b3c7,3963,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,29,4592,2026-06-25T15:54:37.513002Z||2026-06-25T15:46:18.107026Z|4592,203.953,360.0,log,project+task+annotator,active_times_2026-06-25.jsonl,1,17,86d5dcf8ed6a4a06b8660e7ddf795c00e7b8fdb2c0dd1fd1e7563f4e841acb6a,"[[37.0,188.0],[37.0,332.0],[467.0,192.0],[467.0,340.5],[554.5,190.5],[554.5,339.5],[973.0,196.0],[973.0,329.5]]",8,,True,True,4d934ce66ec29a47,4592,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,30,4205,2026-06-20T11:48:51.953261Z||2026-06-20T11:48:51.953245Z|4205,97.263,133.0,log,project+task+annotator,active_times_2026-06-20.jsonl,1,8,7de99187aa79878ee37e4e684d10246705261ad8176d73cdb35f919431e537ed,"[[36.5,188.0],[43.5,333.0],[126.5,105.0],[140.0,409.5],[438.0,195.0],[444.5,338.0],[551.0,341.5],[553.0,193.0],[563.0,351.5],[566.0,180.0],[594.5,185.0],[596.0,346.5],[965.5,200.0],[965.5,328.0]]",14,,True,True,3f6b62e3295e009a,4205,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,31,4150,2026-06-18T10:34:25.267216Z||2026-06-18T10:34:25.267181Z|4150,223.086,223.086,lead_time_fallback,fallback_no_direct_log,,0,0,a44a5051c7b454676cdfa37168040d13b72a3203fc0ce55182f2224c0805d61b,"[[116.5,420.5],[117.5,103.0],[410.0,415.5],[412.0,110.0],[553.5,190.5],[554.5,340.5],[563.0,174.5],[565.0,347.0],[598.0,180.0],[598.0,342.5],[711.5,351.0],[718.5,175.5],[863.5,179.5],[863.5,343.0],[967.0,193.5],[968.0,328.0]]",16,,False,True,8d6f18bc98ea1938,4150,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,32,4291,2026-06-21T06:41:15.601177Z||2026-06-21T06:41:15.601159Z|4291,232.481,285.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,13,39d5af2b4930654c9f5ddf4f3b8f4257aef363cdfb49048dd99041308a4f6974,"[[69.5,332.0],[74.0,196.5],[119.0,107.5],[120.0,421.5],[437.0,193.5],[438.0,324.0],[553.5,334.5],[554.5,192.5],[564.0,352.0],[565.0,180.0],[595.5,180.0],[595.5,342.0],[670.0,132.5],[670.0,380.5],[716.0,318.5],[717.5,174.5],[864.0,185.0],[864.0,312.5],[956.0,329.0],[958.0,186.5]]",20,,True,True,feaa118aa8a59f86,4291,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,33,4362,2026-06-21T12:03:38.745740Z||2026-06-21T12:03:38.745715Z|4362,3078.136,1527.0,log,project+task+annotator,active_times_2026-06-21.jsonl,1,54,e9dc867e6956084b1e623ae8fe111e3e205f131c477a162aabf34afa245404d4,"[[36.0,330.5],[37.5,193.0],[115.0,425.0],[118.0,105.5],[342.0,375.5],[344.0,150.5],[407.5,424.5],[409.0,104.5],[437.5,333.0],[439.5,192.5],[554.0,337.0],[554.5,189.0],[565.0,173.5],[565.0,355.5],[596.0,176.5],[597.0,348.0],[619.5,396.5],[621.5,130.0],[651.5,140.0],[654.0,384.5],[932.0,353.0],[934.0,169.5],[960.0,163.5],[960.0,363.0],[970.0,329.0],[970.5,191.0]]",26,,True,True,c61e2afdd2d8efd8,4362,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,34,4448,2026-06-22T02:49:24.412579Z||2026-06-22T02:49:24.412559Z|4448,250.654,250.654,lead_time_fallback,fallback_no_direct_log,,0,0,404a0e4c78e14b9219c4e7b6334ecbc5154c2861dc7f85c96c8f5adb311fe2e1,"[[45.0,190.0],[47.5,334.0],[140.0,440.5],[140.5,110.0],[410.5,109.5],[412.0,426.5],[439.5,194.5],[443.5,330.0],[554.0,189.5],[555.5,342.0],[563.0,354.5],[564.0,174.5],[595.5,180.5],[596.0,348.0],[669.5,383.5],[670.5,124.5],[712.0,348.5],[718.5,170.0],[862.5,177.0],[869.0,336.5]]",20,,False,True,53b22edb56cc554f,4448,,1,single,False,True,
export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json,39,3153,39:3153,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,35,4360,2026-06-21T11:56:43.700587Z||2026-06-21T11:56:43.700567Z|4360,186.423,186.423,lead_time_fallback,fallback_no_direct_log,,0,0,e0b9e9467b3924630b6216aca19c5955c48d931aa6d1c44d139c1a3263bb1fde,"[[34.5,194.0],[36.0,337.0],[139.5,112.5],[141.5,444.0],[206.5,346.0],[212.0,170.5],[322.5,339.0],[324.5,177.5],[391.5,116.0],[393.5,440.5],[440.5,199.5],[444.0,351.5],[554.5,194.0],[554.5,339.0],[714.0,351.5],[717.5,177.5],[868.0,183.0],[870.0,344.5],[966.0,195.5],[966.0,333.5]]",20,,False,True,aa5ab1caef85cf99,4360,,1,single,False,True,
