schema_version,task_context_id,stage,block_index,raw_stage_set_json,base_task_id,image_id,building_id,raw_condition,assistance_exposure,task_lane,scope_status_set_json,dataset_group_set_json,task_stratum_set_json,canonical_annotation_count,worker_count,worker_ids_json,raw_geometry_computable_count,lead_time_available_count,formal_active_time_available_count,reference_measurement_available_count
uncertainty_substrate_v1,5734560a6dc4bbb9179c5d53,C2-B,0,"[""C2-B""]",S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""32"",""33""]",2,2,2,2
uncertainty_substrate_v1,eb8d157c511bd3f9d75b6bb9,C2-B,0,"[""C2-B""]",VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""30"",""31""]",2,2,2,2
uncertainty_substrate_v1,738fdcaa5a1d284bd0ffe30e,C2-B,0,"[""C2-B""]",VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""36"",""37""]",2,2,2,2
uncertainty_substrate_v1,f7abe99d283d5f07c2e42134,C2-B,0,"[""C2-B""]",VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",3,3,"[""32"",""33"",""34""]",3,3,3,3
uncertainty_substrate_v1,6ef738622060ca35e6f2dd2a,C2-B,0,"[""C2-B""]",VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",20,20,"[""1"",""10"",""11"",""12"",""13"",""15"",""17"",""2"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",20,20,20,19
uncertainty_substrate_v1,72fa09ece4e4c5d2f94516e5,C2-B,0,"[""C2-B""]",VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",3,3,"[""30"",""31"",""35""]",3,3,3,3
uncertainty_substrate_v1,ba0d669eea47aa6289a6298b,C2-B,0,"[""C2-B""]",VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""13"",""15""]",2,2,2,2
uncertainty_substrate_v1,ad1b80549e8bdc329c53f533,C2-B,0,"[""C2-B""]",jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""1"",""10""]",2,2,2,2
uncertainty_substrate_v1,8a224d31d83f9af5107b9ddf,C2-B,0,"[""C2-B""]",jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""28"",""29""]",2,2,2,2
uncertainty_substrate_v1,d2a093eb1a4c2b685038a14d,C2-B,0,"[""C2-B""]",jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""11"",""12""]",2,2,2,2
uncertainty_substrate_v1,3aa1d9236525dae58485cb5b,C2-B,0,"[""C2-B""]",jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""17""]",1,1,1,1
uncertainty_substrate_v1,43f904acc0970626b299213d,C2-B,0,"[""C2-B""]",jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""28"",""29""]",2,2,2,2
uncertainty_substrate_v1,16db4cf94f1529d11216e824,C2-B,0,"[""C2-B""]",jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""34"",""35""]",2,2,2,2
uncertainty_substrate_v1,5a721f96ce3e13c89a2cb375,C2-B,0,"[""C2-B""]",jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""1"",""10""]",2,2,2,2
uncertainty_substrate_v1,3c0de3171832f889620c654c,C2-B,0,"[""C2-B""]",jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",2,2,"[""2"",""6""]",2,2,2,2
uncertainty_substrate_v1,e15d194d5d396e57f3dbf303,C2-B,0,"[""C2-B""]",jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""13"",""15""]",2,2,2,2
uncertainty_substrate_v1,4c7ad1a01edd260933f94fba,C2-B,0,"[""C2-B""]",jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""2""]",1,1,1,1
uncertainty_substrate_v1,9bcc3967249976993ec61fb9,C2-B,0,"[""C2-B""]",jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""17""]",1,1,1,1
uncertainty_substrate_v1,1857dfc4b670c80d69a60e9e,C2-B,0,"[""C2-B""]",jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""6"",""8""]",2,2,2,2
uncertainty_substrate_v1,1a7ddcad8f6c1beb789e7e83,C2-B,0,"[""C2-B""]",jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""2""]",1,1,1,1
uncertainty_substrate_v1,abadd7dae52c96b1e82cbf5d,C2-B,0,"[""C2-B""]",jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""6"",""8""]",2,2,2,2
uncertainty_substrate_v1,857a5f65b622ecb396c94f86,C2-B,0,"[""C2-B""]",jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""28"",""29""]",2,2,2,2
uncertainty_substrate_v1,bc9dc256ee89d4f0a163b090,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",3,3,"[""11"",""12"",""8""]",3,3,3,3
uncertainty_substrate_v1,8367037b25d1bb2fb987d499,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",2,2,"[""28"",""29""]",2,2,2,2
uncertainty_substrate_v1,41a6500c93a8b42ee445f0f2,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""34"",""35""]",2,2,2,2
uncertainty_substrate_v1,94542211bb8d3ef00f8b0a6f,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",1,1,"[""17""]",1,1,1,1
uncertainty_substrate_v1,09e40327e82cf93b62a864c0,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""32"",""33""]",2,2,2,2
uncertainty_substrate_v1,d01c84f690ffc1e55c591022,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",20,20,"[""1"",""10"",""11"",""12"",""13"",""15"",""17"",""2"",""28"",""29"",""30"",""31"",""32"",""33"",""34"",""35"",""36"",""37"",""6"",""8""]",20,20,20,19
uncertainty_substrate_v1,16b0af49030b35ac8e4eb775,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""11"",""12""]",2,2,2,2
uncertainty_substrate_v1,bf44846790d8794b33a9070e,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""36"",""37""]",2,2,2,2
uncertainty_substrate_v1,ee4bdd225b6b7b12b763cfe3,C2-B,0,"[""C2-B""]",pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",2,2,"[""13"",""15""]",2,2,2,2
uncertainty_substrate_v1,eb5db5e722ac60ba4305d065,C2-B,0,"[""C2-B""]",pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""13"",""15""]",2,2,2,2
uncertainty_substrate_v1,13bffa167028e6f21ae7efbf,C2-B,0,"[""C2-B""]",pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",1,1,"[""17""]",1,1,1,1
uncertainty_substrate_v1,1b04568466b0a8643e2b7818,C2-B,0,"[""C2-B""]",pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""6"",""8""]",2,2,2,2
uncertainty_substrate_v1,22ed09668414484b06909099,C2-B,0,"[""C2-B""]",pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""30"",""31""]",2,2,2,2
uncertainty_substrate_v1,2c3c787ba754d4f6bf4272dd,C2-B,0,"[""C2-B""]",pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",2,2,"[""36"",""37""]",2,2,2,2
uncertainty_substrate_v1,66c006668a280d6a0b0a6802,C2-B,0,"[""C2-B""]",pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""34"",""35""]",2,2,2,2
uncertainty_substrate_v1,9499772d85e9cf9685d704b3,C2-B,0,"[""C2-B""]",zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,none,stress,"[""not_adjudicated""]","[""C2-B""]","[""stress""]",2,2,"[""1"",""10""]",2,2,2,0
uncertainty_substrate_v1,d5b6fae17e42d75c221a48ae,C2-B,0,"[""C2-B""]",zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""30"",""31""]",2,2,2,2
uncertainty_substrate_v1,61462c165f3ceb364c373dcd,C2-B,0,"[""C2-B""]",zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-B""]","[""ordinary""]",2,2,"[""32"",""33""]",2,2,2,2
uncertainty_substrate_v1,ce45f5f875649a7f0bee335e,C2-A-RP,1,"[""C2A-RP-B1""]",2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",2,2,"[""31"",""34""]",2,2,2,2
uncertainty_substrate_v1,6aa28dc4acaa3ab053cd9774,C2-A-RP,1,"[""C2A-RP-B1""]",2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""8""]",1,1,1,1
uncertainty_substrate_v1,05ab1e70360fd3a9c2a5c267,C2-A-RP,1,"[""C2A-RP-B1""]",2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,2t7WUuJeko7,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""11""]",1,1,1,1
uncertainty_substrate_v1,3a06643dd218ebc749a29251,C2-A-RP,1,"[""C2A-RP-B1""]",S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""10"",""28""]",2,2,2,2
uncertainty_substrate_v1,22a63337aeff0373233ba8e3,C2-A-RP,1,"[""C2A-RP-B1""]",S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,S9hNv5qa7GM,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""10""]",1,1,1,1
uncertainty_substrate_v1,b9866344fb55821b255ca4f4,C2-A-RP,1,"[""C2A-RP-B1""]",VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""17"",""30""]",2,2,2,2
uncertainty_substrate_v1,e71d42c92328580e876f7d32,C2-A-RP,1,"[""C2A-RP-B1""]",VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""11"",""37""]",2,2,2,2
uncertainty_substrate_v1,f63ef023230092022897ad21,C2-A-RP,1,"[""C2A-RP-B1""]",jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""12"",""13""]",2,2,2,2
uncertainty_substrate_v1,11c4ea33d98e1675b9b335d0,C2-A-RP,1,"[""C2A-RP-B1""]",jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""37""]",1,1,1,1
uncertainty_substrate_v1,4e1503a59b17387a47ca8ba5,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""17""]",1,1,1,1
uncertainty_substrate_v1,308382b74a5e315010a9349f,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""15"",""8""]",2,2,2,2
uncertainty_substrate_v1,533f8463e647f888d20336a8,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""13""]",1,1,1,1
uncertainty_substrate_v1,712cb8bbc191993faddd6691,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""6""]",1,1,1,1
uncertainty_substrate_v1,d35a425b9b2a8570b2d9f520,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""2""]",1,1,1,1
uncertainty_substrate_v1,ea5702dd7e764f948bf1f2db,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""36""]",1,1,1,1
uncertainty_substrate_v1,8bb2f5e20ca1f05044cbf16d,C2-A-RP,1,"[""C2A-RP-B1""]",jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""28""]",1,1,1,1
uncertainty_substrate_v1,07ea2ed4eb28128ae01834b5,C2-A-RP,1,"[""C2A-RP-B1""]",pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""1"",""31""]",2,2,2,2
uncertainty_substrate_v1,d047e9ac2b6f92df0cb595f4,C2-A-RP,1,"[""C2A-RP-B1""]",pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""29""]",1,1,1,1
uncertainty_substrate_v1,a6c72884d60bf909d07ee2cd,C2-A-RP,1,"[""C2A-RP-B1""]",pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""33""]",1,1,1,1
uncertainty_substrate_v1,cc137fe012b33b8b3ac3c124,C2-A-RP,1,"[""C2A-RP-B1""]",pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""33"",""34""]",2,2,2,2
uncertainty_substrate_v1,f84ca78bf629dd68f1246a89,C2-A-RP,1,"[""C2A-RP-B1""]",pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""12""]",1,1,1,1
uncertainty_substrate_v1,57935bcd609a40867e24fcba,C2-A-RP,1,"[""C2A-RP-B1""]",pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""29"",""32""]",2,2,2,2
uncertainty_substrate_v1,424d9ea2163aafd521ac11cb,C2-A-RP,1,"[""C2A-RP-B1""]",pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""1""]",1,1,1,1
uncertainty_substrate_v1,0eda128f3108e678fc80528c,C2-A-RP,1,"[""C2A-RP-B1""]",pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""30""]",1,1,1,1
uncertainty_substrate_v1,6f72f575b139363079550993,C2-A-RP,1,"[""C2A-RP-B1""]",zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,zsNo4HB9uLZ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""35""]",1,1,1,1
uncertainty_substrate_v1,f6001c7456536a911cb8134d,C2-A-RP,1,"[""C2A-RP-B1""]",zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""2"",""35""]",2,2,2,0
uncertainty_substrate_v1,f1e6b79aa6d1d2f2f093db80,C2-A-RP,1,"[""C2A-RP-B1""]",zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",2,2,"[""15"",""32""]",2,2,2,2
uncertainty_substrate_v1,c0283cdb5039df6ab5ba1ff8,C2-A-RP,1,"[""C2A-RP-B1""]",zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,none,stress,"[""not_adjudicated""]","[""C2-A-RP""]","[""stress""]",2,2,"[""36"",""6""]",2,2,2,2
uncertainty_substrate_v1,ddcaec441ebb1f00afc2892d,C2-A-RP,2,"[""C2A-RP-B2""]",2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7_3be66dc4f0fb46449d63b07d92c74f3f,2t7WUuJeko7,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",1,1,"[""8""]",1,1,1,1
uncertainty_substrate_v1,6065d7b561fe856975b88819,C2-A-RP,2,"[""C2A-RP-B2""]",2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,2t7WUuJeko7,manual,none,ordinary,"[""not_adjudicated""]","[""C2-A-RP""]","[""ordinary""]",2,2,"[""31"",""34""]",2,2,2,2
