base_task_id,building_id,image_reference,remote_reference_available,workspace_local_found,workspace_local_path,git_tracked_image_found,candidate_image_count,risk,risk_design_score_A,g_duplicate_peak,g_postprocess_invalid,g_seam_instability,g_topology_invalid,feature_timing,reference_status,image_sha256,image_parse_status,image_width,image_height,image_only_feature_version,mean_luma,horizontal_gradient_mean_wrap,horizontal_gradient_mean_no_seam,seam_gradient_mean,vertical_edge_mean,vertical_edge_p90_proxy,boundary_gradient_mean,ceiling_boundary_row_norm,ceiling_boundary_strength,floor_boundary_row_norm,floor_boundary_strength,edge_density_proxy,confirmatory_status,frozen_preassignment_n_ready,legacy_difficulty_label,legacy_label_status,gt_keypoint_count,gt_pair_count,proposal_initial_quality_mean,post_meta_response_pattern_entropy_mean,post_meta_jaccard_disagreement_mean,post_meta_modal_response_share_mean,image_feature_classification,model_feature_classification,legacy_difficulty_classification,post_meta_classification
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.jpg,False,3,4.379436039704189,4.379436039704189,,,,,pre_task,use_existing_public_gt_as_is,f3123f9ec552d4c0f4444427b0749338e4bcda1da17ceaaf12307f27e138ee7e,ready,1024,512,image_only_pil_grayscale_downsample_v1,127.66009521484375,4.68182373046875,4.643259803921569,14.515625,4.643259803921569,12,4.73785063976378,0.15625,12.87890625,0.59375,12.5,0.07475490196078431,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.jpg,False,3,3.6156052152509655,3.6156052152509655,,,,,pre_task,use_existing_public_gt_as_is,fecae875fd6f29b42edc959bbbb9e907285291e82a902cd3c86aab98d5640417,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.94570922851562,5.1748046875,5.182781862745098,3.140625,5.182781862745098,15,5.73003813976378,0.40625,15.40234375,0.828125,16.8359375,0.09381127450980392,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,False,3,4.924529891734887,4.924529891734887,,,,,pre_task,use_existing_public_gt_as_is,e74a41bb9d1e2c2e7aee8d40b33927f1e8f287c0ec31533106210ddfe27ce608,ready,1024,512,image_only_pil_grayscale_downsample_v1,111.64175415039062,9.37542724609375,9.384558823529412,7.046875,9.384558823529412,27,7.533003198818897,0.4765625,12.9140625,0.8359375,17.9296875,0.1392156862745098,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,False,3,4.71539312866952,4.71539312866952,,,,,pre_task,use_existing_public_gt_as_is,6d1680de52dde39cee111b90eb3bd548bfc2b6feb50736ae3fb4bb04c87d21f5,ready,1024,512,image_only_pil_grayscale_downsample_v1,122.60726928710938,7.19586181640625,7.210477941176471,3.46875,7.210477941176471,18,8.003291092519685,0.3828125,15.24609375,0.7265625,26.82421875,0.11567095588235295,,,,,,,,0.11552453009332421,0.5,0.9166666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.jpg,False,3,3.8929663992613457,3.8929663992613457,,,,,pre_task,,87c70491c8c61c166af39430a527fb2c996aa514caf2ab3468afcd82d08dc419,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.94107055664062,4.9000244140625,4.9143075980392155,1.2578125,4.9143075980392155,12,3.8008427657480315,0.3515625,5.9765625,0.7890625,14.578125,0.06659007352941176,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.jpg,True,True,data/mp3d_layout/img_v/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.jpg,False,3,3.802659941901452,3.802659941901452,,,,,pre_task,use_existing_public_gt_as_is,da414ae842bef92885108e4f0cdd7e9b59bd86113ad56cae6d6520ecabfe9c85,ready,1024,512,image_only_pil_grayscale_downsample_v1,132.32485961914062,4.0631103515625,4.074356617647059,1.1953125,4.074356617647059,12,3.8577140748031495,0.4453125,8.328125,0.8125,11.6953125,0.06606924019607843,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.jpg,False,3,8.745138446780821,8.745138446780821,,,,,pre_task,use_existing_public_gt_as_is,c439dafe71320a6961e9d9d3e851a55da931b9487aee507758085f32de2fefd5,ready,1024,512,image_only_pil_grayscale_downsample_v1,130.81674194335938,4.9112548828125,4.843933823529412,22.078125,4.843933823529412,12,4.248093011811024,0.4140625,10.484375,0.609375,10.8359375,0.06997549019607843,,,,,,,,0.8675632284814612,0.6111111111111112,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.jpg,False,3,6.831342493839091,6.831342493839091,,,,,pre_task,use_existing_public_gt_as_is,90c95d772ea6fb91d0879449a057f20c4e948e3f8556bd23c5a69e2916c9b035,ready,1024,512,image_only_pil_grayscale_downsample_v1,138.16220092773438,4.27374267578125,4.274662990196078,4.0390625,4.274662990196078,10,5.00433686023622,0.265625,11.47265625,0.8515625,11.6953125,0.061841299019607845,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.jpg,False,3,3.511845508517192,3.511845508517192,,,,,pre_task,use_existing_public_gt_as_is,a548cc736f03b647de158e91acbed614a68f6c3934591d20883ca02cdaeff453,ready,1024,512,image_only_pil_grayscale_downsample_v1,120.43316650390625,5.8623046875,5.868321078431372,4.328125,5.868321078431372,17,5.612204724409449,0.46875,10.2578125,0.84375,21.44921875,0.1005514705882353,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.jpg,False,3,3.856735574381165,3.856735574381165,,,,,pre_task,use_existing_public_gt_as_is,499ff5375caf4164e7139a3817d941fc457e331bcdaded12d29df2edcfd00845,ready,1024,512,image_only_pil_grayscale_downsample_v1,134.47610473632812,3.58050537109375,3.5816176470588235,3.296875,3.5816176470588235,7,5.700264517716535,0.4375,23.484375,0.8203125,19.97265625,0.06243872549019608,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.jpg,False,3,3.56801929571565,3.56801929571565,,,,,pre_task,use_existing_public_gt_as_is,289d9a5622be0efc2fd7ca9183c47412cc6c5b3dd7c124513807c105cb9fe69d,ready,1024,512,image_only_pil_grayscale_downsample_v1,125.24267578125,6.4705810546875,6.469699754901961,6.6953125,6.469699754901961,18,6.946265994094488,0.4296875,14.23828125,0.6953125,22.1640625,0.11556372549019608,,,,,,,,0.17328679513998632,0.5,0.875,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.jpg,False,3,7.29202638738098,7.29202638738098,,,,,pre_task,use_existing_public_gt_as_is,2b763e57f5a82fd66f8be4f0e473d10157e0ebe286e24795dcb5b2b39f5e103c,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.81710815429688,4.357177734375,4.370802696078432,0.8828125,4.370802696078432,11,6.511687992125984,0.2734375,27.3125,0.8515625,13.34375,0.0870251225490196,,,,,,,,0.11552453009332421,0.25,0.9166666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.jpg,False,3,3.406655903885932,3.406655903885932,,,,,pre_task,use_existing_public_gt_as_is,085c7e92a59dabba0bf46102fc12549002441075d32651dd5e56bb5a0bb145bf,ready,1024,512,image_only_pil_grayscale_downsample_v1,120.7196044921875,6.6512451171875,6.662071078431373,3.890625,6.662071078431373,20,5.949249507874016,0.453125,12.5625,0.703125,15.95703125,0.1109375,,,,,,,,0.34657359027997264,0.5,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.jpg,False,3,6.457935204966335,6.457935204966335,,,,,pre_task,use_existing_public_gt_as_is,7cd5ad16e2c8a6eccb25a93cd7fad61f9bf6ff00b11536798a5dc599a598eb0d,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.38784790039062,5.0721435546875,5.084957107843137,1.8046875,5.084957107843137,13,4.323511318897638,0.4296875,13.09375,0.5390625,15.20703125,0.07539828431372549,,,,,,,,1.198586343089898,0.5600877192982456,0.55,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.jpg,False,3,4.869512164311926,4.869512164311926,,,,,pre_task,use_existing_public_gt_as_is,a5e3ffccbf23392ed5666741971f4c319d4b147167899208b8a74af478187dac,ready,1024,512,image_only_pil_grayscale_downsample_v1,129.56634521484375,3.77569580078125,3.7863664215686272,1.0546875,3.7863664215686272,9,6.362696850393701,0.234375,16.58203125,0.7265625,25.46875,0.06890318627450981,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.jpg,False,3,5.421113723737568,5.421113723737568,,,,,pre_task,use_existing_public_gt_as_is,5baefd34869f3e9f118edbb386297a4ca5592183ad718f72697e7282005d2450,ready,1024,512,image_only_pil_grayscale_downsample_v1,141.08645629882812,2.850830078125,2.8496629901960784,3.1484375,2.8496629901960784,5,2.8328309547244093,0.421875,6.19921875,0.8046875,9.28515625,0.04244791666666667,,,,,,,,0.34657359027997264,0.33333333333333337,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.jpg,True,True,data/mp3d_layout/img_v/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.jpg,False,3,6.410967554034756,6.410967554034756,,,,,pre_task,use_existing_public_gt_as_is,07c55fc27bd4423899d34408f711fcbd6db57f52129d1e79dabdc50a720d8f85,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.75341796875,4.28350830078125,4.27515318627451,6.4140625,4.27515318627451,10,3.8398745078740157,0.4375,10.13671875,0.5859375,9.50390625,0.06190257352941177,,,,,,,,0.34657359027997264,0.5,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.jpg,False,3,3.934007895549571,3.934007895549571,,,,,pre_task,use_existing_public_gt_as_is,98978131ea4fd810c48a582cf172358b8abdceac51c921cf0fcface27314e457,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.6065673828125,3.987060546875,3.8831495098039217,30.484375,3.8831495098039217,9,4.379582923228346,0.4765625,8.8828125,0.703125,13.9296875,0.06611519607843137,,,,,,,,0.34657359027997264,0.5,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.jpg,False,3,4.583637601099402,4.583637601099402,,,,,pre_task,use_existing_public_gt_as_is,8387602b2f2ff9c749a60f4ed520b60c9b9a8ad61eb3d12a60df05d84a98d8ef,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.80072021484375,8.11041259765625,8.109558823529412,8.328125,8.109558823529412,25,5.581046998031496,0.2109375,11.22265625,0.859375,17.67578125,0.12904411764705884,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.jpg,False,3,3.446418996433377,3.446418996433377,,,,,pre_task,use_existing_public_gt_as_is,87b1a0e8afc8d6291d85b80544b4f06588824a59fd82f401afbff22cbb863614,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.31170654296875,6.81793212890625,6.824080882352941,5.25,6.824080882352941,19,6.37376968503937,0.3046875,11.41796875,0.640625,16.30859375,0.11349571078431372,,,,,,,,0.0,0.0,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.jpg,False,3,4.254049428543212,4.254049428543212,,,,,pre_task,use_existing_public_gt_as_is,edadea4f4559a379e6adb4eec7ad304dd4c050e4373aa1e519210750c2ff7167,ready,1024,512,image_only_pil_grayscale_downsample_v1,121.59848022460938,7.04315185546875,7.046875,6.09375,7.046875,19,9.685593011811024,0.078125,17.125,0.71875,19.8125,0.15879289215686274,,,,,,,,0.34657359027997264,0.75,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.jpg,False,3,5.041596258851888,5.041596258851888,,,,,pre_task,use_existing_public_gt_as_is,8e43c23f6bcc592c5a6303b915bdd1030ac5dab56ed2dc2f0abb188e8d054717,ready,1024,512,image_only_pil_grayscale_downsample_v1,125.36825561523438,5.93023681640625,5.937101715686275,4.1796875,5.937101715686275,16,5.762795275590551,0.453125,9.1015625,0.8046875,14.0,0.1026501225490196,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.jpg,False,3,8.146315693268235,8.146315693268235,,,,,pre_task,use_existing_public_gt_as_is,28e8abc89ad8271beff94aa820e2df1e2906eeeb649a9ea3e23223b894262857,ready,1024,512,image_only_pil_grayscale_downsample_v1,127.73175048828125,4.68878173828125,4.703125,1.03125,4.703125,13,4.11103592519685,0.453125,8.6484375,0.703125,11.078125,0.07248774509803922,,,,,,,,0.6931471805599453,0.75,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.jpg,False,3,4.222100206664882,4.222100206664882,,,,,pre_task,use_existing_public_gt_as_is,0e4660c183c37005338bb8482828740d253be86ee6d4fc710851f76703d1b196,ready,1024,512,image_only_pil_grayscale_downsample_v1,120.6195068359375,8.3441162109375,8.338235294117647,9.84375,8.338235294117647,24,8.536724901574804,0.390625,22.171875,0.6171875,25.16796875,0.16515012254901962,,,,,,,,0.17328679513998632,0.5,0.875,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.jpg,False,3,3.9847071562262193,3.9847071562262193,,,,,pre_task,use_existing_public_gt_as_is,7cad2f641ac1ea9a6ff8fbaca15e77e761ca1b959f5896cd96e9f7d3d4fcd6c6,ready,1024,512,image_only_pil_grayscale_downsample_v1,105.23516845703125,9.58233642578125,9.572273284313725,12.1484375,9.572273284313725,28,9.795521653543307,0.125,29.296875,0.7421875,17.28125,0.1828737745098039,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.jpg,False,3,3.8394553324631153,3.8394553324631153,,,,,pre_task,,f8ee000f391a41b2dbe5ef899eece0c2ef498d822a6fe1d1216ebf69d4443dda,ready,1024,512,image_only_pil_grayscale_downsample_v1,124.37860107421875,6.89501953125,6.8904105392156865,8.0703125,6.8904105392156865,19,6.796628937007874,0.2421875,10.3671875,0.609375,14.91015625,0.1239123774509804,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.jpg,False,3,3.5741948993665464,3.5741948993665464,,,,,pre_task,use_existing_public_gt_as_is,9a6297e145112fba7c532659a81307a145236289794f96daf2d9d20049d62cc0,ready,1024,512,image_only_pil_grayscale_downsample_v1,120.7567138671875,7.51617431640625,7.490870098039216,13.96875,7.490870098039216,21,7.015994094488189,0.4375,12.61328125,0.6328125,13.60546875,0.13040747549019607,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.jpg,True,True,data/mp3d_layout/img_v/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.jpg,False,3,3.809297376799212,3.809297376799212,,,,,pre_task,use_existing_public_gt_as_is,b8d7d33e76eda7927cdf4f436effa66e701f6ebb4ba6cb965b06872e686654a4,ready,1024,512,image_only_pil_grayscale_downsample_v1,137.63400268554688,3.6392822265625,3.6497242647058825,0.9765625,3.6497242647058825,9,3.6716904527559056,0.328125,6.00390625,0.828125,8.88671875,0.052512254901960785,,,,,,,,0.0,,1.0,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,True,True,trap集/semi/跨门扩张/task499/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,True,5,,,,,,,pre_task,reference_ready_public_gt,7a0d5ac47a424bd4a8e022b83fcb33eb304acb28b00df8e4d24cc619a67a4eac,ready,2048,1024,image_only_pil_grayscale_downsample_v1,124.46136474609375,6.82354736328125,6.836948529411765,3.40625,6.836948529411765,18,8.842827263779528,0.3515625,21.86328125,0.6171875,16.8828125,0.14157475490196078,not_evaluable,0.0,occlusion;low_texture,legacy_proxy,16.0,8.0,0.965819257586173,0.5591211039113719,0.44666666666666666,0.71,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,True,True,trap集/manual/非常简单/task556/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.png,True,4,,,,,,,,,c86cf47320d7fc2e2c4e5864f707441b3ec473be9a21c78928aed549b82d42e7,ready,2048,1024,image_only_pil_grayscale_downsample_v1,127.51834106445312,4.56005859375,4.559375,4.734375,4.559375,11,4.945558562992126,0.28125,12.5,0.84375,17.50390625,0.07611825980392156,,,,,,,,0.6369010380106683,0.35538461538461535,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,71d1d52c5a1324d2926592c3e4d9a692baa2405e6e7a7202e42a04cafd176840,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.59396362304688,7.15771484375,7.175735294117647,2.5625,7.175735294117647,19,7.116234005905512,0.375,20.51171875,0.6484375,11.8203125,0.1285998774509804,,,,,,,,0.47513526961661734,0.3,0.8,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
