analysis_lane,analysis_lane_zh,base_task_id,condition,condition_zh,worker_id,is_largest_mode,is_supported_minority_mode,cluster_support,cluster_count,building_id,annotation_id,cluster_rank,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,纯人工,18,True,False,5,1,e9zR4mvMWw7,d64ce5b326b6015ae8bf,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,manual,纯人工,6,True,False,5,1,e9zR4mvMWw7,0fe7898050e5c65aa163,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,30,True,False,5,1,e9zR4mvMWw7,d6bbf7fa428498cad40f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,33,True,False,5,1,e9zR4mvMWw7,d918bb91e408d8c71ff9,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,1,True,False,5,1,e9zR4mvMWw7,3e0b6e14799743fc990f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,11,True,False,5,1,e9zR4mvMWw7,190a6d2d9c3e31af294c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,manual,纯人工,12,True,False,5,1,e9zR4mvMWw7,69ad0871a13714ff7abc,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,28,True,False,5,1,q9vSo1VnCiC,fe6d21a2d34b078f5c0d,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,29,True,False,5,1,q9vSo1VnCiC,8d84da8c6f772c4fa07a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,35,True,False,5,1,q9vSo1VnCiC,03f2a945c924203b75d1,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,36,True,False,5,1,q9vSo1VnCiC,0b2b9f0ed2607655632c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,manual,纯人工,1,True,False,5,1,q9vSo1VnCiC,d2fe19a8dc66fd1f3ff5,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,模型预标注辅助,27,True,False,1,4,q9vSo1VnCiC,973098cfe5081c1c74ec,1.0,6.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,模型预标注辅助,37,False,False,1,4,q9vSo1VnCiC,66e0b1d35ac694679c09,2.0,7.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,模型预标注辅助,34,False,False,1,4,q9vSo1VnCiC,ac7d30c4e0246e96535a,3.0,4.0,-2.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,模型预标注辅助,12,False,False,1,4,q9vSo1VnCiC,8f2310bf731d94b43254,4.0,10.0,3.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,36,True,False,3,3,q9vSo1VnCiC,72c467f3e5b59c7c6fe0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,1,True,False,3,3,q9vSo1VnCiC,27b7efed178842f2bcae,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,2,True,False,3,3,q9vSo1VnCiC,39b9fade42ec809e239d,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,37,False,False,1,3,q9vSo1VnCiC,bf0338ecb3bbe9b3ee92,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,manual,纯人工,34,False,False,1,3,q9vSo1VnCiC,837eb32400b0afd7b92f,3.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,纯人工,34,True,False,1,3,q9vSo1VnCiC,8066ad223dec81c40daa,1.0,5.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,纯人工,37,False,False,1,3,q9vSo1VnCiC,53530603e76707ac6f94,2.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,manual,纯人工,11,False,False,1,3,q9vSo1VnCiC,d78d6ac8c99983d4ff33,3.0,10.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,31,True,False,5,1,q9vSo1VnCiC,871218ff2db6bdec5ff2,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,10,True,False,5,1,q9vSo1VnCiC,b80833429adcb6be79f8,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,17,True,False,5,1,q9vSo1VnCiC,4fb3839c49c04d3ffcf7,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,6,True,False,5,1,q9vSo1VnCiC,290e3e82f42aa83e4adc,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,manual,纯人工,8,True,False,5,1,q9vSo1VnCiC,4fd5b259dc13de4a5e96,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,纯人工,34,True,False,5,1,q9vSo1VnCiC,e8fa392d317f408e138f,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,纯人工,10,True,False,5,1,q9vSo1VnCiC,399d7b90505e061c62ec,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,纯人工,13,True,False,5,1,q9vSo1VnCiC,15045b6175a2d31f009a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,纯人工,18,True,False,5,1,q9vSo1VnCiC,86103695b3e92be6e929,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,manual,纯人工,6,True,False,5,1,q9vSo1VnCiC,249972890d1d949f4e0b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,模型预标注辅助,30,True,False,3,2,q9vSo1VnCiC,3e8773a02414b6a4b615,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,模型预标注辅助,1,True,False,3,2,q9vSo1VnCiC,149830d59e7e9e39f686,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,模型预标注辅助,2,True,False,3,2,q9vSo1VnCiC,3cf2311bd8da5ee6753a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,模型预标注辅助,32,False,False,1,2,q9vSo1VnCiC,af75f69b47040e315e88,2.0,7.0,3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,27,True,False,4,2,q9vSo1VnCiC,cd8a51a17f5953c4b19c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,30,True,False,4,2,q9vSo1VnCiC,6fde03b86adc8ddd0722,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,32,True,False,4,2,q9vSo1VnCiC,5010682cb541531f7457,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,33,True,False,4,2,q9vSo1VnCiC,51a6919e74648167a773,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,manual,纯人工,12,False,False,1,2,q9vSo1VnCiC,ac643d623a147394d526,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,34,True,False,3,1,q9vSo1VnCiC,2ed8f62e5ffefe42fff7,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,17,True,False,3,1,q9vSo1VnCiC,fc425478750be6dafff3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,模型预标注辅助,18,True,False,3,1,q9vSo1VnCiC,23a4dc31709381a1de36,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,纯人工,29,True,False,4,2,q9vSo1VnCiC,90d428978149e1e537ed,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,纯人工,34,True,False,4,2,q9vSo1VnCiC,9378f37adf8af804e6b4,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,纯人工,35,True,False,4,2,q9vSo1VnCiC,d97070648108845c9bde,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,纯人工,13,True,False,4,2,q9vSo1VnCiC,825bdbff9bff6dbfbe83,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,manual,纯人工,18,False,False,1,2,q9vSo1VnCiC,7678a683012ba646c81e,2.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,纯人工,28,True,False,4,2,q9vSo1VnCiC,ecd0f4f36d3df460b67c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,纯人工,34,True,False,4,2,q9vSo1VnCiC,9520f54bda487c460b18,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,纯人工,37,True,False,4,2,q9vSo1VnCiC,689396cf3eb03ab9a0cf,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,纯人工,2,True,False,4,2,q9vSo1VnCiC,ee808cbaf8ffe0de6430,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,manual,纯人工,1,False,False,1,2,q9vSo1VnCiC,73908ddd5ef005c60f62,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,纯人工,31,True,False,1,5,q9vSo1VnCiC,f5dab722031206b00450,1.0,7.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,纯人工,32,False,False,1,5,q9vSo1VnCiC,370095f69c5b170678fa,2.0,18.0,11.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,纯人工,17,False,False,1,5,q9vSo1VnCiC,8e9619af766e40a0d49d,3.0,11.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,纯人工,33,False,False,1,5,q9vSo1VnCiC,2409d4af989a4f9c3d4f,4.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,manual,纯人工,8,False,False,1,5,q9vSo1VnCiC,93435790a37ab2290bc6,5.0,6.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,纯人工,27,True,False,4,2,q9vSo1VnCiC,7568b98692b00ff8ff63,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,纯人工,30,True,False,4,2,q9vSo1VnCiC,6228485ada8f90d32777,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,纯人工,11,True,False,4,2,q9vSo1VnCiC,30ae9e7207f0bf746fc4,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,纯人工,15,True,False,4,2,q9vSo1VnCiC,3a163ca0abb6cc5d8ebc,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,纯人工,12,False,False,1,2,q9vSo1VnCiC,497bb847657d8053449f,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,27,True,False,20,2,rPc6DW4iMge,7392408a228d29c44684,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,28,True,False,20,2,rPc6DW4iMge,2669e20e43502bcf1419,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,29,True,False,20,2,rPc6DW4iMge,68b9de98f158c481d82a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,30,True,False,20,2,rPc6DW4iMge,2425c99671ebf414b359,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,31,True,False,20,2,rPc6DW4iMge,bce7044b348685668b71,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,33,True,False,20,2,rPc6DW4iMge,a9bf98b8cc8fbfa40f5c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,34,True,False,20,2,rPc6DW4iMge,bdf544ff5d0a4bfacc09,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,35,True,False,20,2,rPc6DW4iMge,225002de699658941ca0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,36,True,False,20,2,rPc6DW4iMge,1b0b4076d43ab5586a3f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,37,True,False,20,2,rPc6DW4iMge,73e2d1fca7e2ec1b2b59,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,10,True,False,20,2,rPc6DW4iMge,c214f6ddad6c484d9ead,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,11,True,False,20,2,rPc6DW4iMge,13de41d9ab1a6f93dc75,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,12,True,False,20,2,rPc6DW4iMge,8775b9adcf68f1324409,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,13,True,False,20,2,rPc6DW4iMge,75727d4b2511f36fa2ce,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,15,True,False,20,2,rPc6DW4iMge,775744097a41d254df7f,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,17,True,False,20,2,rPc6DW4iMge,40b1ddacfbaf05a362ac,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,18,True,False,20,2,rPc6DW4iMge,0309b9293bdaeefba16c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,2,True,False,20,2,rPc6DW4iMge,fcdfb6cd62ff1d9b2b4a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,6,True,False,20,2,rPc6DW4iMge,d4f265a1a24e286d2575,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,8,True,False,20,2,rPc6DW4iMge,6f501a02450b80edfacb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,32,False,True,2,2,rPc6DW4iMge,9a0a83ba9247dbf61861,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,纯人工,1,False,True,2,2,rPc6DW4iMge,8cc976464d74ba775b9e,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,纯人工,17,True,False,2,3,rPc6DW4iMge,488f0c3264bf31aca229,1.0,14.0,8.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,纯人工,2,True,False,2,3,rPc6DW4iMge,93a6155acf0e8f9b4f11,1.0,14.0,8.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,纯人工,30,False,True,2,3,rPc6DW4iMge,19cb0e844a73d7e77a47,2.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,纯人工,8,False,True,2,3,rPc6DW4iMge,c2fbdf3adfd99918c0e7,2.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,纯人工,34,False,False,1,3,rPc6DW4iMge,3440c00bbde5bf789734,3.0,5.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,纯人工,32,True,False,5,1,rPc6DW4iMge,db40fd3c634f72f37f1c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,纯人工,34,True,False,5,1,rPc6DW4iMge,a2c57c04a795d6b822a3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,纯人工,37,True,False,5,1,rPc6DW4iMge,a42f40b503c7f449a3f6,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,纯人工,15,True,False,5,1,rPc6DW4iMge,dedb80578a581b30950a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,纯人工,2,True,False,5,1,rPc6DW4iMge,94bd3eb39aab32641f9d,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,27,True,False,21,2,rPc6DW4iMge,d984d534dcc7fe11d643,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,28,True,False,21,2,rPc6DW4iMge,6c5161e9261e0ba5f8b1,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,29,True,False,21,2,rPc6DW4iMge,20f0af1735ba9f7c5a2e,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,30,True,False,21,2,rPc6DW4iMge,1318278d00548b081ebc,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,31,True,False,21,2,rPc6DW4iMge,73a83925776f8e35ed8a,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,32,True,False,21,2,rPc6DW4iMge,fc6a213e57b750465697,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,33,True,False,21,2,rPc6DW4iMge,86e6614af35eccb013ac,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,34,True,False,21,2,rPc6DW4iMge,82255f7bb022fd1cd129,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,纯人工,35,True,False,21,2,rPc6DW4iMge,43266379df129a98dcd9,1.0,4.0,0.0,original_assignment,False,standard_assignment
