stage,stage_zh,record_role,project_id,runtime_task_id,task_id,base_task_id,building_id,condition,condition_zh,worker_id,annotation_id,canonical_annotation_id,assignment_provenance,dataset_group,language_group,formal_use_allowed,canonical_valid_source,parse_error,n_corners_source,geometry_points_json,geometry_computable,n_corners,topology_signature,active_time_observed_seconds,active_time_formal_eligible,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,timing_status,lead_time_seconds,source_artifact,source_sha256,source_row_index,active_time_computable,lead_time_computable,data_mining_included,worker_status_class,primary_exclusion_class,secondary_exclusion_flags,worker_process_class,task_final_scope,geometry_reference_status,iou_to_gt,worker_caused_structural_failure,active_time_candidate_seconds,active_time_proxy_excluded,active_time_measurement_class,raw_lead_time_seconds,raw_lead_time_observation_count,raw_annotation_version_count,lead_time_source,formal_assignment_status,formal_assignment_status_source,primary_eligibility_status,primary_eligibility_status_source,design_has_semi_arm,task_has_semi_candidate,semi_pairing_status,geometry_computable_bool,active_time_computable_bool,lead_time_computable_bool,quality_computable_bool,formal_assignment_eligible_bool,flag__administrative_exclusion,flag__outside_assignment,flag__formal_assignment_ineligible,flag__independence_ineligible,flag__scope_oos_or_ineligible,flag__geometry_not_computable,flag__quality_not_computable,flag__active_time_not_computable,flag__manual_only_no_semi_candidate,flag__historical_retained_worker,flag__noncanonical_or_raw_only_role,orthogonal_flag_count,orthogonal_flags,active_time_script_versions,time_measurement_lane,time_measurement_lane_zh,lead_time_is_active_time
C1,校准一阶段,stage_canonical,66,3187.0,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,纯人工,37,5867,74ec5ab0599eaeaf4719,original_assignment,Calibration_anchor,,False,,,12,"[[389.94427244582045,104.61919504643964],[388.359133126935,404.2105263157895],[589.671826625387,99.86377708978328],[592.8421052631579,415.30650154798764],[69.74613003095975,145.8328173374613],[68.16099071207431,366.16718266253866],[846.4643962848297,209.23839009287929],[846.4643962848297,309.1021671826625],[953.8215592457084,155.77596397410633],[981.201238390093,361.4117647058824],[684.7801857585139,212.40866873065016],[686.3653250773993,298.00619195046437]]",True,12,n_points:12,417.0,True,c1_task_worker_active_time_v1,,16,1,eligible,445.922,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,66,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.9108141285064262,False,417.0,False,formal_frozen,445.922,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_helper_ordercache_hotfix_20260617_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,27,5851,98f815cef49de82c7449,original_assignment,Calibration_anchor,,False,,,14,"[[71.7824,163.1232],[71.7824,384.6656],[263.68,185.1904],[263.68,357.9904],[354.4064,197.6832],[354.4064,346.11199999999997],[580.5056,167.168],[580.5056,383.0784],[724.7872,76.3392],[724.7872,462.8992],[736.2560000000001,78.2336],[736.2560000000001,459.264],[989.4911999999999,156.0576],[989.4911999999999,390.912]]",True,14,n_points:14,147.0,True,c1_task_worker_active_time_v1,,10,1,eligible,248.978,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,67,True,True,True,historical_retained,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.9220021340576195,False,147.0,False,formal_frozen,248.978,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,2,manual_only_no_semi_candidate;historical_retained_worker,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,28,5769,eb7401f8c6a2d74124c0,original_assignment,Calibration_anchor,,False,,,16,"[[73.85085710130348,166.49375483589972],[73.85085710130348,387.8745149979742],[285.52547759932366,89.56321217244293],[289.6457142857143,456.41142857142853],[358.7931761502368,195.70699341255772],[358.7931761502368,350.1454797418591],[597.8950829052604,168.20859613759015],[597.8950829052604,373.9461031276416],[735.8171428571429,65.82857142857142],[735.8171428571429,479.8171428571429],[990.3542857142858,160.9142857142857],[990.3542857142858,387.65714285714284],[220.1352863948654,102.64742577269834],[220.1352863948654,447.6908212560386],[295.1481470848355,184.85729824351858],[295.1481470848355,371.0144927536232]]",True,16,n_points:16,423.0,True,c1_task_worker_active_time_v1,,24,2,eligible,596.304,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,68,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8653262125434169,False,423.0,False,formal_frozen,596.304,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,29,6422,a2dd65d0b594bb9212ac,original_assignment,Calibration_anchor,,False,,,14,"[[73.06610703043022,164.39874081846799],[61.246589716684156,380.3735571878279],[220.27191537314488,102.07765049023173],[208.45238388295945,436.2476390346275],[235.31570293655014,151.5047196621723],[240.68831004151073,420.1301152874846],[357.8090241343127,198.78279118572928],[361.03252885624346,352.4365162644281],[587.7523609653725,178.36726128016787],[588.8268625393495,357.8090241343127],[736.0335781741868,77.36411332633789],[734.9590766002098,435.1731374606506],[986.392444910808,180.51626442812173],[982.0944386149002,394.3420776495279]]",True,14,n_points:14,485.0,True,c1_task_worker_active_time_v1,,25,1,eligible,542.236,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,69,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8590273410595035,False,485.0,False,formal_frozen,542.236,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,30,6003,1b06bf8a8b92fca18545,original_assignment,Calibration_anchor,,False,,,12,"[[71.59674796747967,168.1691056910569],[69.93170731707318,384.62439024390244],[283.0569105691057,91.57723577235772],[279.7268292682927,444.5658536585366],[359.64878048780486,201.469918699187],[357.9837398373984,344.6634146341464],[596.0845528455285,169.83414634146342],[587.7593495934959,381.2943089430894],[737.6130081300813,73.26178861788618],[737.6130081300813,457.88617886178855],[995.6943089430894,164.8390243902439],[995.6943089430894,397.94471544715446]]",True,12,n_points:12,54.0,True,c1_task_worker_active_time_v1,,12,1,eligible,109.424,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,70,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8947381908572726,False,54.0,False,formal_frozen,109.424,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,31,5946,fc858eb54d55668285a1,original_assignment,Calibration_anchor,,False,,,12,"[[355.21531100478467,198.4306220095694],[352.7655502392344,350.3157894736842],[558.5454545454545,166.58373205741623],[551.1961722488038,382.1626794258373],[68.5933014354067,166.58373205741628],[63.69377990430622,379.71291866028713],[222.92822966507177,100.4401913875598],[220.47846889952154,431.1578947368421],[734.9282296650717,73.49282296650718],[732.4784688995215,465.45454545454544],[813.3205741626793,75.94258373205741],[810.870813397129,453.20574162679424]]",True,12,n_points:12,178.0,True,c1_task_worker_active_time_v1,,13,2,eligible_partial_session_coverage,178.758,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,71,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8536599032056984,False,178.0,False,formal_frozen,178.758,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,32,6353,100cc9a45d0a0f994238,original_assignment,Calibration_anchor,,False,,,14,"[[73.9506615497863,169.15662443002074],[70.05852146821861,380.6295688618657],[354.1017615340286,199.3495313758678],[356.760145579905,349.1051659602407],[277.89475221890393,183.39922710060918],[276.1224961883196,366.82772626608363],[592.8437006060618,196.10674590390616],[589.3053914410003,376.56051332204487],[811.602023608769,77.70657672849916],[813.3288364249579,431.7032040472175],[975.6492411467117,165.77403035413153],[977.3760539629005,395.44013490725126],[217.57841483979763,108.78920741989882],[219.3052276559865,433.4300168634064]]",True,14,n_points:14,120.0,True,c1_task_worker_active_time_v1,,12,1,eligible,106.716,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,72,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8300952423537828,False,120.0,False,formal_frozen,106.716,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,33,5808,2f1944702583d6eb6860,original_assignment,Calibration_anchor,,False,,,16,"[[71.64777785497459,385.71848876996665],[72.47170926406164,168.80121310612742],[219.48078132150297,441.12931750439594],[219.1827550250253,110.4069652102762],[221.45047276377485,107.08549288475861],[283.5903272072019,107.56155459893672],[225.37041045981644,440.2715685988926],[283.7882727856997,438.87305854563283],[288.72399657108156,366.1645925475279],[357.7762339362464,349.16894720636],[359.32129260362524,196.20813913584868],[288.01089257075284,184.14479646362105],[559.1586166959988,173.5161328733215],[558.5952342288192,378.88042538005624],[1005.4660633484162,148.27149321266964],[1000.8325791855203,407.7466063348417]]",True,16,n_points:16,497.0,True,c1_task_worker_active_time_v1,,20,1,eligible,499.555,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,73,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8046055285587923,False,497.0,False,formal_frozen,499.555,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,34,6047,7316a2901ae455c12625,original_assignment,Calibration_anchor,,False,,,8,"[[72.30400277664769,386.57279124500855],[71.20925026479034,163.97311383401507],[406.5200720676198,372.5704344899667],[407.2650735930796,176.63503329405287],[551.4484184068841,387.27111622615195],[558.5092654677995,164.3694878308603],[812.121502162293,69.18621434842207],[813.9606835790023,444.25434260249165]]",True,8,n_points:8,,False,c1_task_worker_active_time_v1,,0,0,not_evaluable,191.643,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,74,False,True,True,observed_worker,manual_only_no_semi_candidate,"[""active_time:not_evaluable""]",standard_assignment,in_scope,reference_ready_public_gt,0.8623171354202491,False,,False,missing,191.643,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,2,active_time_not_computable;manual_only_no_semi_candidate,not_recorded,c1_active_time_missing,原始码：c1_active_time_missing,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,35,5927,f048b9e4877b4a6cc5d6,original_assignment,Calibration_anchor,,False,,,10,"[[71.92848020434228,168.70498084291185],[71.92848020434228,387.1060025542784],[219.70881226053643,120.31673052362707],[217.09323116219673,436.802043422733],[358.33461047254156,196.16858237547893],[360.9501915708812,349.1800766283525],[557.1187739463602,166.08939974457215],[559.7343550446998,379.25925925925935],[1005.690932311622,166.08939974457215],[1012.2298850574713,391.029374201788]]",True,10,n_points:10,359.0,True,c1_task_worker_active_time_v1,,22,1,eligible,386.86,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,75,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.7982678384819529,False,359.0,False,formal_frozen,386.86,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,36,6013,b93da0bbe5ffb848a0c6,original_assignment,Calibration_anchor,,False,,,16,"[[71.96657682500368,386.03276995327883],[73.60693795891802,167.03112844523704],[288.92554594718246,148.93992135571403],[294.1954236324306,412.1300218887422],[409.01564229285725,178.97620702258678],[406.8338778432233,372.4156484176079],[593.2637425884092,194.57079778670482],[603.1739323046606,376.16630394752343],[738.1092605410744,67.68710262317273],[743.3942937128943,479.6903214044922],[989.8540097313598,160.68643376414272],[989.8540097313598,392.03206422948],[220.54145489847005,453.158861395883],[217.38058672684713,101.84114746503032],[727.0954549464243,417.89048225385625],[725.6107258275773,148.4587689248102]]",True,16,n_points:16,4389.0,True,c1_task_worker_active_time_v1,,167,2,eligible,4721.928,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,76,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8221556632429606,False,4389.0,False,formal_frozen,4721.928,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3188.0,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,纯人工,37,5868,2976993fc059101f9e6a,original_assignment,Calibration_anchor,,False,,,14,"[[69.74613003095975,185.46130030959748],[69.74613003095975,378.8482972136223],[407.3119309413576,179.06334802388682],[406.41716112034356,371.4388595419048],[588.0554347861931,171.01041963476052],[579.1077365760526,381.2813275730591],[736.9456797072895,106.78074866310162],[735.3605403884042,439.94821277793415],[284.3163523782719,140.21277793414018],[279.99324514494793,422.65578384463834],[1003.3931888544892,171.19504643962847],[995.467492260062,397.86996904024767],[816.3467492260062,96.69349845201238],[813.1764705882352,448.59442724458205]]",True,14,n_points:14,227.0,True,c1_task_worker_active_time_v1,,10,1,eligible,240.395,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,77,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8766568713843794,False,227.0,False,formal_frozen,240.395,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_helper_ordercache_hotfix_20260617_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3189.0,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,纯人工,27,5849,266064e3bd9d27c4efda,original_assignment,Calibration_anchor,,False,,,16,"[[61.0304,155.8016],[61.0304,361.728],[469.81120000000004,181.29919999999998],[469.81120000000004,335.87199999999996],[644.8128,201.5232],[644.8128,315.392],[657.7152000000001,197.93919999999997],[657.7152000000001,319.232],[683.8272000000001,209.5616],[683.8272000000001,306.89279999999997],[771.7888,203.00799999999998],[771.7888,313.856],[773.12,185.34400000000002],[773.12,332.4928],[858.3168,194.7136],[858.3168,322.30400000000003]]",True,16,n_points:16,218.0,True,c1_task_worker_active_time_v1,,14,1,eligible,230.668,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,78,True,True,True,historical_retained,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.7123841002940554,False,218.0,False,formal_frozen,230.668,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,2,manual_only_no_semi_candidate;historical_retained_worker,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3189.0,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,纯人工,28,5770,8f2f8f8bfdaec3360646,original_assignment,Calibration_anchor,,False,,,14,"[[203.62447973510334,96.32372135829576],[203.62447973510334,415.6937954353338],[469.647107594272,185.0458201243453],[469.647107594272,324.72831783601015],[664.9970169397545,207.86083651961542],[664.9970169397545,300.7861828424518],[771.2241037610303,206.9273167745697],[771.2241037610303,312.207069555159],[774.911061841714,184.13029231882655],[774.911061841714,332.8819070577031],[882.7624514947954,194.36234705667565],[882.7624514947954,324.02252422134075],[46.113907175123906,174.96134028395647],[46.113907175123906,318.72847682119203]]",True,14,n_points:14,283.0,True,c1_task_worker_active_time_v1,,18,2,eligible,324.766,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,79,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.77779542494634,False,283.0,False,formal_frozen,324.766,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3189.0,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,纯人工,29,6423,c7aeb60e2d3b55c2a7dc,original_assignment,Calibration_anchor,,False,,,12,"[[202.00631008409943,102.07764952780694],[202.00631008409943,425.5026242572831],[460.96117523609655,192.33578174186775],[460.96117523609655,332.0209863588668],[640.3887180706499,208.59611760385377],[640.3887180706499,312.546075443132],[774.4062327490058,190.00919468601467],[774.4062327490058,334.4532408976632],[855.4747484468767,198.99309364182358],[855.4747484468767,324.6729422577122],[997.3406381723871,159.0040509004045],[989.7236776502122,368.47046526021876]]",True,12,n_points:12,254.0,True,c1_task_worker_active_time_v1,,16,1,eligible,288.659,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,80,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8630449248255522,False,254.0,False,formal_frozen,288.659,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
C1,校准一阶段,stage_canonical,66,3189.0,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,纯人工,30,6004,597362d2aa07f7db8a02,original_assignment,Calibration_anchor,,False,,,12,"[[203.1349593495935,104.89756097560976],[203.1349593495935,416.260162601626],[466.2113821138211,201.469918699187],[459.5512195121952,334.6731707317074],[662.6861788617884,206.4650406504065],[661.0211382113821,311.36260162601627],[684.3317073170732,218.12032520325204],[684.3317073170732,301.37235772357724],[769.2487804878049,208.130081300813],[770.9138211382113,309.69756097560975],[859.1609756097562,199.8048780487805],[859.1609756097562,319.6878048780488]]",True,12,n_points:12,58.0,True,c1_task_worker_active_time_v1,,5,1,eligible,73.29,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_annotations.csv,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,81,True,True,True,observed_worker,manual_only_no_semi_candidate,[],standard_assignment,in_scope,reference_ready_public_gt,0.8246108714566185,False,58.0,False,formal_frozen,73.29,1.0,1.0,raw_annotation_fact_label_studio_lead_time,eligible,analysis_results/annotation_uncertainty_manual_semi_20260820_v2/ROW_INCLUSION_CLASSIFICATION.csv:formal_assignment_eligible,not_recorded,,True,False,manual_only_no_semi_candidate,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,1,manual_only_no_semi_candidate,stage1_active_time_annotation_hardening_20260701_v1,c1_formal_active_log,原始码：c1_formal_active_log,False
