stage,stage_zh,condition,condition_zh,base_task_id,building_id,observed_worker_count,available_record_count,geometry_computable_worker_count,geometry_missing_worker_count,topology_counts_json,topology_mode_count,topology_shannon_entropy,topology_gini_simpson,largest_topology_share,different_topology_pair_share,same_topology_pair_count,same_topology_cyclic_rmse_median,same_topology_cyclic_rmse_q25,same_topology_cyclic_rmse_q75,geometry_uncertainty_class,geometry_uncertainty_class_zh,measurement_lane,measurement_lane_zh
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1187063060361342,0.1187063060361342,0.1187063060361342,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,2,2,2,0,"{""12"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,1,1,1,0,"{""12"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,1,1,1,0,"{""20"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1773430393432228,0.1773430393432228,0.1773430393432228,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,2,2,2,0,"{""16"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1665747483562686,0.1665747483562686,0.1665747483562686,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,2,2,2,0,"{""16"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,3,3,3,0,"{""14"": 1, ""16"": 1, ""8"": 1}",3,1.0986122886681096,0.6666666666666667,0.3333333333333333,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0056308104351475,0.0056308104351475,0.0056308104351475,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0583779314113069,0.0583779314113069,0.0583779314113069,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0074796372920136,0.0074796372920136,0.0074796372920136,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,20,20,20,0,"{""10"": 1, ""16"": 3, ""18"": 2, ""20"": 1, ""8"": 13}",5,1.094408629847781,0.5399999999999999,0.65,0.5684210526315789,82,0.1803815963510683,0.1482658377458517,0.2086149934831082,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,2,2,2,0,"{""12"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1230718202349967,0.1230718202349967,0.1230718202349967,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.2774085839007221,0.2774085839007221,0.2774085839007221,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,2,2,2,0,"{""18"": 1, ""20"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk,1,1,1,0,"{""8"": 1}",1,-0.0,0.0,1.0,,0,,,,not_evaluable_lt2_geometry,原始码：not_evaluable_lt2_geometry,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1232881563807045,0.1232881563807045,0.1232881563807045,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,2,2,2,0,"{""12"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1156058626597317,0.1156058626597317,0.1156058626597317,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,2,2,2,0,"{""12"": 1, ""8"": 1}",2,0.6931471805599453,0.5,0.5,1.0,0,,,,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.0031586518331,0.0031586518331,0.0031586518331,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1031517898268897,0.1031517898268897,0.1031517898268897,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,2,2,2,0,"{""8"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1868086182164011,0.1868086182164011,0.1868086182164011,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
C2-B,校准二阶段B,manual,纯人工,zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,zsNo4HB9uLZ,2,2,2,0,"{""12"": 2}",1,-0.0,0.0,1.0,0.0,1,0.1324389969729519,0.1324389969729519,0.1324389969729519,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,26,26,25,1,"{""12"": 1, ""8"": 24}",2,0.167944147734173,0.0767999999999999,0.96,0.08,276,0.1316687307719108,0.0951459574398536,0.1357716041360823,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,26,26,25,1,"{""10"": 1, ""8"": 24}",2,0.167944147734173,0.0767999999999999,0.96,0.08,276,0.0890008180371553,0.0792781957181659,0.1015785291414645,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,26,26,24,2,"{""6"": 1, ""8"": 23}",2,0.1732052067491771,0.0798611111111109,0.9583333333333334,0.0833333333333333,253,0.039494377701847,0.0206468501092441,0.0435841276972912,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,26,26,25,1,"{""12"": 2, ""8"": 23}",2,0.2787693717685874,0.1472,0.92,0.1533333333333333,254,0.0172190982624149,0.0123168628744369,0.0233947363777741,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,26,26,24,2,"{""10"": 4, ""12"": 3, ""16"": 4, ""8"": 13}",4,1.189281605266136,0.6354166666666667,0.5416666666666666,0.6630434782608695,93,0.1233364029236008,0.0730590157440828,0.151254210610538,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,26,26,24,2,"{""10"": 1, ""12"": 2, ""8"": 21}",3,0.4563344322932884,0.2256944444444444,0.875,0.2355072463768115,211,0.1307552093868512,0.0765602460182771,0.1592741028808857,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,26,26,25,1,"{""8"": 25}",1,-0.0,0.0,1.0,0.0,300,0.0903121018978439,0.0737702319309125,0.1215891474753963,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,26,26,26,0,"{""10"": 5, ""12"": 8, ""14"": 2, ""6"": 1, ""8"": 10}",5,1.3698324154572692,0.7130177514792899,0.3846153846153846,0.7415384615384616,84,0.1657207997454336,0.1447543235576724,0.1792890973448401,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,26,26,24,2,"{""10"": 8, ""12"": 11, ""8"": 5}",3,1.0505717513316428,0.6354166666666667,0.4583333333333333,0.6630434782608695,93,0.0592543597756749,0.0424868290257779,0.1060373309634928,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,26,26,24,2,"{""8"": 24}",1,-0.0,0.0,1.0,0.0,276,0.1496217085754904,0.0932821983567093,0.1792748865877067,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,26,26,24,2,"{""10"": 4, ""12"": 1, ""14"": 5, ""16"": 2, ""20"": 3, ""22"": 2, ""24"": 1, ""8"": 6}",8,1.910914271587008,0.8333333333333333,0.25,0.8695652173913043,36,0.1335308638961408,0.095880087905226,0.1579730783015701,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,26,26,25,1,"{""10"": 1, ""8"": 24}",2,0.167944147734173,0.0767999999999999,0.96,0.08,276,0.1258241662350976,0.0911797077865752,0.1313166563427804,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,26,26,25,1,"{""10"": 2, ""16"": 1, ""8"": 22}",3,0.4433066914680871,0.2176,0.88,0.2266666666666666,232,0.1248629772672468,0.0916992038150146,0.1415403221660758,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,26,26,25,1,"{""12"": 4, ""14"": 1, ""16"": 2, ""18"": 4, ""20"": 11, ""24"": 2, ""26"": 1}",7,1.6092841603889616,0.7392000000000001,0.44,0.77,69,0.1423916088818014,0.0895245618025257,0.1480635366064036,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,26,26,25,1,"{""10"": 1, ""6"": 3, ""8"": 21}",3,0.5296435025403523,0.2784000000000001,0.84,0.29,213,0.1557474064006361,0.1331170573126179,0.2020515836438876,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,26,26,26,0,"{""12"": 2, ""6"": 1, ""8"": 23}",3,0.431071102348777,0.2100591715976332,0.8846153846153846,0.2184615384615384,254,0.1060335085465551,0.0775440742929256,0.1137223457074689,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,26,26,24,2,"{""12"": 1, ""14"": 2, ""16"": 2, ""20"": 5, ""24"": 1, ""26"": 2, ""28"": 2, ""6"": 1, ""8"": 8}",9,1.9185580245109144,0.8125,0.3333333333333333,0.8478260869565217,42,0.0891490023819267,0.0676259167909573,0.1259658712138033,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,26,26,25,1,"{""12"": 1, ""16"": 1, ""6"": 1, ""8"": 22}",4,0.4987584659128827,0.2207999999999998,0.88,0.23,231,0.1471274944862076,0.1169535878890349,0.1718647688083567,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,25,25,25,0,"{""10"": 4, ""12"": 11, ""14"": 3, ""16"": 5, ""18"": 1, ""8"": 1}",6,1.488273749930742,0.7232000000000001,0.44,0.7533333333333333,74,0.1308041577659545,0.101050349107459,0.1472353768712063,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,26,26,24,2,"{""12"": 1, ""14"": 12, ""16"": 8, ""18"": 1, ""4"": 1, ""8"": 1}",6,1.242453324894,0.6319444444444444,0.5,0.6594202898550725,94,0.1355263891440067,0.1241887727342938,0.1516121991514353,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,26,26,25,1,"{""10"": 1, ""12"": 1, ""8"": 23}",3,0.3342211462133829,0.1503999999999998,0.92,0.1566666666666666,253,0.1612712473510636,0.0534417080477188,0.169773220940353,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,26,26,25,1,"{""10"": 1, ""12"": 1, ""6"": 1, ""8"": 22}",4,0.4987584659128827,0.2207999999999998,0.88,0.23,231,0.0715377858227037,0.0462666592809455,0.088882864434683,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,26,26,25,1,"{""10"": 1, ""14"": 1, ""8"": 23}",3,0.3342211462133829,0.1503999999999998,0.92,0.1566666666666666,253,0.1040468798762129,0.0775795780287829,0.1345154139538905,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,26,26,24,2,"{""8"": 24}",1,-0.0,0.0,1.0,0.0,276,0.0824926569589587,0.0553206424877375,0.1659683153830999,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,26,26,24,2,"{""10"": 1, ""8"": 23}",2,0.1732052067491771,0.0798611111111109,0.9583333333333334,0.0833333333333333,253,0.1745346967857109,0.1298178144458986,0.1968852691394192,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,26,26,24,2,"{""10"": 1, ""12"": 21, ""14"": 1, ""16"": 1}",4,0.5140966973399506,0.2291666666666665,0.875,0.2391304347826087,210,0.1069487471036655,0.075504394009727,0.1239787075928798,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,26,26,25,1,"{""8"": 25}",1,-0.0,0.0,1.0,0.0,300,0.0624040802813679,0.0458054103862588,0.1283769452990832,single_topology_continuous_dispersion,原始码：single_topology_continuous_dispersion,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,26,26,24,2,"{""10"": 2, ""12"": 2, ""14"": 4, ""16"": 3, ""18"": 1, ""20"": 8, ""8"": 4}",7,1.7699574632378654,0.8020833333333333,0.3333333333333333,0.8369565217391305,45,0.138313281126441,0.1185379142144961,0.1536950624431789,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,26,26,26,0,"{""10"": 1, ""12"": 2, ""14"": 3, ""16"": 2, ""18"": 1, ""20"": 1, ""24"": 9, ""26"": 1, ""28"": 4, ""6"": 1, ""8"": 1}",11,2.05084175999265,0.8224852071005917,0.3461538461538461,0.8553846153846154,47,0.0765037155246377,0.0564055389835435,0.0818360443235927,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,manual,纯人工,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,26,26,25,1,"{""10"": 1, ""8"": 24}",2,0.167944147734173,0.0767999999999999,0.96,0.08,276,0.0494233737058614,0.0474598323238093,0.0708452583493094,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,26,26,25,1,"{""12"": 2, ""14"": 1, ""16"": 2, ""18"": 1, ""20"": 13, ""22"": 1, ""6"": 1, ""8"": 4}",8,1.5523915123194278,0.6848,0.52,0.7133333333333334,86,0.1091519836406329,0.0539815737896839,0.1273651893599271,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,26,26,24,2,"{""10"": 2, ""12"": 3, ""14"": 2, ""16"": 3, ""6"": 1, ""8"": 13}",6,1.398528659462595,0.6597222222222223,0.5416666666666666,0.6884057971014492,86,0.1364377861061348,0.0486795591285163,0.1445585699530709,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,26,26,25,1,"{""10"": 8, ""12"": 3, ""14"": 2, ""16"": 2, ""4"": 1, ""6"": 3, ""8"": 6}",7,1.7488617607459829,0.7968000000000001,0.32,0.83,51,0.089736874909063,0.0646804755954386,0.1164813441933461,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
P1,预筛,oos,原始码：oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,26,26,23,3,"{""10"": 1, ""12"": 5, ""14"": 2, ""16"": 1, ""18"": 3, ""28"": 1, ""4"": 1, ""6"": 2, ""8"": 7}",9,1.929538294459506,0.8204158790170133,0.3043478260869565,0.857707509881423,36,0.0759082918847461,0.0667762163445018,0.0909214651712188,multiple_topologies,原始码：multiple_topologies,cross_stage_topology_and_cyclic_rmse_descriptive,原始码：cross_stage_topology_and_cyclic_rmse_descriptive
