stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure_x,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,edited_bool,condition,condition_zh,metric_change_class,edit_magnitude_px_equivalent,edit_magnitude_band,geometry_hash_changed,topology_changed,tag_codes,tag_labels_zh,acceptable_tag,trivial_tag,in_scope_tag,model_issue_tag,explicit_model_problem_tag,iou_to_gt,worker_caused_structural_failure_y,gt_score_computable,geometry_reference_status,structural_failure_bool,cluster_rank,cluster_support,cluster_count,is_largest_mode,is_supported_minority_mode,n_pairs,task_centered_n_pairs,active_time_observed_seconds,lead_time_seconds,active_time_measurement_class,active_time_source,lead_time_source,long_active_time,low_gt_alignment_absolute,low_gt_alignment_relative,nonlargest_mode,material_edit,image_reference,case_codes,has_case,uncertainty_interpretation_zh
C1,校准一阶段,en,68,3292,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,35,b47f07e34df3a99ff20d,5974,init:c1:0d714b6e3f87042ca0e9,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,0d714b6e3f87042ca0e91e8713864f1a725004a7e3eacacb4bc186d30a0e90e0,e19def3f100fb38530e8f10398255a9e344ed6eeb47aebd0bd141e9c6752d606,53327cc90879c88255a992f21f4140047e10162706a974d9f60e3ae126c47650,False,0.9808425798577184,0.0008567307358547,,1.0,0.999205854873871,-0.0007941451261289,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3586:5135,69904922704f0e93a5cc2f9e3518be9768e8b17c607760f120920a51a0b968d9,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,0.9808425798577184,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,0.999205854873871,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,4.0,0.0,29.0,30.773,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
C1,校准一阶段,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,29,88daa007e08cf656a410,6445,init:c1:5d16518880ebb854033d,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,5d16518880ebb854033d75492f8ae03982e4a60706296d60e1940dbdac7b532d,d8eb985549c978763d3639e50ee1e1a1d5111fff35a1df2d892a7ce0fc17671c,520ec47b3ef2a5778c2cb54439a57490e7449a5cad51dbea89bd1c3c694506f1,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3388:4937,f1dbebab729d1334d3be8b44827db18a3c9755f4f39b75a8609cf346c94860d9,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,,False,False,True,,False,False,True,,False,False,True,,0,1,,,True,semi,模型预标注辅助,metric_not_computable,,not_computable,True,False,acceptable;occlusion;oos_geometry;reflection_transparency,反射/透明;模型初始结果可接受;范围外：几何假设不适用;遮挡,True,False,False,True,True,,False,False,reference_ready_public_gt,False,,,,,,,,516.0,721.812,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,True,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,11,42022c04b169cb33,3597,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,fadd0c04cc2ff040c83547038b871cfc59547fbc238ba9258f3c7f968ebf5313,False,0.602619975637409,0.0005263668867673,,0.9794180077541208,0.9785886839054934,-0.0008293238486273,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,,,,,True,False,True,False,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,0.602619975637409,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,53.0,35.717,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,14,82970ffa463dfabe,3227,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,7aacaca13523854d225c56486076233b6ec67f254a10c482fe44d119ce9e12a6,False,2.5087914383321275,0.0021913391396406,,0.9794180077541208,0.9798566137451536,0.0004386059910329,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,False,profile_development_only,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,2.5087914383321275,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,,34.64,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,21,2413f1596849ef9b,3679,init:p1:c5066d8401c8800d9c88,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c5066d8401c8800d9c88cb31ab054b4b0784055656e3f67529cd4d1314b18883,9d75d27aa8f9fe9a4002f9c774b00506411b78e3673309de414818f3ea6d3b5d,f0a8c84cfdf91100a7f46e2855d344b180a7c439d2b5db93cb5dd3989e07e488,False,0.6551169650642846,0.0005722211199598,,0.9794180077541208,0.9781661990445344,-0.0012518087095864,True,True,evaluable,evaluable,False,acceptable,False,True,control,acceptable,acceptable,frozen_selection,control_natural,task_id:501,3b60473ca0e39e53e30f9745237e953e8186cfac4e8249cb2f16d7980b93aa7a,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,False,False,profile_development_only,,,,,True,False,True,False,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,,,,,False,False,False,True,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,0.6551169650642846,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,67.0,34.439,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
C1,校准一阶段,en,68,3282,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,28,87dd86ac11a2a77e63bf,5794,init:c1:50bc4c35af92dd603906,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,50bc4c35af92dd603906938d35c9a4d101180ce6df725d1b4835e396db6a9835,bb28da8bfd2065072d325e2b824f2504d786a0be61c8f979536690a4ded0a221,9d5fc0838ecab7ed2b5634d71606627e101efb9dc487b26c177a4cd766c5b041,False,1.3516337646042156,0.0011806035071636,,1.0,0.9983142651854308,-0.0016857348145691,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3560:5109,b62d0d23e62a6b7bbf55a8cc2b84be19b5ae024b58036b701364e3f97d0ec93f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,1.3516337646042156,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,0.9983142651854308,False,True,reference_ready_public_gt,False,1.0,4.0,1.0,True,False,4.0,0.0,54.0,57.018,formal_frozen,c1_task_worker_active_time_v1,raw_annotation_fact_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,zh,29,3097,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,14,3c4a2ede557a62f2,3241,init:p1:703e49deb5292e3eb97b,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,703e49deb5292e3eb97b7a27a87b0d9f977dad658cb7a21f5cde45d4abd82a13,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,9f3ff5e9e94f34abe0aa5c02cc54241018821cc278090fc914b57d4cd5ee2d97,False,,,n_pairs_mismatch,0.957879677004777,0.9607197525850488,0.0028400755802718,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2942,0963bfa7210b2f687bfb12e8185cf18c6083a482e56b2c3d06b43ebf6197ffc5,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,False,profile_development_only,False,False,False,True,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,,57.379,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,en,40,3169,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,28,0dce4a0f997ffd15,3941,init:p1:703e49deb5292e3eb97b,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,703e49deb5292e3eb97b7a27a87b0d9f977dad658cb7a21f5cde45d4abd82a13,347adbe9d929497f3d3b4d2a6dd39fbd5ab6593dd247f148be5a1b15e3c12d33,8f90a05db31a4771a88d0f665ca4c3a2e37801e6ceb0c97dc98d76ca84755a69,False,,,n_pairs_mismatch,0.957879677004777,0.962259905368494,0.0043802283637169,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2942,0963bfa7210b2f687bfb12e8185cf18c6083a482e56b2c3d06b43ebf6197ffc5,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,True,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,252.0,154.0,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,en,40,3165,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,34,b1ac17483ad1c04e,4415,init:p1:bd071297cf74315ad519,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,dbedea432e580dba19ea583213fb66abf44676166d8c545b6d1a18339034d1b8,False,,,n_pairs_mismatch,0.9381217853482978,0.9427862246095904,0.0046644392612924,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,True,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;occlusion,模型初始结果可接受;范围内/正常;遮挡,True,False,True,True,True,,,,,False,,,,,,,,,128.297,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,zh,29,3098,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,10,df7f18116de27c41,3187,init:p1:c2a1bd5da70ea1873d08,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,c2a1bd5da70ea1873d08e02c7db17204084a64ee5e4f2dfb6972ea51618cd09c,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,3e516898a1f4b67878af489ec51a0c004d4be0ee8b10d24c0932061e22dea2a6,False,3.671036255185945,0.0032065182087742,,0.9844248513973284,0.9852738425879674,0.0008489911906388,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2719,90e4982cb6af0d8d1ba74cf456b3061986fed71dbdaf8f6071065fb829bb24c8,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,True,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,1.0,0.0,True,semi,模型预标注辅助,near_zero_metric_change,3.671036255185945,micro_or_small,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,28.0,47.434,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,acceptable_proposal_with_any_corner_edit,True,可接受标签后的小幅同模式调整，更符合局部精度修正；单独不足以说明强不确定性。
P1,预筛,en,40,3170,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,29,c1ce3be5ac91205f,4558,init:p1:c2a1bd5da70ea1873d08,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,c2a1bd5da70ea1873d08e02c7db17204084a64ee5e4f2dfb6972ea51618cd09c,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,92ea7973eb2f934ad532f9ca5290f85be692b7a30ef7d46fe4b68fad47c23189,False,,,n_pairs_mismatch,0.9844248513973284,0.97559834827812,-0.0088265031192085,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2719,90e4982cb6af0d8d1ba74cf456b3061986fed71dbdaf8f6071065fb829bb24c8,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,False,True,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,98.0,85.892,formal_frozen,log,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,en,40,3170,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,31,95caac6d8e2b34ae,4116,init:p1:c2a1bd5da70ea1873d08,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,c2a1bd5da70ea1873d08e02c7db17204084a64ee5e4f2dfb6972ea51618cd09c,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,95f4a4abda11f6bab50ec14ec27ef8dbfffc19b05fa76c56fa93c3a3ca0a475a,False,,,n_pairs_mismatch,0.9844248513973284,0.9826780276724184,-0.00174682372491,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2719,90e4982cb6af0d8d1ba74cf456b3061986fed71dbdaf8f6071065fb829bb24c8,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,False,True,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,,150.61,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
P1,预筛,en,40,3170,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,34,765b308f64278de8,4420,init:p1:c2a1bd5da70ea1873d08,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,c2a1bd5da70ea1873d08e02c7db17204084a64ee5e4f2dfb6972ea51618cd09c,ff3d43fbf7c5cf51bc14dc4580a93550233a6546e8809e56cc6a8fca663e7bc3,1804bf66a3f9115845ebc0fe7737bdaec1d1e84df7736258330508d987cd9a45,False,,,n_pairs_mismatch,0.9844248513973284,0.979045875971892,-0.0053789754254365,True,True,evaluable,evaluable,False,acceptable,False,True,trap,corner_duplicate,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2719,90e4982cb6af0d8d1ba74cf456b3061986fed71dbdaf8f6071065fb829bb24c8,synthetic_source_gt,True,not_applicable_p1,True,not_formally_adjudicated_p1,True,True,True,profile_development_only,False,False,False,False,True,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,False,False,False,False,False,,,,False,True,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.0,True,semi,模型预标注辅助,near_zero_metric_change,,not_computable,True,False,acceptable;in_scope;trivial,无显著难点;模型初始结果可接受;范围内/正常,True,True,True,True,True,,,,,False,,,,,,,,,130.177,lead_time_proxy_excluded,lead_time_fallback,stage_canonical_label_studio_lead_time,False,False,False,False,False,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.jpg,acceptable_proposal_with_any_corner_edit,True,标签与几何行为不完全一致；较大坐标/拓扑变化或模式偏离构成残余标注不确定性的证据。
