case_category,base_task_id,image_reference,stage,stage_zh,condition,condition_zh,detail_zh,evidence_values_json
geometry_uncertainty,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.jpg,C2-B,校准二阶段B,manual,纯人工,角点数量分布或同拓扑坐标离散较高；跨阶段指标为描述性公共尺度。,"{""available_record_count"": 20, ""base_task_id"": ""VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d"", ""building_id"": ""VFuaQ6m2Qom"", ""condition"": ""manual"", ""different_topology_pair_share"": 0.7473684210526316, ""geometry_computable_worker_count"": 20, ""geometry_missing_worker_count"": 0, ""geometry_uncertainty_class"": ""multiple_topologies"", ""largest_topology_share"": 0.45, ""measurement_lane"": ""cross_stage_topology_and_cyclic_rmse_descriptive"", ""observed_worker_count"": 20, ""same_topology_cyclic_rmse_median"": 0.12404122431649506, ""same_topology_cyclic_rmse_q25"": 0.08877215073592185, ""same_topology_cyclic_rmse_q75"": 0.1873529581786346, ""same_topology_pair_count"": 48, ""stage"": ""C2-B"", ""topology_counts_json"": ""{\""10\"": 1, \""12\"": 2, \""20\"": 2, \""24\"": 9, \""26\"": 1, \""8\"": 5}"", ""topology_gini_simpson"": 0.71, ""topology_mode_count"": 6, ""topology_shannon_entropy"": 1.465992299532178}"
active_time_long_tail,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,C1,校准一阶段,semi,模型预标注辅助,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 5522.0, ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""27""}"
active_time_long_tail,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,C1,校准一阶段,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 4389.0, ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 4008.0, ""active_time_source"": ""log"", ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,C2-A-RP-B2,校准二阶段风险精度块二,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 3474.0, ""active_time_source"": ""log"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 3447.0, ""active_time_source"": ""log"", ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,C2-A-RP-B1,校准二阶段风险精度块一,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 2486.0, ""active_time_source"": ""log"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 2455.0, ""active_time_source"": ""log"", ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d.jpg,C2-B,校准二阶段B,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 2334.0, ""active_time_source"": ""log"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""37""}"
active_time_long_tail,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 2329.0, ""active_time_source"": ""log"", ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
active_time_long_tail,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.jpg,C1,校准一阶段,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_observed_seconds"": 2244.0, ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""36""}"
lead_time_long_tail,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f63819c407e64c2897b703080766cb60.jpg,P1,预筛,oos,原始码：oos,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""lead_time_proxy_excluded"", ""active_time_source"": ""lead_time_fallback"", ""lead_time_seconds"": 79323.603, ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""34""}"
lead_time_long_tail,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.jpg,C2-B,校准二阶段B,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""log"", ""lead_time_seconds"": 48911.978, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""6""}"
lead_time_long_tail,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""log"", ""lead_time_seconds"": 19029.638, ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""17""}"
lead_time_long_tail,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,C2-B,校准二阶段B,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""log"", ""lead_time_seconds"": 14342.19, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""13""}"
lead_time_long_tail,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,C1,校准一阶段,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_seconds"": 8969.691, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""13""}"
lead_time_long_tail,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,C1,校准一阶段,semi,模型预标注辅助,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_seconds"": 5378.835999999999, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""27""}"
lead_time_long_tail,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,C1,校准一阶段,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_seconds"": 4721.928, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""36""}"
lead_time_long_tail,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""log"", ""lead_time_seconds"": 4555.191, ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
lead_time_long_tail,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,C1,校准一阶段,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""c1_task_worker_active_time_v1"", ""lead_time_seconds"": 4239.655, ""lead_time_source"": ""raw_annotation_fact_label_studio_lead_time"", ""worker_id"": ""27""}"
lead_time_long_tail,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg,P1,预筛,manual,纯人工,时间长尾案例；active time 与 lead time 分开。,"{""active_time_measurement_class"": ""formal_frozen"", ""active_time_source"": ""log"", ""lead_time_seconds"": 3992.564, ""lead_time_source"": ""stage_canonical_label_studio_lead_time"", ""worker_id"": ""36""}"
active_lead_divergence,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e.jpg,C2-B,校准二阶段B,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 100.0, ""active_to_lead_ratio"": 0.0020444889797750563, ""lead_time_seconds"": 48911.978, ""worker_id"": ""6""}"
active_lead_divergence,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,C2-B,校准二阶段B,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 165.0, ""active_to_lead_ratio"": 0.011504519184308672, ""lead_time_seconds"": 14342.19, ""worker_id"": ""13""}"
active_lead_divergence,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,C1,校准一阶段,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 2.0, ""active_to_lead_ratio"": 0.013791201213625705, ""lead_time_seconds"": 145.02, ""worker_id"": ""6""}"
active_lead_divergence,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 1219.0, ""active_to_lead_ratio"": 52.313106171144106, ""lead_time_seconds"": 23.302, ""worker_id"": ""27""}"
active_lead_divergence,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37.jpg,C1,校准一阶段,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 180.0, ""active_to_lead_ratio"": 0.02006758092335622, ""lead_time_seconds"": 8969.691, ""worker_id"": ""13""}"
active_lead_divergence,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 872.0, ""active_to_lead_ratio"": 47.47903735162801, ""lead_time_seconds"": 18.366, ""worker_id"": ""27""}"
active_lead_divergence,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 590.0, ""active_to_lead_ratio"": 36.496350364963504, ""lead_time_seconds"": 16.166, ""worker_id"": ""27""}"
active_lead_divergence,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 28.0, ""active_to_lead_ratio"": 35.94351732991014, ""lead_time_seconds"": 0.779, ""worker_id"": ""2""}"
active_lead_divergence,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 323.0, ""active_to_lead_ratio"": 34.941583729987016, ""lead_time_seconds"": 9.244, ""worker_id"": ""28""}"
active_lead_divergence,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 1965.0, ""active_to_lead_ratio"": 29.95244192427291, ""lead_time_seconds"": 65.604, ""worker_id"": ""27""}"
active_lead_divergence,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 756.0, ""active_to_lead_ratio"": 29.7544080604534, ""lead_time_seconds"": 25.408, ""worker_id"": ""27""}"
active_lead_divergence,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_987fd31155514f6facb131bd5c14881d.jpg,P1,预筛,manual,纯人工,活跃交互时间与界面经过时间明显不同。,"{""active_time_seconds"": 32.0, ""active_to_lead_ratio"": 29.038112522686024, ""lead_time_seconds"": 1.102, ""worker_id"": ""2""}"
supported_nonlargest_viewpoint,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""building_id"": ""wc2JMjhGNzB"", ""cluster_count"": 7, ""condition"": ""manual"", ""minority_member_count"": 16, ""minority_worker_ids"": ""1;10;11;15;17;18;2;27;29;30;31;32;33;34;35;36""}"
supported_nonlargest_viewpoint,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8"", ""building_id"": ""uNb9QFRL6hY"", ""cluster_count"": 7, ""condition"": ""manual"", ""minority_member_count"": 15, ""minority_worker_ids"": ""1;10;11;12;13;27;28;29;30;32;33;35;36;37;6""}"
supported_nonlargest_viewpoint,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97"", ""building_id"": ""uNb9QFRL6hY"", ""cluster_count"": 4, ""condition"": ""manual"", ""minority_member_count"": 10, ""minority_worker_ids"": ""12;13;17;18;2;27;31;36;37;6""}"
supported_nonlargest_viewpoint,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""wc2JMjhGNzB_dda6efcba51c40de8552408953719515"", ""building_id"": ""wc2JMjhGNzB"", ""cluster_count"": 3, ""condition"": ""manual"", ""minority_member_count"": 7, ""minority_worker_ids"": ""1;30;31;32;35;36;6""}"
supported_nonlargest_viewpoint,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56"", ""building_id"": ""yqstnuAEVhm"", ""cluster_count"": 6, ""condition"": ""manual"", ""minority_member_count"": 3, ""minority_worker_ids"": ""1;28;33""}"
supported_nonlargest_viewpoint,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""yqstnuAEVhm_9cb726b170554b9bacd039d4db246040"", ""building_id"": ""yqstnuAEVhm"", ""cluster_count"": 2, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""15;28""}"
supported_nonlargest_viewpoint,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f"", ""building_id"": ""yqstnuAEVhm"", ""cluster_count"": 3, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""31;8""}"
supported_nonlargest_viewpoint,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1"", ""building_id"": ""yqstnuAEVhm"", ""cluster_count"": 2, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""10;34""}"
supported_nonlargest_viewpoint,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d"", ""building_id"": ""x8F5xyUWy9e"", ""cluster_count"": 2, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""31;8""}"
supported_nonlargest_viewpoint,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e"", ""building_id"": ""7y3sRwLe3Va"", ""cluster_count"": 2, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""13;35""}"
supported_nonlargest_viewpoint,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de"", ""building_id"": ""UwV83HsGsw3"", ""cluster_count"": 3, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""1;18""}"
supported_nonlargest_viewpoint,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.jpg,C1,校准一阶段,manual,纯人工,至少两名工人持续支持非最大几何模式；不判断对错。,"{""base_task_id"": ""uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe"", ""building_id"": ""uNb9QFRL6hY"", ""cluster_count"": 3, ""condition"": ""manual"", ""minority_member_count"": 2, ""minority_worker_ids"": ""27;30""}"
semi_neutral_revision_concentration,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,C1,校准一阶段,semi,模型预标注辅助,Semi 编辑中负效用变化比例较高。,"{""base_task_id"": ""UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de"", ""building_id"": ""UwV83HsGsw3"", ""delta_iou_to_gt"": 0.017289350062248, ""delta_shannon_entropy"": 0.0693147180559946, ""delta_u_mean"": -0.11254846814318767, ""edit_rate"": 0.25, ""edit_rmse_mean"": 5.198155501490484, ""neutral_rate_001"": 1.0, ""improving_rate_001"": 0.0, ""initial_quality_mean"": 1.0, ""initial_quality_median"": 1.0, ""issue_report_rate"": 0.5, ""manual_shannon_entropy"": ""0.9704060527839232"", ""semi_review_row_count"": 4, ""semi_shannon_entropy"": ""1.0397207708399179""}"
semi_neutral_revision_concentration,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,C1,校准一阶段,semi,模型预标注辅助,Semi 编辑中负效用变化比例较高。,"{""base_task_id"": ""uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13"", ""building_id"": ""uNb9QFRL6hY"", ""delta_iou_to_gt"": 0.0426730316551692, ""delta_shannon_entropy"": 0.5004024235381879, ""delta_u_mean"": -0.03026912693768726, ""edit_rate"": 0.2, ""edit_rmse_mean"": 5.398480604250853, ""neutral_rate_001"": 1.0, ""improving_rate_001"": 0.0, ""initial_quality_mean"": 1.0, ""initial_quality_median"": 1.0, ""issue_report_rate"": 0.6, ""manual_shannon_entropy"": ""0.0"", ""semi_review_row_count"": 5, ""semi_shannon_entropy"": ""0.5004024235381879""}"
