image_id,model,source,sha256,git_blob,bytes_read,arrays_read,status
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,da3,analysis_results/image_portrait_20260914_v1/models/da3/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.features.npz,b18c8a4a2d9217317dcd3814510afed6a48583cb2c54cc52251cdf191a798b9e,3de6d4a2a40c5d19ba6802b860a2178ea0e79887,2325648,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.features.npz,570b91943ffd8d0d1bfeef25df534a3e6af595f2da510b711e9527db4488db0c,f06ff41eb998ddaed24eb8fe4decbc90ec6ca289,2325174,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8.features.npz,146a504e50e0ba1125a9cc5da3d7f81977c06ebad37e89aab0876057d95f2a0b,e25a396e5215fbc4415052f3ebf1d6f80f17f0e5,2325891,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8.features.npz,a6a8d4709527ddc2ff79b291dda9f8bf1e97131e22d72eabbb9c152bc94ce9ab,ae601e42fe9d534a27d6822e6eb8d878ca9f3503,2325842,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.features.npz,34659cba5bd18d1252459e7d9dc252aca9ae06b6f9737ee4fd4aa7489b84e86f,ac2f71700d3695f37345af1feb32d21a6e396949,2325796,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45.features.npz,faf86375636e8652c6bc245c76532a25e37d6b00d4f26279ddd23fec66750bef,081eef55771291f28d2d7c837315ea5feb35bf69,2325506,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.features.npz,da775a6d632320e011e42171010f47f4ccc4c54103ca110a83b858d57f036802,5c25631c4a471f7a8705d2b59e88092c93aa95cc,2325024,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.features.npz,f3ecbc6b77d19084d7bbb46a4284f609a07b2b3f6528f19b35e7aaff1ec0bfa5,8554c92202d7453ea8c37a4a470f01bfb63185b7,2325425,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.features.npz,9f88ba902becab2cea1a329a0ff787542f80d383fbb6f18c90f94aab9b65d26e,96483c6c94a838d1a81595a3f4a0f076b4b7164d,2325823,50,actual_export_loaded_and_required_candidates_checked
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,da3,analysis_results/image_portrait_20260914_v1/models/da3/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.features.npz,179f13e920677ba6009a9380ee2f4f88198e460730786cd143dc9d84ddd9c504,a517529b636698a85137583302c4fb361896eb9f,2325886,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.features.npz,01ed287f14612eac0320b12f720b5dcc6533b28f0f6f868552b061abd64218c0,fcf135b410bfdabd43eb165268b7c0cf912a63ae,2325436,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.features.npz,117f581bf34ac73c8a740b98ecbfc20f72ebe624044690f29b6f8ad07c41e8fe,1214ed92b77b6a56be8cca6751f7f4bdc9af5c03,2326048,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.features.npz,c2e165dfd7a9d2fbb43803b931630cf28bb1940bc98d1ad65424a759fc1d08c2,fcc3c4045a5f2b2d97a294339af513f01b6a5755,2325386,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.features.npz,c5a1003f6e508485cf9c4ca7f03f8fbb207de3be8ad2d856bfc8e5158fb5da38,9e1bc201914ba08b875be67c4a8dea18c9406c6a,2325890,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.features.npz,92fb14effeb95479ed8e9d12ec2f4570396b48c85efcd6047ea92684e86a9a28,2c7e0bf70a47872020f49ec8a88e5279e0d9ee06,2325921,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.features.npz,c77196df07c3d5ac061c6d8416b070136ea0912f51fbc55d1552c061d4495c9e,aa02c0ea43f2cf0cfc1213df511ed17b04df33ca,2325478,50,actual_export_loaded_and_required_candidates_checked
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,da3,analysis_results/image_portrait_20260914_v1/models/da3/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.features.npz,a96aa177422557863ad5e8baa0190a05609dd80f3ba9f00e027a17271d9d45a2,0bcfb7da29c1a06128a617da8ced49953f4720bc,2325735,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.features.npz,d8303585a3d984ad60dd9cd88829fcdcfc5ac4dac64439ea9d88b3d3a4090ade,be77cb5a81db2fa8f94c215fac397345f7135a00,2324398,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.features.npz,6437c9e8f48e2e0bb95d8a5d200045f5ba6ef9d309c44527b0adba7fcea1cdcc,8c7c71cfcf128702197423100d1351b1398afdb8,2325548,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.features.npz,73f991492460d16ef80043492db9fa58a9369b2e72c27ff976ba0570a88e523e,a34f002160527603ffedb4d617412749fa7cc13e,2324930,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.features.npz,7c5cd1a3cbe2a48af85c3764fd373ece805c2b1f8ab14fa58c3ea390798c16db,f6b634a4b0685f252d22a73554e740d1d5673add,2324744,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.features.npz,41a2e0fd3b8d3f2a2bb5b682cae8f1f90fd649dfb31d0a344dabca9985a6fbe7,1cadea8b20c79e0e9dd64ac9a373c1dd503f9751,2326079,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.features.npz,8f601801e650f5058b4b5b6c3bea91c6c579b92d2b7f8e3fc7d16c830334cd76,8d5f27689f7c7c93af63fc9d9e6cfdc7406554f2,2325117,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.features.npz,3f50aa41fb04c4a9734bf33fce37c2a37f57d19112f9251b53985bb4528d6b3a,de16a0b31451dc4acfa7260980890307b1ea3635,2324688,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.features.npz,10e65a2721664b67d094ee14b3ae04d1181aa686dfd0eece483ee754f5c4171e,7b0e7712f993ab56a4983a66bc31467369931563,2325507,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.features.npz,7d58a339026e091134c7654a3c8891f938210bd3d71227f6e10570c17ab1504b,af8f594c69685b0a82a62003d71fee5a19a49a49,2325414,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.features.npz,2bfed6c40adc83b2d7ab4966030486ef163a466688627faf063b558ba807bd80,07d98ebad01b542ddedc7777e102c88c8e4d1385,2324656,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.features.npz,43b99cf050682435b3fdb79066ff54674eb295b115aebd3a6904dc6a3c8e8759,ccbbad7c0001a64f199473f77e5531857be7ca4a,2325326,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.features.npz,4548f204145291893f49a59d2788bee0286e2be6b62740a7ef5ef665246712f5,34e285c3403375c685d80b05b5b29f99e42e571d,2326108,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.features.npz,806072b3679d4f19f2b9feb54a6ddf23fc6676943a12a643dfee84d5b32665c0,ade76707b46b33b29254e0ebf62fdc8a6883655d,2324236,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.features.npz,67743b6461643a8f95a7318983282c04933f18d916104738f6cc72a7904a477a,deff39e03f9cd2c9445c22c3f780c371aec2e68d,2324561,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.features.npz,1ef285a24d2d2d1a471875f1f63a550b4038d1f7163300bcec476a58874464cf,a954089d71cd8deadd423421910dffeb0721c808,2325763,50,actual_export_loaded_and_required_candidates_checked
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,da3,analysis_results/image_portrait_20260914_v1/models/da3/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.features.npz,4ab543337a2c04a7eebe65e2f3af77c7b156c3523e24f52652cdd2040c18608c,b46fdbc7f6ed704767580b96bfebc9b45c33558b,2325972,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.features.npz,456a66740cae9d9202989137d6273466244e86fb769a4366cb1d24b445d6bffd,aa18d6e15344c110f3a781b942207d0dbbc7aaa2,2324691,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.features.npz,79fd802299390a62e62e7ecbdd31e6944a0a1e78ea2b8603a6a4e5e1fe51898a,f97a496d4cf9dcf506035beaaacc24287bd160f0,2323822,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.features.npz,c1733432f0b0ff9382c38b4ce38fab56e8cae3d52422b4081505e042ec9cc7a0,417c643c7aac2fe8fa27507bfbbeb3ded55e00fc,2325156,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.features.npz,99b253cfc30123528947cb11638ee29c6bb9238a2b8f91a16f0d382dbeefc03e,11bffc481c227f0f1f667c04b950f9ed6e8b68dc,2325498,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.features.npz,2376fa66ea25f749834cb0ed847165f4ca206b4095aeb722541a17dca901d60e,e38762157db55cfb3da0d0bbda35b306868a57e2,2325329,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.features.npz,7bbdbffcd2cb1597968a132b7d0dbc70a955b85bf35be15442ac050bd5cd2bf8,b9146528b96f02120ee49bf900348e61b7efde51,2325209,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.features.npz,04b9043f6520ca564496d27461d51c8704dd5cd69cd1ccb6a92f983214267636,60e4ea9f0d6281a3a77fa28864695fb25cacde3e,2324958,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.features.npz,ecbc7e9e2d909570f61920cabb185bbfb2c002affa00cc66695e0c7118eaa1e0,6e446578029c2fadd12f57c9e4a7bdcae1900c01,2325165,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.features.npz,5e17e8616d58f6a8782bb4ac6c784255d8ee3a5866adb620342b2644abb712d1,c6c061726e31c4ccebaee381dad54296edc93a16,2325900,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930.features.npz,7492d3aa1f4fd5bfb9810075f1dc868d9a54b9e532e8eac4336d2e63095af833,9d534035bdabd256e9eac32e003981e85ee8841d,2325459,50,actual_export_loaded_and_required_candidates_checked
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,da3,analysis_results/image_portrait_20260914_v1/models/da3/pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad.features.npz,5b3e0e975deccea3ab38358a025b109ffcaa7dbef3ce2c04fa6f4692ea8ad780,0c318427a747724e900dbf97fe3b8b027a3ed8b6,2325178,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b.features.npz,146925a69ad8783cdadb6551792a7a4ea95c061a2696816bb0b0aac92723f2c0,6f39846aa7083fa10c49300afcae51153fb8c503,2326223,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0.features.npz,5d50c2b276ad16646df781be21ca6ed7d0cc586172845ed7ab553342047e129c,67bad55340e4fa316c56d47bbbeaf4263814e014,2324584,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_447755d931aa401097d8c0952a22b17e.features.npz,232c32362f686eae144fe0ac6b29f1a8b603bd6d8e9c1d495ba5c91c997b5b23,45ad8cda4b959f1c6a44f9802a34daf5cf8b4b3b,2325161,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657.features.npz,986fcbc1ec2184b2b61e35b6ae967927ce46a1e134814316f9f21c9be8dd4a2b,5985ff170e9a987e7d309f92bb52c7028c73b9cf,2324174,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e.features.npz,111f4d882dc3cebf752aa07c32f3198089c27e7067321ce732df66526f49c926,712d404b19755c4e0fd0d0bcb1bcbc96747a0473,2325009,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3.features.npz,12f5ee60705b8826daa9f74310a17fd1d9d2521a8887dd816bb9556dbcfc5cf6,799d68ffa87ee585f3503787d833d5410ae8c684,2325335,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.features.npz,8d7c96272a40a0c6dd7fcf5b0824b3cf07f4914f52065374a319a078168dd231,1a81c5a3b35fbb28f9c0f21dd7fe6e634d358f7b,2324084,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_64ba4f267872432abdcb00af002649d5.features.npz,88d4691c5c702ee3946d28b41d65ceff874fe63197f6c959cea9e1f243cb3d86,e3629fb6046fd6922d8820c8194c80e79d002280,2324363,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6.features.npz,cffaab976cb9c9ce2f160753215f91e8d19fcb3ae86db6274259d8b043079cfd,1769e9da3d0f903a4ae6bb27b60e69dd03e3f270,2324119,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1.features.npz,28de8181ca63968c20462476a825d7b4fe7237f5106e52b1ba7f06f2c5a3b2b4,bac8decc26bc9d3557a4e83adb9b4057c887939d,2324045,50,actual_export_loaded_and_required_candidates_checked
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,da3,analysis_results/image_portrait_20260914_v1/models/da3/pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1.features.npz,8692635f7f7cb645f1b3e89c0cce49be53bc8513dabdca08f663b5d952d91fcb,9e5fc0b98a19ce1ffda6098d755aab658c4a5702,2325289,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.features.npz,cbd90584a0426537cc76ae005e53f3c4097c98a7e05e8f8aa03c09d06d88fcec,c31a76470e5c3284f7a6e3a4ea9c85c2df40d3a8,2324693,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e.features.npz,1b1c2cbf8c4f9a279f1ce89c34fcced7fba25a89de75f6306c35f1f2d9967a11,68ecd425d0d9425d6dbaa659bc3570c337ba2e32,2324672,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9.features.npz,b0b7008b3dd032f3461ac857269a5d431ebefa4767f6beb504676598bd404721,fed769be9440c0ebd0a237bc96316264dda59782,2324434,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.features.npz,87c50dece9e9a062fba9a8fd8b35a7e0bf283be4f6297bc5b520d921802d093c,c36baddb18f8334a7d4eb7d6187529f7d985cd7e,2324933,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.features.npz,15f9ede3f884ff007b59ac60adc7e78627f0c2ce47ffd1afd2c3aff8f872ca03,32455e35397c89a4e4c4e8e74ca83707b042c8bb,2325434,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.features.npz,7f82cbeabdd672515a27d335aab010c373b7fcccb369700d6b93a70377e1ef52,08d2e2e6b590e6d4c308ed6ea7fc6be6613ae001,2324438,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.features.npz,3fe77b357358607d14a0188441e4ff9066867afb213a6bc67b8cb0d438c2614c,761f99e9eb4cd52a2870d18ba6079377dceede20,2325138,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.features.npz,7f7460e3997d587b76888d9d7275d1e49186da4910c7a6e3333f1c82c91081d7,9f105660d41a1311f37946ead1a8ab96b1f970a7,2325473,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.features.npz,cdf7ff3ca301bea4161b1351a584c918f53daec375d14725c6c506d93683f86b,b55cea1f3a48f21b4e22d7d359bd963cc7279f11,2324813,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.features.npz,b20ddfb40d13702200e9ded8e939117330dcbaab7b0f07d1041e04c66bdeab6d,7f6968ced734bfaeb75ff6813fd98b3d7704c3fb,2325322,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.features.npz,55c118545a7b5160f26740871b99b66bdfd3028b174e591a4b9321dc8b2b25e1,22089c0977f6072ba55fac36e15b3d7457036642,2325562,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.features.npz,42d749ad456aee06f7a3b67cfc48a1607cb0931744d98aa6f0702073ccfebeef,e632524cbeffbef63c883984af06d7edb7101a95,2324652,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.features.npz,90704dc0231d4198388811327bb7abde48217de49223c5fc7547df5573fa2f56,01d29f47c830b7db50d645191718efa2c3151133,2324907,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.features.npz,b007afc03bd139683aaec3483ac61c803c2a0b090599ec7ed494ef4b8013ccf9,55663af930419ee38013eca781ca14f5de85c607,2325825,50,actual_export_loaded_and_required_candidates_checked
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,da3,analysis_results/image_portrait_20260914_v1/models/da3/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.features.npz,b513233f2c7bf4f561c525e4e540e411fe0e02a9209da5ffa9d9271cd83cdb07,2ae9e261474027c9b9e69b7e7aa64437033efdfd,2325589,50,actual_export_loaded_and_required_candidates_checked
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,da3,analysis_results/image_portrait_20260914_v1/models/da3/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.features.npz,c2bc38670294dd35f81b3a8f7bc8a3bf1d37b3aa3cf4b64dcecde318c0d2721e,a18e278700d83602537023239d94e3e391efe602,2324714,50,actual_export_loaded_and_required_candidates_checked
