analysis_role,analysis_subrole,base_task_id,block3_generated,building_id,canonical_submission_id,condition,feature_timing,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,risk,routing_role,scientific_conclusion_prohibited,selected,stage,substage_block,tag_family,tag_value,task_stratum,worker_id
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,193dc7d76fa9f39f6cbb,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,193dc7d76fa9f39f6cbb,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,193dc7d76fa9f39f6cbb,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,reflection,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,193dc7d76fa9f39f6cbb,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,193dc7d76fa9f39f6cbb,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_split_level,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,reflection,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,5cd4eadb2da7184fa239,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,reflection,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,low_quality,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,False,pRbA3pwrgk9,23717515a822be6f74e7,manual,post_task,False,False,False,8.745138446780821,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_open_boundary,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,trivial,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,occlusion,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,False,pRbA3pwrgk9,7889f02e6ee2bce5ab0e,manual,post_task,False,False,False,7.29202638738098,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,082bd5bd0d332eff07b8,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,occlusion,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,low_texture,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5202c07d7c7cca9f9a9c,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,fd2b9ddb998c002ab336,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,e350ecfeaafde6028fcd,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,08f1b4079da5db271b3b,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_open_boundary,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,79d3df588918a13a39ab,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_open_boundary,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,5a20c53ba5d16b5d61ff,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_split_level,stress,17
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,a690aad05af6d8488499,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_split_level,stress,2
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,seam,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,7fbd8554bc67ef1d9922,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_open_boundary,stress,6
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,8
