stage,base_task_id,building_id,worker_id,U_initial,U_final,delta_U,exact_geometry_equal_bool,proposal_failure_bool,issue_reported_bool,geometry_edit_rmse_panorama_diagonal_normalized,current20_bool,analysis_eligible_bool,model_issue_choice,planned_trap_family,trap_family,semi_role,proposal_correctness_observed_095,initial_correct_095,final_correct_095,correct_proposal_degraded_095,wrong_proposal_corrected_095,wrong_proposal_retained_exact
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,31,0.8278423240114882,0.9388381734159024,0.1109958494044143,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,32,0.8278423240114882,0.9245437905030924,0.0967014664916042,False,False,True,,True,True,corner_duplicate;underextend,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,33,0.8278423240114882,0.9756796749728028,0.1478373509613145,False,False,True,,True,True,corner_duplicate;over_parsing,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,34,0.8278423240114882,0.9345635407624692,0.106721216750981,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,35,0.8278423240114882,0.910910782293171,0.0830684582816828,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,36,0.8278423240114882,0.9485902698337932,0.1207479458223049,False,False,True,,True,True,corner_drift;corner_duplicate;overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,37,0.8278423240114882,0.8845893122344747,0.0567469882229865,False,False,True,,True,True,corner_duplicate;over_parsing,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,26,0.8511254163034488,0.8511254163034488,0.0,True,False,True,0.0,False,True,over_parsing,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,True
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,27,0.8511254163034488,0.9526734171831708,0.1015480008797219,False,False,True,,False,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,28,0.8511254163034488,0.9466206982233818,0.0954952819199329,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,29,0.8511254163034488,0.9818208031875852,0.1306953868841364,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,30,0.8511254163034488,0.9705886206128572,0.1194632043094082,False,False,True,,True,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,31,0.8511254163034488,0.8819646416783765,0.0308392253749276,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,32,0.8511254163034488,0.8475329856521425,-0.0035924306513063,False,False,True,,True,True,corner_drift;underextend,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,33,0.8511254163034488,0.9709150014341716,0.1197895851307226,False,False,True,,True,True,over_parsing;overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,34,0.8511254163034488,0.9663806496947503,0.1152552333913016,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,35,0.8511254163034488,0.8658588117511685,0.0147333954477196,False,False,True,,True,True,corner_drift,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,36,0.8511254163034488,0.9759940328585356,0.1248686165550867,False,False,True,,True,True,corner_drift;over_parsing;overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,37,0.8511254163034488,0.0,-0.8511254163034488,False,False,True,,True,True,over_parsing,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,26,0.897782741649538,0.897782741649538,0.0,True,False,True,0.0,False,True,fail,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,True
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,27,0.897782741649538,0.9667532703997312,0.0689705287501931,False,False,True,,False,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,28,0.897782741649538,0.9687993330007448,0.0710165913512069,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,29,0.897782741649538,0.8797905386860949,-0.017992202963443,False,False,True,,True,True,underextend,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,30,0.897782741649538,0.8839907632336264,-0.0137919784159116,False,False,True,,True,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,31,0.897782741649538,0.8806741245338833,-0.0171086171156547,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,32,0.897782741649538,0.9120073593492786,0.0142246176997405,False,False,True,,True,True,overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,33,0.897782741649538,0.9569500638302184,0.0591673221806804,False,False,True,,True,True,over_parsing;overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,True,False,True,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,34,0.897782741649538,0.8211298335123524,-0.0766529081371856,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,35,0.897782741649538,0.8894651303513101,-0.0083176112982278,False,False,False,,True,True,acceptable,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,36,0.897782741649538,0.0,-0.897782741649538,False,False,True,,True,True,corner_drift;corner_duplicate;overextend_adjacent,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,37,0.897782741649538,0.8754280344388143,-0.0223547072107236,False,False,True,,True,True,over_parsing;underextend,overextend_adjacent,overextend_adjacent,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,26,0.9035806831566549,0.9035806831566549,0.0,True,False,True,0.0,False,True,corner_drift;over_parsing,over_parsing,over_parsing,trap,True,False,False,False,False,True
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,27,0.9035806831566549,0.8987506486249152,-0.0048300345317396,False,False,True,,False,True,over_parsing,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,28,0.9035806831566549,0.9547002152770356,0.0511195321203807,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,True,False,True,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,29,0.9035806831566549,0.8022089370756915,-0.1013717460809633,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,30,0.9035806831566549,0.7606853163455071,-0.1428953668111477,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,31,0.9035806831566549,0.9352931454157526,0.0317124622590977,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,32,0.9035806831566549,0.8922859344832792,-0.0112947486733756,False,False,True,,True,True,corner_drift;over_parsing,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,33,0.9035806831566549,0.8987506486249152,-0.0048300345317396,False,False,True,,True,True,over_parsing,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,34,0.9035806831566549,0.8741504700203252,-0.0294302131363296,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,35,0.9035806831566549,0.7825492425406385,-0.1210314406160163,False,False,False,,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,36,0.9035806831566549,0.9035806831566549,0.0,False,False,False,0.0,True,True,acceptable,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,37,0.9035806831566549,0.9060736911778612,0.0024930080212062,False,False,True,,True,True,corner_duplicate,over_parsing,over_parsing,trap,True,False,False,False,False,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,26,0.9381217853482978,0.9381217853482978,0.0,True,False,True,0.0,False,True,over_parsing,corner_drift,corner_drift,trap,True,False,False,False,False,True
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,27,0.9381217853482978,0.9229513260668109,-0.0151704592814869,False,False,True,,False,True,corner_drift,corner_drift,corner_drift,trap,True,False,False,False,False,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,28,0.9381217853482978,0.9612591866731994,0.0231374013249016,False,False,False,0.0130597037536254,True,True,acceptable,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,29,0.9381217853482978,0.9643393866529636,0.0262176013046656,False,False,False,0.013294584140688,True,True,acceptable,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,30,0.9381217853482978,0.9646205554572792,0.0264987701089814,False,False,False,0.0127901837724565,True,True,acceptable,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,31,0.9381217853482978,0.9556540703211306,0.0175322849728327,False,False,False,0.0135058079640643,True,True,acceptable,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,32,0.9381217853482978,0.9433788785728844,0.0052570932245864,False,False,True,0.0134699171896741,True,True,corner_drift,corner_drift,corner_drift,trap,True,False,False,False,False,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,33,0.9381217853482978,0.964861235452104,0.026739450103806,False,False,True,0.0128498841518844,True,True,corner_drift;over_parsing,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,34,0.9381217853482978,0.9427862246095904,0.0046644392612924,False,False,False,,True,True,acceptable,corner_drift,corner_drift,trap,True,False,False,False,False,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,35,0.9381217853482978,0.9180840051150656,-0.0200377802332322,False,False,False,0.0137617685370961,True,True,acceptable,corner_drift,corner_drift,trap,True,False,False,False,False,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,36,0.9381217853482978,0.9626012433566709,0.0244794580083729,False,False,True,0.0117260110731487,True,True,corner_drift,corner_drift,corner_drift,trap,True,False,True,False,True,False
P1,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,37,0.9381217853482978,0.9325337404461006,-0.0055880449021972,False,False,True,,True,True,over_parsing,corner_drift,corner_drift,trap,True,False,False,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,26,0.9715336104388422,0.9715336104388422,0.0,True,False,False,0.0,False,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,27,0.9715336104388422,0.9718238229273286,0.0002902124884863,False,False,True,,False,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,28,0.9715336104388422,0.9834481744733076,0.0119145640344652,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,29,0.9715336104388422,0.9846505113298412,0.013116900890999,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,30,0.9715336104388422,0.9545070499455472,-0.0170265604932949,False,False,True,,True,True,overextend_adjacent,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,31,0.9715336104388422,0.922102790614548,-0.0494308198242943,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,32,0.9715336104388422,0.9680076296167852,-0.0035259808220571,False,False,True,,True,True,corner_drift;corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,33,0.9715336104388422,0.977418983774388,0.0058853733355457,False,False,True,,True,True,corner_drift;corner_duplicate;over_parsing,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,34,0.9715336104388422,0.9797808318470972,0.008247221408255,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,35,0.9715336104388422,0.9612232762102224,-0.0103103342286198,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,36,0.9715336104388422,0.9756567224234064,0.004123111984564,False,False,True,,True,True,corner_drift;over_parsing,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,37,0.9715336104388422,0.8982194885076077,-0.0733141219312345,False,False,True,,True,True,corner_duplicate;over_parsing,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,26,0.8491399747128859,0.8491399747128859,0.0,True,False,True,0.0,False,True,over_parsing,corner_drift,over_parsing,trap,True,False,False,False,False,True
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,27,0.8491399747128859,0.9665767499659024,0.1174367752530164,False,False,True,,False,True,corner_drift,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,28,0.8491399747128859,0.9640993779521077,0.1149594032392216,False,False,True,,True,True,topology_failure;underextend,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,29,0.8491399747128859,0.8175990104610558,-0.0315409642518301,False,False,False,,True,True,acceptable,corner_drift,over_parsing,trap,True,False,False,False,False,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,30,0.8491399747128859,0.931099826232848,0.0819598515199621,False,False,False,,True,True,acceptable,corner_drift,over_parsing,trap,True,False,False,False,False,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,31,0.8491399747128859,0.953216729115153,0.104076754402267,False,False,False,,True,True,acceptable,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,32,0.8491399747128859,0.9675095659206122,0.1183695912077262,False,False,True,,True,True,corner_drift;over_parsing,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,33,0.8491399747128859,0.9736826170544514,0.1245426423415654,False,False,True,,True,True,corner_drift;corner_duplicate;topology_failure,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,34,0.8491399747128859,0.8440143444095342,-0.0051256303033517,False,False,False,,True,True,acceptable,corner_drift,over_parsing,trap,True,False,False,False,False,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,35,0.8491399747128859,0.9416453864165067,0.0925054117036209,False,False,False,,True,True,acceptable,corner_drift,over_parsing,trap,True,False,False,False,False,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,36,0.8491399747128859,0.9712764593655032,0.1221364846526171,False,False,True,,True,True,over_parsing,corner_drift,over_parsing,trap,True,False,True,False,True,False
P1,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,37,0.8491399747128859,0.8606651076260993,0.0115251329132133,False,False,True,,True,True,corner_duplicate;over_parsing,corner_drift,over_parsing,trap,True,False,False,False,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,26,0.999953764708602,0.999953764708602,0.0,True,False,True,0.0,False,True,topology_failure,corner_drift,corner_drift,trap,True,True,True,False,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,27,0.999953764708602,0.999953764708602,0.0,True,False,True,0.0,False,True,corner_drift,corner_drift,corner_drift,trap,True,True,True,False,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,28,0.999953764708602,0.534908452006658,-0.465045312701944,False,False,True,0.0096742479567112,True,True,overextend_adjacent;topology_failure,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,29,0.999953764708602,0.518448307749214,-0.481505456959388,False,False,True,0.0101728299413427,True,True,fail,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,30,0.999953764708602,0.7155547498187093,-0.2843990148898928,False,False,True,0.0082624644986759,True,True,over_parsing,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,31,0.999953764708602,0.5350009247272055,-0.4649528399813966,False,False,False,0.009291415772974,True,True,acceptable,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,32,0.999953764708602,0.8233953402707431,-0.1765584244378589,False,False,False,0.0049447612153856,True,True,acceptable,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,33,0.999953764708602,0.8501248381727391,-0.149828926535863,False,False,True,0.0045757698384857,True,True,corner_drift,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,34,0.999953764708602,0.574926021823562,-0.4250277428850401,False,False,True,0.0093757029980098,True,True,corner_duplicate,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,35,0.999953764708602,0.4649066025522471,-0.5350471621563551,False,False,False,0.0111492996938345,True,True,acceptable,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,36,0.999953764708602,0.999953764708602,0.0,True,False,False,0.0,True,True,acceptable,corner_drift,corner_drift,trap,True,True,True,False,False,False
P1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,37,0.999953764708602,0.4987516182726095,-0.5012021464359926,False,False,True,0.0102266562634592,True,True,corner_drift,corner_drift,corner_drift,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,26,0.957879677004777,0.9669065452587262,0.0090268682539491,False,False,True,,False,True,corner_drift,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,27,0.957879677004777,0.958315391100248,0.000435714095471,False,False,True,,False,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,28,0.957879677004777,0.962259905368494,0.0043802283637169,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,29,0.957879677004777,0.8928915624704734,-0.0649881145343036,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,30,0.957879677004777,0.9241304237760112,-0.0337492532287657,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,31,0.957879677004777,0.9334719597519894,-0.0244077172527876,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,32,0.957879677004777,0.9554576155468588,-0.0024220614579182,False,False,True,,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,33,0.957879677004777,0.958315391100248,0.000435714095471,False,False,True,,True,True,corner_duplicate;over_parsing,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,34,0.957879677004777,0.9236810794390158,-0.0341985975657612,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,35,0.957879677004777,0.8810452246111591,-0.0768344523936179,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,False,True,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,36,0.957879677004777,0.958315391100248,0.000435714095471,False,False,True,,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,37,0.957879677004777,0.9573225407750284,-0.0005571362297486,False,False,True,,True,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,26,0.9844248513973284,0.9844248513973284,0.0,True,False,False,0.0,False,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,27,0.9844248513973284,0.984310662129778,-0.0001141892675505,False,False,True,,False,True,corner_duplicate,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,28,0.9844248513973284,0.9618805260902872,-0.0225443253070414,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,29,0.9844248513973284,0.97559834827812,-0.0088265031192085,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,30,0.9844248513973284,0.961689049241665,-0.0227358021556635,False,False,True,,True,True,overextend_adjacent,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
P1,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,31,0.9844248513973284,0.9826780276724184,-0.00174682372491,False,False,False,,True,True,acceptable,corner_duplicate,corner_duplicate,trap,True,True,True,False,False,False
