image_id,condition,family,repeat,pattern,feasible_role_assignments,remaining_type_counts
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,1,ABCD,0,"{0: 17, 1: 0, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,AA,2,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,AB,12,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,AAB,6,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,ACD,4,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,AABC,6,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,2,ABCD,1,"{0: 16, 1: 1, 2: 2, 3: 1}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,AA,3,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,AB,6,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,AAB,6,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,ACD,1,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,AABC,3,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,coannotation,3,ABCD,0,"{0: 16, 1: 2, 2: 2, 3: 0}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,AA,4,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,AB,12,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,AAB,12,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,ACD,4,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,AABC,12,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,0,ABCD,1,"{0: 12, 1: 3, 2: 3, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,AA,3,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,AB,12,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,AAB,9,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,ACD,4,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,AABC,9,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,1,ABCD,1,"{0: 13, 1: 1, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,AA,4,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,AB,12,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,AAB,12,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,ACD,4,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,AABC,12,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,2,ABCD,1,"{0: 12, 1: 2, 2: 4, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,AA,4,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,AB,12,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,AAB,12,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,ACD,4,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,AABC,12,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,profile,3,ABCD,1,"{0: 13, 1: 3, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,AA,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,AB,6,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,AAB,2,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,ACD,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,AABC,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,0,ABCD,0,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,AA,1,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,AB,6,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,AAB,2,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,ACD,1,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,AABC,1,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,1,ABCD,0,"{0: 17, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,AA,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,AB,6,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,AAB,2,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,ACD,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,AABC,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,2,ABCD,0,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,AA,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,AB,6,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,AAB,2,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,ACD,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,AABC,1,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,coannotation,3,ABCD,0,"{0: 17, 1: 1, 2: 0, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,AA,3,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,AB,12,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,AAB,9,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,ACD,4,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,AABC,9,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,0,ABCD,1,"{0: 7, 1: 9, 2: 2, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,AA,4,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,AB,12,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,AAB,12,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,ACD,4,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,AABC,12,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,1,ABCD,1,"{0: 4, 1: 9, 2: 4, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,AA,4,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,AB,12,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,AAB,12,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,ACD,4,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,AABC,12,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,2,ABCD,1,"{0: 6, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,AA,3,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,AB,12,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,AAB,9,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,ACD,4,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,AABC,9,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,profile,3,ABCD,1,"{0: 7, 1: 8, 2: 3, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,0,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,1,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,2,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,coannotation,3,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,AA,4,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,AB,12,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,AAB,12,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,ACD,4,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,AABC,12,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,0,ABCD,1,"{0: 6, 1: 8, 2: 3, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,AA,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,AB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,AAB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,ACD,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,AABC,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,1,ABCD,1,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,AA,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,AB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,AAB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,ACD,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,AABC,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,2,ABCD,1,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,AA,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,AB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,AAB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,ACD,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,AABC,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,profile,3,ABCD,1,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,AA,1,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,AB,2,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,AAB,1,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,ACD,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,AABC,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,0,ABCD,0,"{0: 19, 1: 0, 2: 1, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,AA,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,AB,12,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,AAB,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,ACD,4,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,AABC,3,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,1,ABCD,1,"{0: 17, 1: 1, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,AA,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,AB,6,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,AAB,2,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,ACD,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,AABC,1,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,2,ABCD,0,"{0: 18, 1: 0, 2: 1, 3: 1}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,AA,1,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,AB,2,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,AAB,1,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,ACD,0,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,AABC,0,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,coannotation,3,ABCD,0,"{0: 19, 1: 1, 2: 0, 3: 0}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,AA,4,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,AB,12,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,AAB,12,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,ACD,4,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,AABC,12,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,0,ABCD,1,"{0: 5, 1: 10, 2: 2, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,AA,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,AB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,AAB,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,ACD,4,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,AABC,12,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,1,ABCD,1,"{0: 5, 1: 8, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,AA,4,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,AB,12,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,AAB,12,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,ACD,4,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,AABC,12,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,2,ABCD,1,"{0: 4, 1: 9, 2: 4, 3: 3}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,3,AA,4,"{0: 7, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,3,AB,12,"{0: 7, 1: 9, 2: 2, 3: 2}"
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,profile,3,AAB,12,"{0: 7, 1: 9, 2: 2, 3: 2}"
