image_id,building,condition,information,k_classes,pool,pool_workers,n_pool,n_all,unknown_workers,stable_fraction,unified_fraction,multiple_fraction,undetermined_fraction,supported_modes,topology_disagreement,same_point_dispersion,class_a_unified,class_b_unified,class_a_n,class_b_n,both_classes_unified80,class_a_stable,class_b_stable,class_a_undetermined,class_b_undetermined,both_stable80,process_transition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.833333333333,0,0.833333333333,0,2,0.159420289855,0.0388149909178,1,0,16,8,False,1,0,0,0,False,one_unified_to_multi
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,1,1,1,0,0,1,0,0.0380958724273,1,1,9,7,True,1,1,0,0,True,both_unified_to_unified
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,24,1,0.633333333333,0,0.633333333333,0,2,0.247619047619,0.0374262065296,1,0,9,6,False,1,0,0,0,False,other_observed_transition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0.6,0,0.6,0,2,0.282051282051,0.04030628686,1,0,7,6,False,1,0,0,0,False,other_observed_transition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.666666666667,0,0.666666666667,0,2,0.189473684211,0.0389811383318,1,0,10,10,False,1,0.5,0,0,False,other_observed_transition
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,1,0.822510822511,0.126127869842,0,0,7,17,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,1,0.838095238095,0.138716251917,0,0,9,14,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,B,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0,0,0,1,1,0.822510822511,0.126127869842,0,0,16,8,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,QTSB,4,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,16,24,1,0,0,0,1,1,0.819047619048,0.117763850762,0,0,9,7,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,QTSB,4,B+D,W008;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,15,24,1,0,0,0,1,0,0.857142857143,0.193223613876,0,0,9,6,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,QTSB,4,C+D,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,13,24,1,0,0,0,1,1,0.782051282051,0.0900553936954,0,0,7,6,False,0,0,1,1,False,union_undetermined
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0,0,0,1,1,0.875816993464,0.191488229582,0,0,10,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,4,0.169960474308,0.0830151325977,0,0,9,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0,0,0,1,2,0,0.176960830403,0,0,4,7,False,0,0,0,1,False,union_undetermined
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0.1,0,0.1,0,3,0.142857142857,0.0614060362172,0,0,4,10,False,0,0,0,0,False,other_observed_transition
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,3,0.117647058824,0.0814762304926,0,0,7,10,False,0,0,1,0,False,union_undetermined
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0.166666666667,0,0.166666666667,0,3,0.0952380952381,0.083613727972,0,0,4,17,False,0,0,0,1,False,other_observed_transition
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0.3,0,0.3,0,3,0,0.0464004447327,0,0,8,14,False,0,0,1,1,False,other_observed_transition
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,1,0.133333333333,0,0.133333333333,0,3,0,0.0642711570117,0,0,7,10,False,0,0,1,1,False,other_observed_transition
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,5,0.747035573123,0.156123647908,0,0,9,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0,0,0,1,1,0.709090909091,0.183824402127,0,0,4,7,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,4,0.714285714286,0.0955563872432,0,0,4,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,3,0.772058823529,0.189881434742,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0,0,0,1,4,0.728571428571,0.154996149772,0,0,4,17,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,5,0.761904761905,0.133417464805,0,0,8,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,1,0,0,0,1,4,0.75,0.135184492571,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0.566666666667,0,0.566666666667,0,4,0.636363636364,0.0538396479083,0,0,8,14,False,0,0,1,0,False,other_observed_transition
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,1,0.266666666667,0,0.266666666667,0,4,0.617647058824,0.0538474890664,0,0,7,10,False,0,0,1,1,False,other_observed_transition
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,3,0.636363636364,0.0860058562,0,0,9,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0,0,0,1,2,0.563636363636,0.0988813378499,0,0,4,7,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,3,0.67032967033,0.0818449291837,0,0,4,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,3,0.654411764706,0.0850917259453,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0,0,0,1,3,0.633333333333,0.088888339636,0,0,4,17,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,5,0.848484848485,0.0503063482819,0,0,8,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,1,0,0,0,1,5,0.860294117647,0.0523589205552,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,2,0.169960474308,0.0231197161464,0,0,9,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0,0,0,1,1,0.345454545455,0.0201181826677,0,0,4,7,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,1,0.142857142857,0.0234738218953,0,0.633333333333,4,10,False,0,0.633333333333,1,0,False,union_undetermined
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,1,0.117647058824,0.0397348898549,0,0.633333333333,7,10,False,0,0.633333333333,1,0,False,union_undetermined
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,semi,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0,0,0,1,1,0.185714285714,0.0250143327963,0,0,4,17,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,22,23,1,0,0,0,1,5,0.844155844156,0.0747640652315,0,0,8,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,1,0,0,0,1,4,0.867647058824,0.0767615836269,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.466666666667,0,0.466666666667,0,2,0.0869565217391,0.0540262756454,0.966666666667,0,9,14,False,0.966666666667,0,0,1,False,other_observed_transition
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0.733333333333,0.733333333333,0,0,1,0.181818181818,0.0438035765771,0.866666666667,0,4,7,False,0.866666666667,0,0,1,False,other_observed_transition
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0.433333333333,0,0.433333333333,0,2,0,0.0569051138766,0.866666666667,0,4,10,False,0.866666666667,0,0,0,False,other_observed_transition
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,2,0.117647058824,0.0636519071776,0,0,7,10,False,0,0,1,0,False,union_undetermined
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0.2,0,0.2,0,2,0.0952380952381,0.0564300493407,0.866666666667,0,4,17,False,0.866666666667,0,0,1,False,other_observed_transition
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0,0,0,1,3,0.169960474308,0.06889793151,0,0,9,14,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0,0,0,1,1,0,0.0609800746321,0,0,4,7,False,0,0,0,1,False,union_undetermined
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,2,0.142857142857,0.0674247407336,0,0,4,10,False,0,0,0,1,False,union_undetermined
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0,0,0,1,3,0.117647058824,0.0817143086584,0,0,7,10,False,0,0,1,1,False,union_undetermined
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0,0,0,1,3,0.0952380952381,0.0710016451074,0,0,4,17,False,0,0,0,1,False,union_undetermined
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.8,0,0.8,0,2,0.0869565217391,0.0436715766503,0,0,9,14,False,0,0.0333333333333,0,0,False,other_observed_transition
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0.533333333333,0,0.533333333333,0,2,0,0.0444080439225,1,0,4,7,False,1,0,0,0,False,other_observed_transition
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,1,0.142857142857,0.0378942450516,1,0,4,10,False,1,0,0,1,False,union_undetermined
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0.7,0,0.7,0,2,0.117647058824,0.0527126561134,0,0,7,10,False,0,0,0,1,False,other_observed_transition
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0.766666666667,0,0.766666666667,0,2,0.0952380952381,0.0446125082526,1,0,4,17,False,1,0.7,0,0,False,other_observed_transition
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,1,1,0,0,1,0,0.0357936424309,1,1,8,16,True,1,1,0,0,True,both_unified_to_unified
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,1,1,0,0,1,0,0.0368297366368,1,1,9,14,True,1,1,0,0,True,both_unified_to_unified
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,1,1,0,0,1,0,0.0379453397307,1,1,9,7,True,1,1,0,0,True,both_unified_to_unified
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0415952372079,1,0.933333333333,9,4,True,1,0.933333333333,0,0,True,both_unified_to_unified
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.0342527475147,1,0.933333333333,7,4,True,1,0.933333333333,0,0,True,both_unified_to_unified
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,1,1,0,0,1,0,0.0383228526405,0.566666666667,1,4,16,False,0.566666666667,1,0,0,False,other_observed_transition
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,1,1,0,0,1,0,0.0333776225288,1,1,8,16,True,1,1,0,0,True,both_unified_to_unified
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,1,1,0,0,1,0,0.0371525011891,0.533333333333,0.966666666667,9,14,False,0.533333333333,0.966666666667,0,0,False,other_observed_transition
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,1,1,0,0,1,0,0.0380842435891,0.633333333333,0.9,9,7,False,0.633333333333,0.9,0,0,False,other_observed_transition
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0308945154011,0.633333333333,0.3,9,4,False,0.633333333333,0.3,0,0,False,other_observed_transition
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.0597064746921,0.9,0.3,7,4,False,0.9,0.3,0,0,False,other_observed_transition
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,1,1,0,0,1,0,0.0380842435891,1,1,4,16,True,1,1,0,0,True,both_unified_to_unified
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.733333333333,0,0.733333333333,0,2,0,0.0316644495505,1,0,8,16,False,1,0.5,0,0,False,other_observed_transition
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.7,0,0.7,0,2,0,0.0338761629595,0.466666666667,1,9,14,False,0.466666666667,1,0,0,False,other_observed_transition
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0.566666666667,0,0.566666666667,0,2,0,0.0338761629595,0.633333333333,0.633333333333,9,7,False,0.633333333333,0.633333333333,0,0,False,other_observed_transition
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0316644495505,0.633333333333,0.733333333333,9,4,False,0.633333333333,0.733333333333,0,0,False,other_observed_transition
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.044820959002,0.633333333333,0.733333333333,7,4,False,0.633333333333,0.733333333333,0,0,False,other_observed_transition
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.4,0,0.4,0,2,0,0.0348844065974,1,0,4,16,False,1,0.466666666667,0,0,False,other_observed_transition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.966666666667,0.966666666667,0,0,1,0,0.0220440202873,1,0.766666666667,8,16,False,1,0.766666666667,0,0,False,other_observed_transition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.9,0.9,0,0,1,0,0.0229800030943,0,1,9,14,False,0,1,1,0,False,other_observed_transition
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0.766666666667,0.766666666667,0,0,1,0,0.0231474072892,0.933333333333,0,9,7,False,0.933333333333,0,0,1,False,other_observed_transition
