image_id,condition,information,k_classes,cluster,point_count,people,total_people,workers,canonical_ids,class_membership,all_from_one_known_class,semantic_legitimacy
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,QTSB,4,11,16,2,23,W028;W036,eb7401f8c6a2d74124c0;b93da0bbe5ffb848a0c6,"{""D"": 2}",True,requires_local_image_review
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,quality_time_edit,3,4,12,2,23,W030;W031,1b06bf8a8b92fca18545;fc858eb54d55668285a1,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,quality_time_edit,3,6,14,2,23,W011;W014,ffd589e4f6a13787a5d6;60a0c3a0dcba1739fb67,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,quality_time_edit,3,7,14,2,23,W029;W032,a2dd65d0b594bb9212ac;100cc9a45d0a0f994238,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,quality_time_edit,3,8,14,2,23,W006;W037,91f5a2eb0fcd82cebcf4;2976993fc059101f9e6a,"{""B"": 1, ""C"": 1}",False,requires_local_image_review
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,quality_time_edit,3,11,16,2,23,W028;W036,eb7401f8c6a2d74124c0;b93da0bbe5ffb848a0c6,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,Q,2,1,8,3,23,W010;W028;W034,bb287f23eb43955e7502;2de8896d2c2ea564fd37;c53730832245059ca129,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,Q,2,6,14,2,23,W031;W037,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,T,2,1,8,3,23,W010;W028;W034,bb287f23eb43955e7502;2de8896d2c2ea564fd37;c53730832245059ca129,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,T,2,6,14,2,23,W031;W037,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,B,2,1,8,3,23,W010;W028;W034,bb287f23eb43955e7502;2de8896d2c2ea564fd37;c53730832245059ca129,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,B,2,6,14,2,23,W031;W037,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,QTSB,4,1,8,3,23,W010;W028;W034,bb287f23eb43955e7502;2de8896d2c2ea564fd37;c53730832245059ca129,"{""C"": 2, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,QTSB,4,6,14,2,23,W031;W037,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,quality_time_edit,3,1,8,3,23,W010;W028;W034,bb287f23eb43955e7502;2de8896d2c2ea564fd37;c53730832245059ca129,"{""C"": 3}",True,requires_local_image_review
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,quality_time_edit,3,6,14,2,23,W031;W037,b7393a16aa19bd7f1989;432c6ebaa6bb7a54b3a9,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,Q,2,3,14,2,23,W012;W030,1bba99ddd10d5cc3;364426d6af6cf0a6,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,Q,2,4,14,2,23,W013;W014,10617301d542a20b;1a2d29b10c49284d,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,T,2,3,14,2,23,W012;W030,1bba99ddd10d5cc3;364426d6af6cf0a6,"{""A"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,T,2,4,14,2,23,W013;W014,10617301d542a20b;1a2d29b10c49284d,"{""A"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,B,2,3,14,2,23,W012;W030,1bba99ddd10d5cc3;364426d6af6cf0a6,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,B,2,4,14,2,23,W013;W014,10617301d542a20b;1a2d29b10c49284d,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,QTSB,4,3,14,2,23,W012;W030,1bba99ddd10d5cc3;364426d6af6cf0a6,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,QTSB,4,4,14,2,23,W013;W014,10617301d542a20b;1a2d29b10c49284d,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,quality_time_edit,3,3,14,2,23,W012;W030,1bba99ddd10d5cc3;364426d6af6cf0a6,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,quality_time_edit,3,4,14,2,23,W013;W014,10617301d542a20b;1a2d29b10c49284d,"{""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,Q,2,1,8,4,23,W006;W010;W013;W029,e21b795c3082b91b04f7;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;1d1473ea45cef547d01e,"{""B"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,Q,2,4,12,4,23,W030;W033;W036;W037,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719,"{""B"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,Q,2,5,14,4,23,W011;W014;W028;W032,d568da825a0925474c30;70f54069db5f45b1c3a9;00df94cb0e7cc21280ba;8b3873aaa11c92de279f,"{""B"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,Q,2,8,18,3,23,W001;W012;W027,f0749422e452eec8ab7d;2e29af366c8b907df0ba;f155c5b328bfdbe59187,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,T,2,1,8,4,23,W006;W010;W013;W029,e21b795c3082b91b04f7;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;1d1473ea45cef547d01e,"{""A"": 3, ""B"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,T,2,4,12,4,23,W030;W033;W036;W037,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,T,2,5,14,4,23,W011;W014;W028;W032,d568da825a0925474c30;70f54069db5f45b1c3a9;00df94cb0e7cc21280ba;8b3873aaa11c92de279f,"{""B"": 3, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,T,2,8,18,3,23,W001;W012;W027,f0749422e452eec8ab7d;2e29af366c8b907df0ba;f155c5b328bfdbe59187,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,B,2,1,8,4,23,W006;W010;W013;W029,e21b795c3082b91b04f7;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;1d1473ea45cef547d01e,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,B,2,4,12,4,23,W030;W033;W036;W037,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719,"{""B"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,B,2,5,14,4,23,W011;W014;W028;W032,d568da825a0925474c30;70f54069db5f45b1c3a9;00df94cb0e7cc21280ba;8b3873aaa11c92de279f,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,B,2,8,18,3,23,W001;W012;W027,f0749422e452eec8ab7d;2e29af366c8b907df0ba;f155c5b328bfdbe59187,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,QTSB,4,1,8,4,23,W006;W010;W013;W029,e21b795c3082b91b04f7;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;1d1473ea45cef547d01e,"{""B"": 2, ""C"": 1, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,QTSB,4,4,12,4,23,W030;W033;W036;W037,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719,"{""D"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,QTSB,4,5,14,4,23,W011;W014;W028;W032,d568da825a0925474c30;70f54069db5f45b1c3a9;00df94cb0e7cc21280ba;8b3873aaa11c92de279f,"{""B"": 1, ""unknown_not_a_type"": 1, ""D"": 2}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,QTSB,4,8,18,3,23,W001;W012;W027,f0749422e452eec8ab7d;2e29af366c8b907df0ba;f155c5b328bfdbe59187,"{""C"": 2, ""A"": 1}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,quality_time_edit,3,1,8,4,23,W006;W010;W013;W029,e21b795c3082b91b04f7;dc3b60d3ab46195c79f2;efabbdc5b8f3c34605b1;1d1473ea45cef547d01e,"{""B"": 2, ""C"": 2}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,quality_time_edit,3,4,12,4,23,W030;W033;W036;W037,4203b3767e3303cffd5c;511d41c2a1ae8135d56a;90b1682c716df1046edd;74ec5ab0599eaeaf4719,"{""C"": 4}",True,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,quality_time_edit,3,5,14,4,23,W011;W014;W028;W032,d568da825a0925474c30;70f54069db5f45b1c3a9;00df94cb0e7cc21280ba;8b3873aaa11c92de279f,"{""B"": 1, ""unknown_not_a_type"": 1, ""C"": 2}",False,requires_local_image_review
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,quality_time_edit,3,8,18,3,23,W001;W012;W027,f0749422e452eec8ab7d;2e29af366c8b907df0ba;f155c5b328bfdbe59187,"{""C"": 2, ""A"": 1}",False,requires_local_image_review
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,Q,2,2,8,2,24,W012;W037,89f4eb027c671d27;e5e1284390ee6b73,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,T,2,2,8,2,24,W012;W037,89f4eb027c671d27;e5e1284390ee6b73,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,B,2,2,8,2,24,W012;W037,89f4eb027c671d27;e5e1284390ee6b73,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,QTSB,4,2,8,2,24,W012;W037,89f4eb027c671d27;e5e1284390ee6b73,"{""C"": 1, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,quality_time_edit,3,2,8,2,24,W012;W037,89f4eb027c671d27;e5e1284390ee6b73,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,Q,2,1,10,3,23,W010;W034;W036,3a99de3022bf33efda0d;cd7adf8eb45b561bc952;f765bc60ba41307a048f,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,Q,2,2,12,2,23,W029;W031,c7aeb60e2d3b55c2a7dc;aaa2559a6db59dcb28a0,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,Q,2,5,16,3,23,W001;W011;W014,0306cba337eb984110ee;f74c671037152e7b23be;c52bd6458bd9b8699533,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,Q,2,9,18,4,23,W006;W013;W033;W035,d17d0b2e584b2292c1f1;95008ded416834561a81;02946d1a59a1cfe17aef;f26a8da3bc451c32cde9,"{""B"": 4}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,T,2,1,10,3,23,W010;W034;W036,3a99de3022bf33efda0d;cd7adf8eb45b561bc952;f765bc60ba41307a048f,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,T,2,2,12,2,23,W029;W031,c7aeb60e2d3b55c2a7dc;aaa2559a6db59dcb28a0,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,T,2,5,16,3,23,W001;W011;W014,0306cba337eb984110ee;f74c671037152e7b23be;c52bd6458bd9b8699533,"{""A"": 1, ""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,T,2,9,18,4,23,W006;W013;W033;W035,d17d0b2e584b2292c1f1;95008ded416834561a81;02946d1a59a1cfe17aef;f26a8da3bc451c32cde9,"{""A"": 2, ""B"": 2}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,B,2,1,10,3,23,W010;W034;W036,3a99de3022bf33efda0d;cd7adf8eb45b561bc952;f765bc60ba41307a048f,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,B,2,2,12,2,23,W029;W031,c7aeb60e2d3b55c2a7dc;aaa2559a6db59dcb28a0,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,B,2,5,16,3,23,W001;W011;W014,0306cba337eb984110ee;f74c671037152e7b23be;c52bd6458bd9b8699533,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,B,2,9,18,4,23,W006;W013;W033;W035,d17d0b2e584b2292c1f1;95008ded416834561a81;02946d1a59a1cfe17aef;f26a8da3bc451c32cde9,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,QTSB,4,1,10,3,23,W010;W034;W036,3a99de3022bf33efda0d;cd7adf8eb45b561bc952;f765bc60ba41307a048f,"{""C"": 2, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,QTSB,4,2,12,2,23,W029;W031,c7aeb60e2d3b55c2a7dc;aaa2559a6db59dcb28a0,"{""D"": 1, ""C"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,QTSB,4,5,16,3,23,W001;W011;W014,0306cba337eb984110ee;f74c671037152e7b23be;c52bd6458bd9b8699533,"{""C"": 1, ""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,QTSB,4,9,18,4,23,W006;W013;W033;W035,d17d0b2e584b2292c1f1;95008ded416834561a81;02946d1a59a1cfe17aef;f26a8da3bc451c32cde9,"{""B"": 2, ""D"": 2}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,quality_time_edit,3,1,10,3,23,W010;W034;W036,3a99de3022bf33efda0d;cd7adf8eb45b561bc952;f765bc60ba41307a048f,"{""C"": 3}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,quality_time_edit,3,2,12,2,23,W029;W031,c7aeb60e2d3b55c2a7dc;aaa2559a6db59dcb28a0,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,quality_time_edit,3,5,16,3,23,W001;W011;W014,0306cba337eb984110ee;f74c671037152e7b23be;c52bd6458bd9b8699533,"{""C"": 1, ""B"": 1, ""unknown_not_a_type"": 1}",False,requires_local_image_review
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,quality_time_edit,3,9,18,4,23,W006;W013;W033;W035,d17d0b2e584b2292c1f1;95008ded416834561a81;02946d1a59a1cfe17aef;f26a8da3bc451c32cde9,"{""B"": 2, ""C"": 2}",False,requires_local_image_review
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,Q,2,1,8,3,24,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,T,2,1,8,3,24,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,B,2,1,8,3,24,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,QTSB,4,1,8,3,24,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,"{""C"": 1, ""D"": 2}",False,requires_local_image_review
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,quality_time_edit,3,1,8,3,24,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,"{""C"": 3}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,Q,2,2,8,2,24,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,Q,2,4,8,3,24,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,T,2,2,8,2,24,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,T,2,4,8,3,24,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,B,2,2,8,2,24,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,"{""B"": 2}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,B,2,4,8,3,24,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,QTSB,4,2,8,2,24,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,"{""D"": 2}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,QTSB,4,4,8,3,24,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,"{""C"": 1, ""D"": 2}",False,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,quality_time_edit,3,2,8,2,24,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,"{""C"": 2}",True,requires_local_image_review
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,quality_time_edit,3,4,8,3,24,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,"{""C"": 3}",True,requires_local_image_review
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,Q,2,2,8,3,24,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,T,2,2,8,3,24,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,B,2,2,8,3,24,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,"{""B"": 3}",True,requires_local_image_review
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,QTSB,4,2,8,3,24,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,"{""C"": 2, ""D"": 1}",False,requires_local_image_review
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,quality_time_edit,3,2,8,3,24,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,"{""C"": 3}",True,requires_local_image_review
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,Q,2,1,8,2,24,W001;W012,4dd79894b795e3cb;b8e9932406666fdb,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,T,2,1,8,2,24,W001;W012,4dd79894b795e3cb;b8e9932406666fdb,"{""A"": 2}",True,requires_local_image_review
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,B,2,1,8,2,24,W001;W012,4dd79894b795e3cb;b8e9932406666fdb,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,QTSB,4,1,8,2,24,W001;W012,4dd79894b795e3cb;b8e9932406666fdb,"{""C"": 2}",True,requires_local_image_review
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,quality_time_edit,3,1,8,2,24,W001;W012,4dd79894b795e3cb;b8e9932406666fdb,"{""C"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,Q,2,1,8,2,23,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae,"{""A"": 1, ""B"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,Q,2,3,10,4,23,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5,"{""B"": 4}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,Q,2,5,12,3,23,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024,"{""B"": 3}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,Q,2,8,14,3,23,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b,"{""B"": 2, ""A"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,Q,2,10,16,2,23,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e,"{""A"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,T,2,1,8,2,23,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,T,2,3,10,4,23,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5,"{""A"": 1, ""B"": 3}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,T,2,5,12,3,23,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024,"{""A"": 2, ""B"": 1}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,T,2,8,14,3,23,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b,"{""B"": 3}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,T,2,10,16,2,23,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e,"{""A"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,B,2,1,8,2,23,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,B,2,3,10,4,23,W030;W032;W034;W036,e0a58597afa7f260d97e;c6821c31452459c11f75;9d17cd836d7fc38ad108;35e84449b82da019aab5,"{""B"": 4}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,B,2,5,12,3,23,W006;W008;W013,ae7096d6a5b271deaac2;f235b3c540b6882e63cb;8f784855d8bd4f3a9024,"{""A"": 1, ""B"": 2}",False,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,B,2,8,14,3,23,W031;W033;W035,d704f69a1c7c5327e638;ea7f2a3fdcd3a9d42d55;1f84dbf5541abdd7a52b,"{""B"": 3}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,B,2,10,16,2,23,W002;W017,014b4e58073b849f7ed9;097614c2e4d646b9059e,"{""B"": 2}",True,requires_local_image_review
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,QTSB,4,1,8,2,23,W027;W029,0a79e9b207c32db39202;0ba3c33cb0e05abf58ae,"{""A"": 1, ""D"": 1}",False,requires_local_image_review
