image_id,building,condition,information,k_classes,pool,pool_workers,n_pool,n_all,unknown_workers,stable_fraction,unified_fraction,multiple_fraction,undetermined_fraction,supported_modes,topology_disagreement,same_point_dispersion,class_a_unified,class_b_unified,class_a_n,class_b_n,both_classes_unified80
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0,0.0308419082219,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,0.666666666667,0,0.666666666667,0,2,0.0952380952381,0.0451463330822,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,A,W002;W027,2,24,1,0,0,0,1,1,0,0.0369434019252,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,B,W006;W011;W013;W021,4,24,1,1,1,0,0,1,0,0.0334918301325,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,C,W001;W010;W012;W017;W018;W031;W034,7,24,1,0,0,0,0,2,0,0.068747422708,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,D,W008;W015;W028;W029;W030;W032;W033;W035;W036;W037,10,24,1,0,0,0,1,1,0.2,0.0434464669311,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,B+C,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,11,24,1,0.533333333333,0,0.533333333333,0,2,0,0.0444080439225,1,0,4,7,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,B+D,W006;W008;W011;W013;W015;W021;W028;W029;W030;W032;W033;W035;W036;W037,14,24,1,0,0,0,1,1,0.142857142857,0.0378942450516,1,0,4,10,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,QTSB,4,C+D,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0.7,0,0.7,0,2,0.117647058824,0.0527126561134,0,0,7,10,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,quality_time_edit,3,A,W002;W027,2,24,1,0,0,0,1,1,0,0.0369434019252,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,quality_time_edit,3,B,W006;W011;W013;W021,4,24,1,1,1,0,0,1,0,0.0334918301325,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,quality_time_edit,3,C,W001;W008;W010;W012;W015;W017;W018;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,1,0.7,0,0.7,0,2,0.117647058824,0.0527126561134,,,,,
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,quality_time_edit,3,B+C,W001;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,1,0.766666666667,0,0.766666666667,0,2,0.0952380952381,0.0446125082526,1,0,4,17,False
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,2,A,W002;W011;W015;W017;W018;W021;W027;W033,8,24,0,1,1,0,0,1,0,0.0336641260621,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0,1,1,0,0,1,0,0.0339703980467,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,1,1,0,0,1,0,0.0357936424309,1,1,8,16,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,1,1,0,0,1,0,0.0385276621273,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,1,1,0,0,1,0,0.0371450281048,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,1,1,0,0,1,0,0.0368297366368,1,1,9,14,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0,0.0339423474617,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,1,1,0,0,1,0,0.0368297366368,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,A,W002;W008;W015;W018;W027;W028;W032;W033;W036,9,24,1,1,1,0,0,1,0,0.0466587983522,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0339423474617,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,C,W001;W010;W012;W013;W017;W031;W034,7,24,1,1,1,0,0,1,0,0.0368297366368,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,D,W029;W030;W035;W037,4,24,1,0.933333333333,0.933333333333,0,0,1,0,0.0350059332106,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,1,1,0,0,1,0,0.0379453397307,1,1,9,7,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0415952372079,1,0.933333333333,9,4,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.0342527475147,1,0.933333333333,7,4,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,3,A,W002;W015;W018;W027,4,24,1,0.566666666667,0.566666666667,0,0,1,0,0.0466587983522,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0339423474617,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,3,C,W001;W008;W010;W012;W013;W017;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,24,1,1,1,0,0,1,0,0.0367054553405,,,,,
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,1,1,0,0,1,0,0.0383228526405,0.566666666667,1,4,16,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,2,A,W002;W011;W015;W017;W018;W021;W027;W033,8,24,0,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0,1,1,0,0,1,0,0.0529594592958,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,1,1,0,0,1,0,0.0333776225288,1,1,8,16,True
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,0.533333333333,0.533333333333,0,0,1,0,0.0257083233473,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,0.966666666667,0.966666666667,0,0,1,0,0.0380842435891,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,1,1,0,0,1,0,0.0371525011891,0.533333333333,0.966666666667,9,14,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0,0.0196764294365,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,1,1,0,0,1,0,0.0380842435891,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,A,W002;W008;W015;W018;W027;W028;W032;W033;W036,9,24,1,0.633333333333,0.633333333333,0,0,1,0,0.0305519354322,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0196764294365,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,C,W001;W010;W012;W013;W017;W031;W034,7,24,1,0.9,0.9,0,0,1,0,0.0597064746921,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,D,W029;W030;W035;W037,4,24,1,0.3,0.3,0,0,1,0,0.0693184025102,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,1,1,0,0,1,0,0.0380842435891,0.633333333333,0.9,9,7,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0308945154011,0.633333333333,0.3,9,4,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.0597064746921,0.9,0.3,7,4,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,3,A,W002;W015;W018;W027,4,24,1,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0196764294365,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,3,C,W001;W008;W010;W012;W013;W017;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,24,1,1,1,0,0,1,0,0.0529594592958,,,,,
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,1,1,0,0,1,0,0.0380842435891,1,1,4,16,True
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,2,A,W002;W011;W015;W017;W018;W021;W027;W033,8,24,0,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0,0.5,0,0.5,0,2,0,0.0410426112071,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.733333333333,0,0.733333333333,0,2,0,0.0316644495505,1,0,8,16,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,0.466666666667,0.466666666667,0,0,1,0,0.0442898768942,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,1,1,0,0,1,0,0.0316644495505,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.7,0,0.7,0,2,0,0.0338761629595,0.466666666667,1,9,14,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0,0.0167523537942,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,0.6,0,0.6,0,2,0,0.0342484581731,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,A,W002;W008;W015;W018;W027;W028;W032;W033;W036,9,24,1,0.633333333333,0.633333333333,0,0,1,0,0.0224986059592,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0167523537942,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,C,W001;W010;W012;W013;W017;W031;W034,7,24,1,0.633333333333,0.633333333333,0,0,1,0,0.0478593125718,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,D,W029;W030;W035;W037,4,24,1,0.733333333333,0.733333333333,0,0,1,0,0.0333521421296,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0.566666666667,0,0.566666666667,0,2,0,0.0338761629595,0.633333333333,0.633333333333,9,7,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0316644495505,0.633333333333,0.733333333333,9,4,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,1,1,0,0,1,0,0.044820959002,0.633333333333,0.733333333333,7,4,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,3,A,W002;W015;W018;W027,4,24,1,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0.0167523537942,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,3,C,W001;W008;W010;W012;W013;W017;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,24,1,0.466666666667,0,0.466666666667,0,2,0,0.0433078699136,,,,,
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.4,0,0.4,0,2,0,0.0348844065974,1,0,4,16,False
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,Q,2,B,W013;W014;W028;W029;W034;W035,6,6,0,0,0,0,1,1,0.866666666667,0.120113155797,,,,,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,T,2,B,W028;W029;W034;W035,4,6,1,0,0,0,1,0,0.833333333333,0.240226311595,,,,,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,B,2,B,W013;W014;W028;W029;W034;W035,6,6,0,0,0,0,1,1,0.866666666667,0.120113155797,,,,,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,QTSB,4,C,W013;W034,2,6,1,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,QTSB,4,D,W029;W035,2,6,1,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,quality_time_edit,3,C,W013;W028;W029;W034;W035,5,6,1,0,0,0,1,0,0.9,0.240226311595,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Q,2,A,W002;W011;W015,3,6,0,0,0,0,1,1,0.666666666667,0.0176256974993,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,Q,2,B,W001;W012;W034,3,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,T,2,A,W001;W002;W012,3,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,T,2,B,W011;W015;W034,3,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,B,2,B,W001;W002;W012;W015;W034,5,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QTSB,4,A,W002;W015,2,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QTSB,4,C,W001;W012;W034,3,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,quality_time_edit,3,A,W002;W015,2,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,quality_time_edit,3,C,W001;W012;W034,3,6,0,0,0,0,1,0,1,,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,2,A,W002;W011;W015;W017;W018;W021;W027;W033,8,24,0,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,2,B,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,16,24,0,0.766666666667,0.766666666667,0,0,1,0,0.026801674407,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,Q,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,24,24,0,0.966666666667,0.966666666667,0,0,1,0,0.0220440202873,1,0.766666666667,8,16,False
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,2,A,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,1,0,0,0,1,1,0,0.0103993644605,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,2,B,W008;W011;W015;W018;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,14,24,1,1,1,0,0,1,0,0.0264706300029,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,T,2,A+B,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,23,24,1,0.9,0.9,0,0,1,0,0.0229800030943,0,1,9,14,False
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,B,2,A,W006;W011;W021,3,24,0,0,0,0,1,1,0,0,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,B,2,B,W001;W002;W008;W010;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,21,24,0,0.8,0.8,0,0,1,0,0.0233904308627,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,A,W002;W008;W015;W018;W027;W028;W032;W033;W036,9,24,1,0.933333333333,0.933333333333,0,0,1,0,0.0233148114842,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,C,W001;W010;W012;W013;W017;W031;W034,7,24,1,0,0,0,1,1,0,0.0244750924351,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,D,W029;W030;W035;W037,4,24,1,0.933333333333,0.933333333333,0,0,1,0,0.0268090504524,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W031;W032;W033;W034;W036,16,24,1,0.766666666667,0.766666666667,0,0,1,0,0.0231474072892,0.933333333333,0,9,7,False
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,A+D,W002;W008;W015;W018;W027;W028;W029;W030;W032;W033;W035;W036;W037,13,24,1,1,1,0,0,1,0,0.0240526931635,0.933333333333,0.933333333333,9,4,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTSB,4,C+D,W001;W010;W012;W013;W017;W029;W030;W031;W034;W035;W037,11,24,1,0.666666666667,0.666666666667,0,0,1,0,0.0258190797975,0,0.933333333333,7,4,False
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,3,A,W002;W015;W018;W027,4,24,1,1,1,0,0,1,0,0,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,3,B,W006;W011;W021,3,24,1,0,0,0,1,1,0,0,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,3,C,W001;W008;W010;W012;W013;W017;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,24,1,0.733333333333,0.733333333333,0,0,1,0,0.026285893686,,,,,
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,3,A+C,W001;W002;W008;W010;W012;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,20,24,1,0.833333333333,0.833333333333,0,0,1,0,0.0239886673929,1,0.733333333333,4,16,False
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Q,2,A,W017;W018,2,7,0,0,0,0,1,1,0,0.048613116923,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,Q,2,B,W006;W008;W010;W031;W034,5,7,0,0,0,0,0,2,0.6,0.0427073355859,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,T,2,A,W006;W010;W017,3,7,0,0,0,0,1,1,0,0.0495524638922,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,T,2,B,W008;W018;W031;W034,4,7,0,0,0,0,0,2,0.666666666667,0.0423233533596,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,B,2,B,W008;W010;W017;W018;W031;W034,6,7,0,0,0,0,0,2,0.533333333333,0.048613116923,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QTSB,4,A,W008;W018,2,7,0,0,0,0,1,1,0,0.0584877168428,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QTSB,4,C,W010;W017;W031;W034,4,7,0,0,0,0,0,2,0.666666666667,0.0378557268843,,,,,
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,quality_time_edit,3,C,W008;W010;W017;W031;W034,5,7,0,0,0,0,0,2,0.6,0.0378557268843,,,,,
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,Q,2,A,W002;W011;W015;W017;W018;W027;W033,7,23,0,0,0,0,1,2,0.666666666667,0.06524845395,,,,,
