stage,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,harmful_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_harmful_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,harmful_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_harmful_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,harmful_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_harmful_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,harmful_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_harmful_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_harmful_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_harmful_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_harmful_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_harmful_handling_eps_0_05
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,31,38b4c355b2582da5,4117,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,3043007442821d103128482dfc4ad6fbe186c4c7e4450e541f642a5f90c364fa,false,,,n_pairs_mismatch,0.9842905290777896,0.9285133808142488,-0.05577714826354074,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,32,e791bdd39ceb0454,4265,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,82f5dddb1d11bffa49fe6a07ee95ff0ac73082d5b18571335d65583bc24196b5,false,,,n_pairs_mismatch,0.9842905290777896,0.9788991956263584,-0.005391333451431168,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,33,d216cfad4f530a31,4385,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,1fa2a0cdb2caf5300c67b2af369ddf743284f2e7eca1dfc85d3f42881a21b280,false,,,n_pairs_mismatch,0.9842905290777896,0.9861749851874841,0.0018844561096945656,true,true,evaluable,evaluable,false,corner_duplicate;over_parsing,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,34,05c34463f238a2c1,4421,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,17a60c31c3872c09882eaa4f3ec5c58366598cbc102690b29fc21f5aa496d43f,false,,,n_pairs_mismatch,0.9842905290777896,0.9621071986963511,-0.022183330381438493,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,35,cdfc8962c0bbffa6,4327,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,37d4d330c7c5180d87d7f6d2eabb3372fed8b9ec3e12842600436ec447ee02b4,false,,,n_pairs_mismatch,0.9842905290777896,0.9050210920692696,-0.07926943700851996,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,36,76186667a8178edb,4695,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,1fa2a0cdb2caf5300c67b2af369ddf743284f2e7eca1dfc85d3f42881a21b280,false,,,n_pairs_mismatch,0.9842905290777896,0.9861749851874841,0.0018844561096945656,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3171,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,37,5df4a26ad4def72a,4481,init:p1:88aaac13330e7f6e5705,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,88aaac13330e7f6e570532c8e2826ba21b375c8cf6cbd882f54ec9ce3551fda9,09982954a4efcb0989ba2113257f376e4747b4d469b0d7dc292b401e386d29ba,1fa2a0cdb2caf5300c67b2af369ddf743284f2e7eca1dfc85d3f42881a21b280,false,,,n_pairs_mismatch,0.9842905290777896,0.9861749851874841,0.0018844561096945656,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2611,5f13e63ae56d174eae341921ec15f4ac4b2ddc4d042c36b88a3b00866f78b634,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,26,4fd122b7a189e196,3799,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,true,0.0,0.0,,0.9454309103439774,0.9454309103439774,0.0,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,true,true,false,false,false,,,,true,true,true,false,false,false,,,,true,true,true,false,false,false,,,,true,true,true,false,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,27,1158b393b32f7279,4056,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,6ae8ea26cf5c5b6f5916e454ab0abcb69c7aadd5d6cc78fb0e6619bd52fe1689,false,,,n_pairs_mismatch,0.9454309103439774,0.9453636725294305,-6.723781454687217e-05,true,true,evaluable,evaluable,false,over_parsing,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,28,589eff1064d05701,3944,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,aa4c466bf89d3c35209493e42361c1221b692912220fe67337a28bd9671f33fe,false,,,n_pairs_mismatch,0.9454309103439774,0.9561880647347812,0.010757154390803825,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,29,ad54d90129a2f0b8,4560,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,1d37e25d8f2b7eb25d2f9ab4cbdb85a4b47b866cd3c32ded6847cc369224d153,false,,,n_pairs_mismatch,0.9454309103439774,0.9615416902180909,0.016110779874113468,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,30,137c140ca55fe56a,4192,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,a3af26c15efd836926fe6774b5074b696bcbc4e8a8050aed877be233ead716ed,false,,,n_pairs_mismatch,0.9454309103439774,0.9705985377109339,0.025167627366956435,true,true,evaluable,evaluable,false,overextend_adjacent,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,31,b27dbae0e7fd539e,4118,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,4f5888ead3baf89765a98926827961f8830d0101fe2f4d96552298363b407f1d,false,,,n_pairs_mismatch,0.9454309103439774,0.956172221738752,0.010741311394774633,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,false,false,false,false,true,false,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,32,9ec8f4568a452459,4266,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,74a71c91132ccddd91a0e495413926dd0b3748aef78045bec8b172682b15b278,false,,,n_pairs_mismatch,0.9454309103439774,0.9458113485959578,0.00038043825198041947,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,33,bab7d65b25166218,4386,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,6ae8ea26cf5c5b6f5916e454ab0abcb69c7aadd5d6cc78fb0e6619bd52fe1689,false,,,n_pairs_mismatch,0.9454309103439774,0.9453636725294305,-6.723781454687217e-05,true,true,evaluable,evaluable,false,corner_duplicate;over_parsing,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,34,817c68743cb43e21,4422,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,76423e6578350fa6c80793850f45b77d89f59add4c1ea73522b5ea06a203c7b4,false,,,n_pairs_mismatch,0.9454309103439774,0.8959112788840617,-0.04951963145991567,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,35,cac4132e7e982035,4328,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,444cdf9c6f3044ec124dffc9ecef1f9394d45d0bccd5e84c612255d3794fb495,false,,,n_pairs_mismatch,0.9454309103439774,0.9115113547376664,-0.03391955560631099,true,true,evaluable,evaluable,false,acceptable,false,true,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,36,8f70d25e188c2a5b,4696,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,6ae8ea26cf5c5b6f5916e454ab0abcb69c7aadd5d6cc78fb0e6619bd52fe1689,false,,,n_pairs_mismatch,0.9454309103439774,0.9453636725294305,-6.723781454687217e-05,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,en,40,3172,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,37,cf8e133e4c20ed7f,4482,init:p1:7ab830d0acf90ec688d6,f01ae11cdfdd2485ae79826dc4e64f438618f958612042150d0d8b24dd1e5f26,7ab830d0acf90ec688d6f8dee4a179e151cfeb732328bf7e8d8b1139174219b6,832c5261c5cbd25ce23bc0417faebd74508fe7c94f8959ca749063bb7379a860,6ae8ea26cf5c5b6f5916e454ab0abcb69c7aadd5d6cc78fb0e6619bd52fe1689,false,,,n_pairs_mismatch,0.9454309103439774,0.9453636725294305,-6.723781454687217e-05,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,over_parsing,corner_duplicate,manual_reviewed_primary_issue,trap_synthetic_disjoint_source,2495,24c18b1801c235559818a420cfe90d01a628ba671ae9bb1189e3893fd9c46aa3,synthetic_source_gt,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
C1,en,68,3269,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,29,d85d39dda5fe0ff36757,6444,init:c1:558b45e7b03196692282,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,558b45e7b03196692282c282b3a0d6c791849d398b9be822534e18623eaf5341,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,e3ddeb2545082d431c5c4e44eca4a24bfa9fe6300b21dec1aa47d2daa9fe5016,false,,,n_pairs_mismatch,1.0,0.930107281442593,-0.06989271855740697,true,true,evaluable,frozen_quality_evaluable,false,acceptable,false,true,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3334:4883,b54a390fedd976db15baa4ce1d3ff425189248c0ec86c53ca89bf3577506c7ea,public_frozen_gt,true,true,true,true,true,true,true,cross_stage_validation_only_no_blind_trust_label,,,,,true,,,,false,,,,,true,,,,false,,,,,true,,,,false,,,,,true,,,,false,true,true,true,false,false,false,false,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false
C1,en,68,3269,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,32,d0c65178d1ddfcac1748,6380,init:c1:558b45e7b03196692282,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,558b45e7b03196692282c282b3a0d6c791849d398b9be822534e18623eaf5341,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,b15e2c1bf7a5f968547f6205d16a54eb2835df34a806c4878a5ceb9244b0b8a5,false,5.398480604250853,0.004715378752468378,,1.0,0.9847077676438524,-0.015292232356147628,true,true,evaluable,frozen_quality_evaluable,false,acceptable,false,true,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3334:4883,b54a390fedd976db15baa4ce1d3ff425189248c0ec86c53ca89bf3577506c7ea,public_frozen_gt,true,true,true,true,true,true,true,cross_stage_validation_only_no_blind_trust_label,,,,,true,,,,false,,,,,true,,,,false,,,,,false,,,,false,,,,,false,,,,false,true,true,true,false,false,false,false,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,false,false,true,false,false,false,true,false,false,false,true,true,false,false,true,true
C1,en,68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,27,b5e0d24f44539999b6ed,5816,init:c1:fcec4324b350e25dba88,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,fcec4324b350e25dba88a946faa6cebfdd0bb8c2af02af2aa0ab7d50060d4a2e,14a16196da58d32a568d2fb026106c8da29c4b187614f9302c3170f3a9c53392,34b25359212c86b787f56136f8a6426a2f98de31e10ec59cdcab03e3910a4b68,false,,,n_pairs_mismatch,1.0,0.9697406975645105,-0.030259302435489466,true,true,evaluable,frozen_quality_evaluable,false,over_parsing,true,false,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3555:5104,7dbf3b1219227f20471c2e4446b02fc68b3c72cc7eb938c07564c17441432c76,public_frozen_gt,true,true,true,true,true,true,false,cross_stage_validation_only_no_blind_trust_label,,,,,true,,,,true,,,,,true,,,,true,,,,,true,,,,true,,,,,false,,,,true,true,true,true,false,false,false,false,not_evaluable,valid,explicit_worker_label,missing_required_initialization,false,true,true,false,false,true,true,false,false,true,true,false,false,true,true,true
