image_id,condition,building,n_observed,n_valid,n_excluded,total_clusters,supported_clusters,singletons,singleton_share,supported_share,largest_share,point_count_disagreement,within_cluster_median,sizes_descending,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,min_sub80_jaccard,review_draft_grade,review_draft_reason,full_p_by_8,core10_p_by_19,full_tail_no_gate,core_tail_10,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,grade_v1,status_v1,cut,doubletons,effective_modes_simpson,entropy_bits,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,supported_point_counts,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,review_status,reviewed_grade,full_requested8_exceeds_n,core_requested19_exceeds_n
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,24,24,0,3,2,1,0.0416666666667,0.958333333333,0.833333333333,0.0833333333333,0.0379931886232,20;3;1,1,0.683333333333,True,0.991712707182,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.745,0.755,0.86,0.0408333333334,0.0383333333333,0.0408333333334,0.00291403344964,0.0808333333334,0.0630681818182,,stable_outside_three_tier_limits,,,,,,,,,,test,储藏与家务辅助,早期争议复核导出.user_type,更衣储藏为主,更衣储藏为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,uNb9QFRL6hY,5,5,0,1,1,0,0,1,1,0,0.0198905077281,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.965,1,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,如厕为主,如厕为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,uNb9QFRL6hY,5,5,0,5,0,5,1,0,0.2,0.8,,1;1;1;1;1,,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,1,1,0.3075,0,0.6,1,,limited_horizon_or_order_sensitive,,,,,,,,,,test,通行与连接,后续41图亲审.current_classification.coarse_type,入口交接处为主；内侧洗漱空间和柜体次要可见,入口交接处为主；内侧洗漱空间和柜体次要可见,AI_new_spatial_review,new_original,入口交接处为主,后续41图亲审.current_classification.focus,通行,卫浴|通行,确认,supported_component:uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,uNb9QFRL6hY,5,5,0,5,0,5,1,0,0.2,0.9,,1;1;1;1;1,,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,1,1,0.6175,0,0.6,1,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,主浴室为主,主浴室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,wc2JMjhGNzB,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0501821771156,4;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.795,1,0,0.475,0.22,0.196666666666,0.22,0,0.241,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,蓝床单卧室,蓝床单卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,wc2JMjhGNzB,5,5,0,4,1,3,0.6,0.4,0.4,0.7,0.0642769754003,2;1;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.555,0,0.09,0.635,0.696666666667,0.39,0,0.484,0.33,,limited_horizon_or_order_sensitive,,,,,,,,,,test,储藏与家务辅助,早期争议复核导出.user_type,近卧室衣帽间,近卧室衣帽间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+storage,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,24,24,0,1,1,0,0,1,1,0,0.0357936424309,24,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,0.99,1,1,1,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,复合／待定,早期争议复核导出.user_type,空房靠小卫浴门,空房靠小卫浴门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,bathroom+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,24,24,0,1,1,0,0,1,1,0,0.0333776225288,24,1,0,False,,,order_partition_or_count_boundary,0.36,1,1,1,0,0,0,0,0,0,medium,assigned_observed_later,,,,,,,,,,test,卧室,后续41图亲审.current_classification.coarse_type,两单床儿童卧室,两单床儿童卧室,AI_new_spatial_review,carried_visual_record,两单床儿童卧室,后续41图亲审.current_classification.focus,睡眠,卧室,否,supported_component:wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,24,24,0,2,2,0,0,1,0.916666666667,0,0.0240982995575,22;2,0.958498023715,0.954545454545,True,0.740080127326,,cluster_recovery_under_80pct_subsets_insufficient;not_automatically_difficult,0,0.51,0.655,0.655,0,0,0,0.00792354311533,0.0425,0.0425,,stable_outside_three_tier_limits,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,蓝床房外短通道,蓝床房外短通道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,wc2JMjhGNzB,6,6,0,5,1,4,0.666666666667,0.333333333333,0.333333333333,0.866666666667,0,2;1;1;1;1,1,0,False,1,,short_horizon_or_unconfirmed_multi_pattern,0,0.68,0,0.185,0.71,0.728333333334,0.4125,0,0.396666666666,0.195,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卫浴,后续41图亲审.current_classification.coarse_type,主卫及其相连通道,主卫及其相连通道,AI_new_spatial_review,new_original,主卫靠衣帽通道,后续41图亲审.current_classification.focus,洗漱、沐浴,卫浴|通行,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+circulation,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,wc2JMjhGNzB,6,6,0,5,1,4,0.666666666667,0.333333333333,0.333333333333,0.933333333333,0.0176256974993,2;1;1;1;1,1,0,False,1,,short_horizon_or_unconfirmed_multi_pattern,0,0.655,0,0.255,0.7275,0.751666666667,0.7275,0,0.405,0.175,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,主卧靠阳台门,主卧靠阳台门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,wc2JMjhGNzB,4,4,0,1,1,0,0,1,1,0,0.048236674243,4,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.84,0.84,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卧室,早期争议复核导出.user_type,主卧靠阳台门,主卧靠阳台门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,24,24,0,2,1,1,0.0416666666667,0.958333333333,0.958333333333,0,0.0198287474,23;1,1,0,False,,,order_partition_or_count_boundary,0.325,1,0.865,1,0.0416666666668,0.04125,0,0,0.0416666666667,0,,stable_outside_three_tier_limits,,,,,,,,,,test,复合／待定,早期争议复核导出.user_type,空房靠走道门,空房靠走道门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,circulation+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,wc2JMjhGNzB,7,7,0,2,2,0,0,1,0.714285714286,0.47619047619,0.048613116923,5;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.565,0.565,0,0,0.0375,0.08125,0.0375,0,0.176666666666,0.176666666666,,limited_horizon_or_order_sensitive,,,,,,,,,,test,无法判断,后续41图亲审.current_classification.coarse_type,空房主区,空房主区,AI_new_spatial_review,carried_visual_record,空房主区,后续41图亲审.current_classification.focus,用途未定,用途不明,否,supported_component:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,wc2JMjhGNzB,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.0212795173415,4;1,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,0.81,1,0,0.52,0.21,0.203333333333,0.21,0,0.239,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,无法判断,后续41图亲审.current_classification.coarse_type,空房主区,空房主区,AI_new_spatial_review,carried_visual_record,空房主区,后续41图亲审.current_classification.focus,用途未定,用途不明,否,supported_component:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,23,23,0,10,6,4,0.173913043478,0.826086956522,0.217391304348,0.810276679842,0.0544623271061,5;4;3;3;2;2;1;1;1;1,1,0,False,1,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.2,0.175,0.385,0.210833333333,0.241666666667,0.0108333333334,0,0.269703557312,0.213034043442,,singleton_support_unresolved,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,主卫马桶隔间门侧,主卫马桶隔间门侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,wc2JMjhGNzB,5,5,0,1,1,0,0,1,1,0,0.0694818849504,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.475,0.505,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卧室,早期争议复核导出.user_type,单张蓝被床卧室,单张蓝被床卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,wc2JMjhGNzB,4,4,0,3,1,2,0.5,0.5,0.5,0.5,0.0644490772723,2;1;1,1,0,False,1,,short_horizon_or_unconfirmed_multi_pattern,0,0.515,0,0.2,0.265,0.3275,0.265,0.0916666666666,0.3425,0.17,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,单张蓝被床卧室,单张蓝被床卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,24,23,1,5,4,1,0.0434782608696,0.95652173913,0.565217391304,0.644268774704,0.035496312588,13;5;2;2;1,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.395,0.415,0.5,0.0650000000001,0.0891666666667,0.0650000000001,0,0.150079051383,0.131318181818,,invalid_response_evidence,,,,,,,,,,test,厨房与用餐,早期争议复核导出.user_type,正式餐桌区,正式餐桌区,AI_new_spatial_review,new_original,,未有人工作答,,用餐|通行,否,supported_component:wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,wc2JMjhGNzB,24,24,0,3,2,1,0.0416666666667,0.958333333333,0.5,0.0833333333333,0.0362336963783,12;11;1,0.992361111111,0.80303030303,True,0.963918900544,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.87,0.64,0.98,0.0341666666667,0.0429166666666,0.0341666666667,0.00900977237392,0.100416666667,0.0833777997365,,stable_outside_three_tier_limits,,,,,,,,,,test,卫浴,早期争议复核导出.user_type,淋浴间内部,淋浴间内部,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,wc2JMjhGNzB,23,23,0,3,2,1,0.0434782608696,0.95652173913,0.652173913043,0.0869565217391,0.041195218516,15;7;1,0.947736188297,0.809523809524,True,0.794364925516,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0.7,0.58,0.795,0.0458333333334,0.0475,0.0458333333334,0.0379067376552,0.106877470356,0.0870454545455,,stable_outside_three_tier_limits,,,,,,,,,,test,储藏与家务辅助,早期争议复核导出.user_type,空房小衣帽间,空房小衣帽间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:wc2JMjhGNzB_dda6efcba51c40de8552408953719515,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,storage+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,wc2JMjhGNzB,5,5,0,3,1,2,0.4,0.6,0.6,0.7,0.0420061446832,3;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.4,0.765,0,0.215,0.3675,0.418333333333,0.3675,0,0.3615,0.12,,limited_horizon_or_order_sensitive,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,短连接廊,短连接廊,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|卧室|卫浴|通行,否,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,wc2JMjhGNzB,4,4,0,1,1,0,0,1,1,0,0.0372028502284,4,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,0,0,0,0,0,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,短连接廊,短连接廊,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|卧室|卫浴|通行,否,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,x8F5xyUWy9e,5,5,0,5,0,5,1,0,0.2,1,,1;1;1;1;1,,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0,0,0,1,1,1,0,0.6,1,,limited_horizon_or_order_sensitive,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,水疗入口楼梯厅,水疗入口楼梯厅,AI_new_spatial_review,carried_visual_record,,未有人工作答,,特殊用途|通行,否,supported_component:x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,x8F5xyUWy9e,5,5,0,2,1,1,0.2,0.8,0.8,0,0.0405859139042,4;1,0.95,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0.585,0.81,0,0.47,0,0,0,0.1125,0.2385,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,特殊用途,早期争议复核导出.user_type,按摩床区域为主，淋浴间与门外走道可见,按摩床区域为主，淋浴间与门外走道可见,AI_new_spatial_review,new_original,,未有人工作答,,卫浴|特殊用途|通行,否,supported_component:x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+special,special,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,x8F5xyUWy9e,5,5,0,2,2,0,0,1,0.6,0.6,0.068378949442,3;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0.575,0.575,0,0,0.065,0.138333333333,0.065,0,0.2425,0.2425,,limited_horizon_or_order_sensitive,,,,,,,,,,test,特殊用途,早期争议复核导出.user_type,按摩床及洗手盆区域,按摩床及洗手盆区域,AI_new_spatial_review,new_original,,未有人工作答,,特殊用途|通行,否,supported_component:x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+special,special,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,x8F5xyUWy9e,24,24,0,6,2,4,0.166666666667,0.833333333333,0.708333333333,0.239130434783,0.044748188344,17;3;1;1;1;1,0.858180607769,0.941176470588,True,,,singleton_rich_boundary;not_automatically_difficult,0,0.275,0.265,0.53,0.153333333333,0.171666666667,0.11,0.0376649009695,0.152291666667,0.068226010101,,singleton_support_unresolved,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,入口内门前,入口内门前,AI_new_spatial_review,carried_visual_record,,未有人工作答,,特殊用途|通行,否,supported_component:x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,yqstnuAEVhm,5,5,0,1,1,0,0,1,1,0,0.0400614968018,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,0.75,0.79,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,test,卧室,早期争议复核导出.user_type,红墙卧室,红墙卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,yqstnuAEVhm,5,5,0,2,1,1,0.2,0.8,0.8,0.4,0.00680768136704,4;1,1,0,False,1,,short_horizon_or_unconfirmed_multi_pattern,0.79,1,0,0.61,0.22,0.203333333333,0.22,0,0.239,0,,limited_horizon_or_order_sensitive,,,,,,,,,,test,卧室,早期争议复核导出.user_type,红墙卧室,红墙卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,yqstnuAEVhm,23,23,0,7,3,4,0.173913043478,0.826086956522,0.652173913043,0.320158102767,0.030284204513,15;2;2;1;1;1;1,1,0.266666666667,False,,,singleton_rich_boundary;not_automatically_difficult,0,0.445,0.3,0.565,0.194166666667,0.21,0.1,0,0.184703557312,0.103948574087,,singleton_support_unresolved,,,,,,,,,,test,通行与连接,早期争议复核导出.user_type,长廊与楼梯平台玻璃门,长廊与楼梯平台玻璃门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,确认,supported_component:yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
