image_id,building,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source
2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,2t7WUuJeko7,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室全体,花纹墙纸卧室全体,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,test,卫浴,早期争议复核导出.user_type,沐浴为主；洗漱次要,沐浴为主；洗漱次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,test,卫浴,早期争议复核导出.user_type,淋浴内部为主，玻璃外主浴室可见,淋浴内部为主，玻璃外主浴室可见,AI_new_spatial_review,new_original,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,test,卧室,早期争议复核导出.user_type,睡眠／休憩并重,睡眠／休憩并重,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,sleep+living,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,test,通行与连接,早期争议复核导出.user_type,楼梯平台为主,楼梯平台为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,unresolved:uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,test,储藏与家务辅助,早期争议复核导出.user_type,更衣储藏为主,更衣储藏为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,test,起居与休闲,早期争议复核导出.user_type,客厅入口为主,客厅入口为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,确认,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,test,工作与学习,早期争议复核导出.user_type,书房为主；入口次要,书房为主；入口次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,test,通行与连接,早期争议复核导出.user_type,过道为主,过道为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,uNb9QFRL6hY,test,储藏与家务辅助,早期争议复核导出.user_type,更衣储藏为主,更衣储藏为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,uNb9QFRL6hY,test,卫浴,早期争议复核导出.user_type,洗漱／淋浴并重,洗漱／淋浴并重,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,uNb9QFRL6hY,test,储藏与家务辅助,早期争议复核导出.user_type,更衣及卫浴前室为主，独立衣帽间与卫浴相邻可见,更衣及卫浴前室为主，独立衣帽间与卫浴相邻可见,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|卫浴|通行,否,unresolved:uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,test,储藏与家务辅助,早期争议复核导出.user_type,更衣及卫浴前室为主，独立衣帽间与卫浴相邻可见,更衣及卫浴前室为主，独立衣帽间与卫浴相邻可见,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|卫浴|通行,否,supported_component:uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,test,工作与学习,早期争议复核导出.user_type,书房为主,书房为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,uNb9QFRL6hY,test,工作与学习,早期争议复核导出.user_type,书房为主,书房为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,test,卧室,早期争议复核导出.user_type,睡眠为主；休憩次要,睡眠为主；休憩次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,uNb9QFRL6hY,test,卧室,早期争议复核导出.user_type,睡眠为主；外门侧次要,睡眠为主；外门侧次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,test,卫浴,早期争议复核导出.user_type,如厕为主,如厕为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,test,通行与连接,后续41图亲审.current_classification.coarse_type,入口交接处为主；内侧洗漱空间和柜体次要可见,入口交接处为主；内侧洗漱空间和柜体次要可见,AI_new_spatial_review,new_original,入口交接处为主,后续41图亲审.current_classification.focus,通行,卫浴|通行,确认,supported_component:uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY,test,通行与连接,早期争议复核导出.user_type,通道交汇为主,通道交汇为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,supported_component,present,present,absent,present,present,absent,partial,present,present,present,present,absent,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,test,卫浴,后续41图亲审.current_classification.coarse_type,洗漱区入口为主,洗漱区入口为主,AI_new_spatial_review,carried_visual_record,洗漱区入口为主,后续41图亲审.current_classification.focus,卫浴,卫浴,否,supported_component:uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,test,卧室,早期争议复核导出.user_type,睡眠为主；休憩次要,睡眠为主；休憩次要,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY,test,工作与学习,早期争议复核导出.user_type,书房为主,书房为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,工作学习|通行,否,supported_component:uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,test,卫浴,早期争议复核导出.user_type,主浴室为主,主浴室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧床侧,主卧床侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,浴缸与大镜台,浴缸与大镜台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,蓝床单卧室,蓝床单卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB,test,复合／待定,早期争议复核导出.user_type,空置房间,空置房间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,栏杆旁楼层平台,栏杆旁楼层平台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,unresolved:wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,黑石台盆客卫,黑石台盆客卫,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,wc2JMjhGNzB,test,复合／待定,早期争议复核导出.user_type,空置房间靠走道门,空置房间靠走道门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,circulation+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,儿童活动区,儿童活动区,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,special,special,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,书桌与会客座椅区域并呈,书桌与会客座椅区域并呈,AI_new_spatial_review,new_original,,未有人工作答,,工作学习|起居休闲,否,supported_component:wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living+work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,wc2JMjhGNzB,test,复合／待定,早期争议复核导出.user_type,淡紫空房内部,淡紫空房内部,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,wc2JMjhGNzB,test,厨房与用餐,早期争议复核导出.user_type,正式餐桌区,正式餐桌区,AI_new_spatial_review,new_original,,未有人工作答,,用餐|通行,否,supported_component:wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,沙发电视起居区,沙发电视起居区,AI_new_spatial_review,new_original,,未有人工作答,,用途不明|起居休闲,否,unresolved:wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,test,储藏与家务辅助,早期争议复核导出.user_type,小衣帽间,小衣帽间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,test,储藏与家务辅助,早期争议复核导出.user_type,近卧室衣帽间,近卧室衣帽间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+storage,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,test,复合／待定,早期争议复核导出.user_type,空房靠小卫浴门,空房靠小卫浴门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,bathroom+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧床与入口,主卧床与入口,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,wc2JMjhGNzB,test,厨房与用餐,早期争议复核导出.user_type,厨房与早餐桌并重；邻起居经拱口可见,厨房与早餐桌并重；邻起居经拱口可见,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kitchen+dining,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,test,卧室,后续41图亲审.current_classification.coarse_type,两单床儿童卧室,两单床儿童卧室,AI_new_spatial_review,carried_visual_record,两单床儿童卧室,后续41图亲审.current_classification.focus,睡眠,卧室,否,supported_component:wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB,test,储藏与家务辅助,早期争议复核导出.user_type,带中央岛柜的大衣帽间,带中央岛柜的大衣帽间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:wc2JMjhGNzB_36f4749077674307bce31998171e96ef,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,蓝床房外短通道,蓝床房外短通道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,test,储藏与家务辅助,早期争议复核导出.user_type,洗衣房靠入口,洗衣房靠入口,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,蓝床单卧室床侧,蓝床单卧室床侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧壁炉侧,主卧壁炉侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
