registry_uid,planned_task_key,base_task_id,normalized_title,title,image,planned_stage,condition,planned_condition,dataset_group,is_anchor,has_expert_ref,init_type,source_pool,manifest_file,manifest_stage_key,import_index,has_prediction,seed,runtime_task_id_available
stage3_semiauto_test:75,stage3_semiauto_test:7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040:75,7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,7y3srwle3va_54e499c336a0490d8cf1684049f36040,7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,75,True,20260228,False
stage3_semiauto_test:77,stage3_semiauto_test:7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861:77,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,7y3srwle3va_606f9842b8af48daa28f10df8b69d861,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,77,True,20260228,False
stage3_semiauto_test:64,stage3_semiauto_test:7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b:64,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3srwle3va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,64,True,20260228,False
stage3_semiauto_test:57,stage3_semiauto_test:7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df:57,7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,7y3srwle3va_dd83fb40a2e14ac99de9fe9bcfaf44df,7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,57,True,20260228,False
stage3_semiauto_test:51,stage3_semiauto_test:7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67:51,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,7y3srwle3va_dfe1f8e8b58d4da49f0c73516e7a4b67,7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,51,True,20260228,False
stage3_semiauto_test:89,stage3_semiauto_test:B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9:89,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,b6bynegpmks_2a1bc1a10d7b45ad902e09cd71767fd9,B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,89,True,20260228,False
stage3_semiauto_test:95,stage3_semiauto_test:B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9:95,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,b6bynegpmks_3ed1f9b2f3c341d68c6d42895f56f7f9,B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,95,True,20260228,False
stage3_semiauto_test:76,stage3_semiauto_test:B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086:76,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,b6bynegpmks_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,76,True,20260228,False
stage3_semiauto_test:37,stage3_semiauto_test:B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4:37,B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,b6bynegpmks_4c769d1a658d41eb995deb5b40af57a4,B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,37,True,20260228,False
stage3_semiauto_test:34,stage3_semiauto_test:B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4:34,B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,b6bynegpmks_5b3d1c9fefb64512b0c9750a00feece4,B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,34,True,20260228,False
stage3_semiauto_test:80,stage3_semiauto_test:B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3:80,B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3,b6bynegpmks_6f74372f4fbe4741b5388a6583284ad3,B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,80,True,20260228,False
stage3_semiauto_test:70,stage3_semiauto_test:B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8:70,B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8,b6bynegpmks_8a830452b3b449d08625f3d70bdd07b8,B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,70,True,20260228,False
stage3_semiauto_test:45,stage3_semiauto_test:B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381:45,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,b6bynegpmks_8c889fb13bce4bcebdac872570cb5381,B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,45,True,20260228,False
stage3_semiauto_test:24,stage3_semiauto_test:B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250:24,B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,b6bynegpmks_8d4e583714dd484d8e1e9bfb38ef2250,B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,24,True,20260228,False
stage3_semiauto_test:20,stage3_semiauto_test:B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e:20,B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,b6bynegpmks_9a11dae14ce9444287b881b54c6f6b6e,B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,20,True,20260228,False
stage3_semiauto_test:87,stage3_semiauto_test:B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580:87,B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580,b6bynegpmks_ce6c6753bebe462e804ec5a2fc8b0580,B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,87,True,20260228,False
stage3_semiauto_test:8,stage3_semiauto_test:B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd:8,B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd,b6bynegpmks_dd1319e5f88a4dd88ccceee489e790cd,B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,8,True,20260228,False
stage3_semiauto_test:98,stage3_semiauto_test:B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e:98,B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e,b6bynegpmks_e5567bd5fa2d4fde8a6b9f15e3274a7e,B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e5567bd5fa2d4fde8a6b9f15e3274a7e.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,98,True,20260228,False
stage3_semiauto_test:90,stage3_semiauto_test:UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b:90,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,uwv83hsgsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,90,True,20260228,False
stage3_semiauto_test:97,stage3_semiauto_test:UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65:97,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,uwv83hsgsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,97,True,20260228,False
stage3_semiauto_test:69,stage3_semiauto_test:UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623:69,UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,uwv83hsgsw3_92a9d9780863464195c5cfdd1851d623,UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,69,True,20260228,False
stage3_semiauto_test:27,stage3_semiauto_test:UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f:27,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,uwv83hsgsw3_cfe01e0f074a4a2cb892c6052bce550f,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,27,True,20260228,False
stage3_semiauto_test:83,stage3_semiauto_test:UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407:83,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,uwv83hsgsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,83,True,20260228,False
stage3_semiauto_test:50,stage3_semiauto_test:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5:50,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,x7hymhznoso_2fa0da1a66e04428b315cb93b72143d5,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,50,True,20260228,False
stage3_semiauto_test:9,stage3_semiauto_test:X7HyMhZNoso_445ae0203f294b5c9889505576e37998:9,X7HyMhZNoso_445ae0203f294b5c9889505576e37998,x7hymhznoso_445ae0203f294b5c9889505576e37998,X7HyMhZNoso_445ae0203f294b5c9889505576e37998.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_445ae0203f294b5c9889505576e37998.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,9,True,20260228,False
stage3_semiauto_test:38,stage3_semiauto_test:X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35:38,X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,x7hymhznoso_a60fbec046b04e5bb256d4a665219f35,X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,38,True,20260228,False
stage3_semiauto_test:79,stage3_semiauto_test:X7HyMhZNoso_a830b673f439458aa54a716194d972b7:79,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,x7hymhznoso_a830b673f439458aa54a716194d972b7,X7HyMhZNoso_a830b673f439458aa54a716194d972b7.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_a830b673f439458aa54a716194d972b7.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,79,True,20260228,False
stage3_semiauto_test:14,stage3_semiauto_test:X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd:14,X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,x7hymhznoso_cd608227f6c94b91af3db8bf6cd28abd,X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,14,True,20260228,False
stage3_semiauto_test:55,stage3_semiauto_test:X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329:55,X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,x7hymhznoso_e9ae19c83e6243dd81b7213ba5f8c329,X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,55,True,20260228,False
stage3_semiauto_test:93,stage3_semiauto_test:Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719:93,Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,z6mfqcvibuw_543e6efcc1e24215b18c4060255a9719,Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,93,True,20260228,False
stage3_semiauto_test:86,stage3_semiauto_test:b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2:86,b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,b8ctxdm8gdg_055056e12afe42578c6f429bc07159d2,b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,86,True,20260228,False
stage3_semiauto_test:3,stage3_semiauto_test:b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf:3,b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,b8ctxdm8gdg_3892d409b66644439f5afcf3d296efbf,b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,3,True,20260228,False
stage3_semiauto_test:2,stage3_semiauto_test:b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73:2,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,b8ctxdm8gdg_8316e9313299447bb1f574aaf8cbec73,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,2,True,20260228,False
stage3_semiauto_test:85,stage3_semiauto_test:b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30:85,b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,b8ctxdm8gdg_b15db460058c41e8aa0c0720344daa30,b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,85,True,20260228,False
stage3_semiauto_test:91,stage3_semiauto_test:b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2:91,b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,b8ctxdm8gdg_bcd82ce0da1846a58f9d97b00e022af2,b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,91,True,20260228,False
stage3_semiauto_test:12,stage3_semiauto_test:b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4:12,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8ctxdm8gdg_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,12,True,20260228,False
stage3_semiauto_test:84,stage3_semiauto_test:e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db:84,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db,e9zr4mvmww7_0977162f6d4e47f7b3764379ba68d8db,e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_0977162f6d4e47f7b3764379ba68d8db.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,84,True,20260228,False
stage3_semiauto_test:23,stage3_semiauto_test:e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945:23,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zr4mvmww7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,23,True,20260228,False
stage3_semiauto_test:63,stage3_semiauto_test:e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5:63,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,e9zr4mvmww7_1cbe7276fcee411c8695f5f11ac45eb5,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,63,True,20260228,False
stage3_semiauto_test:21,stage3_semiauto_test:e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76:21,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zr4mvmww7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,21,True,20260228,False
stage3_semiauto_test:26,stage3_semiauto_test:e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b:26,e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,e9zr4mvmww7_2224be23a70a475ea6daa55d4c90a91b,e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,26,True,20260228,False
stage3_semiauto_test:44,stage3_semiauto_test:e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777:44,e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,e9zr4mvmww7_511976eee78f42e6858dcb7845a44777,e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,44,True,20260228,False
stage3_semiauto_test:65,stage3_semiauto_test:e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b:65,e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,e9zr4mvmww7_6a856f5cb71645558f9f9ee069f37f1b,e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,65,True,20260228,False
stage3_semiauto_test:33,stage3_semiauto_test:e9zR4mvMWw7_f624a40d100144e696a39abe258ee090:33,e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zr4mvmww7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,33,True,20260228,False
