stage,condition,base_task_id,meta_group,choice_code,choice_label_zh,positive_response_count,positive_worker_count,group_response_count,group_worker_count,total_response_count,total_worker_count,group_response_coverage,unasserted_response_count,positive_share_among_group_responders,positive_share_all_responses_descriptive,bernoulli_entropy_among_group_responders,denominator_note
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,difficulty,occlusion,遮挡,16,16,17,17,26,26,0.6538461538461539,9,0.9411764705882353,0.6153846153846154,0.22371807606583377,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,difficulty,reflection_transparency,反射/透明,7,7,17,17,26,26,0.6538461538461539,9,0.4117647058823529,0.2692307692307692,0.6774944044487072,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,difficulty,seam,全景接缝,4,4,17,17,26,26,0.6538461538461539,9,0.23529411764705882,0.15384615384615385,0.5455945739691843,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,other_choice,normal,其他选择,11,11,16,16,26,26,0.6153846153846154,10,0.6875,0.4230769230769231,0.6210863745552451,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,other_choice,trivial,其他选择,9,9,16,16,26,26,0.6153846153846154,10,0.5625,0.34615384615384615,0.6853142072764582,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,13,13,15,15,26,26,0.5769230769230769,11,0.8666666666666667,0.5,0.39267446722755217,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,scope,oos_other,其他范围外,2,2,15,15,26,26,0.5769230769230769,11,0.13333333333333333,0.07692307692307693,0.39267446722755217,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,difficulty,occlusion,遮挡,14,14,14,14,26,26,0.5384615384615384,12,1.0,0.5384615384615384,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,difficulty,reflection_transparency,反射/透明,1,1,14,14,26,26,0.5384615384615384,12,0.07142857142857142,0.038461538461538464,0.25731864054383163,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,difficulty,seam,全景接缝,1,1,14,14,26,26,0.5384615384615384,12,0.07142857142857142,0.038461538461538464,0.25731864054383163,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,other_choice,normal,其他选择,17,17,19,19,26,26,0.7307692307692307,7,0.8947368421052632,0.6538461538461539,0.336495757583516,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,other_choice,trivial,其他选择,12,12,19,19,26,26,0.7307692307692307,7,0.631578947368421,0.46153846153846156,0.6581099875431143,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,9,9,26,26,0.34615384615384615,17,0.1111111111111111,0.038461538461538464,0.34883209584303193,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,scope,oos_other,其他范围外,2,2,9,9,26,26,0.34615384615384615,17,0.2222222222222222,0.07692307692307693,0.5297061990576545,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,scope,oos_split_or_multi_level,范围外：错层/多层,6,6,9,9,26,26,0.34615384615384615,17,0.6666666666666666,0.23076923076923078,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,difficulty,low_texture,低纹理,3,3,16,16,26,26,0.6153846153846154,10,0.1875,0.11538461538461539,0.48257756517701206,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,difficulty,occlusion,遮挡,12,12,16,16,26,26,0.6153846153846154,10,0.75,0.46153846153846156,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,difficulty,seam,全景接缝,5,5,16,16,26,26,0.6153846153846154,10,0.3125,0.19230769230769232,0.6210863745552451,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,other_choice,low_quality,其他选择,3,3,20,20,26,26,0.7692307692307693,6,0.15,0.11538461538461539,0.42270908780599087,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,other_choice,normal,其他选择,19,19,20,20,26,26,0.7692307692307693,6,0.95,0.7307692307692307,0.19851524334587267,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,other_choice,trivial,其他选择,8,8,20,20,26,26,0.7692307692307693,6,0.4,0.3076923076923077,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,7,7,26,26,0.2692307692307692,19,0.2857142857142857,0.07692307692307693,0.5982695885852573,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,scope,oos_other,其他范围外,2,2,7,7,26,26,0.2692307692307692,19,0.2857142857142857,0.07692307692307693,0.5982695885852573,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,scope,oos_split_or_multi_level,范围外：错层/多层,3,3,7,7,26,26,0.2692307692307692,19,0.42857142857142855,0.11538461538461539,0.6829081047004717,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,difficulty,low_texture,低纹理,2,2,12,12,26,26,0.46153846153846156,14,0.16666666666666666,0.07692307692307693,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,difficulty,occlusion,遮挡,7,7,12,12,26,26,0.46153846153846156,14,0.5833333333333334,0.2692307692307692,0.6791932659915257,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,difficulty,seam,全景接缝,6,6,12,12,26,26,0.46153846153846156,14,0.5,0.23076923076923078,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,other_choice,low_quality,其他选择,1,1,14,14,26,26,0.5384615384615384,12,0.07142857142857142,0.038461538461538464,0.25731864054383163,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,other_choice,normal,其他选择,4,4,14,14,26,26,0.5384615384615384,12,0.2857142857142857,0.15384615384615385,0.5982695885852573,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,other_choice,trivial,其他选择,13,13,14,14,26,26,0.5384615384615384,12,0.9285714285714286,0.5,0.2573186405438316,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,5,5,22,22,26,26,0.8461538461538461,4,0.22727272727272727,0.19230769230769232,0.535959889216217,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,scope,oos_other,其他范围外,2,2,22,22,26,26,0.8461538461538461,4,0.09090909090909091,0.07692307692307693,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,scope,oos_split_or_multi_level,范围外：错层/多层,15,15,22,22,26,26,0.8461538461538461,4,0.6818181818181818,0.5769230769230769,0.6254913597255729,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,difficulty,low_texture,低纹理,3,3,6,6,27,26,0.2222222222222222,21,0.5,0.1111111111111111,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,difficulty,occlusion,遮挡,3,3,6,6,27,26,0.2222222222222222,21,0.5,0.1111111111111111,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,difficulty,seam,全景接缝,2,2,6,6,27,26,0.2222222222222222,21,0.3333333333333333,0.07407407407407407,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,model_issue,acceptable,模型初始结果可接受,6,6,27,26,27,26,1.0,0,0.2222222222222222,0.2222222222222222,0.5297061990576545,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,model_issue,corner_issue,角点问题,13,12,27,26,27,26,1.0,0,0.48148148148148145,0.48148148148148145,0.6924611526112328,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,model_issue,overextension,模型过度延伸/纳入相邻空间,4,3,27,26,27,26,1.0,0,0.14814814814814814,0.14814814814814814,0.4194833693061807,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,model_issue,topology_issue,拓扑/过度解析问题,13,13,27,26,27,26,1.0,0,0.48148148148148145,0.48148148148148145,0.6924611526112328,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,model_issue,underextension,模型欠延伸/覆盖不足,1,1,27,26,27,26,1.0,0,0.037037037037037035,0.037037037037037035,0.15841057013179075,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,other_choice,low_quality,其他选择,3,3,26,25,27,26,0.9629629629629629,1,0.11538461538461539,0.1111111111111111,0.3576271598532216,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,other_choice,normal,其他选择,21,20,26,25,27,26,0.9629629629629629,1,0.8076923076923077,0.7777777777777778,0.4895518936229288,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,other_choice,trivial,其他选择,20,19,26,25,27,26,0.9629629629629629,1,0.7692307692307693,0.7407407407407407,0.5402041423888608,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,6,6,27,26,0.2222222222222222,21,0.5,0.1111111111111111,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,scope,oos_other,其他范围外,3,3,6,6,27,26,0.2222222222222222,21,0.5,0.1111111111111111,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,difficulty,low_texture,低纹理,3,3,19,19,26,26,0.7307692307692307,7,0.15789473684210525,0.11538461538461539,0.4361623253853443,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,difficulty,occlusion,遮挡,14,14,19,19,26,26,0.7307692307692307,7,0.7368421052631579,0.5384615384615384,0.5763341277567499,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,difficulty,reflection_transparency,反射/透明,9,9,19,19,26,26,0.7307692307692307,7,0.47368421052631576,0.34615384615384615,0.6917614988524177,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,difficulty,seam,全景接缝,1,1,19,19,26,26,0.7307692307692307,7,0.05263157894736842,0.038461538461538464,0.20619205063323176,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,model_issue,acceptable,模型初始结果可接受,8,8,26,26,26,26,1.0,0,0.3076923076923077,0.3076923076923077,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,model_issue,corner_issue,角点问题,11,11,26,26,26,26,1.0,0,0.4230769230769231,0.4230769230769231,0.6812657296632041,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,model_issue,topology_issue,拓扑/过度解析问题,15,15,26,26,26,26,1.0,0,0.5769230769230769,0.5769230769230769,0.6812657296632041,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,other_choice,trivial,其他选择,7,7,25,25,26,26,0.9615384615384616,1,0.28,0.2692307692307692,0.5929533174474745,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,difficulty,occlusion,遮挡,1,1,12,12,26,26,0.46153846153846156,14,0.08333333333333333,0.038461538461538464,0.2868359830561607,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,difficulty,reflection_transparency,反射/透明,12,12,12,12,26,26,0.46153846153846156,14,1.0,0.46153846153846156,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,difficulty,seam,全景接缝,2,2,12,12,26,26,0.46153846153846156,14,0.16666666666666666,0.07692307692307693,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,model_issue,acceptable,模型初始结果可接受,14,14,26,26,26,26,1.0,0,0.5384615384615384,0.5384615384615384,0.6901856760188042,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,model_issue,corner_issue,角点问题,8,8,26,26,26,26,1.0,0,0.3076923076923077,0.3076923076923077,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,model_issue,other_issue,其他模型问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,model_issue,overextension,模型过度延伸/纳入相邻空间,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,model_issue,topology_issue,拓扑/过度解析问题,3,3,26,26,26,26,1.0,0,0.11538461538461539,0.11538461538461539,0.3576271598532216,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,other_choice,low_quality,其他选择,5,5,23,23,26,26,0.8846153846153846,3,0.21739130434782608,0.19230769230769232,0.5235863374812598,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,other_choice,normal,其他选择,20,20,23,23,26,26,0.8846153846153846,3,0.8695652173913043,0.7692307692307693,0.38721237518636065,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,other_choice,trivial,其他选择,10,10,23,23,26,26,0.8846153846153846,3,0.43478260869565216,0.38461538461538464,0.6846162778013047,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,6,6,26,26,0.23076923076923078,20,0.3333333333333333,0.07692307692307693,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,scope,oos_other,其他范围外,4,4,6,6,26,26,0.23076923076923078,20,0.6666666666666666,0.15384615384615385,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,difficulty,low_texture,低纹理,2,2,6,6,26,26,0.23076923076923078,20,0.3333333333333333,0.07692307692307693,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,difficulty,occlusion,遮挡,5,5,6,6,26,26,0.23076923076923078,20,0.8333333333333334,0.19230769230769232,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,difficulty,reflection_transparency,反射/透明,1,1,6,6,26,26,0.23076923076923078,20,0.16666666666666666,0.038461538461538464,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,model_issue,acceptable,模型初始结果可接受,22,22,26,26,26,26,1.0,0,0.8461538461538461,0.8461538461538461,0.4293230219306162,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,model_issue,corner_issue,角点问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,model_issue,overextension,模型过度延伸/纳入相邻空间,3,3,26,26,26,26,1.0,0,0.11538461538461539,0.11538461538461539,0.3576271598532216,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,model_issue,topology_issue,拓扑/过度解析问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,model_issue,underextension,模型欠延伸/覆盖不足,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,other_choice,normal,其他选择,22,22,25,25,26,26,0.9615384615384616,1,0.88,0.8461538461538461,0.3669249912727096,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,other_choice,trivial,其他选择,21,21,25,25,26,26,0.9615384615384616,1,0.84,0.8076923076923077,0.439669879401343,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,4,4,26,26,0.15384615384615385,22,0.25,0.038461538461538464,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,scope,oos_other,其他范围外,3,3,4,4,26,26,0.15384615384615385,22,0.75,0.11538461538461539,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,difficulty,low_texture,低纹理,2,2,8,8,26,26,0.3076923076923077,18,0.25,0.07692307692307693,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,difficulty,occlusion,遮挡,5,5,8,8,26,26,0.3076923076923077,18,0.625,0.19230769230769232,0.6615632381579821,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,difficulty,reflection_transparency,反射/透明,2,2,8,8,26,26,0.3076923076923077,18,0.25,0.07692307692307693,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,difficulty,seam,全景接缝,1,1,8,8,26,26,0.3076923076923077,18,0.125,0.038461538461538464,0.37677016125643675,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,model_issue,acceptable,模型初始结果可接受,11,11,26,26,26,26,1.0,0,0.4230769230769231,0.4230769230769231,0.6812657296632041,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,model_issue,corner_issue,角点问题,15,15,26,26,26,26,1.0,0,0.5769230769230769,0.5769230769230769,0.6812657296632041,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,model_issue,topology_issue,拓扑/过度解析问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,other_choice,normal,其他选择,26,26,26,26,26,26,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,other_choice,trivial,其他选择,18,18,26,26,26,26,1.0,0,0.6923076923076923,0.6923076923076923,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,difficulty,low_texture,低纹理,2,2,17,17,26,26,0.6538461538461539,9,0.11764705882352941,0.07692307692307693,0.362210557135449,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,difficulty,occlusion,遮挡,16,16,17,17,26,26,0.6538461538461539,9,0.9411764705882353,0.6153846153846154,0.22371807606583377,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,difficulty,reflection_transparency,反射/透明,1,1,17,17,26,26,0.6538461538461539,9,0.058823529411764705,0.038461538461538464,0.22371807606583377,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,model_issue,acceptable,模型初始结果可接受,8,8,26,26,26,26,1.0,0,0.3076923076923077,0.3076923076923077,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,model_issue,corner_issue,角点问题,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,model_issue,topology_issue,拓扑/过度解析问题,3,3,26,26,26,26,1.0,0,0.11538461538461539,0.11538461538461539,0.3576271598532216,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,other_choice,trivial,其他选择,9,9,25,25,26,26,0.9615384615384616,1,0.36,0.34615384615384615,0.6534181947937018,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,difficulty,low_texture,低纹理,1,1,7,7,26,26,0.2692307692307692,19,0.14285714285714285,0.038461538461538464,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,difficulty,occlusion,遮挡,5,5,7,7,26,26,0.2692307692307692,19,0.7142857142857143,0.19230769230769232,0.5982695885852573,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,difficulty,reflection_transparency,反射/透明,1,1,7,7,26,26,0.2692307692307692,19,0.14285714285714285,0.038461538461538464,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,difficulty,seam,全景接缝,1,1,7,7,26,26,0.2692307692307692,19,0.14285714285714285,0.038461538461538464,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,model_issue,acceptable,模型初始结果可接受,8,8,26,26,26,26,1.0,0,0.3076923076923077,0.3076923076923077,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,model_issue,corner_issue,角点问题,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,model_issue,overextension,模型过度延伸/纳入相邻空间,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,model_issue,topology_issue,拓扑/过度解析问题,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,other_choice,normal,其他选择,26,26,26,26,26,26,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,other_choice,trivial,其他选择,20,20,26,26,26,26,1.0,0,0.7692307692307693,0.7692307692307693,0.5402041423888608,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,difficulty,low_texture,低纹理,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
