image_id,condition,building,family,a_workers,b_workers,a_n,b_n,a_supported,b_supported,pooled_supported,a_core_tail,b_core_tail,pooled_core_tail,pooled_late_new,description
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W032;W033;W036,W001;W012;W028;W029;W030;W031;W034;W035;W037,15,9,1,2,3,1,0.208333333333,0.666666666667,0.159722222222,other
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,2,2,3,0.208333333333,0.375,0.5,0.1875,other
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,2,1,3,0,1,0.5,0.1875,other
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,TS,W001;W002;W006;W010;W012;W013;W017;W018;W021,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,14,1,2,3,0.875,0.5,0.5,0.1875,other
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,TSB,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,17,2,2,3,0,0.583333333333,0.5,0.1875,other
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,quality_time_edit,W002;W006;W010;W013;W017;W018;W021;W027,W001;W008;W011;W012;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,15,1,3,3,0.958333333333,0.333333333333,0.5,0.1875,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,B,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,18,2,1,2,0,1,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,Q,W001;W008;W011;W012;W013;W014;W021;W028;W029;W030;W032;W033;W034;W035;W036;W037,W002;W006;W010;W015;W017;W018;W027;W031,16,8,2,1,2,0.75,1,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QB,W001;W012;W014;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,11,13,2,1,2,0.458333333333,1,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QSB,W001;W012;W014;W028;W029;W030;W031;W032;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W033;W036,11,13,2,1,2,0.458333333333,1,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QT,W008;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W027;W030,11,12,2,1,2,0.0416666666667,0.875,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QTB,W002;W006;W010;W013;W017;W018;W021;W027,W001;W008;W011;W012;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,15,1,2,2,1,0.791666666667,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QTS,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W017;W018;W021;W027,13,10,1,2,2,0.916666666667,0.583333333333,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,2,2,1,0.375,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,S,W028;W029;W030;W037,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W031;W032;W033;W034;W035;W036,4,20,1,2,2,0.333333333333,0.708333333333,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W032;W033;W036,W001;W012;W028;W029;W030;W031;W034;W035;W037,15,9,1,1,2,1,0.5,0.916666666667,0.0555555555556,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,2,1,2,0.583333333333,0.791666666667,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,2,1,2,0,0.833333333333,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,TS,W001;W002;W006;W010;W012;W013;W017;W018;W021,W008;W011;W015;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,9,14,2,1,2,0,0.916666666667,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,TSB,W001;W012;W029;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036;W037,6,17,2,1,2,0,0.958333333333,0.75,0.0277777777778,other
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,quality_time_edit,W002;W006;W010;W013;W017;W018;W021;W027,W001;W008;W011;W012;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,15,1,2,2,1,0.791666666667,0.75,0.0277777777778,other
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QT,W008;W011;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W017;W018;W021;W027;W030,12,11,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QTB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QTS,W011;W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W015;W017;W018;W021;W027;W031,10,13,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,T,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,11,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,TB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,Q,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QS,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QT,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.708333333333,1,1,0,other
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.708333333333,1,1,0,other
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QTS,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.708333333333,1,1,0,other
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.708333333333,1,1,0,other
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,T,W001;W002;W006;W010;W011;W013;W017;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,8,11,1,1,1,1,0.875,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,TB,W002;W006;W010;W011;W013;W017;W021,W001;W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,7,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,TS,W001;W002;W006;W008;W010;W011;W013;W017;W018;W021,W015;W027;W028;W029;W030;W032;W033;W036;W037,10,9,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,TSB,W002;W006;W008;W010;W011;W013;W017;W018;W021,W001;W015;W027;W028;W029;W030;W032;W033;W036;W037,9,10,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.708333333333,1,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,Q,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QS,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QT,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.583333333333,1,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.583333333333,1,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QTS,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.583333333333,1,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.583333333333,1,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,2,2,1,0.208333333333,0.666666666667,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,2,1,1,0.666666666667,0,cores_stable_separately_pool_not_stable
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,T,W001;W002;W006;W010;W011;W013;W017;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,8,11,1,1,1,1,0.916666666667,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,TB,W002;W006;W010;W011;W013;W017;W021,W001;W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,7,12,1,1,1,1,0.791666666667,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,TS,W001;W002;W006;W008;W010;W011;W013;W017;W018;W021,W015;W027;W028;W029;W030;W032;W033;W036;W037,10,9,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,TSB,W002;W006;W008;W010;W011;W013;W017;W018;W021,W001;W015;W027;W028;W029;W030;W032;W033;W036;W037,9,10,1,1,1,1,0.75,1,0,other
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,0.583333333333,1,1,0,other
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,Q,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QS,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QT,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QTS,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0.0416666666667,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,T,W001;W002;W006;W010;W011;W013;W017;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,8,11,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,TB,W002;W006;W010;W011;W013;W017;W021,W001;W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,7,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,TS,W001;W002;W006;W008;W010;W011;W013;W017;W018;W021,W015;W027;W028;W029;W030;W032;W033;W036;W037,10,9,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,TSB,W002;W006;W008;W010;W011;W013;W017;W018;W021,W001;W015;W027;W028;W029;W030;W032;W033;W036;W037,9,10,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,B,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,4,2,6,0.208333333333,0.0416666666667,0.291666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,2,4,6,0.0416666666667,0.208333333333,0.291666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,8,15,2,4,6,0.0416666666667,0.208333333333,0.291666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QT,W008;W011;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W017;W018;W027;W030,12,10,3,3,6,0.125,0.0833333333333,0.166666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QTB,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027;W028;W032;W033;W036;W037,7,15,2,4,6,0.0416666666667,0.375,0.166666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QTS,W011;W028;W029;W030;W032;W033;W034;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W015;W017;W018;W027;W031,10,12,2,3,6,0.166666666667,0.25,0.166666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,10,12,3,2,6,0.125,0.375,0.166666666667,0.222222222222,other
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,S,W001;W002;W011;W014;W015;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,10,13,3,3,6,0.25,0.125,0.291666666667,0.222222222222,other
