image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height
q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9.png,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""8""]",region_class_only,1024,512
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b.png,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""6""]",region_class_only,1024,512
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.jpg,public_GT_import,data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_e74e843601574864a14517f990c748a0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_073ce382f78d4a81b8c673591a954997.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_4350d36797324601adba7351d09602d2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.jpg,public_GT_import,data/mp3d_layout/test/img/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_cc15fb105d86466faafdd633f89148de.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e,rqfALeAoiTq,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e.jpg,public_GT_import,data/mp3d_layout/test/img/rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e.png,,unknown_not_inferred_from_building_or_class,"[""2""]",region_class_only,1024,512
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_23ad7b8dbcd14ca8a270eb37da6457cb.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_4bdc9dcd921342d498e9d70a24481f2d.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_68df002b0bc84182b4141e8f9cd03fae.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_68efbeec805f437bb3f3421f93fa4f56.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_6a99c723d40b429e96a29c8ce7532d1d.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_7c9caadd3cb34400893356727278e975,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_7c9caadd3cb34400893356727278e975.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_7c9caadd3cb34400893356727278e975.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_9ec5ebcf3edc44e1ba6dd02e8423e5ed.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512
