code,image_id,condition,stage,id,worker,count,view,cut,cluster,cluster_size,N,n_same_count_others,close_neighbors,pair_source
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,bound_fixed,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,bound_fixed,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5430410832e5b050,W011,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,45bf058bfb0a09d9,W012,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,a4ef81640d9af82b,W013,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,c7a9fd0c71a7a2c7,W014,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,1f55a813de15c2fa,W015,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,b5b74ebc34119a74,W017,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5752425674dac15e,W018,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,faa0be6922f7cc2d,W021,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f1c9b4c639222455,W027,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,9765f6221f393fe9,W028,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,7b812dc42704b38f,W029,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,2a4286279c3faabf,W030,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f56061dd14557a1c,W031,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,052be43b1dece4bd,W032,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,fedb8197b3340dfd,W033,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,ba3299d9574a2b07,W034,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,8d37fb0b00aa2140,W035,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,bound_fixed,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,split_cyclic,3.0,1,1,24,23,0,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5430410832e5b050,W011,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,45bf058bfb0a09d9,W012,8,split_cyclic,3.0,4,1,24,23,0,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,a4ef81640d9af82b,W013,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,c7a9fd0c71a7a2c7,W014,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,1f55a813de15c2fa,W015,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,b5b74ebc34119a74,W017,8,split_cyclic,3.0,3,4,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5752425674dac15e,W018,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,faa0be6922f7cc2d,W021,8,split_cyclic,3.0,3,4,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f1c9b4c639222455,W027,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,9765f6221f393fe9,W028,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,7b812dc42704b38f,W029,8,split_cyclic,3.0,5,3,24,23,2,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,2a4286279c3faabf,W030,8,split_cyclic,3.0,3,4,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f56061dd14557a1c,W031,8,split_cyclic,3.0,5,3,24,23,3,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,052be43b1dece4bd,W032,8,split_cyclic,3.0,6,14,24,23,15,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,fedb8197b3340dfd,W033,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,ba3299d9574a2b07,W034,8,split_cyclic,3.0,2,1,24,23,0,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,8d37fb0b00aa2140,W035,8,split_cyclic,3.0,5,3,24,23,3,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,split_cyclic,3.0,3,4,24,23,15,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,split_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,split_cyclic,6.0,1,2,24,23,5,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5430410832e5b050,W011,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,45bf058bfb0a09d9,W012,8,split_cyclic,6.0,2,5,24,23,20,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,a4ef81640d9af82b,W013,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,c7a9fd0c71a7a2c7,W014,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,1f55a813de15c2fa,W015,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,b5b74ebc34119a74,W017,8,split_cyclic,6.0,2,5,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5752425674dac15e,W018,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,faa0be6922f7cc2d,W021,8,split_cyclic,6.0,2,5,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f1c9b4c639222455,W027,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,9765f6221f393fe9,W028,8,split_cyclic,6.0,3,17,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,7b812dc42704b38f,W029,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,2a4286279c3faabf,W030,8,split_cyclic,6.0,2,5,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f56061dd14557a1c,W031,8,split_cyclic,6.0,3,17,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,052be43b1dece4bd,W032,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,fedb8197b3340dfd,W033,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,ba3299d9574a2b07,W034,8,split_cyclic,6.0,1,2,24,23,21,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,8d37fb0b00aa2140,W035,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,split_cyclic,6.0,2,5,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,split_cyclic,6.0,3,17,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,split_cyclic,9.0,1,2,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5430410832e5b050,W011,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,45bf058bfb0a09d9,W012,8,split_cyclic,9.0,2,22,24,23,21,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,a4ef81640d9af82b,W013,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,c7a9fd0c71a7a2c7,W014,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,1f55a813de15c2fa,W015,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,b5b74ebc34119a74,W017,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5752425674dac15e,W018,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,faa0be6922f7cc2d,W021,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f1c9b4c639222455,W027,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,9765f6221f393fe9,W028,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,7b812dc42704b38f,W029,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,2a4286279c3faabf,W030,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f56061dd14557a1c,W031,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,052be43b1dece4bd,W032,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,fedb8197b3340dfd,W033,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,ba3299d9574a2b07,W034,8,split_cyclic,9.0,1,2,24,23,22,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,8d37fb0b00aa2140,W035,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,split_cyclic,9.0,2,22,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5430410832e5b050,W011,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,45bf058bfb0a09d9,W012,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,a4ef81640d9af82b,W013,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,c7a9fd0c71a7a2c7,W014,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,1f55a813de15c2fa,W015,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,b5b74ebc34119a74,W017,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,5752425674dac15e,W018,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,faa0be6922f7cc2d,W021,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f1c9b4c639222455,W027,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,9765f6221f393fe9,W028,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,7b812dc42704b38f,W029,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,2a4286279c3faabf,W030,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f56061dd14557a1c,W031,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,052be43b1dece4bd,W032,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,fedb8197b3340dfd,W033,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,ba3299d9574a2b07,W034,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,8d37fb0b00aa2140,W035,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,0b3f7174103c15b4,W036,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,cc6423efbc03837a,W037,8,split_cyclic,12.0,1,24,24,23,23,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,47ba2a2044e90723,W001,8,bound_cyclic,3.0,1,1,24,23,0,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,f0c39de79d58cc1f,W002,8,bound_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,d84c21f30e32fc6b,W006,8,bound_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,e6412324e1d420ab,W008,8,bound_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
wc2JMjhGNzB-18,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,P1,92cef8d5e67642b5,W010,8,bound_cyclic,3.0,6,14,24,23,17,conditional_unique_x_assignment
