id,code,worker,condition,route,role,ordinal,point_index,x,y
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,split,top,4,8,995.7694235588973,207.87969924812032
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,split,bottom,1,4,137.84,305.48
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,split,bottom,2,6,293.56,319.06
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,split,bottom,3,2,591.9435839598997,408.8343358395991
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,split,bottom,4,7,995.7694235588973,329.7844611528822
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,top,1,3,137.84,224.22
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,bottom,1,4,137.84,305.48
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,top,2,5,293.56,215.02
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,bottom,2,6,293.56,319.06
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,top,3,1,591.9435839598997,140.89887218045112
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,bottom,3,2,591.9435839598997,408.8343358395991
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,top,4,8,995.7694235588973,207.87969924812032
7d1b82da44ed8dd8ef72,uNb9QFRL6hY-08,W018,manual,bound,bottom,4,7,995.7694235588973,329.7844611528822
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,top,1,3,137.84,224.22
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,top,2,5,293.56,215.02
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,top,3,1,591.9435839598997,140.89887218045112
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,top,4,8,995.7694235588973,207.87969924812032
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,bottom,1,4,137.84,305.48
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,bottom,2,6,293.56,319.06
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,bottom,3,2,591.9435839598997,408.8343358395991
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,split,bottom,4,7,995.7694235588973,329.7844611528822
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,top,1,3,137.84,224.22
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,bottom,1,4,137.84,305.48
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,top,2,5,293.56,215.02
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,bottom,2,6,293.56,319.06
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,top,3,1,591.9435839598997,140.89887218045112
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,bottom,3,2,591.9435839598997,408.8343358395991
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,top,4,8,995.7694235588973,207.87969924812032
cb5e672973105a2a1c43,uNb9QFRL6hY-08,W002,manual,bound,bottom,4,7,995.7694235588973,329.7844611528822
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,top,1,1,142.84799999999998,223.488
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,top,2,3,295.52639999999997,215.296
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,top,3,5,592.384,132.7616
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,top,4,7,999.0144,206.9504
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,bottom,1,2,142.84799999999998,304.7936
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,bottom,2,4,295.52639999999997,316.8256
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,bottom,3,6,592.384,413.952
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,split,bottom,4,8,999.0144,328.5504
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,top,1,1,142.84799999999998,223.488
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,bottom,1,2,142.84799999999998,304.7936
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,top,2,3,295.52639999999997,215.296
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,bottom,2,4,295.52639999999997,316.8256
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,top,3,5,592.384,132.7616
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,bottom,3,6,592.384,413.952
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,top,4,7,999.0144,206.9504
e53257d9b7428d4da0f5,uNb9QFRL6hY-08,W027,manual,bound,bottom,4,8,999.0144,328.5504
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,top,1,5,138.88836021779724,205.9697078638984
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,top,2,3,299.55335617500367,193.85917459872843
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,top,3,1,590.4030998391337,74.34337213082773
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,top,4,7,987.4285714285714,153.56812227232163
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,bottom,1,6,138.88836021779724,305.4805276711532
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,bottom,2,4,299.55335617500367,323.0520104409538
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,bottom,3,2,590.4030998391337,411.2286284186034
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,split,bottom,4,8,987.4285714285714,349.11215553677096
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,top,1,5,138.88836021779724,205.9697078638984
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,bottom,1,6,138.88836021779724,305.4805276711532
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,top,2,3,299.55335617500367,193.85917459872843
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,bottom,2,4,299.55335617500367,323.0520104409538
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,top,3,1,590.4030998391337,74.34337213082773
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,bottom,3,2,590.4030998391337,411.2286284186034
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,top,4,7,987.4285714285714,153.56812227232163
b7e7d86f528066fab226,uNb9QFRL6hY-08,W028,manual,bound,bottom,4,8,987.4285714285714,349.11215553677096
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,top,1,1,137.4623942921182,229.04738106363945
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,top,2,3,299.9530926707707,221.50448307791368
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,top,3,5,588.7731393417146,157.53127800288965
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,top,4,7,997.3872920555855,213.15142447326852
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,bottom,1,2,137.4623942921182,307.0475796714471
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,bottom,2,4,299.9530926707707,327.22155564084073
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,bottom,3,6,588.7731393417146,413.45794257926156
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,split,bottom,4,8,997.3872920555855,330.24733942869193
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,top,1,1,137.4623942921182,229.04738106363945
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,bottom,1,2,137.4623942921182,307.0475796714471
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,top,2,3,299.9530926707707,221.50448307791368
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,bottom,2,4,299.9530926707707,327.22155564084073
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,top,3,5,588.7731393417146,157.53127800288965
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,bottom,3,6,588.7731393417146,413.45794257926156
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,top,4,7,997.3872920555855,213.15142447326852
35a9f318fa8bb9909db0,uNb9QFRL6hY-08,W029,manual,bound,bottom,4,8,997.3872920555855,330.24733942869193
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,top,1,1,136.53333333333333,223.11544715447158
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,top,2,3,299.7073170731707,214.79024390243904
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,top,3,5,594.4195121951219,141.52845528455285
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,top,4,7,995.6943089430893,213.12520325203252
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,bottom,1,2,138.19837398373983,304.70243902439023
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,bottom,2,4,298.04227642276425,311.36260162601627
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,bottom,3,6,592.7544715447154,412.930081300813
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,split,bottom,4,8,1000.689430894309,324.6829268292683
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,top,1,1,136.53333333333333,223.11544715447158
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,bottom,1,2,138.19837398373983,304.70243902439023
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,top,2,3,299.7073170731707,214.79024390243904
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,bottom,2,4,298.04227642276425,311.36260162601627
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,top,3,5,594.4195121951219,141.52845528455285
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,bottom,3,6,592.7544715447154,412.930081300813
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,top,4,7,995.6943089430893,213.12520325203252
a8282b826c2b83f1c177,uNb9QFRL6hY-08,W030,manual,bound,bottom,4,8,1000.689430894309,324.6829268292683
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,top,1,1,138.62579821200512,224.93997445721587
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,top,2,3,299.48403575989784,217.09323116219664
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,top,3,5,592.4291187739464,141.24137931034483
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,top,4,7,999.1519795657726,205.3231162196679
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,bottom,1,2,137.31800766283524,307.330779054917
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,bottom,2,4,299.48403575989784,323.0242656449553
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,bottom,3,6,593.7369093231163,408.03065134099614
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,split,bottom,4,8,1001.7675606641124,326.9476372924649
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,top,1,1,138.62579821200512,224.93997445721587
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,bottom,1,2,137.31800766283524,307.330779054917
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,top,2,3,299.48403575989784,217.09323116219664
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,bottom,2,4,299.48403575989784,323.0242656449553
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,top,3,5,592.4291187739464,141.24137931034483
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,bottom,3,6,593.7369093231163,408.03065134099614
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,top,4,7,999.1519795657726,205.3231162196679
bed357bd88baf4c32786,uNb9QFRL6hY-08,W031,manual,bound,bottom,4,8,1001.7675606641124,326.9476372924649
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,top,1,1,138.10416069340076,221.61397181279372
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,top,2,3,298.7671683526558,214.4611666772789
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,top,3,5,590.3079123711012,140.39653176346596
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,top,4,7,986.0893602993949,205.16962356974625
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,bottom,1,2,137.0037291340908,304.6965545406962
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,bottom,2,4,296.56630523403595,310.198712337246
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,bottom,3,6,591.6052923982903,415.44109752758345
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,split,bottom,4,8,987.4470026706205,356.812182372166
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,top,1,1,138.10416069340076,221.61397181279372
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,bottom,1,2,137.0037291340908,304.6965545406962
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,top,2,3,298.7671683526558,214.4611666772789
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,bottom,2,4,296.56630523403595,310.198712337246
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,top,3,5,590.3079123711012,140.39653176346596
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,bottom,3,6,591.6052923982903,415.44109752758345
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,top,4,7,986.0893602993949,205.16962356974625
e7b36064adef9c88eb38,uNb9QFRL6hY-08,W032,manual,bound,bottom,4,8,987.4470026706205,356.812182372166
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,top,1,1,138.5725744119628,225.3869933133893
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,top,2,3,298.67017990180824,222.6368849970957
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,top,3,6,591.5841146032747,137.58821772880788
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,top,4,8,998.6337642698811,210.00187928529232
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,bottom,1,2,137.21383019196517,307.1951422208175
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,bottom,2,4,297.76428533898434,311.60759628391656
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,bottom,3,5,589.9128449995884,414.6532455311424
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,split,bottom,4,7,997.7341597684443,325.18426194668433
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,top,1,1,138.5725744119628,225.3869933133893
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,bottom,1,2,137.21383019196517,307.1951422208175
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,top,2,3,298.67017990180824,222.6368849970957
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,bottom,2,4,297.76428533898434,311.60759628391656
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,top,3,6,591.5841146032747,137.58821772880788
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,bottom,3,5,589.9128449995884,414.6532455311424
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,top,4,8,998.6337642698811,210.00187928529232
423d83b62a6b1fee7af4,uNb9QFRL6hY-08,W033,manual,bound,bottom,4,7,997.7341597684443,325.18426194668433
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,top,1,2,138.47504763579462,221.75350335435064
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,top,2,3,297.613270975475,212.9509361830372
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,top,3,5,591.5024912746597,138.09620420036063
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,top,4,7,999.4484747284739,206.94077683918394
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,bottom,1,1,138.25912011866302,303.15817731297375
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,bottom,2,4,294.6504858340092,315.78241586313936
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,bottom,3,6,589.1147888740394,415.0696826723139
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,split,bottom,4,8,994.5381696741689,328.8800190210965
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,top,1,2,138.47504763579462,221.75350335435064
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,bottom,1,1,138.25912011866302,303.15817731297375
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,top,2,3,297.613270975475,212.9509361830372
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,bottom,2,4,294.6504858340092,315.78241586313936
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,top,3,5,591.5024912746597,138.09620420036063
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,bottom,3,6,589.1147888740394,415.0696826723139
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,top,4,7,999.4484747284739,206.94077683918394
a4015419d4289160ce21,uNb9QFRL6hY-08,W034,manual,bound,bottom,4,8,994.5381696741689,328.8800190210965
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,top,1,1,138.62579821200512,224.93997445721587
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,top,2,3,299.48403575989784,217.09323116219664
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,top,3,5,592.4291187739464,141.24137931034483
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,top,4,7,999.1519795657726,205.3231162196679
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,bottom,1,2,137.31800766283524,307.330779054917
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,bottom,2,4,299.48403575989784,323.0242656449553
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,bottom,3,6,593.7369093231163,408.03065134099614
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,split,bottom,4,8,1001.7675606641124,326.9476372924649
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,top,1,1,138.62579821200512,224.93997445721587
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,bottom,1,2,137.31800766283524,307.330779054917
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,top,2,3,299.48403575989784,217.09323116219664
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,bottom,2,4,299.48403575989784,323.0242656449553
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,top,3,5,592.4291187739464,141.24137931034483
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,bottom,3,6,593.7369093231163,408.03065134099614
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,top,4,7,999.1519795657726,205.3231162196679
46a22bc8081a9f80e282,uNb9QFRL6hY-08,W035,manual,bound,bottom,4,8,1001.7675606641124,326.9476372924649
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,top,1,1,139.0856335608864,223.46592812887278
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,top,2,3,298.62915806127677,214.2339612178725
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,top,3,5,590.7476762913428,140.45135685385702
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,top,4,7,995.4372477082411,208.8969971190481
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,bottom,1,2,138.4849567886963,307.12053898285234
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,bottom,2,4,297.90318110095154,317.26122523456496
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,bottom,3,6,591.707990616218,412.6880571495278
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,split,bottom,4,8,998.9324264286664,328.79414951367056
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,top,1,1,139.0856335608864,223.46592812887278
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,bottom,1,2,138.4849567886963,307.12053898285234
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,top,2,3,298.62915806127677,214.2339612178725
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,bottom,2,4,297.90318110095154,317.26122523456496
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,top,3,5,590.7476762913428,140.45135685385702
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,bottom,3,6,591.707990616218,412.6880571495278
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,top,4,7,995.4372477082411,208.8969971190481
6b145ff560adec834931,uNb9QFRL6hY-08,W036,manual,bound,bottom,4,8,998.9324264286664,328.79414951367056
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,top,1,3,137.90712074303406,220.33436532507739
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,top,2,5,294.83591331269344,218.74922600619192
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,top,3,1,592.8421052631579,128.39628482972137
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,top,4,7,993.8823529411765,199.72755417956657
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,bottom,1,4,133.1517027863777,313.85758513931887
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,bottom,2,6,290.08049535603715,312.27244582043346
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,bottom,3,2,592.8421052631579,405.79566563467495
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,split,bottom,4,8,993.8823529411765,328.1238390092879
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,top,1,3,137.90712074303406,220.33436532507739
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,bottom,1,4,133.1517027863777,313.85758513931887
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,top,2,5,294.83591331269344,218.74922600619192
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,bottom,2,6,290.08049535603715,312.27244582043346
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,top,3,1,592.8421052631579,128.39628482972137
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,bottom,3,2,592.8421052631579,405.79566563467495
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,top,4,7,993.8823529411765,199.72755417956657
200f0c572426f1ad5f6c,uNb9QFRL6hY-08,W037,manual,bound,bottom,4,8,993.8823529411765,328.1238390092879
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,top,1,1,139.3009009009009,225.0954954954955
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,top,2,3,300.74234234234234,213.1027027027027
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,top,3,5,593.181981981982,139.3009009009009
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,top,4,7,997.2468468468469,208.4900900900901
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,bottom,1,2,137.45585585585584,299.8198198198198
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,bottom,2,4,301.66486486486485,315.5027027027027
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,bottom,3,6,590.4144144144144,414.2126126126126
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,split,bottom,4,8,996.3243243243244,327.4954954954955
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,top,1,1,139.3009009009009,225.0954954954955
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,bottom,1,2,137.45585585585584,299.8198198198198
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,top,2,3,300.74234234234234,213.1027027027027
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,bottom,2,4,301.66486486486485,315.5027027027027
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,top,3,5,593.181981981982,139.3009009009009
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,bottom,3,6,590.4144144144144,414.2126126126126
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,top,4,7,997.2468468468469,208.4900900900901
d14d3e95941e544b31c6,uNb9QFRL6hY-08,W006,manual,bound,bottom,4,8,996.3243243243244,327.4954954954955
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,top,1,1,139.16925953747864,222.4398755361929
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,top,2,3,300.5204625266829,214.12280321716173
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,top,3,5,591.9063029765863,146.25630157132048
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,top,4,8,997.0315357814305,208.25647368784203
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,bottom,1,2,140.00096676938176,304.7788914946012
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,bottom,2,4,299.3086220276686,321.75505665751524
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,bottom,3,6,591.5797893177071,415.76213953683225
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,split,bottom,4,7,997.0315357814305,328.1163146592619
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,top,1,1,139.16925953747864,222.4398755361929
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,bottom,1,2,140.00096676938176,304.7788914946012
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,top,2,3,300.5204625266829,214.12280321716173
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,bottom,2,4,299.3086220276686,321.75505665751524
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,top,3,5,591.9063029765863,146.25630157132048
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,bottom,3,6,591.5797893177071,415.76213953683225
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,top,4,8,997.0315357814305,208.25647368784203
f579b073015ccb5f87b1,uNb9QFRL6hY-08,W008,manual,bound,bottom,4,7,997.0315357814305,328.1163146592619
e367c19601f2d8e7823e,uNb9QFRL6hY-25,W001,manual,split,top,1,1,73.56893203883494,169.0097087378641
