stage,language_cohort,project_id,runtime_task_id,base_task_id,worker_id,raw_annotation_id,canonical_annotation_id,reconciliation_status,duplicate_geometry_type,raw_result_sha256,runtime_export_path,runtime_export_sha256,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
C1,en,68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,27,5816,b5e0d24f44539999b6ed,canonical_selected,single,5109c9139af2a459fe3146a94f0a59245ed91fe8bc90701efbb3cd258357561c,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3270,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,30,6027,2052df34f859227bd40f,canonical_selected,single,aeb83cda69e4454bea0425ae9c475f334af5026733c10e9ec4665f9f281e3f1b,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3271,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,34,6569,2ed8f62e5ffefe42fff7,canonical_selected,single,16a7d81fbc8087eb46cd704447446b7103ed9d1321edd91d0318cebbbcde39f5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,33,5857,031e48e6149c36f92e2b,canonical_selected,single,c4c5b7fb5f48531924c1b338da4d1105e3f3969745eb32de1671ed3c93fb1fa7,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,31,6038,f590389238802d1469cc,canonical_selected,single,7e11cf2cbd19cfc5ce6a40cff4c3010ff419b28e6653229e7777410c8abdc964,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3272,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,36,6101,c1e860976080a5cf5ee1,canonical_selected,single,de95e8eec331cd19d289531711a6cf90ca002db249e7747e1ede316a456cb57e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3273,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,35,5968,3cbe48827611f20e2b09,canonical_selected,single,c04cf66c3133cb7ee40be51856df5d2a75228093da297186d751863e04609e2b,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3273,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,31,6033,71770e90ca7c5a392b52,canonical_selected,single,5dfa62e4f80c87d67a4221c979e0820d05f0362c519876d1d828f6f7d0731e3e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,27,5815,973098cfe5081c1c74ec,canonical_selected,single,1719bb100270e7ede6ab0b24be47ee506bf43a1a60cec41d1de756ba841b06a6,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,37,5899,66e0b1d35ac694679c09,canonical_selected,single,5df8e7b9d0a04aebc4e1d97c2ed36fdae0e8e5cb52e98b982ff5045626350ecc,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,34,6075,ac7d30c4e0246e96535a,canonical_selected,single,d644ff980b47d761718b5b05346e70aa3e476a5f144718f6ba808e4e768c24db,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,30,6028,bd2690bbc44b34e3ef00,canonical_selected,single,74c53343659e4e54dc1757096a59fb861f3dff2ff69bec4ea077edc49871b815,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,32,6381,662bac6bde05e0510f55,canonical_selected,single,54b7e4a47bda98da4eb97d4ad1ee05bc42b020b986c9688c34f7393ee4946f68,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,29,6445,88daa007e08cf656a410,canonical_selected,single,aa7fcbf5674f4078c6eea8905fdfcfe1156c62214fb9cbf17c383ad5122111c9,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3276,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,28,5793,4d6cdfa4951e9653e815,canonical_selected,single,f3ffd95c086f218982eede41505adf6cea0ca759c7835c08c33ece23595fe3a4,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,33,5858,678fd1b3368b3c6302ad,canonical_selected,single,1272fd00ef08e2890c3baf95894e2115d5c172917a6c7d077b722f91f9aa6330,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,36,6102,53cffa383a4d19c3e30e,canonical_selected,single,e3e94a91abbce9f0a2c4685e4ad16b3225d0f46c505dca4baaebdc7505001345,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3278,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,31,6035,1ff1c3fea69357e03c76,canonical_selected,single,332e22637ba257ca6b016d8f9011d08bf25d320192d879ec4a898f271cc0ab89,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3279,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,35,5971,8f8a8cc073aa91a7c1c7,canonical_selected,single,3c05e51b2bb5af88b424617cfc8a9c8f383cacd0b90a26cd32734d74cc247954,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,27,5828,b078bba0e08aacd86658,canonical_selected,single,880e54df7c8c662ebd120809205fa52475fe57ba70943c9344fc71ba09109350,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,37,5902,fcb7e53adf42c4422ae7,canonical_selected,single,d035bc5dac2f861021d3696e8bb5bd1dffab0212461e209de950b5fe8a3cd9e5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,34,6076,013253d9bc0db4d66615,canonical_selected,single,60944330a81feea12e98033a20b26d9e5af0f215591242d912759d0883b543a0,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,29,6446,e33b39ba56ff49c56427,canonical_selected,single,a195c10cae3e52dcfcc0a3e47513f6001a090db92a3648e979a89247b053ec40,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,30,6029,3e8773a02414b6a4b615,canonical_selected,single,3fd49ce47baa990252dfb723b5bb4228ab5094145210ae48048374854a4f8aa4,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,32,6382,af75f69b47040e315e88,canonical_selected,single,aba26374722836d5a2f1f07dc49d7bc543034c6f128da902d0dfd58fc35b5260,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3282,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,28,5794,87dd86ac11a2a77e63bf,canonical_selected,single,255d5d259e98d17f63c0e56249118879783fc8a6cab0c503a7b6da8b25145a4e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,6034,99107f36d276c5bca39b,canonical_selected,single,375c7d611633be26fc141d22d9b1f36b72b67f71231651c43b30775d72e51449,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,36,6103,2c90d306c009cea79158,canonical_selected,single,76d00560b102ce5270d3afa16d5be72401fb5242b4f5c17c0985bf9a0bb28b5c,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,33,5859,71f8e55558d74259a5eb,canonical_selected,single,8cf914e8fa596e471177b293c8f4c01fd196571b9aa6337e7527d3ee5c357f1a,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,35,5972,bad9e0cac20a7347fbd5,canonical_selected,single,808b9717054fedb5c371a0605cf2772ddae4cf894909f92fcd1ef59987472da2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,6077,2ec85790145647163c24,superseded_duplicate,distinct_ids_exact_match,f923835a3548e77901604d03ed3d8ec55e4942375f45a5baa50209fbb703aaf5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,6078,2ec85790145647163c24,superseded_duplicate,distinct_ids_exact_match,f923835a3548e77901604d03ed3d8ec55e4942375f45a5baa50209fbb703aaf5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,6079,2ec85790145647163c24,canonical_selected,distinct_ids_exact_match,f923835a3548e77901604d03ed3d8ec55e4942375f45a5baa50209fbb703aaf5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3285,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,37,5903,c018c01538024335ba14,canonical_selected,single,a5e738c07578e218737ccf7250b7a1a91b8e48b79f3291270ad9a10e3f53792f,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,27,5827,b91d7358c435325b8eee,canonical_selected,single,09a8119a46a2165775b8b02d76d3049827c6d7680730aaec7627d05c3b8cb2fd,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,29,6447,48bf162ba8a7815d5706,canonical_selected,single,6c9aee9d9a5f0fd5a34e3a98d11485919e3bc06de079891012bf9c99ec9a8bd9,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,30,6030,bbb44530a7ff92f92b27,canonical_selected,single,37320d7dc5f830d51382ee9eaf20696a5736d2d5fc2fc32dc0333f42d3a1edbe,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,32,6383,bf6d1e98afbb6306ebff,canonical_selected,single,57fa4224370083cf2f56ac833c8c0458a4b1f1517e6fab5b7207cb9582115d46,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,28,5795,cd292cd5a5ebe839dbe2,canonical_selected,single,2549d332112c85132eaafdb945b1e211640818742c0bf73ae1b7b1912f8b9b50,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3288,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,34,6570,961dc0d114e60fe10b06,canonical_selected,single,1672ab3a28f6a7605bee37f91d1ed0e83e86da09beb20afa793331d8f05d64d2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,33,5860,d2a55c1985a230982d0d,canonical_selected,single,89d9802a62e6934a51edf8ba33d451e181e911f6c6d12b62651ad581709872af,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,31,6032,afe8345588c57013a3c8,canonical_selected,single,2eaffa1220282640dc75a26ffa3adcdd57bcfd97b0e0fdaa69c9c4fc1970e9fb,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3289,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,36,6104,6dc6395c56cb416a2fdc,canonical_selected,single,d20287dd4b035ed4254ff4eee192543b1e1df11810f0d84791b0cd10fd8ced80,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3290,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,34,5918,3a3bc0a4eb51fdb493f4,canonical_selected,single,4767b9fd33168ca169223e6218f5a86a0beae66cd611dec191896845f7741596,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,27,5832,a54fcd23c12204b62cba,canonical_selected,single,fe88be20b968ab62bf9ecce6c2638ba581ee001f0294fee535cdb1344f7339f9,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3291,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,37,5904,bb9ad0084abc09c47837,canonical_selected,single,de860bee818888a2e41243ce3a2e94d2fc835e230bf9dc9b7011b280b446431f,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3292,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,35,5974,b47f07e34df3a99ff20d,canonical_selected,single,ea1871ada2e6054d56f020b77442f20467de98fb0fa802bc6ec180a2ecd05ef7,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
