stage,language_cohort,base_task_id,planned_task_id,import_path,import_sha256,model_version,prediction_count,prediction_payload_sha256,prediction_geometry_hash,initialization_artifact_id,runtime_project_id,runtime_task_id,runtime_export_path,runtime_export_sha256,original_runtime_export_path,original_runtime_export_sha256,runtime_embedded_prediction_match_count,canonical_annotation_count,binding_basis,binding_status,source_presence_interpretation,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
C1,zh,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,713,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,50bc4c35af92dd603906938d35c9a4d101180ce6df725d1b4835e396db6a9835,bb28da8bfd2065072d325e2b824f2504d786a0be61c8f979536690a4ded0a221,init:c1:50bc4c35af92dd603906,72,3394,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,500,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,17b0ea85da4cc3e30b89606bf740f9ee5b03b365d66cb96536825059b4ef5076,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501,init:c1:17b0ea85da4cc3e30b89,72,3385,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,499,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,4cc2667fa70fdd7cde18f6cf73e573943a2a83e8e8bcd6bb83f8c536b19c6cc2,cdaf0d7ed4dfe2a7886445b5256b165795116cee57e8af79a38e89a1ab9df3d0,init:c1:4cc2667fa70fdd7cde18,72,3386,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,504,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,2da8e3e9a425df771319ed1756d0f1c70a4b227007f5b6b0cfa17d9a42b9ebf8,5c80d966ba57e05b496a0f12b27420fde5a86816111adcc0286c7e52b226b302,init:c1:2da8e3e9a425df771319,72,3393,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,2,2,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,679,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,ed39ce008aa867c334525809de2d6e4761980ac74d9f64367022be803ef63edf,75b8d7cc4c055b3b17028419aff94470e6faaf391445e7b8c1b3d11d22ff5fe0,init:c1:ed39ce008aa867c33452,72,3383,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,4,4,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,672,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,b5b3feaa796b5cc090a614b2d49965be61986ec5742fa029366454d97d1956be,e88d9ab7d404c7e14c4bcf709b5446ad55533593c89e74bbb9426f889f36250f,init:c1:b5b3feaa796b5cc090a6,72,3397,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,543,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,85b9ff08fb3e86dd83d8ac2cfc5e93794b862dba0bcc80dd8e154d96c98b01b8,38970b27452a1f7da428487682d139a56b192903418e5d436b6084da324ae4d4,init:c1:85b9ff08fb3e86dd83d8,72,3402,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,487,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,558b45e7b03196692282c282b3a0d6c791849d398b9be822534e18623eaf5341,4c9c2b231ca54aaab9afe5fc6e01fdc23140ff49c6af1440da58738ba987332b,init:c1:558b45e7b03196692282,72,3381,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,7d95e07109dfaddd5de1ab904a089663796f583e383c1fe6d061f4b5214617c1,6d493c27d896c3c3d40b1273f6134953efebb73cf18657da4883c2766b574d29,init:c1:7d95e07109dfaddd5de1,72,3405,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,701,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,a84af71ee2c555dff4dd9826abda307e0a1022aa180f4d4eb89c55e0a7e42ae3,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,init:c1:a84af71ee2c555dff4dd,72,3390,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,4,4,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,656,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,729b96c73dbe1df6826218104b552497e5ed8c0003161e99365704f22f7cf052,ba82a452d3dfa034d592dbe3b540cd8db9a4d840dc64e0de5de82140ff772e1f,init:c1:729b96c73dbe1df68262,72,3398,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,2,2,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,596,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,14ca994eec1b3ffad17a209dc97050e2dc68c6cbceada314e690f8141ae407f1,3b05145e85f7b06a8f73634f0a32a33637f580ea119b5cd93eaf3a4d495e6cdb,init:c1:14ca994eec1b3ffad17a,72,3396,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,700,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,790daef3c4725636d61354438556747726f7a18fa307545d03c66c5510b2643d,fbead6f6357687ac5ee01da1ae2dc247f187abb06b322cb10529c2073ac865a7,init:c1:790daef3c4725636d613,72,3395,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,708,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,fcec4324b350e25dba88a946faa6cebfdd0bb8c2af02af2aa0ab7d50060d4a2e,14a16196da58d32a568d2fb026106c8da29c4b187614f9302c3170f3a9c53392,init:c1:fcec4324b350e25dba88,72,3382,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,481,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,fa6330186e864cbf79803bccdeee96dad5ef9ae2e40f8ea18c70e9bda15fcad3,a3548811fb8d17337cf168858656b34c2a00d86b42f82fca567d66899ddcf03a,init:c1:fa6330186e864cbf7980,72,3401,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,528,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,a31d550f35694bbf96eee979f79346f423020f7754596a0f03b39d2dfb7fe731,d3b5c31c1ccc5616a7e13a1aca864e7df5faa68a62f5bf1e40ed326037ba9732,init:c1:a31d550f35694bbf96ee,72,3400,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,3,3,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
C1,zh,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,597,D:\Work\HOHONET\import_json\calibration_c1_v3_1_formal\c1_v3_1_semi_import_zh.json,81dde50a0cf18bb5ad6e2d7d15dcf3bcffb012c72bffc04a2f3cedb8505c745c,HoHoNet_C1_v3_1_smoke,1,0b6413d6a0f3f1c5325846866aae0977a662978a1b791041affba699a0605564,5b87e8870c05992c57fd74b3956f6e70abb77285f17c881b63ce051e5526d124,init:c1:0b6413d6a0f3f1c53258,72,3384,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,D:\Work\HOHONET\export_label\stage2_Chinese\project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,1,1,base_task_id+language_cohort+runtime_project/task+canonical_annotation+prediction_payload_sha256,recovered_unique_crosswalk_and_sha,source_present_consumer_previously_unbound,true,true,true,false,false,false
