source_export,project_id,ls_runtime_task_id,planned_project_name,planned_inner_id,task_code,task_id,base_task_id,dataset_group,condition,image,title,planned_mapping_status,runtime_binding_status
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3309,C1_core_all,4,B-004,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3310,C1_core_all,5,B-005,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3311,C1_core_all,6,B-006,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3313,C1_core_all,8,B-008,695,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.jpg,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3314,C1_core_all,9,B-009,597,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3315,C1_core_all,10,B-010,710,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3316,C1_core_all,11,B-011,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3317,C1_core_all,12,B-012,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3318,C1_core_all,13,B-013,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.jpg,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3319,C1_core_all,14,B-014,613,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3320,C1_core_all,15,B-015,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e.jpg,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3321,C1_core_all,16,B-016,603,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3322,C1_core_all,17,B-017,665,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3323,C1_core_all,18,B-018,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.jpg,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3324,C1_core_all,19,B-019,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3325,C1_core_all,20,B-020,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3327,C1_core_all,22,B-022,596,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3328,C1_core_all,23,B-023,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,Z6MFQCViBuw_2008e72476f84104858e908beeac0193.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3329,C1_core_all,24,B-024,500,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3330,C1_core_all,25,B-025,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257.jpg,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3332,C1_core_all,27,B-027,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3333,C1_core_all,28,B-028,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.jpg,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3334,C1_core_all,29,B-029,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3335,C1_core_all,30,B-030,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e.jpg,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3336,C1_core_all,31,B-031,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.jpg,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3337,C1_core_all,32,B-032,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3338,C1_core_all,33,B-033,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3339,C1_core_all,34,B-034,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3340,C1_core_all,35,B-035,519,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3341,C1_core_all,36,B-036,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3342,C1_core_all,37,B-037,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.jpg,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3344,C1_core_all,39,B-039,527,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.jpg,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3345,C1_core_all,40,B-040,699,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.jpg,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3346,C1_core_all,41,B-041,481,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3347,C1_core_all,42,B-042,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3348,C1_core_all,43,B-043,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.jpg,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3349,C1_core_all,44,B-044,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3350,C1_core_all,45,B-045,543,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3351,C1_core_all,46,B-046,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3352,C1_core_all,47,B-047,620,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3353,C1_core_all,48,B-048,600,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.jpg,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3354,C1_core_all,49,B-049,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.jpg,planned_import_order,bound_from_export_and_planned_mapping
analysis_results\c1_a_rehearsal_post_scope_20260801_v10\c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747\raw_snapshots\exports\9caa6d1ffad1_project-71-at-2026-07-30-14-18-54a73158.json,71,3355,C1_core_all,50,B-050,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,Calibration_core,manual,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.jpg,planned_import_order,bound_from_export_and_planned_mapping
