image_id,condition,cut,n,mode,point_count,mode_people,workers,canonical_ids,expected_first_seen_k,expected_second_support_k,has_other_same_point_mode,singleton
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,3,8,2,W028;W032,80fbe67225c21eb2;f6377d1bf3f1d93a,8.33333333333,16.6666666667,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,4,8,1,W010,ffabc19f537baebf,12.5,,True,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,5,8,10,W006;W011;W013;W014;W015;W017;W021;W030;W033;W036,2498d239ddfc8870;5d4b529359890ec3;e944c8e11ed36c40;883cd9a83e580954;1afc429f5faf7c65;94914c8bd46805c9;08589c3af25a8b0d;5658951cb26b6a74;abffbe9ff5e5e049;e37769f9a2907705,2.27272727273,4.54545454545,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,6,8,2,W027;W031,317410f693c7379d;069c8d013f9ff384,8.33333333333,16.6666666667,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,7,8,4,W001;W002;W008;W018,285a5ac1de5efeac;941c0898a57d3f1a;9ddd4523d7b7906f;9296d36ebe81d569,5,10,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,8,8,1,W035,84737c49b7cb43cb,12.5,,True,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.05,24,9,10,1,W034,b5310b5a5c856240,12.5,,False,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.1,24,1,8,3,W012;W029;W037,c1e19602fd26903e;d6563b79ad01a3ad;3f5307c8e24eadb4,6.25,12.5,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.1,24,2,8,19,W001;W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W032;W033;W036,285a5ac1de5efeac;941c0898a57d3f1a;2498d239ddfc8870;9ddd4523d7b7906f;ffabc19f537baebf;5d4b529359890ec3;e944c8e11ed36c40;883cd9a83e580954;1afc429f5faf7c65;94914c8bd46805c9;9296d36ebe81d569;08589c3af25a8b0d;317410f693c7379d;80fbe67225c21eb2;5658951cb26b6a74;069c8d013f9ff384;f6377d1bf3f1d93a;abffbe9ff5e5e049;e37769f9a2907705,1.25,2.5,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.1,24,3,8,1,W035,84737c49b7cb43cb,12.5,,True,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.1,24,4,10,1,W034,b5310b5a5c856240,12.5,,False,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.2,24,1,8,22,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W036;W037,285a5ac1de5efeac;941c0898a57d3f1a;2498d239ddfc8870;9ddd4523d7b7906f;ffabc19f537baebf;5d4b529359890ec3;c1e19602fd26903e;e944c8e11ed36c40;883cd9a83e580954;1afc429f5faf7c65;94914c8bd46805c9;9296d36ebe81d569;08589c3af25a8b0d;317410f693c7379d;80fbe67225c21eb2;d6563b79ad01a3ad;5658951cb26b6a74;069c8d013f9ff384;f6377d1bf3f1d93a;abffbe9ff5e5e049;e37769f9a2907705;3f5307c8e24eadb4,1.08695652174,2.17391304348,True,False
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.2,24,2,8,1,W035,84737c49b7cb43cb,12.5,,True,True
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,0.2,24,3,10,1,W034,b5310b5a5c856240,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,1,6,1,W032,9b37138fe91ff43e,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,2,8,2,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,8.33333333333,16.6666666667,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,3,8,5,W002;W008;W010;W011;W018,35106d58264638aa;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;08273d75b652c174,4.16666666667,8.33333333333,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,4,8,1,W034,1712a484cb125952,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,5,8,8,W006;W013;W014;W015;W017;W021;W031;W036,aeaf2ad30c3fe9b9;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;474b1e7bf36766ad;28c293e3f02cd5e8;825fe47e013bea16,2.77777777778,5.55555555556,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,6,8,1,W028,1b1c8090db93570b,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,7,8,2,W029;W030,24e4fbb4ada90859;acdca7ecab43b62d,8.33333333333,16.6666666667,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,8,8,1,W012,0bbfe0599bf5bc91,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,9,8,1,W001,2cb4cd43495e4462,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,10,8,1,W037,765e8580e5786a73,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.05,24,11,12,1,W027,11bfb64ccd2445aa,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,1,6,1,W032,9b37138fe91ff43e,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,2,8,2,W033;W035,cc489ed26e6a6e97;1ca02860b4a7e7d2,8.33333333333,16.6666666667,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,3,8,15,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W028;W031;W034;W036,35106d58264638aa;aeaf2ad30c3fe9b9;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;08273d75b652c174;474b1e7bf36766ad;1b1c8090db93570b;28c293e3f02cd5e8;1712a484cb125952;825fe47e013bea16,1.5625,3.125,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,4,8,3,W012;W029;W030,0bbfe0599bf5bc91;24e4fbb4ada90859;acdca7ecab43b62d,6.25,12.5,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,5,8,1,W001,2cb4cd43495e4462,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,6,8,1,W037,765e8580e5786a73,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,24,7,12,1,W027,11bfb64ccd2445aa,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.2,24,1,6,1,W032,9b37138fe91ff43e,12.5,,False,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.2,24,2,8,21,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W033;W034;W035;W036,2cb4cd43495e4462;35106d58264638aa;aeaf2ad30c3fe9b9;aba22d3e3811e1e8;0bc46f1a3b806213;d1d8b27617cb0ec5;0bbfe0599bf5bc91;edcd6c71a1b268da;6c5856c1f7aa16d9;e9fe122a6030b153;32708a527ceab167;08273d75b652c174;474b1e7bf36766ad;1b1c8090db93570b;24e4fbb4ada90859;acdca7ecab43b62d;28c293e3f02cd5e8;cc489ed26e6a6e97;1712a484cb125952;1ca02860b4a7e7d2;825fe47e013bea16,1.13636363636,2.27272727273,True,False
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.2,24,3,8,1,W037,765e8580e5786a73,12.5,,True,True
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.2,24,4,12,1,W027,11bfb64ccd2445aa,12.5,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.05,5,1,8,1,W033,9013342fd86225b281ba,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.05,5,2,12,1,W015,f78931e744dcb44323b8,3,,True,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.05,5,3,12,1,W032,c3008da1d11064bd3531,3,,True,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.05,5,4,14,1,W031,63597564c489c761152b,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.05,5,5,20,1,W011,81702024cb6333973ce6,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,5,1,8,1,W033,9013342fd86225b281ba,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,5,2,12,2,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531,2,4,False,False
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,5,3,14,1,W031,63597564c489c761152b,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.1,5,4,20,1,W011,81702024cb6333973ce6,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.2,5,1,8,1,W033,9013342fd86225b281ba,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.2,5,2,12,2,W015;W032,f78931e744dcb44323b8;c3008da1d11064bd3531,2,4,False,False
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.2,5,3,14,1,W031,63597564c489c761152b,3,,False,True
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,0.2,5,4,20,1,W011,81702024cb6333973ce6,3,,False,True
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.05,5,1,8,4,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026,1.2,2.4,False,False
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.05,5,2,10,1,W032,586816fed8c7e04af03d,3,,False,True
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.1,5,1,8,4,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026,1.2,2.4,False,False
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.1,5,2,10,1,W032,586816fed8c7e04af03d,3,,False,True
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.2,5,1,8,4,W008;W011;W031;W033,e2af3853afde2a84287b;c56be6e4f5a0291cbfe7;0e9176654eefd5c9e285;353881dfb47a1686a026,1.2,2.4,False,False
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,0.2,5,2,10,1,W032,586816fed8c7e04af03d,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.05,5,1,4,1,W034,bcadc37ee0819d4ead2d,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.05,5,2,8,3,W011;W033;W037,99a8d85e0a09165ed320;7a0778c91977ce16bfb0;adafd30448bdc86059f9,1.5,3,True,False
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.05,5,3,8,1,W015,063a04f15b4aa1089409,3,,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.1,5,1,4,1,W034,bcadc37ee0819d4ead2d,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.1,5,2,8,4,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9,1.2,2.4,False,False
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.2,5,1,4,1,W034,bcadc37ee0819d4ead2d,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,0.2,5,2,8,4,W011;W015;W033;W037,99a8d85e0a09165ed320;063a04f15b4aa1089409;7a0778c91977ce16bfb0;adafd30448bdc86059f9,1.2,2.4,False,False
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.05,5,1,8,1,W031,1ff1c3fea69357e03c76,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.05,5,2,12,2,W012;W018,788e7e1c7924718866a4;b7e5ac04265464d25c70,2,4,True,False
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.05,5,3,12,1,W014,3d3fca86654cbfeba8a0,3,,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.05,5,4,12,1,W001,8024c676ff7c3f775432,3,,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.1,5,1,8,1,W031,1ff1c3fea69357e03c76,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.1,5,2,12,3,W012;W014;W018,788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70,1.5,3,True,False
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.1,5,3,12,1,W001,8024c676ff7c3f775432,3,,True,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.2,5,1,8,1,W031,1ff1c3fea69357e03c76,3,,False,True
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,0.2,5,2,12,4,W001;W012;W014;W018,8024c676ff7c3f775432;788e7e1c7924718866a4;3d3fca86654cbfeba8a0;b7e5ac04265464d25c70,1.2,2.4,False,False
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.05,5,1,8,1,W008,d2796d2c57e1164510fa,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.05,5,2,8,1,W017,2deeaf20bd263d3ea772,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.05,5,3,10,1,W031,07d4896d9cf6dc52b90b,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.05,5,4,10,1,W033,f594274720a125c6be57,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.05,5,5,12,1,W032,3df3015de1972caf5140,3,,False,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,5,1,8,1,W008,d2796d2c57e1164510fa,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,5,2,8,1,W017,2deeaf20bd263d3ea772,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,5,3,10,1,W031,07d4896d9cf6dc52b90b,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,5,4,10,1,W033,f594274720a125c6be57,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.1,5,5,12,1,W032,3df3015de1972caf5140,3,,False,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.2,5,1,8,1,W008,d2796d2c57e1164510fa,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.2,5,2,8,1,W017,2deeaf20bd263d3ea772,3,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.2,5,3,10,2,W031;W033,07d4896d9cf6dc52b90b;f594274720a125c6be57,2,4,False,False
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,0.2,5,4,12,1,W032,3df3015de1972caf5140,3,,False,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.05,4,1,8,2,W013;W027,ba5291230a2bbae1658b;b91d7358c435325b8eee,1.66666666667,3.33333333333,True,False
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.05,4,2,8,1,W010,72c315a66c675f62b587,2.5,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.05,4,3,8,1,W029,48bf162ba8a7815d5706,2.5,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.1,4,1,8,2,W013;W027,ba5291230a2bbae1658b;b91d7358c435325b8eee,1.66666666667,3.33333333333,True,False
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.1,4,2,8,1,W010,72c315a66c675f62b587,2.5,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.1,4,3,8,1,W029,48bf162ba8a7815d5706,2.5,,True,True
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.2,4,1,8,3,W010;W013;W027,72c315a66c675f62b587;ba5291230a2bbae1658b;b91d7358c435325b8eee,1.25,2.5,True,False
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,0.2,4,2,8,1,W029,48bf162ba8a7815d5706,2.5,,True,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,1,8,8,W011;W015;W021;W028;W029;W030;W031;W032,97049183eb982350;b0116da2af71a4ec;8432135564249be4;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d,2.77777777778,5.55555555556,True,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,2,8,1,W034,e0aef323a89f86e9,12.5,,True,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,3,8,5,W002;W008;W018;W027;W036,8e684346a4358fa7;ae126ae09cc9ca1f;6c11bfc31b800170;2d11509a2a34dd12;3fa5ce5607ee297c,4.16666666667,8.33333333333,True,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,4,8,6,W006;W010;W013;W014;W017;W033,5e47fb68e3f9fb49;1707cddacfb80ad2;86c80ddc2433f7df;0fb974eb2f3144ee;2204ad06a7cf0671;be5cbd7a2c3bc0a5,3.57142857143,7.14285714286,True,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,5,8,1,W012,d366bcd1ee684385,12.5,,True,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,6,8,1,W037,01e195ec3ec5f727,12.5,,True,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,7,8,1,W001,8f088bc3d38ce05a,12.5,,True,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.05,24,8,14,1,W035,b3865e9a7310a075,12.5,,False,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,24,1,8,20,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W036,8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;3fa5ce5607ee297c,1.19047619048,2.38095238095,True,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,24,2,8,3,W001;W012;W037,8f088bc3d38ce05a;d366bcd1ee684385;01e195ec3ec5f727,6.25,12.5,True,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.1,24,3,14,1,W035,b3865e9a7310a075,12.5,,False,True
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,24,1,8,23,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W036;W037,8f088bc3d38ce05a;8e684346a4358fa7;5e47fb68e3f9fb49;ae126ae09cc9ca1f;1707cddacfb80ad2;97049183eb982350;d366bcd1ee684385;86c80ddc2433f7df;0fb974eb2f3144ee;b0116da2af71a4ec;2204ad06a7cf0671;6c11bfc31b800170;8432135564249be4;2d11509a2a34dd12;5f299b513566ad1a;35bcb2e3bb463fbe;1b1242219c2a6b5a;1e6add292cbf2f86;0b683b9145a1499d;be5cbd7a2c3bc0a5;e0aef323a89f86e9;3fa5ce5607ee297c;01e195ec3ec5f727,1.04166666667,2.08333333333,False,False
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,24,2,14,1,W035,b3865e9a7310a075,12.5,,False,True
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,5,1,8,5,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07,1,2,False,False
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,5,1,8,5,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07,1,2,False,False
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,5,1,8,5,W001;W002;W015;W034;W037,be6e1ce12bbf6a8518ab;64bf2865bf8cc00abbb3;7ea7af8cde9303da75a6;f2e875725d4790e9d5ca;1a1c2c31064afdc74f07,1,2,False,False
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,5,1,8,1,W029,287ed274e745ef4b494d,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,5,2,8,1,W035,c0e08c82870e77e231bc,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,5,3,12,1,W027,8b7b26806cebb06ceb87,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,5,4,12,1,W030,6bc3f17cddcae6548a83,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,5,5,14,1,W012,c1c414a69e1ac434e740,3,,False,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,5,1,8,1,W029,287ed274e745ef4b494d,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,5,2,8,1,W035,c0e08c82870e77e231bc,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,5,3,12,1,W027,8b7b26806cebb06ceb87,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,5,4,12,1,W030,6bc3f17cddcae6548a83,3,,True,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,5,5,14,1,W012,c1c414a69e1ac434e740,3,,False,True
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,5,1,8,2,W029;W035,287ed274e745ef4b494d;c0e08c82870e77e231bc,2,4,False,False
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,5,2,12,2,W027;W030,8b7b26806cebb06ceb87;6bc3f17cddcae6548a83,2,4,False,False
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,5,3,14,1,W012,c1c414a69e1ac434e740,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,5,1,12,1,W034,8f3735d531f44f7b44c8,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,5,2,12,1,W037,6bcb7c06bee48a668fc1,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,5,3,16,1,W002,9e5409147dcedaf906b7,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,5,4,18,1,W012,16f88794bfabdd24c227,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,5,5,20,1,W001,b593f337fea5cb8bf3f2,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,5,1,12,1,W034,8f3735d531f44f7b44c8,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,5,2,12,1,W037,6bcb7c06bee48a668fc1,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,5,3,16,1,W002,9e5409147dcedaf906b7,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,5,4,18,1,W012,16f88794bfabdd24c227,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,5,5,20,1,W001,b593f337fea5cb8bf3f2,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,5,1,12,1,W034,8f3735d531f44f7b44c8,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,5,2,12,1,W037,6bcb7c06bee48a668fc1,3,,True,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,5,3,16,1,W002,9e5409147dcedaf906b7,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,5,4,18,1,W012,16f88794bfabdd24c227,3,,False,True
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,5,5,20,1,W001,b593f337fea5cb8bf3f2,3,,False,True
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,5,1,8,2,W031;W033,3c7cf68051a68eb3dec3;df9885e0f87a96997673,2,4,True,False
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,5,2,8,1,W032,762f5998ab17c724546b,3,,True,True
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,5,3,8,1,W034,e96210fd3b70951b5670,3,,True,True
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,5,4,12,1,W037,747092fcb23c661874e0,3,,False,True
