round_id,worker_id,task_id,base_task_id,task_stratum,assignment_batch,c2_component,design_id,design_manifest_sha256
C2-B,6,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,pairs_7_8,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,590,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,pairs_5_6,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,pairs_5_6,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,485,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,pairs_5_6,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,pairs_7_8,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,590,wc2JMjhGNzB_12757e972ea64bbfbeb14f7cf5ccaf8b,pairs_5_6,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,pairs_5_6,C2-B,common_anchor,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,1,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,1,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,1,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,1,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,10,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,10,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,10,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,10,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,11,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,11,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,11,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,11,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,12,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,12,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,12,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,12,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,13,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,13,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,13,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,13,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,14,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,14,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,14,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,14,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,15,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,15,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,15,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,15,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,17,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,17,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,17,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,17,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,18,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,18,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,18,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,18,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,2,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,2,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,2,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,2,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,27,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,27,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,27,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,27,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,28,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,28,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,28,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,28,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,29,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,29,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,29,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,29,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,30,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,30,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,30,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,30,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,31,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,31,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,31,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,31,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,32,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,32,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,32,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,32,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,33,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,33,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,33,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,33,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,34,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,34,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,34,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,34,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,35,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,35,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,35,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,35,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,36,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,36,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,36,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,36,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,37,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,37,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,37,651,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,37,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,692,q9vSo1VnCiC_60bae76d896345bfa783ebdd78f1cc71,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,702,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,6,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,uNb9QFRL6hY_6adff04b1e974c72a81b54fa8f15e7a2,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,514,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,pairs_ge_9,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,pairs_7_8,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
C2-B,8,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,pairs_le_4,C2-B,diverse_bridge,rehearsal_a4_b4_u9,553e097acb6238c93bec9c93320ba78dbf3a855e0f3ef3be8af65671b0111f58
