relative_path,git_status,size_bytes,project_line_guess,tracked_artifact_type,recommended_action,reason,referenced_by_code_or_test,referenced_by_manifest,referenced_by_docs,risk_level,safe_to_git_rm_cached_later,suggested_archive_root,notes
tests/fixtures/README.json,clean,136,unknown,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/fixtures/manhattan_expert_verdict_regression_v1.json,clean,510,paper_a_manhattan,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,false,low,false,,
tests/fixtures/paper_a_manhattan/height_reproject_applicability_pack_v1.json,clean,3540,paper_a_manhattan,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,false,low,false,,
tests/fixtures/paper_a_manhattan/hrc_scoring_layer_compliance_v1.json,clean,1518,paper_a_manhattan,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,true,low,false,,
tests/fixtures/paper_a_manhattan/single_image_assist_pack_v1.json,clean,9686,paper_a_manhattan,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,true,false,low,false,,
tests/fixtures/sample_export_minimal.json,clean,5879,unknown,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_active_log_utils.py,clean,5246,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_analyze_quality.py,clean,12422,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_analyze_semi_label_overlap.py,clean,1486,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_analyze_stage_aware.py,clean,26916,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_audit_active_log_quality.py,clean,4089,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_audit_c1_assignment_manifest.py,clean,3621,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_audit_m8_sandbox_active_log.py,clean,6727,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_audit_manhattan_constrained_fit_smoke.py,clean,12014,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_audit_p1_exact_copy_low_time.py,clean,15065,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_build_c1_assignment_manifest.py,clean,7276,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_build_experiment_visual_audit.py,clean,10639,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_build_final_gold_preflight.py,clean,8806,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_build_mp3d_txt_smoke_test.py,clean,1683,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_build_mp3d_txt_test_imports.py,clean,1431,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_build_stage1_prescreen_imports.py,clean,3726,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_c1_calibration_input_preview.py,clean,6483,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_c1_calibration_metric_dryrun.py,clean,5002,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_calibration_round_input_manifest.py,clean,2304,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_compute_dt_score.py,clean,8593,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_compute_g_t_diagnostics.py,clean,5453,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_compute_mgeo_diagnostic.py,clean,6556,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_extract_truth_layer.py,clean,8728,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_foreign_recruitment_userscript_static.py,clean,15543,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_freeze_prescreen_manual.py,clean,12852,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_freeze_prescreen_readiness.py,clean,8845,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_freeze_prescreen_selection.py,clean,4903,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_freeze_stage1_final_prep.py,clean,6190,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_freeze_trap_collection.py,clean,15755,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_height_reproject_applicability_smoke.py,clean,2989,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_hrc_c6_5_global_probe_spec_contract.py,clean,2259,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_hrc_candidate_specific_c4_evidence_contract.py,clean,2317,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_hrc_scoring_layer_hardening_contract.py,clean,4951,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_hrc_stabilization_status.py,clean,809,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_init_task_risk_rule_manifest.py,clean,4520,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_local_3d_projection_review.py,clean,25312,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_m1525_visual_verdict_pack.py,clean,3219,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_m1526_adaptive_local_probe.py,clean,5273,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_m1527_optimization_trace_ledger.py,clean,1868,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_m1527_semantic_direct_search.py,clean,3955,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_m1528_semantic_action_library.py,clean,5510,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_3d_projection.py,clean,4830,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_adaptive_x_search.py,clean,5869,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_assist_review_harness.py,clean,15193,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_candidate_gate.py,clean,7386,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_candidate_source_interface.py,clean,10754,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_column_evidence.py,clean,2976,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_constrained_fit.py,clean,7163,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_constrained_hypothesis_core.py,clean,19455,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_geometry_residual.py,clean,4365,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_height_reproject_candidate.py,clean,3625,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_height_reproject_gate.py,clean,8981,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_hypothesis_local_review.py,clean,2997,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_layout_state.py,clean,5863,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_local_floorprint_probe.py,clean,9604,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_ls_sandbox_panel_static.py,clean,29353,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_m1520_local_candidate_search.py,clean,15682,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_m1524_hard_case_audit_pack.py,clean,1534,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_pair_assist.py,clean,8808,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_manhattan_preview_compat.py,clean,8793,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_preview_suggestions.py,clean,3409,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_manhattan_verified_3d_local_assist.py,clean,10762,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_materialize_c_traps.py,clean,11419,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_materialize_final_gold_records.py,clean,4236,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_materialize_manhattan_feedback_ledger_entry.py,clean,5390,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_materialize_meta_label_consensus_summary.py,clean,10812,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_p1_closeout_readiness_audit.py,clean,6063,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_p1_pending_completion_audit.py,clean,4371,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_p1_provisional_pipeline_materialization.py,clean,6502,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_perturbation_operators.py,clean,5291,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_pipeline_smoke_runner.py,clean,6155,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_prescreen_closeout_audit.py,clean,17401,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_prescreen_consensus_guard_audit.py,clean,4636,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_prescreen_geometry_eligibility.py,clean,16310,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_prescreen_gold_status_audit.py,clean,12984,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_prescreen_scope_adjudication.py,clean,49762,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_prescreen_undercoverage_risk_audit.py,clean,2910,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_prescreen_worker_gold_alignment_audit.py,clean,6947,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_prescreen_worker_screening_rollup.py,clean,8878,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_probe_manhattan_smoke_export.py,clean,14611,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_rebind_stage1_to_final_gold.py,clean,9023,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_render_manhattan_contact_sheet.py,clean,4916,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_render_manhattan_geometry_review_sheet.py,clean,8574,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_render_manhattan_probe_report.py,clean,6381,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_revise_semi_selection_v10.py,clean,1346,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_revise_semi_selection_v7.py,clean,1914,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_revise_semi_selection_v8.py,clean,1345,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_revise_semi_selection_v9.py,clean,1117,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_case_contract_fallback_audit.py,clean,5401,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_constrained_v0_consolidation_audit.py,clean,2066,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_constrained_v0_shadow_audit.py,clean,7057,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_c6_5a_6_2_manual_selection_ledger.py,clean,1634,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_hrc_c6_5a_6_candidate_dry_run.py,clean,3961,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_hrc_c6_5a_7_blocker_closure_audit.py,clean,4536,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_c6_stability_audit.py,clean,4914,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_candidate_adequacy_audit.py,clean,2565,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_hrc_evidence_input_materialization.py,clean,5744,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_gt_correction_audit.py,clean,4324,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_multicase_audit_input_pack.py,clean,2621,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_hrc_scoring_compliance_audit.py,clean,7466,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_hrc_shadow_global_probe_planner.py,clean,3007,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_run_hrc_source_artifact_readiness_audit.py,clean,6724,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_run_manhattan_hypothesis_ranking_core.py,clean,16372,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tests/test_segment_aware_manhattan_refit_3741.py,clean,7011,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_segment_aware_manhattan_refit_3741_2d_guarded.py,clean,3805,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_segment_aware_manhattan_refit_3741_height_plane_preserving.py,clean,4236,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_segment_aware_manhattan_refit_3741_joint_xy_search.py,clean,3716,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_segment_aware_manhattan_refit_3741_y_targeted.py,clean,4639,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_segment_refit_2d_overlay_review_3741.py,clean,2502,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_serve_manhattan_geometry_review_sheet.py,clean,8120,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_single_image_manhattan_assist.py,clean,31626,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_summarize_manhattan_geometry_manual_review.py,clean,5801,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
tests/test_t1_main_aggregation_dryrun.py,clean,5120,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_v1_validation_aggregation_dryrun.py,clean,5598,paper_a_mainline,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_validate_b0_relabel_audit.py,clean,3821,unknown,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tests/test_validate_manhattan_probe_summary.py,clean,5753,paper_a_manhattan,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/.ipynb_checkpoints/visualize_output-checkpoint.ipynb,D,963758,unknown,notebook_checkpoint,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.ipynb_checkpoints/visualize_output.backup_20260120_195344_before_restore-checkpoint.ipynb,D,50073,unknown,notebook_checkpoint,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.ipynb_checkpoints/viz_quality_analysis-checkpoint.ipynb,D,16050,unknown,notebook_checkpoint,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.pytest_cache/.gitignore,D,37,unknown,test_cache,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.pytest_cache/CACHEDIR.TAG,D,191,unknown,test_cache,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.pytest_cache/README.md,D,302,unknown,test_cache,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/.pytest_cache/v/cache/nodeids,D,2,unknown,test_cache,git_rm_cached_keep_local,tracked cache/checkpoint artifact; remove from Git tracking later,false,false,false,low,false,,working_tree_path_currently_deleted; already_removed_from_worktree_by_round1_low_risk_cleanup; repo_cleanup_plan=delete_candidate; inventory_category=cache_or_os_artifact
tools/README.md,clean,3457,unknown,documentation,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,false,false,true,high,false,,
tools/__init__.py,clean,30,unknown,source_or_test_code,keep_tracked,not identified as a local/generated artifact by this tracked-only pass,false,false,false,low,false,,repo_cleanup_plan=keep_tracked; inventory_category=source_code_or_runner
tools/backups/toolbar_align_20260607/dev_only/manhattan_ls_sandbox_panel_debug.user.js,clean,108698,paper_a_manhattan,non_artifact_or_unknown,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
tools/backups/toolbar_align_20260607/dev_only/manhattan_ls_sandbox_panel_timed.user.js,clean,123478,paper_a_manhattan,non_artifact_or_unknown,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,true,high,false,,
tools/backups/toolbar_align_20260607/foreign_recruitment/label_studio_view_config_en.xml,clean,10124,unknown,structured_data_or_output,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
tools/backups/toolbar_align_20260607/foreign_recruitment/label_studio_view_config_manual_en.xml,clean,5957,unknown,structured_data_or_output,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,
tools/backups/toolbar_align_20260607/foreign_recruitment/ls_userscript_annotator_https_en.user.js,clean,101489,unknown,non_artifact_or_unknown,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
tools/backups/toolbar_align_20260607/foreign_recruitment/ls_userscript_annotator_https_en_debug.user.js,clean,101491,unknown,non_artifact_or_unknown,manual_review_required,tracked artifact is referenced by current code/test/docs/manifest,true,false,false,high,false,,sensitive_path_token
tools/label_studio/OrbitControls.js,clean,27420,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/__init__.py,clean,47,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/build_stage1_prescreen_imports.py,clean,21293,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tools/label_studio/cors_server.py,clean,4371,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,true,true,true,low,false,,
tools/label_studio/create_labelstudio_split.py,clean,8679,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tools/label_studio/create_labelstudio_split_by_outline.py,clean,13388,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tools/label_studio/label_studio_view_config.xml,clean,11411,shared,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,true,low,false,,
tools/label_studio/label_studio_view_config_manual.xml,clean,7967,shared,structured_data_or_output,keep_tracked,current source/test/protocol/config/import truth-source path,true,false,false,low,false,,
tools/label_studio/ls_3d_logic.js,clean,7162,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,true,low,false,,
tools/label_studio/ls_userscript.js,clean,63428,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/official/README.md,clean,2334,shared,documentation,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/official/__init__.py,clean,42,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/official/analyze_quality_formal.py,clean,12383,shared,source_or_test_code,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,
tools/label_studio/official/ls_userscript_annotator - bak.js,clean,95293,shared,non_artifact_or_unknown,keep_tracked,current source/test/protocol/config/import truth-source path,false,false,false,low,false,,"contains protected keyword; still keep tracked, do not detach automatically"
