condition,outer_building,worker_id,n_types,type_id,support
semi,UwV83HsGsw3,W028,2,0,23
semi,UwV83HsGsw3,W028,3,0,23
semi,UwV83HsGsw3,W028,4,3,23
semi,UwV83HsGsw3,W029,2,0,21
semi,UwV83HsGsw3,W029,3,0,21
semi,UwV83HsGsw3,W029,4,0,21
semi,UwV83HsGsw3,W030,2,0,22
semi,UwV83HsGsw3,W030,3,2,22
semi,UwV83HsGsw3,W030,4,2,22
semi,UwV83HsGsw3,W031,2,0,23
semi,UwV83HsGsw3,W031,3,2,23
semi,UwV83HsGsw3,W031,4,2,23
semi,UwV83HsGsw3,W032,2,0,22
semi,UwV83HsGsw3,W032,3,0,22
semi,UwV83HsGsw3,W032,4,3,22
semi,UwV83HsGsw3,W033,2,0,22
semi,UwV83HsGsw3,W033,3,0,22
semi,UwV83HsGsw3,W033,4,0,22
semi,UwV83HsGsw3,W034,2,0,23
semi,UwV83HsGsw3,W034,3,0,23
semi,UwV83HsGsw3,W034,4,3,23
semi,UwV83HsGsw3,W035,2,0,22
semi,UwV83HsGsw3,W035,3,2,22
semi,UwV83HsGsw3,W035,4,2,22
semi,UwV83HsGsw3,W036,2,0,21
semi,UwV83HsGsw3,W036,3,0,21
semi,UwV83HsGsw3,W036,4,0,21
semi,UwV83HsGsw3,W037,2,0,20
semi,UwV83HsGsw3,W037,3,0,20
semi,UwV83HsGsw3,W037,4,3,20
semi,X7HyMhZNoso,W001,2,0,23
semi,X7HyMhZNoso,W001,3,0,23
semi,X7HyMhZNoso,W001,4,0,23
semi,X7HyMhZNoso,W002,2,0,21
semi,X7HyMhZNoso,W002,3,0,21
semi,X7HyMhZNoso,W002,4,0,21
semi,X7HyMhZNoso,W006,2,1,20
semi,X7HyMhZNoso,W006,3,1,20
semi,X7HyMhZNoso,W006,4,1,20
semi,X7HyMhZNoso,W008,2,0,21
semi,X7HyMhZNoso,W008,3,0,21
semi,X7HyMhZNoso,W008,4,0,21
semi,X7HyMhZNoso,W010,2,0,22
semi,X7HyMhZNoso,W010,3,0,22
semi,X7HyMhZNoso,W010,4,0,22
semi,X7HyMhZNoso,W011,2,1,21
semi,X7HyMhZNoso,W011,3,1,21
semi,X7HyMhZNoso,W011,4,1,21
semi,X7HyMhZNoso,W012,2,0,21
semi,X7HyMhZNoso,W012,3,2,21
semi,X7HyMhZNoso,W012,4,2,21
semi,X7HyMhZNoso,W013,2,0,22
semi,X7HyMhZNoso,W013,3,0,22
semi,X7HyMhZNoso,W013,4,0,22
semi,X7HyMhZNoso,W014,2,0,20
semi,X7HyMhZNoso,W014,3,0,20
semi,X7HyMhZNoso,W014,4,0,20
semi,X7HyMhZNoso,W015,2,0,21
semi,X7HyMhZNoso,W015,3,0,21
semi,X7HyMhZNoso,W015,4,0,21
semi,X7HyMhZNoso,W017,2,0,18
semi,X7HyMhZNoso,W017,3,0,18
semi,X7HyMhZNoso,W017,4,0,18
semi,X7HyMhZNoso,W018,2,0,21
semi,X7HyMhZNoso,W018,3,0,21
semi,X7HyMhZNoso,W018,4,0,21
semi,X7HyMhZNoso,W021,2,1,17
semi,X7HyMhZNoso,W021,3,1,17
semi,X7HyMhZNoso,W021,4,1,17
semi,X7HyMhZNoso,W027,2,0,22
semi,X7HyMhZNoso,W027,3,0,22
semi,X7HyMhZNoso,W027,4,0,22
semi,X7HyMhZNoso,W028,2,0,21
semi,X7HyMhZNoso,W028,3,0,21
semi,X7HyMhZNoso,W028,4,0,21
semi,X7HyMhZNoso,W029,2,0,22
semi,X7HyMhZNoso,W029,3,0,22
semi,X7HyMhZNoso,W029,4,0,22
semi,X7HyMhZNoso,W030,2,0,22
semi,X7HyMhZNoso,W030,3,2,22
semi,X7HyMhZNoso,W030,4,2,22
semi,X7HyMhZNoso,W031,2,0,22
semi,X7HyMhZNoso,W031,3,2,22
semi,X7HyMhZNoso,W031,4,2,22
semi,X7HyMhZNoso,W032,2,0,22
semi,X7HyMhZNoso,W032,3,0,22
semi,X7HyMhZNoso,W032,4,3,22
semi,X7HyMhZNoso,W033,2,0,21
semi,X7HyMhZNoso,W033,3,0,21
semi,X7HyMhZNoso,W033,4,0,21
semi,X7HyMhZNoso,W034,2,0,23
semi,X7HyMhZNoso,W034,3,0,23
semi,X7HyMhZNoso,W034,4,3,23
semi,X7HyMhZNoso,W035,2,0,21
semi,X7HyMhZNoso,W035,3,2,21
semi,X7HyMhZNoso,W035,4,2,21
semi,X7HyMhZNoso,W036,2,0,20
semi,X7HyMhZNoso,W036,3,0,20
semi,X7HyMhZNoso,W036,4,0,20
semi,X7HyMhZNoso,W037,2,0,20
semi,X7HyMhZNoso,W037,3,0,20
semi,X7HyMhZNoso,W037,4,3,20
semi,Z6MFQCViBuw,W001,2,0,24
semi,Z6MFQCViBuw,W001,3,0,24
semi,Z6MFQCViBuw,W001,4,0,24
semi,Z6MFQCViBuw,W002,2,0,22
semi,Z6MFQCViBuw,W002,3,1,22
semi,Z6MFQCViBuw,W002,4,1,22
semi,Z6MFQCViBuw,W006,2,1,20
semi,Z6MFQCViBuw,W006,3,2,20
semi,Z6MFQCViBuw,W006,4,2,20
semi,Z6MFQCViBuw,W008,2,0,20
semi,Z6MFQCViBuw,W008,3,1,20
semi,Z6MFQCViBuw,W008,4,1,20
semi,Z6MFQCViBuw,W010,2,0,21
semi,Z6MFQCViBuw,W010,3,1,21
semi,Z6MFQCViBuw,W010,4,1,21
semi,Z6MFQCViBuw,W011,2,1,21
semi,Z6MFQCViBuw,W011,3,2,21
semi,Z6MFQCViBuw,W011,4,2,21
semi,Z6MFQCViBuw,W012,2,0,21
semi,Z6MFQCViBuw,W012,3,0,21
semi,Z6MFQCViBuw,W012,4,0,21
semi,Z6MFQCViBuw,W013,2,0,21
semi,Z6MFQCViBuw,W013,3,1,21
semi,Z6MFQCViBuw,W013,4,1,21
semi,Z6MFQCViBuw,W014,2,0,20
semi,Z6MFQCViBuw,W014,3,1,20
semi,Z6MFQCViBuw,W014,4,1,20
semi,Z6MFQCViBuw,W015,2,0,20
semi,Z6MFQCViBuw,W015,3,1,20
semi,Z6MFQCViBuw,W015,4,1,20
semi,Z6MFQCViBuw,W017,2,0,18
semi,Z6MFQCViBuw,W017,3,1,18
semi,Z6MFQCViBuw,W017,4,1,18
semi,Z6MFQCViBuw,W018,2,0,20
semi,Z6MFQCViBuw,W018,3,1,20
semi,Z6MFQCViBuw,W018,4,1,20
semi,Z6MFQCViBuw,W021,2,1,17
semi,Z6MFQCViBuw,W021,3,2,17
semi,Z6MFQCViBuw,W021,4,2,17
semi,Z6MFQCViBuw,W027,2,0,22
semi,Z6MFQCViBuw,W027,3,1,22
semi,Z6MFQCViBuw,W027,4,1,22
semi,Z6MFQCViBuw,W028,2,0,21
semi,Z6MFQCViBuw,W028,3,1,21
semi,Z6MFQCViBuw,W028,4,3,21
semi,Z6MFQCViBuw,W029,2,0,22
semi,Z6MFQCViBuw,W029,3,1,22
semi,Z6MFQCViBuw,W029,4,1,22
semi,Z6MFQCViBuw,W030,2,0,22
semi,Z6MFQCViBuw,W030,3,0,22
semi,Z6MFQCViBuw,W030,4,0,22
semi,Z6MFQCViBuw,W031,2,0,21
semi,Z6MFQCViBuw,W031,3,0,21
semi,Z6MFQCViBuw,W031,4,0,21
semi,Z6MFQCViBuw,W032,2,0,22
semi,Z6MFQCViBuw,W032,3,1,22
semi,Z6MFQCViBuw,W032,4,3,22
semi,Z6MFQCViBuw,W033,2,0,21
semi,Z6MFQCViBuw,W033,3,1,21
semi,Z6MFQCViBuw,W033,4,1,21
semi,Z6MFQCViBuw,W034,2,0,23
semi,Z6MFQCViBuw,W034,3,1,23
semi,Z6MFQCViBuw,W034,4,3,23
semi,Z6MFQCViBuw,W035,2,0,20
semi,Z6MFQCViBuw,W035,3,0,20
semi,Z6MFQCViBuw,W035,4,0,20
semi,Z6MFQCViBuw,W036,2,0,20
semi,Z6MFQCViBuw,W036,3,1,20
semi,Z6MFQCViBuw,W036,4,1,20
semi,Z6MFQCViBuw,W037,2,0,20
semi,Z6MFQCViBuw,W037,3,1,20
semi,Z6MFQCViBuw,W037,4,3,20
semi,b8cTxDM8gDG,W001,2,0,24
semi,b8cTxDM8gDG,W001,3,0,24
semi,b8cTxDM8gDG,W001,4,0,24
semi,b8cTxDM8gDG,W002,2,0,22
semi,b8cTxDM8gDG,W002,3,0,22
semi,b8cTxDM8gDG,W002,4,0,22
semi,b8cTxDM8gDG,W006,2,1,20
semi,b8cTxDM8gDG,W006,3,1,20
semi,b8cTxDM8gDG,W006,4,1,20
semi,b8cTxDM8gDG,W008,2,0,21
semi,b8cTxDM8gDG,W008,3,0,21
semi,b8cTxDM8gDG,W008,4,0,21
semi,b8cTxDM8gDG,W010,2,0,22
semi,b8cTxDM8gDG,W010,3,0,22
semi,b8cTxDM8gDG,W010,4,0,22
semi,b8cTxDM8gDG,W011,2,1,21
semi,b8cTxDM8gDG,W011,3,1,21
semi,b8cTxDM8gDG,W011,4,1,21
semi,b8cTxDM8gDG,W012,2,0,21
semi,b8cTxDM8gDG,W012,3,2,21
semi,b8cTxDM8gDG,W012,4,2,21
semi,b8cTxDM8gDG,W013,2,0,22
semi,b8cTxDM8gDG,W013,3,0,22
semi,b8cTxDM8gDG,W013,4,0,22
semi,b8cTxDM8gDG,W014,2,0,20
semi,b8cTxDM8gDG,W014,3,0,20
semi,b8cTxDM8gDG,W014,4,0,20
semi,b8cTxDM8gDG,W015,2,0,21
semi,b8cTxDM8gDG,W015,3,0,21
semi,b8cTxDM8gDG,W015,4,0,21
semi,b8cTxDM8gDG,W017,2,0,19
semi,b8cTxDM8gDG,W017,3,0,19
semi,b8cTxDM8gDG,W017,4,0,19
semi,b8cTxDM8gDG,W018,2,0,21
semi,b8cTxDM8gDG,W018,3,0,21
semi,b8cTxDM8gDG,W018,4,0,21
semi,b8cTxDM8gDG,W021,2,1,17
semi,b8cTxDM8gDG,W021,3,1,17
semi,b8cTxDM8gDG,W021,4,1,17
semi,b8cTxDM8gDG,W027,2,0,22
semi,b8cTxDM8gDG,W027,3,0,22
semi,b8cTxDM8gDG,W027,4,0,22
semi,b8cTxDM8gDG,W028,2,0,22
semi,b8cTxDM8gDG,W028,3,0,22
semi,b8cTxDM8gDG,W028,4,3,22
semi,b8cTxDM8gDG,W029,2,0,22
semi,b8cTxDM8gDG,W029,3,0,22
semi,b8cTxDM8gDG,W029,4,0,22
semi,b8cTxDM8gDG,W030,2,0,22
semi,b8cTxDM8gDG,W030,3,2,22
semi,b8cTxDM8gDG,W030,4,2,22
semi,b8cTxDM8gDG,W031,2,0,22
semi,b8cTxDM8gDG,W031,3,2,22
semi,b8cTxDM8gDG,W031,4,2,22
semi,b8cTxDM8gDG,W032,2,0,22
semi,b8cTxDM8gDG,W032,3,0,22
semi,b8cTxDM8gDG,W032,4,3,22
semi,b8cTxDM8gDG,W033,2,0,21
semi,b8cTxDM8gDG,W033,3,0,21
semi,b8cTxDM8gDG,W033,4,0,21
semi,b8cTxDM8gDG,W034,2,0,23
semi,b8cTxDM8gDG,W034,3,0,23
semi,b8cTxDM8gDG,W034,4,3,23
semi,b8cTxDM8gDG,W035,2,0,21
semi,b8cTxDM8gDG,W035,3,2,21
semi,b8cTxDM8gDG,W035,4,2,21
semi,b8cTxDM8gDG,W036,2,0,20
semi,b8cTxDM8gDG,W036,3,0,20
semi,b8cTxDM8gDG,W036,4,0,20
semi,b8cTxDM8gDG,W037,2,0,20
semi,b8cTxDM8gDG,W037,3,0,20
semi,b8cTxDM8gDG,W037,4,3,20
semi,e9zR4mvMWw7,W001,2,0,20
semi,e9zR4mvMWw7,W001,3,0,20
semi,e9zR4mvMWw7,W001,4,0,20
semi,e9zR4mvMWw7,W002,2,0,18
semi,e9zR4mvMWw7,W002,3,1,18
semi,e9zR4mvMWw7,W002,4,1,18
semi,e9zR4mvMWw7,W006,2,1,16
semi,e9zR4mvMWw7,W006,3,2,16
semi,e9zR4mvMWw7,W006,4,2,16
semi,e9zR4mvMWw7,W008,2,0,17
semi,e9zR4mvMWw7,W008,3,1,17
semi,e9zR4mvMWw7,W008,4,1,17
semi,e9zR4mvMWw7,W010,2,0,18
semi,e9zR4mvMWw7,W010,3,1,18
semi,e9zR4mvMWw7,W010,4,1,18
semi,e9zR4mvMWw7,W011,2,1,17
semi,e9zR4mvMWw7,W011,3,2,17
semi,e9zR4mvMWw7,W011,4,2,17
semi,e9zR4mvMWw7,W012,2,0,17
semi,e9zR4mvMWw7,W012,3,0,17
semi,e9zR4mvMWw7,W012,4,0,17
semi,e9zR4mvMWw7,W013,2,0,18
semi,e9zR4mvMWw7,W013,3,1,18
semi,e9zR4mvMWw7,W013,4,1,18
semi,e9zR4mvMWw7,W014,2,0,16
semi,e9zR4mvMWw7,W014,3,1,16
semi,e9zR4mvMWw7,W014,4,1,16
semi,e9zR4mvMWw7,W015,2,0,17
semi,e9zR4mvMWw7,W015,3,1,17
semi,e9zR4mvMWw7,W015,4,1,17
semi,e9zR4mvMWw7,W017,2,0,16
semi,e9zR4mvMWw7,W017,3,1,16
semi,e9zR4mvMWw7,W017,4,1,16
semi,e9zR4mvMWw7,W018,2,0,17
semi,e9zR4mvMWw7,W018,3,1,17
semi,e9zR4mvMWw7,W018,4,1,17
semi,e9zR4mvMWw7,W021,2,1,13
semi,e9zR4mvMWw7,W021,3,2,13
semi,e9zR4mvMWw7,W021,4,2,13
semi,e9zR4mvMWw7,W027,2,0,18
semi,e9zR4mvMWw7,W027,3,1,18
semi,e9zR4mvMWw7,W027,4,1,18
semi,e9zR4mvMWw7,W028,2,0,18
semi,e9zR4mvMWw7,W028,3,0,18
semi,e9zR4mvMWw7,W028,4,3,18
semi,e9zR4mvMWw7,W029,2,0,18
semi,e9zR4mvMWw7,W029,3,1,18
semi,e9zR4mvMWw7,W029,4,1,18
semi,e9zR4mvMWw7,W030,2,0,18
semi,e9zR4mvMWw7,W030,3,0,18
semi,e9zR4mvMWw7,W030,4,0,18
semi,e9zR4mvMWw7,W031,2,0,18
semi,e9zR4mvMWw7,W031,3,0,18
semi,e9zR4mvMWw7,W031,4,0,18
semi,e9zR4mvMWw7,W032,2,1,18
semi,e9zR4mvMWw7,W032,3,2,18
semi,e9zR4mvMWw7,W032,4,2,18
semi,e9zR4mvMWw7,W033,2,0,17
semi,e9zR4mvMWw7,W033,3,1,17
semi,e9zR4mvMWw7,W033,4,1,17
semi,e9zR4mvMWw7,W034,2,0,19
semi,e9zR4mvMWw7,W034,3,0,19
semi,e9zR4mvMWw7,W034,4,3,19
semi,e9zR4mvMWw7,W035,2,0,17
semi,e9zR4mvMWw7,W035,3,0,17
semi,e9zR4mvMWw7,W035,4,0,17
semi,e9zR4mvMWw7,W036,2,0,16
semi,e9zR4mvMWw7,W036,3,1,16
semi,e9zR4mvMWw7,W036,4,1,16
semi,e9zR4mvMWw7,W037,2,1,16
semi,e9zR4mvMWw7,W037,3,2,16
semi,e9zR4mvMWw7,W037,4,2,16
semi,q9vSo1VnCiC,W001,2,0,23
semi,q9vSo1VnCiC,W001,3,0,23
semi,q9vSo1VnCiC,W001,4,0,23
semi,q9vSo1VnCiC,W002,2,0,21
semi,q9vSo1VnCiC,W002,3,1,21
semi,q9vSo1VnCiC,W002,4,1,21
semi,q9vSo1VnCiC,W006,2,1,20
semi,q9vSo1VnCiC,W006,3,2,20
semi,q9vSo1VnCiC,W006,4,2,20
semi,q9vSo1VnCiC,W008,2,0,21
semi,q9vSo1VnCiC,W008,3,1,21
semi,q9vSo1VnCiC,W008,4,1,21
semi,q9vSo1VnCiC,W010,2,0,22
semi,q9vSo1VnCiC,W010,3,1,22
semi,q9vSo1VnCiC,W010,4,1,22
semi,q9vSo1VnCiC,W011,2,1,21
semi,q9vSo1VnCiC,W011,3,2,21
semi,q9vSo1VnCiC,W011,4,2,21
semi,q9vSo1VnCiC,W012,2,0,20
semi,q9vSo1VnCiC,W012,3,0,20
semi,q9vSo1VnCiC,W012,4,0,20
semi,q9vSo1VnCiC,W013,2,0,22
semi,q9vSo1VnCiC,W013,3,1,22
semi,q9vSo1VnCiC,W013,4,1,22
semi,q9vSo1VnCiC,W014,2,0,20
semi,q9vSo1VnCiC,W014,3,1,20
semi,q9vSo1VnCiC,W014,4,1,20
semi,q9vSo1VnCiC,W015,2,0,21
semi,q9vSo1VnCiC,W015,3,1,21
semi,q9vSo1VnCiC,W015,4,1,21
semi,q9vSo1VnCiC,W017,2,0,18
semi,q9vSo1VnCiC,W017,3,1,18
semi,q9vSo1VnCiC,W017,4,1,18
semi,q9vSo1VnCiC,W018,2,0,20
semi,q9vSo1VnCiC,W018,3,1,20
semi,q9vSo1VnCiC,W018,4,1,20
semi,q9vSo1VnCiC,W021,2,1,17
semi,q9vSo1VnCiC,W021,3,2,17
semi,q9vSo1VnCiC,W021,4,2,17
semi,q9vSo1VnCiC,W027,2,0,21
semi,q9vSo1VnCiC,W027,3,1,21
semi,q9vSo1VnCiC,W027,4,1,21
semi,q9vSo1VnCiC,W028,2,0,22
semi,q9vSo1VnCiC,W028,3,1,22
semi,q9vSo1VnCiC,W028,4,3,22
semi,q9vSo1VnCiC,W029,2,0,22
semi,q9vSo1VnCiC,W029,3,1,22
semi,q9vSo1VnCiC,W029,4,1,22
semi,q9vSo1VnCiC,W030,2,0,21
semi,q9vSo1VnCiC,W030,3,0,21
semi,q9vSo1VnCiC,W030,4,0,21
semi,q9vSo1VnCiC,W031,2,0,22
semi,q9vSo1VnCiC,W031,3,0,22
semi,q9vSo1VnCiC,W031,4,0,22
semi,q9vSo1VnCiC,W032,2,0,21
semi,q9vSo1VnCiC,W032,3,1,21
semi,q9vSo1VnCiC,W032,4,3,21
semi,q9vSo1VnCiC,W033,2,0,21
semi,q9vSo1VnCiC,W033,3,1,21
semi,q9vSo1VnCiC,W033,4,1,21
semi,q9vSo1VnCiC,W034,2,0,21
semi,q9vSo1VnCiC,W034,3,1,21
semi,q9vSo1VnCiC,W034,4,3,21
semi,q9vSo1VnCiC,W035,2,0,21
semi,q9vSo1VnCiC,W035,3,0,21
semi,q9vSo1VnCiC,W035,4,0,21
semi,q9vSo1VnCiC,W036,2,0,20
semi,q9vSo1VnCiC,W036,3,1,20
semi,q9vSo1VnCiC,W036,4,1,20
semi,q9vSo1VnCiC,W037,2,0,19
semi,q9vSo1VnCiC,W037,3,1,19
semi,q9vSo1VnCiC,W037,4,3,19
semi,rPc6DW4iMge,W001,2,0,24
semi,rPc6DW4iMge,W001,3,0,24
semi,rPc6DW4iMge,W001,4,0,24
semi,rPc6DW4iMge,W002,2,0,22
semi,rPc6DW4iMge,W002,3,0,22
semi,rPc6DW4iMge,W002,4,0,22
semi,rPc6DW4iMge,W006,2,1,20
semi,rPc6DW4iMge,W006,3,1,20
semi,rPc6DW4iMge,W006,4,1,20
semi,rPc6DW4iMge,W008,2,0,21
semi,rPc6DW4iMge,W008,3,0,21
semi,rPc6DW4iMge,W008,4,0,21
semi,rPc6DW4iMge,W010,2,0,22
semi,rPc6DW4iMge,W010,3,0,22
semi,rPc6DW4iMge,W010,4,0,22
semi,rPc6DW4iMge,W011,2,1,21
semi,rPc6DW4iMge,W011,3,1,21
semi,rPc6DW4iMge,W011,4,1,21
semi,rPc6DW4iMge,W012,2,0,21
semi,rPc6DW4iMge,W012,3,2,21
semi,rPc6DW4iMge,W012,4,2,21
semi,rPc6DW4iMge,W013,2,0,22
semi,rPc6DW4iMge,W013,3,0,22
semi,rPc6DW4iMge,W013,4,0,22
semi,rPc6DW4iMge,W014,2,0,20
semi,rPc6DW4iMge,W014,3,0,20
semi,rPc6DW4iMge,W014,4,0,20
semi,rPc6DW4iMge,W015,2,0,21
semi,rPc6DW4iMge,W015,3,0,21
semi,rPc6DW4iMge,W015,4,0,21
semi,rPc6DW4iMge,W017,2,0,20
semi,rPc6DW4iMge,W017,3,0,20
semi,rPc6DW4iMge,W017,4,0,20
semi,rPc6DW4iMge,W018,2,0,21
semi,rPc6DW4iMge,W018,3,0,21
semi,rPc6DW4iMge,W018,4,0,21
semi,rPc6DW4iMge,W021,2,1,17
semi,rPc6DW4iMge,W021,3,1,17
semi,rPc6DW4iMge,W021,4,1,17
semi,rPc6DW4iMge,W027,2,0,22
semi,rPc6DW4iMge,W027,3,0,22
semi,rPc6DW4iMge,W027,4,0,22
semi,rPc6DW4iMge,W028,2,0,22
semi,rPc6DW4iMge,W028,3,0,22
semi,rPc6DW4iMge,W028,4,3,22
semi,rPc6DW4iMge,W029,2,0,22
semi,rPc6DW4iMge,W029,3,0,22
semi,rPc6DW4iMge,W029,4,0,22
semi,rPc6DW4iMge,W030,2,0,22
semi,rPc6DW4iMge,W030,3,2,22
semi,rPc6DW4iMge,W030,4,2,22
semi,rPc6DW4iMge,W031,2,0,22
semi,rPc6DW4iMge,W031,3,2,22
semi,rPc6DW4iMge,W031,4,2,22
semi,rPc6DW4iMge,W032,2,1,22
semi,rPc6DW4iMge,W032,3,1,22
semi,rPc6DW4iMge,W032,4,1,22
semi,rPc6DW4iMge,W033,2,0,21
semi,rPc6DW4iMge,W033,3,0,21
semi,rPc6DW4iMge,W033,4,0,21
semi,rPc6DW4iMge,W034,2,0,23
semi,rPc6DW4iMge,W034,3,0,23
semi,rPc6DW4iMge,W034,4,3,23
semi,rPc6DW4iMge,W035,2,0,21
semi,rPc6DW4iMge,W035,3,2,21
semi,rPc6DW4iMge,W035,4,2,21
semi,rPc6DW4iMge,W036,2,0,21
semi,rPc6DW4iMge,W036,3,0,21
semi,rPc6DW4iMge,W036,4,0,21
semi,rPc6DW4iMge,W037,2,1,20
semi,rPc6DW4iMge,W037,3,1,20
semi,rPc6DW4iMge,W037,4,1,20
semi,uNb9QFRL6hY,W001,2,0,22
semi,uNb9QFRL6hY,W001,3,0,22
semi,uNb9QFRL6hY,W001,4,0,22
semi,uNb9QFRL6hY,W002,2,0,21
semi,uNb9QFRL6hY,W002,3,0,21
semi,uNb9QFRL6hY,W002,4,0,21
semi,uNb9QFRL6hY,W006,2,1,20
semi,uNb9QFRL6hY,W006,3,1,20
semi,uNb9QFRL6hY,W006,4,1,20
semi,uNb9QFRL6hY,W008,2,0,20
semi,uNb9QFRL6hY,W008,3,0,20
semi,uNb9QFRL6hY,W008,4,0,20
semi,uNb9QFRL6hY,W010,2,0,20
semi,uNb9QFRL6hY,W010,3,0,20
semi,uNb9QFRL6hY,W010,4,0,20
semi,uNb9QFRL6hY,W011,2,1,20
semi,uNb9QFRL6hY,W011,3,1,20
semi,uNb9QFRL6hY,W011,4,1,20
semi,uNb9QFRL6hY,W012,2,0,18
semi,uNb9QFRL6hY,W012,3,0,18
semi,uNb9QFRL6hY,W012,4,0,18
semi,uNb9QFRL6hY,W013,2,0,20
semi,uNb9QFRL6hY,W013,3,0,20
semi,uNb9QFRL6hY,W013,4,0,20
semi,uNb9QFRL6hY,W014,2,0,19
semi,uNb9QFRL6hY,W014,3,0,19
semi,uNb9QFRL6hY,W014,4,0,19
semi,uNb9QFRL6hY,W015,2,0,19
semi,uNb9QFRL6hY,W015,3,0,19
semi,uNb9QFRL6hY,W015,4,0,19
semi,uNb9QFRL6hY,W017,2,0,19
semi,uNb9QFRL6hY,W017,3,0,19
semi,uNb9QFRL6hY,W017,4,0,19
semi,uNb9QFRL6hY,W018,2,0,20
semi,uNb9QFRL6hY,W018,3,0,20
semi,uNb9QFRL6hY,W018,4,0,20
semi,uNb9QFRL6hY,W021,2,1,17
semi,uNb9QFRL6hY,W021,3,1,17
semi,uNb9QFRL6hY,W021,4,1,17
semi,uNb9QFRL6hY,W027,2,0,21
semi,uNb9QFRL6hY,W027,3,0,21
semi,uNb9QFRL6hY,W027,4,0,21
semi,uNb9QFRL6hY,W028,2,0,21
semi,uNb9QFRL6hY,W028,3,0,21
semi,uNb9QFRL6hY,W028,4,2,21
semi,uNb9QFRL6hY,W029,2,0,20
semi,uNb9QFRL6hY,W029,3,0,20
semi,uNb9QFRL6hY,W029,4,0,20
semi,uNb9QFRL6hY,W030,2,0,21
semi,uNb9QFRL6hY,W030,3,0,21
semi,uNb9QFRL6hY,W030,4,0,21
semi,uNb9QFRL6hY,W031,2,0,21
semi,uNb9QFRL6hY,W031,3,2,21
semi,uNb9QFRL6hY,W031,4,3,21
semi,uNb9QFRL6hY,W032,2,0,20
semi,uNb9QFRL6hY,W032,3,0,20
semi,uNb9QFRL6hY,W032,4,2,20
semi,uNb9QFRL6hY,W033,2,0,21
semi,uNb9QFRL6hY,W033,3,0,21
semi,uNb9QFRL6hY,W033,4,0,21
semi,uNb9QFRL6hY,W034,2,0,22
semi,uNb9QFRL6hY,W034,3,0,22
semi,uNb9QFRL6hY,W034,4,2,22
semi,uNb9QFRL6hY,W035,2,0,21
semi,uNb9QFRL6hY,W035,3,2,21
semi,uNb9QFRL6hY,W035,4,3,21
semi,uNb9QFRL6hY,W036,2,0,20
semi,uNb9QFRL6hY,W036,3,0,20
semi,uNb9QFRL6hY,W036,4,0,20
semi,uNb9QFRL6hY,W037,2,0,19
semi,uNb9QFRL6hY,W037,3,0,19
semi,uNb9QFRL6hY,W037,4,2,19
semi,wc2JMjhGNzB,W001,2,0,19
semi,wc2JMjhGNzB,W001,3,0,19
semi,wc2JMjhGNzB,W001,4,0,19
semi,wc2JMjhGNzB,W002,2,0,19
semi,wc2JMjhGNzB,W002,3,1,19
semi,wc2JMjhGNzB,W002,4,1,19
semi,wc2JMjhGNzB,W006,2,1,15
semi,wc2JMjhGNzB,W006,3,2,15
semi,wc2JMjhGNzB,W006,4,2,15
semi,wc2JMjhGNzB,W008,2,0,18
semi,wc2JMjhGNzB,W008,3,1,18
semi,wc2JMjhGNzB,W008,4,1,18
semi,wc2JMjhGNzB,W010,2,0,19
semi,wc2JMjhGNzB,W010,3,1,19
semi,wc2JMjhGNzB,W010,4,1,19
semi,wc2JMjhGNzB,W011,2,1,17
semi,wc2JMjhGNzB,W011,3,2,17
semi,wc2JMjhGNzB,W011,4,2,17
semi,wc2JMjhGNzB,W012,2,0,18
semi,wc2JMjhGNzB,W012,3,0,18
semi,wc2JMjhGNzB,W012,4,3,18
semi,wc2JMjhGNzB,W013,2,0,19
semi,wc2JMjhGNzB,W013,3,1,19
semi,wc2JMjhGNzB,W013,4,1,19
semi,wc2JMjhGNzB,W014,2,0,16
semi,wc2JMjhGNzB,W014,3,1,16
semi,wc2JMjhGNzB,W014,4,1,16
semi,wc2JMjhGNzB,W015,2,0,18
semi,wc2JMjhGNzB,W015,3,1,18
semi,wc2JMjhGNzB,W015,4,1,18
semi,wc2JMjhGNzB,W017,2,0,16
semi,wc2JMjhGNzB,W017,3,1,16
semi,wc2JMjhGNzB,W017,4,1,16
semi,wc2JMjhGNzB,W018,2,0,18
semi,wc2JMjhGNzB,W018,3,1,18
semi,wc2JMjhGNzB,W018,4,1,18
semi,wc2JMjhGNzB,W021,2,1,14
semi,wc2JMjhGNzB,W021,3,2,14
semi,wc2JMjhGNzB,W021,4,2,14
semi,wc2JMjhGNzB,W027,2,0,18
semi,wc2JMjhGNzB,W027,3,1,18
semi,wc2JMjhGNzB,W027,4,1,18
semi,wc2JMjhGNzB,W028,2,0,18
semi,wc2JMjhGNzB,W028,3,1,18
semi,wc2JMjhGNzB,W028,4,1,18
semi,wc2JMjhGNzB,W029,2,0,19
semi,wc2JMjhGNzB,W029,3,1,19
semi,wc2JMjhGNzB,W029,4,1,19
semi,wc2JMjhGNzB,W030,2,0,18
semi,wc2JMjhGNzB,W030,3,0,18
semi,wc2JMjhGNzB,W030,4,3,18
semi,wc2JMjhGNzB,W031,2,0,17
semi,wc2JMjhGNzB,W031,3,0,17
semi,wc2JMjhGNzB,W031,4,3,17
semi,wc2JMjhGNzB,W032,2,0,19
