id,code,image_id,building,condition,stage,worker,view,cut,N,singleton,peer_singleton_rate,within_image_centered_singleton,no_same_count_peer,close_neighbors,singleton_despite_close_peer
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_fixed,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_fixed,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_fixed,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_fixed,12.0,5,0,0.0,0.0,False,4,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_fixed,6.0,5,0,0.0,0.0,False,2,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_fixed,6.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_fixed,6.0,5,0,0.0,0.0,False,2,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_fixed,6.0,5,0,0.0,0.0,False,1,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_fixed,6.0,5,0,0.0,0.0,False,1,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_fixed,9.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_fixed,9.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_fixed,9.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_fixed,9.0,5,0,0.0,0.0,False,3,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_fixed,9.0,5,0,0.0,0.0,False,3,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_fixed,12.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_fixed,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_fixed,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_fixed,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_fixed,12.0,5,0,0.0,0.0,False,4,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_cyclic,6.0,5,0,0.0,0.0,False,2,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_cyclic,6.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_cyclic,6.0,5,0,0.0,0.0,False,2,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_cyclic,6.0,5,0,0.0,0.0,False,1,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_cyclic,6.0,5,0,0.0,0.0,False,1,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_cyclic,9.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_cyclic,9.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_cyclic,9.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_cyclic,9.0,5,0,0.0,0.0,False,3,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_cyclic,9.0,5,0,0.0,0.0,False,3,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_cyclic,12.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_cyclic,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_cyclic,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_cyclic,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_cyclic,12.0,5,0,0.0,0.0,False,4,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_cyclic,6.0,5,0,0.0,0.0,False,2,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_cyclic,6.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_cyclic,6.0,5,0,0.0,0.0,False,2,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_cyclic,6.0,5,0,0.0,0.0,False,1,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_cyclic,6.0,5,0,0.0,0.0,False,1,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_cyclic,9.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_cyclic,9.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_cyclic,9.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_cyclic,9.0,5,0,0.0,0.0,False,3,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_cyclic,9.0,5,0,0.0,0.0,False,3,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_cyclic,12.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_cyclic,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_cyclic,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_cyclic,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_cyclic,12.0,5,0,0.0,0.0,False,4,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_free,6.0,5,0,0.0,0.0,False,2,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_free,6.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_free,6.0,5,0,0.0,0.0,False,2,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_free,6.0,5,0,0.0,0.0,False,1,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_free,6.0,5,0,0.0,0.0,False,1,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_free,9.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_free,9.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_free,9.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_free,9.0,5,0,0.0,0.0,False,3,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_free,9.0,5,0,0.0,0.0,False,3,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,split_free,12.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,split_free,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,split_free,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,split_free,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,split_free,12.0,5,0,0.0,0.0,False,4,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_free,6.0,5,0,0.0,0.0,False,2,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_free,6.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_free,6.0,5,0,0.0,0.0,False,2,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_free,6.0,5,0,0.0,0.0,False,1,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_free,6.0,5,0,0.0,0.0,False,1,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_free,9.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_free,9.0,5,0,0.0,0.0,False,2,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_free,9.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_free,9.0,5,0,0.0,0.0,False,3,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_free,9.0,5,0,0.0,0.0,False,3,False
33bdbff1a089ed14dc7d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W008,bound_free,12.0,5,0,0.0,0.0,False,4,False
552c1b3f60b73454472d,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W017,bound_free,12.0,5,0,0.0,0.0,False,4,False
781137e8fd1870d81989,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W031,bound_free,12.0,5,0,0.0,0.0,False,4,False
63001f819a4a6b408ae2,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W032,bound_free,12.0,5,0,0.0,0.0,False,4,False
11f33474cc2384e6f703,wc2JMjhGNzB-54,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,C1,W033,bound_free,12.0,5,0,0.0,0.0,False,4,False
bf873396ed958402,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W001,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
4d8dc2ea8c102fb8,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W002,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
e27edeeb62e1436c,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W006,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
6787669990caab70,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W008,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
77b417099208b338,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W010,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
1b768d94b7e12113,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W011,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
3ad402df64a0a96d,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W012,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
1fc40a12c31384b6,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W013,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
4e5ccdb484e7a3e8,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W014,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
ef6aed7c0e434e1f,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W015,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
8f824b27f655df1a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W017,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
c2a00471a2bfd23a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W018,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
cd71311dec667852,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W021,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
3e49e2f4d3cfd637,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W027,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
5d978e819e3deb53,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W028,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
f9cabcf7e798da81,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W029,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
fa501f1f267f767a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W030,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
5da2adcd7638310f,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W031,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
9b8a1ae0754380a9,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W032,count_only,0.0,23,1,0.0,1.0,True,0,False
5b4d888cc3324e13,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W033,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
1d36d28089de7575,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W034,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
eb266c3e12d21893,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W035,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
19e9c481bd38d47c,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W036,count_only,0.0,23,0,0.045454545454545456,-0.045454545454545456,False,12,False
bf873396ed958402,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W001,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,10,False
4d8dc2ea8c102fb8,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W002,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,11,False
e27edeeb62e1436c,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W006,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
6787669990caab70,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W008,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,11,False
77b417099208b338,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W010,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
1b768d94b7e12113,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W011,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
3ad402df64a0a96d,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W012,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,11,False
1fc40a12c31384b6,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W013,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
4e5ccdb484e7a3e8,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W014,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
ef6aed7c0e434e1f,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W015,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
8f824b27f655df1a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W017,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,10,False
c2a00471a2bfd23a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W018,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,10,False
cd71311dec667852,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W021,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,4,False
3e49e2f4d3cfd637,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W027,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,10,False
5d978e819e3deb53,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W028,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,8,False
f9cabcf7e798da81,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W029,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,10,False
fa501f1f267f767a,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W030,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,11,False
5da2adcd7638310f,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W031,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,1,False
9b8a1ae0754380a9,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W032,split_fixed,6.0,23,1,0.0,1.0,True,0,False
5b4d888cc3324e13,wc2JMjhGNzB-56,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,P1,W033,split_fixed,6.0,23,0,0.045454545454545456,-0.045454545454545456,False,11,False
