worker_id,image_id,tier,language,batch,source_groups,code,number,scene,difficulty,doorway,image_path,selection_state,baseline_credit,optional_kind,order
30,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,en,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,1,,27
30,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,en,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,1,,28
30,S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54,required,en,G047,G047,S9hNv5qa7GM-10,10,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_674b3b6705604a4c8b89182edee11e54.png,已明确采用,1,,29
30,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,en,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,1,,30
30,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,optional,en,G111,G111,jtcxE69GiFV-12,12,卧室,未预判,确认,data/mp3d_layout/valid/img/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.png,补充候选；尚未逐图采用,0,门洞补充,1
30,B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,optional,en,B6ByNegPMKs-42,,B6ByNegPMKs-42,42,通行与连接,未预判,确认,data/mp3d_layout/test/img/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.png,补充候选；尚未逐图采用,0,门洞补充,2
30,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,optional,en,G088,G088,b8cTxDM8gDG-18,18,卧室,未预判,确认,data/mp3d_layout/test/img/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.png,补充候选；尚未逐图采用,0,门洞补充,3
30,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,optional,en,G178,G178,uNb9QFRL6hY-72,72,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,已明确采用,0,同房补充,4
30,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,optional,en,G178,G178,uNb9QFRL6hY-78,78,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,已明确采用,0,同房补充,5
30,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,optional,en,G178,G178,uNb9QFRL6hY-79,79,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,已明确采用,0,同房补充,6
30,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,optional,en,G178,G178,uNb9QFRL6hY-87,87,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,已明确采用,0,同房补充,7
30,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,optional,en,G090,G090,e9zR4mvMWw7-15,15,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,已明确采用,0,同房补充,8
30,e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,optional,en,G090,G090,e9zR4mvMWw7-26,26,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,已明确采用,0,同房补充,9
30,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,optional,en,G149,G149,q9vSo1VnCiC-04,4,卫浴,未预判,确认,data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,补充候选；尚未逐图采用,0,门洞补充,10
30,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,optional,en,G013,G013,7y3sRwLe3Va-06,6,通行与连接,未预判,确认,data/mp3d_layout/test/img/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.png,补充候选；尚未逐图采用,0,门洞补充,11
30,S9hNv5qa7GM_5a89e430e6fb471189468fb44bbea75c,optional,en,G045,G045,S9hNv5qa7GM-08,8,主空间待定,未预判,确认,data/mp3d_layout/valid/img/S9hNv5qa7GM_5a89e430e6fb471189468fb44bbea75c.png,补充候选；尚未逐图采用,0,门洞补充,12
30,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,optional,en,G107,G107,jh4fc5c5qoQ-09,9,卧室,未预判,确认,data/mp3d_layout/valid/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,补充候选；尚未逐图采用,0,门洞补充,13
30,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,optional,en,G205,G205,wc2JMjhGNzB-22,22,卧室,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,已明确采用,0,同房补充,14
30,wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,optional,en,G205,G205,wc2JMjhGNzB-29,29,卧室,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,已明确采用,0,同房补充,15
30,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,optional,en,G205,G205,wc2JMjhGNzB-61,61,卧室,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,已明确采用,0,同房补充,16
30,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,optional,en,7y3sRwLe3Va-10,,7y3sRwLe3Va-10,10,主空间待定,未预判,确认,data/mp3d_layout/test/img/7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.png,补充候选；尚未逐图采用,0,门洞补充,17
30,B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,optional,en,G038,G038,B6ByNegPMKs-43,43,主空间待定,未预判,确认,data/mp3d_layout/test/img/B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386.png,补充候选；尚未逐图采用,0,门洞补充,18
30,b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,optional,en,G082,G082,b8cTxDM8gDG-08,8,通行与连接,未预判,确认,data/mp3d_layout/test/img/b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73.png,补充候选；尚未逐图采用,0,门洞补充,19
30,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,optional,en,G015,G015,7y3sRwLe3Va-11,11,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,已明确采用,0,同房补充,20
31,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,required,en,G207,G207,wc2JMjhGNzB-04,4,主空间待定,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.png,已明确采用,1,,1
31,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,required,en,G172,G172,uNb9QFRL6hY-12,12,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.png,已明确采用,1,,2
31,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,required,en,G202,G202,wc2JMjhGNzB-02,2,卫浴,中等,否,data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,已明确采用,1,,3
31,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,required,en,G202,G202,wc2JMjhGNzB-26,26,卫浴,困难,否,data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,已明确采用,1,,4
31,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,required,en,G141,G141,pa4otMbVnkk-17,17,起居与休闲,中等,否,data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,已明确采用,1,,5
31,pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,required,en,G141,G141,pa4otMbVnkk-23,23,起居与休闲,中等,否,data/mp3d_layout/valid/img/pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc.png,已明确采用,1,,6
31,pa4otMbVnkk_b8245307c038459a9df432be2341ec27,required,en,G141,G141,pa4otMbVnkk-37,37,起居与休闲,中等,否,data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,已明确采用,1,,7
31,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,required,en,G109,G109,jtcxE69GiFV-05,5,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,已明确采用,1,,8
31,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,required,en,G109,G109,jtcxE69GiFV-17,17,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,已明确采用,1,,9
31,jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3,required,en,G109,G109,jtcxE69GiFV-33,33,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,已明确采用,1,,10
31,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,required,en,G197,G197,uNb9QFRL6hY-75,75,卫浴,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,已明确采用,1,,11
31,7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,required,en,G015,G015,7y3sRwLe3Va-09,9,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.png,已明确采用,1,,12
31,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,required,en,G015,G015,7y3sRwLe3Va-16,16,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,已明确采用,1,,13
31,2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e,required,en,G002,G002,2t7WUuJeko7-05,5,厨房与用餐,中等,否,data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,已明确采用,1,,14
31,2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,required,en,G002,G002,2t7WUuJeko7-10,10,厨房与用餐,中等,否,data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,已明确采用,1,,15
31,e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,required,en,G090,G090,e9zR4mvMWw7-07,7,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,已明确采用,1,,16
31,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,required,en,G090,G090,e9zR4mvMWw7-08,8,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,已明确采用,1,,17
31,e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94,required,en,G090,G090,e9zR4mvMWw7-11,11,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_1f8ee74dbb254dff85771776279eae94.png,已明确采用,1,,18
31,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,en,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,1,,19
31,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,en,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,1,,20
31,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,required,en,G179,G179,uNb9QFRL6hY-19,19,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562.png,已明确采用,1,,21
31,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,required,en,G179,G179,uNb9QFRL6hY-29,29,卧室,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,已明确采用,1,,22
31,Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,required,en,G078,G078,Z6MFQCViBuw-05,5,厨房与用餐,简单,否,data/mp3d_layout/test/img/Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719.png,已明确采用,1,,23
31,Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,required,en,G078,G078,Z6MFQCViBuw-09,9,厨房与用餐,简单,否,data/mp3d_layout/test/img/Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06.png,已明确采用,1,,24
31,S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,required,en,G047,G047,S9hNv5qa7GM-06,6,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636.png,已明确采用,1,,25
31,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,en,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,1,,26
31,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,required,en,G178,G178,uNb9QFRL6hY-14,14,工作与学习,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,已明确采用,1,,27
31,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,required,en,G178,G178,uNb9QFRL6hY-48,48,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,已明确采用,1,,28
31,yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2,required,en,G237,G237,yqstnuAEVhm-05,5,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_2b3fb4746d414cc6a31729b222ed79b2.png,已明确采用,1,,29
31,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,required,en,G237,G237,yqstnuAEVhm-10,10,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526.png,已明确采用,1,,30
31,e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200,optional,en,G090,G090,e9zR4mvMWw7-15,15,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_2e52341d21b940b5b38a9e26c4cf4200.png,已明确采用,0,同房补充,1
31,e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,optional,en,G090,G090,e9zR4mvMWw7-26,26,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,已明确采用,0,同房补充,2
31,e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,optional,en,G090,G090,e9zR4mvMWw7-28,28,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,已明确采用,0,同房补充,3
31,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,optional,en,G015,G015,7y3sRwLe3Va-11,11,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,已明确采用,0,同房补充,4
31,7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,optional,en,7y3sRwLe3Va-10,,7y3sRwLe3Va-10,10,主空间待定,未预判,确认,data/mp3d_layout/test/img/7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e.png,补充候选；尚未逐图采用,0,门洞补充,5
31,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,optional,en,G178,G178,uNb9QFRL6hY-72,72,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,已明确采用,0,同房补充,6
31,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,optional,en,G178,G178,uNb9QFRL6hY-78,78,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,已明确采用,0,同房补充,7
31,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,optional,en,G178,G178,uNb9QFRL6hY-79,79,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,已明确采用,0,同房补充,8
31,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,optional,en,G178,G178,uNb9QFRL6hY-87,87,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,已明确采用,0,同房补充,9
31,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,optional,en,G013,G013,7y3sRwLe3Va-06,6,通行与连接,未预判,确认,data/mp3d_layout/test/img/7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9.png,补充候选；尚未逐图采用,0,门洞补充,10
31,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,optional,en,G189,G189,uNb9QFRL6hY-83,83,通行与连接,未预判,确认,data/mp3d_layout/test/img/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.png,补充候选；尚未逐图采用,0,门洞补充,11
31,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,optional,en,G149,G149,q9vSo1VnCiC-04,4,卫浴,未预判,确认,data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,补充候选；尚未逐图采用,0,门洞补充,12
31,jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,optional,en,G111,G111,jtcxE69GiFV-12,12,卧室,未预判,确认,data/mp3d_layout/valid/img/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.png,补充候选；尚未逐图采用,0,门洞补充,13
31,wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,optional,en,G205,G205,wc2JMjhGNzB-22,22,卧室,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,已明确采用,0,同房补充,14
31,wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c,optional,en,G205,G205,wc2JMjhGNzB-61,61,卧室,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_e6693f97b36545f7a76e03c3fe32ba8c.png,已明确采用,0,同房补充,15
31,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,optional,en,G088,G088,b8cTxDM8gDG-18,18,卧室,未预判,确认,data/mp3d_layout/test/img/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.png,补充候选；尚未逐图采用,0,门洞补充,16
31,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,optional,en,G107,G107,jh4fc5c5qoQ-09,9,卧室,未预判,确认,data/mp3d_layout/valid/img/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.png,补充候选；尚未逐图采用,0,门洞补充,17
31,B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,optional,en,G038,G038,B6ByNegPMKs-43,43,主空间待定,未预判,确认,data/mp3d_layout/test/img/B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386.png,补充候选；尚未逐图采用,0,门洞补充,18
31,2t7WUuJeko7_53937db036374126830e0f1203b04ead,optional,en,G004,G004,2t7WUuJeko7-07,7,卫浴,未预判,确认,data/mp3d_layout/valid/img/2t7WUuJeko7_53937db036374126830e0f1203b04ead.png,补充候选；尚未逐图采用,0,门洞补充,19
31,B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,optional,en,B6ByNegPMKs-42,,B6ByNegPMKs-42,42,通行与连接,未预判,确认,data/mp3d_layout/test/img/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.png,补充候选；尚未逐图采用,0,门洞补充,20
32,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,required,en,G057,G057,VFuaQ6m2Qom-10,10,卫浴,困难,否,data/mp3d_layout/valid/img/VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8.png,已明确采用,1,,1
32,yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526,required,en,G237,G237,yqstnuAEVhm-10,10,厨房与用餐,简单,否,data/mp3d_layout/test/img/yqstnuAEVhm_4ab11dce32f346b2becac29e0ac6e526.png,已明确采用,1,,2
32,S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636,required,en,G047,G047,S9hNv5qa7GM-06,6,卧室,简单,否,data/mp3d_layout/valid/img/S9hNv5qa7GM_3c496aedd9d645a5b8d7a7b1b53f0636.png,已明确采用,1,,3
32,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,required,en,G141,G141,pa4otMbVnkk-17,17,起居与休闲,中等,否,data/mp3d_layout/valid/img/pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a.png,已明确采用,1,,4
32,pa4otMbVnkk_b8245307c038459a9df432be2341ec27,required,en,G141,G141,pa4otMbVnkk-37,37,起居与休闲,中等,否,data/mp3d_layout/valid/img/pa4otMbVnkk_b8245307c038459a9df432be2341ec27.png,已明确采用,1,,5
32,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,required,en,G172,G172,uNb9QFRL6hY-12,12,起居与休闲,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f.png,已明确采用,1,,6
32,B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb,required,en,G027,G027,B6ByNegPMKs-45,45,通行与连接,简单,否,data/mp3d_layout/test/img/B6ByNegPMKs_dbc3c79b1ce74d209239b1572bd249bb.png,已明确采用,1,,7
32,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,required,en,G184,G184,uNb9QFRL6hY-26,26,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,已明确采用,1,,8
32,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,required,en,G184,G184,uNb9QFRL6hY-88,88,卫浴,困难,否,data/mp3d_layout/test/img/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,已明确采用,1,,9
32,rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,required,en,G165,G165,rPc6DW4iMge-02,2,卧室,简单,否,data/mp3d_layout/test/img/rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe.png,已明确采用,1,,10
32,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,required,en,G165,G165,rPc6DW4iMge-14,14,卧室,简单,否,data/mp3d_layout/test/img/rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.png,已明确采用,1,,11
32,7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,required,en,G015,G015,7y3sRwLe3Va-09,9,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.png,已明确采用,1,,12
32,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,required,en,G015,G015,7y3sRwLe3Va-16,16,起居与休闲,中等,否,data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,已明确采用,1,,13
32,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,required,en,G207,G207,wc2JMjhGNzB-04,4,主空间待定,简单,否,data/mp3d_layout/test/img/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.png,已明确采用,1,,14
32,2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e,required,en,G002,G002,2t7WUuJeko7-05,5,厨房与用餐,中等,否,data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,已明确采用,1,,15
32,2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,required,en,G002,G002,2t7WUuJeko7-10,10,厨房与用餐,中等,否,data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,已明确采用,1,,16
32,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,required,en,G109,G109,jtcxE69GiFV-05,5,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.png,已明确采用,1,,17
32,jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,required,en,G109,G109,jtcxE69GiFV-17,17,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.png,已明确采用,1,,18
32,jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3,required,en,G109,G109,jtcxE69GiFV-33,33,卧室,中等,否,data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,已明确采用,1,,19
32,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,required,en,G202,G202,wc2JMjhGNzB-02,2,卫浴,中等,否,data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,已明确采用,1,,20
32,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,required,en,G202,G202,wc2JMjhGNzB-26,26,卫浴,困难,否,data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,已明确采用,1,,21
32,uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e,required,en,G197,G197,uNb9QFRL6hY-75,75,卫浴,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_dcb326d4bb9b4a5f8d7e565ec32bce8e.png,已明确采用,1,,22
32,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,required,en,G178,G178,uNb9QFRL6hY-07,7,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,已明确采用,1,,23
32,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,required,en,G178,G178,uNb9QFRL6hY-14,14,工作与学习,中等,否,data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,已明确采用,1,,24
32,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,required,en,G178,G178,uNb9QFRL6hY-48,48,工作与学习,简单,否,data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,已明确采用,1,,25
32,e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,required,en,G090,G090,e9zR4mvMWw7-07,7,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc.png,已明确采用,1,,26
32,e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5,required,en,G090,G090,e9zR4mvMWw7-08,8,卧室,简单,否,data/mp3d_layout/test/img/e9zR4mvMWw7_1cbe7276fcee411c8695f5f11ac45eb5.png,已明确采用,1,,27
