source_row,analysis_lane,image_id,worker_id,canonical_annotation_id,mapping_status
626,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,18,b7e5ac04265464d25c70,matched
627,current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,31,1ff1c3fea69357e03c76,matched
628,current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,34,f2e875725d4790e9d5ca,matched
629,current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,37,1a1c2c31064afdc74f07,matched
630,current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,1,be6e1ce12bbf6a8518ab,matched
631,current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,15,7ea7af8cde9303da75a6,matched
632,current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,2,64bf2865bf8cc00abbb3,matched
633,current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,35,c0e08c82870e77e231bc,matched
634,current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,12,c1c414a69e1ac434e740,matched
635,current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,29,287ed274e745ef4b494d,matched
636,current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,30,6bc3f17cddcae6548a83,matched
637,current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,27,8b7b26806cebb06ceb87,matched
638,current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,1,b593f337fea5cb8bf3f2,matched
639,current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,2,9e5409147dcedaf906b7,matched
640,current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,34,8f3735d531f44f7b44c8,matched
641,current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,12,16f88794bfabdd24c227,matched
642,current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,37,6bcb7c06bee48a668fc1,matched
643,current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,31,3c7cf68051a68eb3dec3,matched
644,current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,32,762f5998ab17c724546b,matched
645,current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,33,df9885e0f87a96997673,matched
646,current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,34,e96210fd3b70951b5670,matched
647,current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,37,747092fcb23c661874e0,matched
648,current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,1,406e2e41f02039706f05,matched
649,current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,12,205de09132b7c362ae2c,matched
650,current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,30,2e6fc6fdc1ca28539391,matched
651,current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,36,1241f308b7f478aaf10d,matched
652,current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,27,3996cdc86335a9c6d126,matched
653,current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,34,3e41c936412b1a992027,matched
654,current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,28,0a731b8cdc864c572e8b,matched
655,current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,29,41a7f33047a9e0342ac0,matched
656,current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,35,d1099761985f8bcdd357,matched
657,current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,13,f2c02631f6c62e58089e,matched
658,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,11,ff368b2d52c03c9c2c5d,matched
659,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,2,203bd6757c614dae7d28,matched
660,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,12,ebb6ff386a289d1366df,matched
661,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,1,62ca76d9e84ab7370421,matched
662,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,15,f59447dc61818803cfc6,matched
663,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,33,71f8e55558d74259a5eb,matched
664,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,34,2ec85790145647163c24,matched
665,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,35,bad9e0cac20a7347fbd5,matched
666,current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,6,f716e6d6a95b3228e48c,matched
667,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,10,383c4d3f2da8086009f3,matched
668,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,17,19607f73ad540646568e,matched
669,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,18,d0bcda333eddee24fe3c,matched
670,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,6,a59dbe372c746bd7a7ac,matched
671,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,8,846f35a4fc23776b55a2,matched
672,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,36,2c90d306c009cea79158,matched
673,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,1,2293abd04e66d525f147,matched
674,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,11,8efaa4e2bbb1955244ea,matched
675,current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,31,99107f36d276c5bca39b,matched
676,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,28,64a7b681289e1d9e5c28,matched
677,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,12,b1ce4141a47902a64e35,matched
678,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,13,8f784855d8bd4f3a9024,matched
679,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,6,ae7096d6a5b271deaac2,matched
680,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,8,f235b3c540b6882e63cb,matched
681,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,31,d704f69a1c7c5327e638,matched
682,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,33,ea7f2a3fdcd3a9d42d55,matched
683,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,35,1f84dbf5541abdd7a52b,matched
684,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,1,decd9e3adcbe39aed044,matched
685,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,30,e0a58597afa7f260d97e,matched
686,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,32,c6821c31452459c11f75,matched
687,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,34,9d17cd836d7fc38ad108,matched
688,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,36,35e84449b82da019aab5,matched
689,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,10,cc4b77a1e08c03d24b8b,matched
690,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,11,45c7e6b9c0f075b709c5,matched
691,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,15,ea7fabdfe31667749db1,matched
692,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,18,9468385d865a6955cb73,matched
693,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,17,097614c2e4d646b9059e,matched
694,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,2,014b4e58073b849f7ed9,matched
695,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,27,0a79e9b207c32db39202,matched
696,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,29,0ba3c33cb0e05abf58ae,matched
697,current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,37,303a694734e00bd95c83,matched
698,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,31,781137e8fd1870d81989,matched
699,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,32,63001f819a4a6b408ae2,matched
700,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,33,11f33474cc2384e6f703,matched
701,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,17,552c1b3f60b73454472d,matched
702,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,8,33bdbff1a089ed14dc7d,matched
703,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,27,b5e0d24f44539999b6ed,matched
704,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,30,2052df34f859227bd40f,matched
705,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,1,9c1492ecc8c50ab46ddd,matched
706,current_all_computable_c1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,28,c6c2970a6c0a7eb457e5,matched
707,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,27,78dc36e89fc34111fd75,matched
708,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,28,036f0b79fcb891d33e1d,matched
709,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,29,e4af7c47e67b1c37bb93,matched
710,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,33,48a03efd0568d764b14c,matched
711,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,34,23f6609f87c66a85d17b,matched
712,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,10,fb2bc3c1a1ab95404b2a,matched
713,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,11,3df38a56b200e7f043f5,matched
714,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,12,e1db3136aee3813a438a,matched
715,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,13,b52bc566db82d02db16e,matched
716,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,15,099f4ec32f8c8013e8b0,matched
717,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,17,be619ba0b00b38072876,matched
718,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,18,3f55c49d23e044184588,matched
719,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,ffd4f687673b44d2ffb4,matched
720,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,8,e22f9f25476a29b9265f,matched
721,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,30,ad2a6827eaaf625d72c4,matched
722,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,31,f2617cc49b4c3cd19938,matched
723,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,32,27d6bc8646fb2b446424,matched
724,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,35,9971c6aae0055fa67213,matched
725,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,36,f447db699b5c09a195ce,matched
726,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,c6a0dacbc82fcd8d74f2,matched
727,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,6,5de6ccb2c6c424e63a1f,matched
728,current_all_computable_c1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,37,4f044fa1f2070a2eeaa3,matched
729,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,11,5dcb1dff2ea327169b12,matched
730,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,15,477b34fa06ad9592dc53,matched
731,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,2,79927da8c000e31d9cda,matched
732,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,37,5dcbaaa4a3faeb7832f8,matched
733,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,34,032cd152706166629e82,matched
734,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,31,afe8345588c57013a3c8,matched
735,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,33,d2a55c1985a230982d0d,matched
736,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,36,6dc6395c56cb416a2fdc,matched
737,current_all_computable_c1,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,6,1662ab8242879aec65db,matched
738,current_all_computable_c1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,32,d8477b008e3d9ccfeff5,matched
739,current_all_computable_c1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,33,4037a331e55f681c4016,matched
740,current_all_computable_c1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,37,647bacb44bc33bb18de8,matched
741,current_all_computable_c1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,11,727b424d339f07b45b57,matched
742,current_all_computable_c1,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,15,82b8071cc5f780733f8e,matched
743,current_all_computable_c1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,1,629350384ea347717859,matched
744,current_all_computable_c1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,12,7af5a1710f0a4c2dcfa5,matched
745,current_all_computable_c1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,17,54f0c5b471c28e1b761e,matched
746,current_all_computable_c1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,31,f275128bcb79fb1efea6,matched
747,current_all_computable_c1,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,8,618c40c186d398910f88,matched
748,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,29,44e69119724a6d892e53,matched
749,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,33,2761fcae038de8e6bb36,matched
750,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,35,1f3577cc926f22ffd3fc,matched
751,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,13,30e344b50071694c55ec,matched
752,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,8,992f35b8a555f38eaf73,matched
753,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,28,cd292cd5a5ebe839dbe2,matched
754,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,17,e96cb5be61c7f8ac3c74,matched
755,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,18,23cb933de747d63d9058,matched
756,current_all_computable_c1,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,34,961dc0d114e60fe10b06,matched
757,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,29,7554850145efa35545ae,matched
758,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,30,4cec1169f91d22cfd064,matched
759,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,31,87633c987c28cc7b24da,matched
760,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,35,c8ea10e8b26d4fa2d90b,matched
761,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,36,ad5f99c1a3eb5c22dcef,matched
762,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,37,0b276bc0087988e64912,matched
763,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,10,433d0b582110ee0ef9b1,matched
764,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,12,a3645ccc20570a3b55ac,matched
765,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,13,751369268283b179790e,matched
766,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,15,bd7202f0572e6e29ad19,matched
767,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,17,903f5f0ce2b19ea931e6,matched
768,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,18,fc54690efab8e6885207,matched
769,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,2,80557e6a69dbd96f145d,matched
770,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,6,291ad6158da57e3cad43,matched
771,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,8,8004d58810493d894b90,matched
772,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,28,a8f02e5f6ff661b1a6ea,matched
773,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,33,94b9a12a91240fae6082,matched
774,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,1,fc42d8b4b92a825c7a00,matched
775,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,32,e41654f88d1993dc3e61,matched
776,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,27,cbd801dc08d6ed3f53b9,matched
777,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,34,d07650e36d67becee157,matched
778,current_all_computable_c1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,11,563395851b939361bf06,matched
779,current_all_computable_c1,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,34,5c4bc2c80ab7d3766846,matched
780,current_all_computable_c1,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,35,33ba025501b4349772a9,matched
781,current_all_computable_c1,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,10,8a628475d25ae29582ed,matched
782,current_all_computable_c1,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,13,03226fb095d5cf238261,matched
783,current_all_computable_c1,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,18,aef04a1a8afd159eb371,matched
784,current_all_computable_c1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,17,a7ba8b4e746e9e775405,matched
785,current_all_computable_c1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,18,e6aa42eeae4da18d3ef5,matched
786,current_all_computable_c1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,6,bc93975b4d8c2bd917fb,matched
787,current_all_computable_c1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,34,3e9187a077a7f151e049,matched
788,current_all_computable_c1,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,10,e679e2f416b6d65b3705,matched
789,current_all_computable_c1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,17,7a9990749414fd2cd8fd,matched
790,current_all_computable_c1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,6,71c862e10ba7cf021bfe,matched
791,current_all_computable_c1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,31,902ba03958c4a4d5fa1e,matched
792,current_all_computable_c1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,8,b051173d56dd7d06ce80,matched
793,current_all_computable_c1,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,32,12e8d3812f817bd198b4,matched
794,current_all_computable_c1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,35,66b4c1885b9b5048500e,matched
795,current_all_computable_c1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,13,ed26709256377966efda,matched
796,current_all_computable_c1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,11,edd14839698213ae4d82,matched
797,current_all_computable_c1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,34,cfe1fe54f5de49278b0a,matched
798,current_all_computable_c1,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,18,10e91df094c576440242,matched
799,current_all_computable_c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,27,847f6b6c6267289d6e24,matched
800,current_all_computable_c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,30,d283088a055f5226a34d,matched
801,current_all_computable_c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,36,76b3ab610fcfd2be4a60,matched
802,current_all_computable_c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,28,706f50d9b8f488d74667,matched
803,current_all_computable_c1,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,15,639e0ae720de944c4ad5,matched
804,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,1,4dfaf6dedad2424beadf,matched
805,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,12,2e74f8f5d535803c2fb2,matched
806,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,2,55cde5ca98b3a274f9ca,matched
807,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,34,6de2c46ce6d59af34337,matched
808,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,37,54158b496be934232a98,matched
809,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,31,f590389238802d1469cc,matched
810,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,33,031e48e6149c36f92e2b,matched
811,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,36,c1e860976080a5cf5ee1,matched
812,current_all_computable_c1,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,11,540bb1f2348937711758,matched
813,current_all_computable_c1,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,29,e2e73bba558362ef7df7,matched
814,current_all_computable_c1,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,36,a1f8bda6422774a397a9,matched
815,current_all_computable_c1,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,11,4cf2eede79562a2d7541,matched
816,current_all_computable_c1,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,28,7f189afde4de2b5b50ec,matched
817,current_all_computable_c1,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,15,38d59659d0a299c09ed6,matched
