worker_id,public_worker_code,task_id,base_task_id,inner_id,task_url,dataset_group,assignment_batch,expected_completion_order,source_manifest,internal_only
17,W017,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,250,http://175.178.71.217:8000/projects/45/data?task=3431,Calibration_core,core_scene_aware_k5,21,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,242,http://175.178.71.217:8000/projects/45/data?task=3423,Calibration_core,core_scene_aware_k5,22,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,294,http://175.178.71.217:8000/projects/45/data?task=3475,Calibration_core,core_scene_aware_k5,23,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,387,http://175.178.71.217:8000/projects/45/data?task=3568,Calibration_core,core_scene_aware_k5,24,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,527,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,69,http://175.178.71.217:8000/projects/45/data?task=3250,Calibration_core,core_scene_aware_k5,25,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,435,http://175.178.71.217:8000/projects/45/data?task=3616,Calibration_core,core_scene_aware_k5,26,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,620,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,162,http://175.178.71.217:8000/projects/45/data?task=3343,Calibration_core,core_scene_aware_k5,27,assignment_manifest_C1_manual_draft_v3_1.csv,true
17,W017,705,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,247,http://175.178.71.217:8000/projects/45/data?task=3428,Calibration_core,core_scene_aware_k5,28,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,103,http://175.178.71.217:8000/projects/45/data?task=3284,Calibration_anchor,anchor_all,1,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,221,http://175.178.71.217:8000/projects/45/data?task=3402,Calibration_semi,semi_rr_k4,1,assignment_manifest_C1_semi_draft_v3_1.csv,true
18,W018,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,163,http://175.178.71.217:8000/projects/45/data?task=3344,Calibration_anchor,anchor_all,2,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,701,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,243,http://175.178.71.217:8000/projects/45/data?task=3424,Calibration_semi,semi_rr_k4,2,assignment_manifest_C1_semi_draft_v3_1.csv,true
18,W018,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,225,http://175.178.71.217:8000/projects/45/data?task=3406,Calibration_anchor,anchor_all,3,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,255,http://175.178.71.217:8000/projects/45/data?task=3436,Calibration_semi,semi_rr_k4,3,assignment_manifest_C1_semi_draft_v3_1.csv,true
18,W018,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,16,http://175.178.71.217:8000/projects/45/data?task=3197,Calibration_anchor,anchor_all,4,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,70,http://175.178.71.217:8000/projects/45/data?task=3251,Calibration_semi,semi_rr_k4,4,assignment_manifest_C1_semi_draft_v3_1.csv,true
18,W018,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,89,http://175.178.71.217:8000/projects/45/data?task=3270,Calibration_anchor,anchor_all,5,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,60,http://175.178.71.217:8000/projects/45/data?task=3241,Calibration_anchor,anchor_all,6,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,168,http://175.178.71.217:8000/projects/45/data?task=3349,Calibration_anchor,anchor_all,7,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,24,http://175.178.71.217:8000/projects/45/data?task=3205,Calibration_anchor,anchor_all,8,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,122,http://175.178.71.217:8000/projects/45/data?task=3303,Calibration_anchor,anchor_all,9,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,105,http://175.178.71.217:8000/projects/45/data?task=3286,Calibration_anchor,anchor_all,10,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,99,http://175.178.71.217:8000/projects/45/data?task=3280,Calibration_anchor,anchor_all,11,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,100,http://175.178.71.217:8000/projects/45/data?task=3281,Calibration_anchor,anchor_all,12,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,367,http://175.178.71.217:8000/projects/45/data?task=3548,Calibration_core,core_scene_aware_k5,13,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,672,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,214,http://175.178.71.217:8000/projects/45/data?task=3395,Calibration_core,core_scene_aware_k5,14,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,369,http://175.178.71.217:8000/projects/45/data?task=3550,Calibration_core,core_scene_aware_k5,15,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,504,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,46,http://175.178.71.217:8000/projects/45/data?task=3227,Calibration_core,core_scene_aware_k5,16,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,595,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,137,http://175.178.71.217:8000/projects/45/data?task=3318,Calibration_core,core_scene_aware_k5,17,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,594,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,136,http://175.178.71.217:8000/projects/45/data?task=3317,Calibration_core,core_scene_aware_k5,18,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,699,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,241,http://175.178.71.217:8000/projects/45/data?task=3422,Calibration_core,core_scene_aware_k5,19,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,511,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,53,http://175.178.71.217:8000/projects/45/data?task=3234,Calibration_core,core_scene_aware_k5,20,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,440,http://175.178.71.217:8000/projects/45/data?task=3621,Calibration_core,core_scene_aware_k5,21,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,700,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,242,http://175.178.71.217:8000/projects/45/data?task=3423,Calibration_core,core_scene_aware_k5,22,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,465,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,7,http://175.178.71.217:8000/projects/45/data?task=3188,Calibration_core,core_scene_aware_k5,23,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,387,http://175.178.71.217:8000/projects/45/data?task=3568,Calibration_core,core_scene_aware_k5,24,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,220,http://175.178.71.217:8000/projects/45/data?task=3401,Calibration_core,core_scene_aware_k5,25,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,344,http://175.178.71.217:8000/projects/45/data?task=3525,Calibration_core,core_scene_aware_k5,26,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,308,http://175.178.71.217:8000/projects/45/data?task=3489,Calibration_core,core_scene_aware_k5,27,assignment_manifest_C1_manual_draft_v3_1.csv,true
18,W018,604,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,146,http://175.178.71.217:8000/projects/45/data?task=3327,Calibration_core,core_scene_aware_k5,28,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,103,http://175.178.71.217:8000/projects/45/data?task=3284,Calibration_anchor,anchor_all,1,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,250,http://175.178.71.217:8000/projects/45/data?task=3431,Calibration_semi,semi_rr_k4,1,assignment_manifest_C1_semi_draft_v3_1.csv,true
27,W027,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,163,http://175.178.71.217:8000/projects/45/data?task=3344,Calibration_anchor,anchor_all,2,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,41,http://175.178.71.217:8000/projects/45/data?task=3222,Calibration_semi,semi_rr_k4,2,assignment_manifest_C1_semi_draft_v3_1.csv,true
27,W027,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,220,http://175.178.71.217:8000/projects/45/data?task=3401,Calibration_semi,semi_rr_k4,3,assignment_manifest_C1_semi_draft_v3_1.csv,true
27,W027,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,225,http://175.178.71.217:8000/projects/45/data?task=3406,Calibration_anchor,anchor_all,3,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,16,http://175.178.71.217:8000/projects/45/data?task=3197,Calibration_anchor,anchor_all,4,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,198,http://175.178.71.217:8000/projects/45/data?task=3379,Calibration_semi,semi_rr_k4,4,assignment_manifest_C1_semi_draft_v3_1.csv,true
27,W027,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,289,http://175.178.71.217:8000/projects/45/data?task=3470,Calibration_semi,semi_rr_k4,5,assignment_manifest_C1_semi_draft_v3_1.csv,true
27,W027,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,89,http://175.178.71.217:8000/projects/45/data?task=3270,Calibration_anchor,anchor_all,5,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,60,http://175.178.71.217:8000/projects/45/data?task=3241,Calibration_anchor,anchor_all,6,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,168,http://175.178.71.217:8000/projects/45/data?task=3349,Calibration_anchor,anchor_all,7,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,24,http://175.178.71.217:8000/projects/45/data?task=3205,Calibration_anchor,anchor_all,8,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,122,http://175.178.71.217:8000/projects/45/data?task=3303,Calibration_anchor,anchor_all,9,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,105,http://175.178.71.217:8000/projects/45/data?task=3286,Calibration_anchor,anchor_all,10,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,99,http://175.178.71.217:8000/projects/45/data?task=3280,Calibration_anchor,anchor_all,11,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,100,http://175.178.71.217:8000/projects/45/data?task=3281,Calibration_anchor,anchor_all,12,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,169,http://175.178.71.217:8000/projects/45/data?task=3350,Calibration_core,core_scene_aware_k5,13,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,144,http://175.178.71.217:8000/projects/45/data?task=3325,Calibration_core,core_scene_aware_k5,14,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,29,http://175.178.71.217:8000/projects/45/data?task=3210,Calibration_core,core_scene_aware_k5,15,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,383,http://175.178.71.217:8000/projects/45/data?task=3564,Calibration_core,core_scene_aware_k5,16,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,338,http://175.178.71.217:8000/projects/45/data?task=3519,Calibration_core,core_scene_aware_k5,17,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,679,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,221,http://175.178.71.217:8000/projects/45/data?task=3402,Calibration_core,core_scene_aware_k5,18,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,587,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,129,http://175.178.71.217:8000/projects/45/data?task=3310,Calibration_core,core_scene_aware_k5,19,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,451,http://175.178.71.217:8000/projects/45/data?task=3632,Calibration_core,core_scene_aware_k5,20,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,45,http://175.178.71.217:8000/projects/45/data?task=3226,Calibration_core,core_scene_aware_k5,21,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,475,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,17,http://175.178.71.217:8000/projects/45/data?task=3198,Calibration_core,core_scene_aware_k5,22,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,258,http://175.178.71.217:8000/projects/45/data?task=3439,Calibration_core,core_scene_aware_k5,23,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,293,http://175.178.71.217:8000/projects/45/data?task=3474,Calibration_core,core_scene_aware_k5,24,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,67,http://175.178.71.217:8000/projects/45/data?task=3248,Calibration_core,core_scene_aware_k5,25,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,21,http://175.178.71.217:8000/projects/45/data?task=3202,Calibration_core,core_scene_aware_k5,26,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,430,http://175.178.71.217:8000/projects/45/data?task=3611,Calibration_core,core_scene_aware_k5,27,assignment_manifest_C1_manual_draft_v3_1.csv,true
27,W027,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,77,http://175.178.71.217:8000/projects/45/data?task=3258,Calibration_core,core_scene_aware_k5,28,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,103,http://175.178.71.217:8000/projects/45/data?task=3284,Calibration_anchor,anchor_all,1,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,708,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,250,http://175.178.71.217:8000/projects/45/data?task=3431,Calibration_semi,semi_rr_k4,1,assignment_manifest_C1_semi_draft_v3_1.csv,true
28,W028,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,163,http://175.178.71.217:8000/projects/45/data?task=3344,Calibration_anchor,anchor_all,2,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,460,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,2,http://175.178.71.217:8000/projects/45/data?task=3183,Calibration_semi,semi_rr_k4,2,assignment_manifest_C1_semi_draft_v3_1.csv,true
28,W028,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,225,http://175.178.71.217:8000/projects/45/data?task=3406,Calibration_anchor,anchor_all,3,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,713,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,255,http://175.178.71.217:8000/projects/45/data?task=3436,Calibration_semi,semi_rr_k4,3,assignment_manifest_C1_semi_draft_v3_1.csv,true
28,W028,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,16,http://175.178.71.217:8000/projects/45/data?task=3197,Calibration_anchor,anchor_all,4,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,528,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,70,http://175.178.71.217:8000/projects/45/data?task=3251,Calibration_semi,semi_rr_k4,4,assignment_manifest_C1_semi_draft_v3_1.csv,true
28,W028,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,369,http://175.178.71.217:8000/projects/45/data?task=3550,Calibration_semi,semi_rr_k4,5,assignment_manifest_C1_semi_draft_v3_1.csv,true
28,W028,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,89,http://175.178.71.217:8000/projects/45/data?task=3270,Calibration_anchor,anchor_all,5,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,60,http://175.178.71.217:8000/projects/45/data?task=3241,Calibration_anchor,anchor_all,6,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,626,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,168,http://175.178.71.217:8000/projects/45/data?task=3349,Calibration_anchor,anchor_all,7,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,482,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,24,http://175.178.71.217:8000/projects/45/data?task=3205,Calibration_anchor,anchor_all,8,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,580,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,122,http://175.178.71.217:8000/projects/45/data?task=3303,Calibration_anchor,anchor_all,9,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,563,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,105,http://175.178.71.217:8000/projects/45/data?task=3286,Calibration_anchor,anchor_all,10,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,557,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,99,http://175.178.71.217:8000/projects/45/data?task=3280,Calibration_anchor,anchor_all,11,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,558,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,100,http://175.178.71.217:8000/projects/45/data?task=3281,Calibration_anchor,anchor_all,12,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,627,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,169,http://175.178.71.217:8000/projects/45/data?task=3350,Calibration_core,core_scene_aware_k5,13,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,357,http://175.178.71.217:8000/projects/45/data?task=3538,Calibration_core,core_scene_aware_k5,14,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,29,http://175.178.71.217:8000/projects/45/data?task=3210,Calibration_core,core_scene_aware_k5,15,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,499,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,41,http://175.178.71.217:8000/projects/45/data?task=3222,Calibration_core,core_scene_aware_k5,16,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,335,http://175.178.71.217:8000/projects/45/data?task=3516,Calibration_core,core_scene_aware_k5,17,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,698,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,240,http://175.178.71.217:8000/projects/45/data?task=3421,Calibration_core,core_scene_aware_k5,18,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,652,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,194,http://175.178.71.217:8000/projects/45/data?task=3375,Calibration_core,core_scene_aware_k5,19,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,451,http://175.178.71.217:8000/projects/45/data?task=3632,Calibration_core,core_scene_aware_k5,20,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,503,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,45,http://175.178.71.217:8000/projects/45/data?task=3226,Calibration_core,core_scene_aware_k5,21,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,542,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,84,http://175.178.71.217:8000/projects/45/data?task=3265,Calibration_core,core_scene_aware_k5,22,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,716,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,258,http://175.178.71.217:8000/projects/45/data?task=3439,Calibration_core,core_scene_aware_k5,23,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,289,http://175.178.71.217:8000/projects/45/data?task=3470,Calibration_core,core_scene_aware_k5,24,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,525,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,67,http://175.178.71.217:8000/projects/45/data?task=3248,Calibration_core,core_scene_aware_k5,25,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,479,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,21,http://175.178.71.217:8000/projects/45/data?task=3202,Calibration_core,core_scene_aware_k5,26,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,430,http://175.178.71.217:8000/projects/45/data?task=3611,Calibration_core,core_scene_aware_k5,27,assignment_manifest_C1_manual_draft_v3_1.csv,true
28,W028,535,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,77,http://175.178.71.217:8000/projects/45/data?task=3258,Calibration_core,core_scene_aware_k5,28,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,561,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,103,http://175.178.71.217:8000/projects/45/data?task=3284,Calibration_anchor,anchor_all,1,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,487,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,29,http://175.178.71.217:8000/projects/45/data?task=3210,Calibration_semi,semi_rr_k4,1,assignment_manifest_C1_semi_draft_v3_1.csv,true
29,W029,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,163,http://175.178.71.217:8000/projects/45/data?task=3344,Calibration_anchor,anchor_all,2,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,541,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,83,http://175.178.71.217:8000/projects/45/data?task=3264,Calibration_semi,semi_rr_k4,2,assignment_manifest_C1_semi_draft_v3_1.csv,true
29,W029,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,220,http://175.178.71.217:8000/projects/45/data?task=3401,Calibration_semi,semi_rr_k4,3,assignment_manifest_C1_semi_draft_v3_1.csv,true
29,W029,683,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,225,http://175.178.71.217:8000/projects/45/data?task=3406,Calibration_anchor,anchor_all,3,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,474,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,16,http://175.178.71.217:8000/projects/45/data?task=3197,Calibration_anchor,anchor_all,4,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,198,http://175.178.71.217:8000/projects/45/data?task=3379,Calibration_semi,semi_rr_k4,4,assignment_manifest_C1_semi_draft_v3_1.csv,true
29,W029,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,281,http://175.178.71.217:8000/projects/45/data?task=3462,Calibration_semi,semi_rr_k4,5,assignment_manifest_C1_semi_draft_v3_1.csv,true
29,W029,547,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,89,http://175.178.71.217:8000/projects/45/data?task=3270,Calibration_anchor,anchor_all,5,assignment_manifest_C1_manual_draft_v3_1.csv,true
29,W029,518,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,60,http://175.178.71.217:8000/projects/45/data?task=3241,Calibration_anchor,anchor_all,6,assignment_manifest_C1_manual_draft_v3_1.csv,true
