image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,historical_rows,historical_workers,historical_contexts,human_floor_mean,floor_count,human30_id,ai50_id,extended73_partitions,historical42_partitions
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.03758336481747748,,,,0.1785413055207311,0.20144271107590694,26,26,1,0.3068244180673628,11.0,,,1,1
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,1,False,0.0966280014192279,,,,0.12304327101793244,0.04331593005076351,26,26,1,0.1446517837521789,21.0,,,1,1
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.05924425483815887,0.05924425483815887,5,5,1,0.2319809399052527,2.0,,,0,0
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.014961581078745456,,,,0.1314084179406535,0.12570077330579488,5,5,1,0.11253612627621228,3.0,,,0,0
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.089978330578942,,,,0.14234477622271335,0.07106833291725068,10,10,2,0.08922429017332086,7.0,,,0,0
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.14825221681817669,0.14825221681817669,9,9,2,0.3715740577313336,5.0,,,0,0
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.05771153781340854,0.05771153781340854,26,26,1,0.13750161662618707,21.0,,,1,1
uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.00420421563044493,0.005941474020291326,0.00536865650242746,0.0037792314141947836,0.15982369680658348,0.16179628223153675,0,0,0,,,,,0,0
uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0,0.0008366279082012706,0.001385179627365729,0.0007873070302304441,0.109930591737192,0.109930591737192,0,0,0,,,,,0,0
uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0021439235030912274,0.0009030164291227161,0.0011982269274959378,0.0006745565266141895,0.09414137577932291,0.0929968132321567,0,0,0,,,,R50-036,0,0
uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_ddd25dd6cdec45f1a5222ed50c061b9b.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.021105529713630444,0.004753782186185163,0.003092637678038468,0.002360040591599666,0.24945252820571895,0.25467244714149406,0,0,0,,,,,0,0
uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.11460568901141266,0.11460568901141266,0,0,0,,,,,0,0
uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.015728135150170464,0.0017697878191333949,0.002305289951168965,0.0018683386350809572,0.04956491535971064,0.0345884075935704,0,0,0,,,,,0,0
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.03885921422568095,0.03885921422568095,5,5,1,0.07781387316231857,4.0,,,0,0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.5356844228468497,,,,0.5445260485539993,0.08066259005310061,5,5,1,0.5671756662424615,4.0,,,0,0
uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_fcba704f80a04361842c0fdcb776becc.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.025709216075211594,0.011249272612023353,0.01838721424836587,0.007573449063251525,0.17879700382393182,0.1894585120450153,0,0,0,,,,,0,0
uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269,uNb9QFRL6hY,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.jpg,public_GT_import,data/mp3d_layout/test/img/uNb9QFRL6hY_fd10460fd2bc4c52af84e36e89357269.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.050173064473625684,,,,0.05374233363401204,0.08342490843899197,0,0,0,,,,,0,0
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.16886957450298024,,,,0.24962536460278728,0.12884158322170758,5,5,1,0.47542317160148295,3.0,,,0,0
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.04955774390064871,0.04955774390064871,5,5,1,0.14450956972013898,3.0,,,0,0
wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.045079353068618544,0.045079353068618544,0,0,0,,,P30-011,,0,0
wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff.png,,unknown_not_inferred_from_building_or_class,"[""2""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.035550002874758846,0.035550002874758846,0,0,0,,,P30-022,,0,0
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.018812932810392757,0.004924837975121554,0.0020436431277108813,0.0030983285964328866,0.1841755688491059,0.17691564380131686,0,0,0,,,,,0,0
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,False,0.01499410297143311,0.005928050858006628,0.0035444305278682364,0.0034042657295265677,0.6676368040856364,0.6673164243024075,5,5,1,0.35438238873973776,3.0,,,0,0
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.05532083237418206,0.05532083237418206,26,26,1,0.09607424703551125,23.0,,,1,1
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,False,0.0007930740750305976,0.0008075784081109649,0.0008037383932502085,0.0005879070843621825,0.1774014301132345,0.17703482027046658,0,0,0,,,,R50-037,0,0
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.07540871217844325,0.07540871217844325,26,26,1,0.0899988783535726,24.0,,,1,0
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,False,0.020764121723275464,0.00543421792673604,0.0020440298016806135,0.003114069255980789,0.11732409881033945,0.10534578719332965,26,26,1,0.07714877001043866,24.0,,,1,0
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2.png,,unknown_not_inferred_from_building_or_class,"[""4""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.07481337797390664,0.07481337797390664,0,0,0,,,,,0,0
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.23366539213668724,0.23366539213668724,0,0,0,,,,R50-038,0,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,0,False,0.012950646347140937,0.007663692479074391,0.007266728122450994,0.005461611991358639,0.12023484512690985,0.11532237131775813,6,6,1,0.5344503136736382,3.0,,,0,0
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.png,,unknown_not_inferred_from_building_or_class,"[""2""]",region_class_only,1024,512,4,2,2,False,0.02523815968125931,0.0020271716931544725,0.003391994392570208,0.0019086642862224945,0.1446027087035835,0.12245509014108813,0,0,0,,,,R50-039,0,0
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.030753584576795,0.030753584576795,10,9,2,0.1577279678697842,7.0,,,0,0
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.png,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,4,2,2,False,0.07585349473441094,,,,0.6003454702239914,0.5907127846707032,0,0,0,,,,,0,0
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.png,,unknown_not_inferred_from_building_or_class,"[""2""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.1526817983628338,0.1526817983628338,0,0,0,,,,,0,0
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.png,,unknown_not_inferred_from_building_or_class,"[""4""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.0493962029577375,0.0493962029577375,0,0,0,,,,R50-040,0,0
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623.png,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,4,2,2,False,0.011024121745305981,0.003060811772293781,0.0011777889227002625,0.002438601379559091,0.09648530211070161,0.08689101098629215,0,0,0,,,,,0,0
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.03560116242543465,0.03560116242543465,26,26,1,0.05421790232250703,26.0,,,1,0
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.png,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512,4,2,2,True,0.0,,,,0.07219518795637658,0.07219518795637658,0,0,0,,,,R50-041,0,0
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.013872197820821386,0.00477195291895216,0.0014173235082280966,0.0029402546551676734,0.04800048155368808,0.06032180102909801,0,0,0,,,,,0,0
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.005639224766273543,,,,0.040302171513196594,0.043578934140224956,12,11,2,0.07379296428547771,6.0,,,0,0
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9.png,,unknown_not_inferred_from_building_or_class,"[""3""]",region_class_only,1024,512,4,2,2,True,0.0,,,,0.11280088518410913,0.11280088518410913,0,0,0,,,,,0,0
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.0,0.0004103714715475437,0.0007785296910691741,0.0002939265376160627,0.019769053510156342,0.019769053510156342,0,0,0,,,,,0,0
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.07133893207040232,0.07133893207040232,0,0,0,,,,,0,0
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,2,False,0.08412826391983852,,,,0.12111611547103684,0.1408718223672596,23,23,1,0.3234199966523482,13.0,,,1,1
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.06048066617570047,0.06048066617570047,9,9,2,0.14869818203933913,7.0,,,0,0
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512,3,2,2,True,0.0,0.0,0.0,0.0,0.17546802041443677,0.17546802041443677,26,26,1,0.08408036019159636,21.0,,,1,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,2,2,False,0.037245880219945904,0.009726922154242756,0.006402400289422627,0.0062517103381980466,0.5323386315119738,0.5235962058590944,26,26,1,0.19962171744784918,18.0,,,1,1
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,2,2,False,0.013080710509341786,0.003636471497682092,0.002506419578505281,0.002336327700311891,0.16145975255697653,0.1687538219380612,23,23,1,0.31357746947066645,12.0,,,1,1
wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05,wc2JMjhGNzB,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.jpg,public_GT_import,data/mp3d_layout/test/img/wc2JMjhGNzB_ebf624692bd6472ca94a297ffa1f4c05.png,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,4,2,2,False,0.010217613892908983,0.002226464661768679,0.0011435349783913695,0.0014688631737040936,0.06017288089897832,0.05227857508666467,0,0,0,,,,R50-042,0,0
