group,building,number,image_id,path,tier,review_role,review_decision,difficulty_review,rationale,group_issue,group_review_state,group_original_note,adopted_coarse_type,coarse_source,legacy_coarse_type,ai_coarse_type,spatial_conflicts,doorway,oos_evidence,main_visual_space,extent,information,manual_raw,manual_included,manual_active19,manual_other,semi,semi_active19,seen_active19,clean_new_active19,max_pooled_manual,max_active19_manual,manual_workers,semi_workers,clean_workers,group_semi_active19,raw_url,github_url,new_to_6_pooled,feasible_6_pooled,new_to_6_active19,feasible_6_active19,new_to_8_pooled,feasible_8_pooled,new_to_8_active19,feasible_8_active19,new_to_15_pooled,feasible_15_pooled,new_to_15_active19,feasible_15_active19,new_to_19_pooled,feasible_19_pooled,new_to_19_active19,feasible_19_active19
G109,jtcxE69GiFV,20,jtcxE69GiFV_87e96c5b923840bc8276d949ff157948,data/mp3d_layout/valid/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,05号有6份可用Manual、17号1份；适于补齐较大卧室/沙发连通范围。,用户评论记得05为Semi，当前记录却为6 Manual且0 Semi：保留矛盾，核对额外预览/初始呈现，不自行改写条件。,viewed_per_user_statement,"这个稍微难标一点,我记得jtcxE69GiFV · 05是semi的,当时可能被semi误导了,导致有些分歧",卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],米白大卧室床侧,床与同室沙发区围合，外套间经开口可见,近床遮挡及大镜面；范围仍主要同一卧室,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_87e96c5b923840bc8276d949ff157948.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G109,jtcxE69GiFV,33,jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3,data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,05号有6份可用Manual、17号1份；适于补齐较大卧室/沙发连通范围。,用户评论记得05为Semi，当前记录却为6 Manual且0 Semi：保留矛盾，核对额外预览/初始呈现，不自行改写条件。,viewed_per_user_statement,"这个稍微难标一点,我记得jtcxE69GiFV · 05是semi的,当时可能被semi误导了,导致有些分歧",卧室,早期争议复核导出.user_type,卧室,卧室,[],否,[],米白卧室床尾及沙发前,床与沙发所在连续围合,沙发及床柜遮低墙，外侧套间可见,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/jtcxE69GiFV_fb7f2438518243b180ae78cf1e2737e3.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G200,uNb9QFRL6hY,70,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,70号已有25人，只新增74即可补储藏/衣帽室类型；源图不必重复。,固定柜遮墙脚，不能仅因空间小就归简单。,explicit_confirmed,,储藏与家务辅助,早期争议复核导出.user_type,储藏与家务辅助,储藏与家务辅助,[],否,[],主套间另一衣帽室,抽屉层板、鞋格及门围合,固定柜列数可辨，对面柜室不合入,26,25,19,6,0,0,19,0,25,19,"[1, 2, 6, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 21, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",[],[],0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True
G200,uNb9QFRL6hY,74,uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28,data/mp3d_layout/test/img/uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,70号已有25人，只新增74即可补储藏/衣帽室类型；源图不必重复。,固定柜遮墙脚，不能仅因空间小就归简单。,explicit_confirmed,,储藏与家务辅助,早期争议复核导出.user_type,储藏与家务辅助,储藏与家务辅助,[],否,[],主套间另一衣帽室柜前,多组固定柜与鞋格围合,近柜，柜体贴墙信息与70一致,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_dba77340b24340be9c7242cba42f1e28.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G015,7y3sRwLe3Va,9,7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,data/mp3d_layout/test/img/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,已确认4图开放复合空间，补充单一功能房间以外的条件；19号已有6份Manual。,19号另有4份Semi，当前19人清洁容量16；开放复合粗类不自动等于表示OOS。,explicit_confirmed,,开放复合空间,后续41图亲审.current_classification.coarse_type,起居与休闲,开放复合空间,[],否,[],壁炉沙发起居区,起居围合及与厨房/楼梯开口的范围选择,靠沙发后、楼梯口，外侧走道信息较显著,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G015,7y3sRwLe3Va,11,7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,已确认4图开放复合空间，补充单一功能房间以外的条件；19号已有6份Manual。,19号另有4份Semi，当前19人清洁容量16；开放复合粗类不自动等于表示OOS。,explicit_confirmed,,开放复合空间,后续41图亲审.current_classification.coarse_type,起居与休闲,开放复合空间,[],否,[],壁炉沙发起居区,壁炉、后院门窗及客厅围合,沙发遮挡墙脚，厨房在宽开口之后,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G015,7y3sRwLe3Va,16,7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,稀疏历史补齐与类型覆盖,优先审查目标（未选定）,待审,未定,已确认4图开放复合空间，补充单一功能房间以外的条件；19号已有6份Manual。,19号另有4份Semi，当前19人清洁容量16；开放复合粗类不自动等于表示OOS。,explicit_confirmed,,开放复合空间,后续41图亲审.current_classification.coarse_type,起居与休闲,开放复合空间,[],否,[],壁炉沙发起居区,与11同一起居围合,厨房及侧房开口可见；整体仍客厅为主,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G015,7y3sRwLe3Va,19,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,data/mp3d_layout/test/img/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.png,稀疏历史补齐与类型覆盖,已有来源，优先复用,待审,未定,已确认4图开放复合空间，补充单一功能房间以外的条件；19号已有6份Manual。,19号另有4份Semi，当前19人清洁容量16；开放复合粗类不自动等于表示OOS。,explicit_confirmed,,开放复合空间,后续41图亲审.current_classification.coarse_type,起居与休闲,开放复合空间,[],否,[],壁炉沙发起居区靠厨房一端,起居主体，旁侧厨房完整度增加,跨客厅厨房的范围可比性比11更不确定,6,6,4,2,4,3,7,12,18,16,"[8, 14, 18, 31, 32, 34]","[6, 11, 33, 36]","[1, 2, 10, 12, 13, 15, 17, 28, 29, 30, 35, 37]",3,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f.png,0,True,2,True,2,True,4,True,9,True,11,True,13,False,15,False
G002,2t7WUuJeko7,2,2t7WUuJeko7_1a0d730696cc4057b0037a75c8ef6b59,data/mp3d_layout/valid/img/2t7WUuJeko7_1a0d730696cc4057b0037a75c8ef6b59.png,新建多视点来源,优先审查目标（未选定）,待审,未定,02/03/05与10/17存在用户明确指出的视点难度差异，适合比较同房不同信息条件。,全组没有无辅助历史，来源图和目标图都要计算费用；原状态空白表示已看而非明确完成所有确认。,viewed_per_user_statement,"02-03和02-05是同一房间吧
这个10,17 虽然房间一致,但是视角导致难标. 这张图是难得一个房间拍了5张图的,值得探索",厨房与用餐,早期争议复核导出.user_type,厨房与用餐,厨房与用餐,[],否,[],老式炉灶与白色橱柜厨房,厨房内小桌、固定橱柜与炉灶凸墙围合,炉灶遮住局部墙脚；通外餐室的窄门可见,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_1a0d730696cc4057b0037a75c8ef6b59.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_1a0d730696cc4057b0037a75c8ef6b59.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G002,2t7WUuJeko7,3,2t7WUuJeko7_218fdf5321f9482e85e828c56f2c0c94,data/mp3d_layout/valid/img/2t7WUuJeko7_218fdf5321f9482e85e828c56f2c0c94.png,新建多视点来源,优先审查目标（未选定）,待审,未定,02/03/05与10/17存在用户明确指出的视点难度差异，适合比较同房不同信息条件。,全组没有无辅助历史，来源图和目标图都要计算费用；原状态空白表示已看而非明确完成所有确认。,viewed_per_user_statement,"02-03和02-05是同一房间吧
这个10,17 虽然房间一致,但是视角导致难标. 这张图是难得一个房间拍了5张图的,值得探索",厨房与用餐,早期争议复核导出.user_type,厨房与用餐,厨房与用餐,[],否,[],白色玻璃吊柜厨房,与02相同厨房边界,近橱柜使墙脚被柜体遮挡，外餐室仅门后局部,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_218fdf5321f9482e85e828c56f2c0c94.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_218fdf5321f9482e85e828c56f2c0c94.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G002,2t7WUuJeko7,5,2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e,data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,新建多视点来源,优先审查目标（未选定）,待审,未定,02/03/05与10/17存在用户明确指出的视点难度差异，适合比较同房不同信息条件。,全组没有无辅助历史，来源图和目标图都要计算费用；原状态空白表示已看而非明确完成所有确认。,viewed_per_user_statement,"02-03和02-05是同一房间吧
这个10,17 虽然房间一致,但是视角导致难标. 这张图是难得一个房间拍了5张图的,值得探索",厨房与用餐,早期争议复核导出.user_type,厨房与用餐,厨房与用餐,[],否,[],炉灶旁厨房,与02相同厨房围合，餐室在独立开门之后,较靠近炉灶及外餐室门，门后信息更显著,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_383d84c26afa4fae9e68b89d445e091e.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G002,2t7WUuJeko7,10,2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,新建多视点来源,优先审查目标（未选定）,待审,未定,02/03/05与10/17存在用户明确指出的视点难度差异，适合比较同房不同信息条件。,全组没有无辅助历史，来源图和目标图都要计算费用；原状态空白表示已看而非明确完成所有确认。,viewed_per_user_statement,"02-03和02-05是同一房间吧
这个10,17 虽然房间一致,但是视角导致难标. 这张图是难得一个房间拍了5张图的,值得探索",厨房与用餐,早期争议复核导出.user_type,厨房与用餐,厨房与用餐,[],否,[],厨房靠后门小餐桌一端,同一厨房整体，含炉灶凸墙和橱柜,靠后门位置使远端厨房缩小；仍非独立餐室,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G002,2t7WUuJeko7,17,2t7WUuJeko7_edc7b2c25f054ce8992ae3fb66e80881,data/mp3d_layout/valid/img/2t7WUuJeko7_edc7b2c25f054ce8992ae3fb66e80881.png,新建多视点来源,优先审查目标（未选定）,待审,未定,02/03/05与10/17存在用户明确指出的视点难度差异，适合比较同房不同信息条件。,全组没有无辅助历史，来源图和目标图都要计算费用；原状态空白表示已看而非明确完成所有确认。,viewed_per_user_statement,"02-03和02-05是同一房间吧
这个10,17 虽然房间一致,但是视角导致难标. 这张图是难得一个房间拍了5张图的,值得探索",厨房与用餐,早期争议复核导出.user_type,厨房与用餐,厨房与用餐,[],否,[],老式炉灶所在厨房,与02同一厨房围合,较贴近炉灶，设备遮挡与外餐室开口比例改变,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_edc7b2c25f054ce8992ae3fb66e80881.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/valid/img/2t7WUuJeko7_edc7b2c25f054ce8992ae3fb66e80881.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,7,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房,三侧固定柜、外门与双开内门围合,固定柜遮墙脚、桌椅遮挡,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_104d12b732794414a42edd37ac554bff.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,14,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房门侧,固定柜与外门、桌椅周边,敞开双门外长廊增加范围信息,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,48,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房外门侧,三侧固定书柜及双开内门,桌椅遮挡，近外门,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,72,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房近内门,固定柜、桌椅与外门围合,内门开口增大，仍见书房主围合,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,78,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,新建多视点来源,优先审查目标（未选定）,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房侧柜旁,三侧固定柜、外门及内双门,桌椅与固定柜遮挡,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,79,uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1,data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房侧柜旁,三侧固定柜、外门及内双门,与78视点相近，仍需后续按图分析,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_e24473d2b8a24568b89c1c4c2a4a9bf1.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
G178,uNb9QFRL6hY,87,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,新建多视点来源,替代/特殊视点，另审,待审,未定,7图书房，现有记录无该房的Manual/Semi接触；07/14/48与柜旁视点可做信息变化研究。,书柜和桌椅遮墙脚，不能因预期相近就判简单；78/79接近，若只取有限视点应避免全部为近重复。,explicit_confirmed,,工作与学习,早期争议复核导出.user_type,工作与学习,工作与学习,[],否,[],木书柜书房外门旁,固定柜、桌椅与内双门围合,近外门，桌椅遮挡方向变,0,0,0,0,0,0,0,19,19,19,[],[],"[1, 2, 6, 8, 10, 12, 13, 15, 17, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0,https://raw.githubusercontent.com/Sparkling-Flames/3D_Manhattan_label/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,https://github.com/Sparkling-Flames/3D_Manhattan_label/blob/844a4694627e1eacc6bfb48911897335e48ecc17/data/mp3d_layout/test/img/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.png,6,True,6,True,8,True,8,True,15,True,15,True,19,True,19,True
