image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,reason
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W017,1,5,0.875,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W027;W031,W031,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W029;W032;W034;W035;W037,W032,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W034;W035;W036;W037,W008,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W032,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W031,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W018;W027;W028;W029;W030;W034,,0,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W032,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,local_T,training_local_recovery,W006;W013;W021,W013,1,4,1,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,local_B,training_local_recovery,W006;W011;W021,,0,4,1,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W029,1,4,0.777472527473,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W029,1,4,0.9,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,local_QTB,training_local_recovery,W008;W015;W028;W033,,0,4,0.75,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W029;W032;W034;W035;W037,W029,1,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W029;W034;W035;W036;W037,W029,1,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W017;W027;W028;W032,W027,1,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,,0,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010,1,4,,fewer_than_two_target_people
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,semi,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,4,,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,local_QTB,training_local_recovery,W008;W015;W028;W033,W015,1,5,0.75,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W037,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W037,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W018;W027;W028;W029;W030;W034,W034,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,local_QTB,training_local_recovery,W008;W015;W028;W033,,0,5,0.75,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W027;W031,W027,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W012,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W017;W027;W028;W032,W027,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,5,,fewer_than_two_target_people
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,通行与连接,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,5,,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,,0,5,1,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,local_QTB,training_local_recovery,W008;W015;W028;W033,,0,5,0.75,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W027;W031,W002,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W037,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W037,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W018;W027;W028;W029;W030;W034,W034,1,5,,fewer_than_two_target_people
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W037,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.777777777778,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,,0,5,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,,0,5,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,,0,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W032,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W031,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W034,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,卧室,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W037,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,W027,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,,0,5,,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W036,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W036,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,储藏与家务辅助,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W036,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W013,1,6,1,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,6,0.857142857143,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W013,1,6,0.777777777778,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W013,1,6,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W013,1,6,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,,0,6,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,6,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,W028,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,,0,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,local_T,training_local_recovery,W006;W013;W021,,0,6,1,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,,0,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W034,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,卧室,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W011,1,6,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_T,training_local_recovery,W006;W013;W021,W006,1,4,1,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006,1,4,0.857142857143,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,4,0.777777777778,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,,0,4,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,,0,4,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,,0,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W006,1,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W033,1,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W034,1,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W008;W010;W018;W028;W031;W036,,0,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W034,1,4,,fewer_than_two_target_people
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,卧室,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W017;W021;W036;W037,W006,1,4,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,local_T,training_local_recovery,W006;W013;W021,W006,1,7,1,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W034,1,7,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,7,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W017,1,7,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W034,1,7,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,无法判断,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,W034,1,7,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001,1,5,0.857142857143,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001,1,5,0.777777777778,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W001,1,5,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,local_quality_time_edit,training_local_recovery,W001;W010;W012;W013;W017;W030,W001,1,5,0.833333333333,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W010;W015;W018;W021;W027,,0,5,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W014,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W036,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001,1,5,,fewer_than_two_target_people
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,无法判断,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W013;W027;W028;W029;W030;W034,,0,5,,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W031,1,5,0.75,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W031,1,5,0.75,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W017,1,5,0.777777777778,fewer_than_two_target_people
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W017;W030,W017,1,5,0.833333333333,fewer_than_two_target_people
