image_id,building,condition,information,k_classes,axis,training_workers,target_members,n_members,n_others,training_contrast,target_contrast,aligned_target_contrast,direction_replicated,metric
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,4,0.337904570118,-0.756287131632,-0.756287131632,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,5,0.337904570118,-3.79849779798,-3.79849779798,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,17,0.337904570118,3.60583571825,3.60583571825,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.337904570118,0.195754201759,0.195754201759,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QT,4,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,17,0.337904570118,1.47491372226,1.47491372226,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W012;W030,3,2,-1.24943853653,-2.33823982142,2.33823982142,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.24943853653,-1.53102832501,1.53102832501,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,3,-1.24943853653,-1.58600499824,1.58600499824,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,2,-1.24943853653,-1.40529140085,1.40529140085,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,13,-1.24943853653,-2.23825709098,2.23825709098,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,13,-1.24943853653,-1.29766593269,1.29766593269,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QT,4,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,11,-1.24943853653,-1.74588331921,1.74588331921,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-0.199795179329,0.199795179329,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-1.51276162417,1.51276162417,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,2,-1.63279747336,-1.62987876418,1.62987876418,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,-0.876708772763,0.876708772763,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,3,-1.63279747336,-3.8691087752,3.8691087752,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,-1.63279747336,-8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QB,4,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.63279747336,2.17475534739,-2.17475534739,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,1.77986720755,1.77986720755,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,2.5257116286,2.5257116286,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,2,3.27582842479,1.62987876418,1.62987876418,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,1.19647091304,1.19647091304,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,2,3,3.27582842479,3.8691087752,3.8691087752,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,3.27582842479,8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QB,4,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.27582842479,5.48759212782,5.48759212782,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W031;W034;W037,3,2,1.75667271796,-2.043133618,-2.043133618,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W030,3,2,1.75667271796,-7.28772633526,-7.28772633526,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.75667271796,0.533151534582,0.533151534582,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W034,3,3,1.75667271796,-8.45552073413,-8.45552073413,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W031;W034,2,5,1.75667271796,9.45659191728,9.45659191728,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,15,1.75667271796,1.12216483553,1.12216483553,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.75667271796,0.606178403833,0.606178403833,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,15,1.75667271796,2.8920597806,2.8920597806,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W034;W037,2,3,1.75667271796,7.4019338486,7.4019338486,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.377679958856,-0.242822534144,-0.242822534144,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.377679958856,-0.462487453198,-0.462487453198,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.377679958856,-0.401960690691,-0.401960690691,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W030,2,2,0.377679958856,-8.6639406522,-8.6639406522,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,TB,4,benefit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.377679958856,3.95843391512,3.95843391512,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.819182300946,-0.0578697180212,-0.0578697180212,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.819182300946,0.539038583281,0.539038583281,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.819182300946,0.396072887005,0.396072887005,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W030,2,2,0.819182300946,8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,TB,4,edit,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,16,0.819182300946,2.6499536662,2.6499536662,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W012;W030,3,2,-0.8639405013,-2.33823982142,2.33823982142,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.8639405013,-1.38543450889,1.38543450889,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W012,3,2,-0.8639405013,-1.18353632712,1.18353632712,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W010;W017,2,2,-0.8639405013,1.11470656874,-1.11470656874,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,12,-0.8639405013,-1.29922009215,1.29922009215,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W018;W030,6,12,-0.8639405013,-1.53849445442,1.53849445442,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W030,7,10,-0.8639405013,-1.0625048764,1.0625048764,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTB,5,benefit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.0409366986493,-0.289767446396,-0.289767446396,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTB,5,benefit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.0409366986493,-0.819057414992,-0.819057414992,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTB,5,benefit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.0409366986493,-0.69347954885,-0.69347954885,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,QTB,5,benefit,W001;W010;W012;W013;W017;W030,W001;W030,2,2,0.0409366986493,-8.6639406522,-8.6639406522,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QTB,5,benefit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.0409366986493,2.17259915546,2.17259915546,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,QTB,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,0.342803336891,0.342803336891,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,QTB,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,1.20937129613,1.20937129613,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,QTB,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,0.787777895737,0.787777895737,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,QTB,5,edit,W001;W010;W012;W013;W017;W030,W001;W030,2,2,0.971002813201,8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,QTB,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,1.37416253368,1.37416253368,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W012;W030,3,2,0.475448692354,-7.28772633526,-7.28772633526,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.475448692354,0.568658486941,0.568658486941,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W012,2,4,0.475448692354,-0.756287131632,-0.756287131632,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W010;W017,2,5,0.475448692354,-3.71430062755,-3.71430062755,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,17,0.475448692354,-0.48227564029,-0.48227564029,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.475448692354,0.21498609433,0.21498609433,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QTB,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,17,0.475448692354,-0.551489857855,-0.551489857855,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W001;W012;W030,3,2,-0.902607701901,-2.33823982142,2.33823982142,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W010;W013;W017;W030,4,13,-0.902607701901,-1.13047366051,1.13047366051,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W001;W012,2,3,-0.902607701901,-1.58600499824,1.58600499824,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W010;W017,2,2,-0.902607701901,1.11470656874,-1.11470656874,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,13,-0.902607701901,-1.36534863161,1.36534863161,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W010;W013;W017;W030,4,14,-0.902607701901,-1.07076007685,1.07076007685,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,QTB,5,time,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,11,-0.902607701901,-1.04269400356,1.04269400356,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,0.342803336891,0.342803336891,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,1.20937129613,1.20937129613,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,0.787777895737,0.787777895737,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W017;W030,W001;W030,2,2,0.971002813201,8.6639406522,8.6639406522,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,quality_time_edit,5,edit,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.971002813201,1.37416253368,1.37416253368,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W012;W030,3,2,0.475448692354,-7.28772633526,-7.28772633526,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.475448692354,0.568658486941,0.568658486941,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W012,2,4,0.475448692354,-0.756287131632,-0.756287131632,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W010;W017,2,5,0.475448692354,-3.71430062755,-3.71430062755,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,17,0.475448692354,-0.48227564029,-0.48227564029,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,18,0.475448692354,0.21498609433,0.21498609433,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,quality_time_edit,5,quality,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,17,0.475448692354,-0.551489857855,-0.551489857855,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W001;W012;W030,3,2,-0.902607701901,-2.33823982142,2.33823982142,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W010;W013;W017;W030,4,13,-0.902607701901,-1.13047366051,1.13047366051,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W001;W012,2,3,-0.902607701901,-1.58600499824,1.58600499824,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W010;W017,2,2,-0.902607701901,1.11470656874,-1.11470656874,False,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,13,-0.902607701901,-1.36534863161,1.36534863161,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W010;W013;W017;W030,4,14,-0.902607701901,-1.07076007685,1.07076007685,True,historical axis unchanged; not substituted for current d_mask
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,quality_time_edit,5,time,W001;W010;W012;W013;W017;W030,W001;W010;W012;W013;W017;W030,6,11,-0.902607701901,-1.04269400356,1.04269400356,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W012;W017,3,2,-1.29667603201,-1.27690752288,1.27690752288,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,10,-1.29667603201,-1.24020337679,1.24020337679,True,historical axis unchanged; not substituted for current d_mask
