candidate,condition,training_workers,actual_workers,rule,images,buildings,mean_unified,mean_stable_multi
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W010;W017;W032;W033,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W010;W017;W032;W033,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W010;W017;W032;W033,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W014;W018,D10_distribution,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W014;W018,D20_distribution,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W014;W018,G10_geometry,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W014;W018,P_pattern,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W015,D10_distribution,4,4,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W015,D20_distribution,4,4,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W015,G10_geometry,4,4,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W015,P_pattern,4,4,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W027;W028;W036,D10_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W027;W028;W036,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W027;W028;W036,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W027;W028;W036,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W028;W036,D10_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W028;W036,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W028;W036,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W028;W036,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032,D10_distribution,2,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032,D20_distribution,2,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032,G10_geometry,2,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032,P_pattern,2,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,D10_distribution,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,D20_distribution,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,G10_geometry,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W032;W033,P_pattern,2,2,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,D10_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W015;W033,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W017;W033,D10_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W017;W033,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W017;W033,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W017;W033,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,D10_distribution,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,D20_distribution,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,G10_geometry,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W027;W028;W036,P_pattern,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W028;W032,D10_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W028;W032,D20_distribution,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W028;W032,G10_geometry,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W028;W032,P_pattern,1,1,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,D10_distribution,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,D20_distribution,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,G10_geometry,3,3,0,0
local_B,manual,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,P_pattern,3,3,0,0
local_B,manual,W006;W011;W021,W006;W011,D10_distribution,8,3,0,0
local_B,manual,W006;W011;W021,W006;W011,D20_distribution,8,3,0,0
local_B,manual,W006;W011;W021,W006;W011,G10_geometry,8,3,0,0
local_B,manual,W006;W011;W021,W006;W011,P_pattern,8,3,0,0
local_B,manual,W006;W011;W021,W006;W011;W021,D10_distribution,7,2,0,0
local_B,manual,W006;W011;W021,W006;W011;W021,D20_distribution,7,2,0,0
local_B,manual,W006;W011;W021,W006;W011;W021,G10_geometry,7,2,0,0
local_B,manual,W006;W011;W021,W006;W011;W021,P_pattern,7,2,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,D10_distribution,5,2,0.4,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,D20_distribution,5,2,0.4,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,G10_geometry,5,2,0.385,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,P_pattern,5,2,0.4,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,D10_distribution,2,2,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,D20_distribution,2,2,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,G10_geometry,2,2,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,P_pattern,2,2,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,D10_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,D20_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,G10_geometry,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W001;W031,P_pattern,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W012;W034;W037,D10_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W012;W034;W037,D20_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W012;W034;W037,G10_geometry,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W012;W034;W037,P_pattern,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,D10_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,D20_distribution,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,G10_geometry,1,1,0,0
local_B,semi,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,P_pattern,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,D10_distribution,3,3,0.333333333333,0.158333333333
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,D20_distribution,3,3,0.333333333333,0.158333333333
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,G10_geometry,3,3,0.333333333333,0.0166666666667
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,P_pattern,3,3,0.333333333333,0.158333333333
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,D10_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,D20_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,G10_geometry,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W017;W028,P_pattern,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W010;W015,D10_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W010;W015,D20_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W010;W015,G10_geometry,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W008;W010;W015,P_pattern,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W017;W018;W028,D10_distribution,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W017;W018;W028,D20_distribution,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W017;W018;W028,G10_geometry,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W017;W018;W028,P_pattern,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,D10_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,D20_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,G10_geometry,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W013;W032,P_pattern,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W014;W017;W018;W028,D10_distribution,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W014;W017;W018;W028,D20_distribution,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W014;W017;W018;W028,G10_geometry,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W014;W017;W018;W028,P_pattern,1,1,1,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,D10_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,D20_distribution,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,G10_geometry,1,1,0,0
local_B,semi,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,P_pattern,1,1,0,0
local_B,semi,W006;W011;W021,W006;W011,D10_distribution,1,1,0,0
local_B,semi,W006;W011;W021,W006;W011,D20_distribution,1,1,0,0
local_B,semi,W006;W011;W021,W006;W011,G10_geometry,1,1,0,0
local_B,semi,W006;W011;W021,W006;W011,P_pattern,1,1,0,0
local_B,semi,W006;W011;W021,W006;W011;W021,D10_distribution,2,2,0,0
local_B,semi,W006;W011;W021,W006;W011;W021,D20_distribution,2,2,0,0
local_B,semi,W006;W011;W021,W006;W011;W021,G10_geometry,2,2,0,0
local_B,semi,W006;W011;W021,W006;W011;W021,P_pattern,2,2,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,D10_distribution,9,5,0.111111111111,0.0444444444444
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,D20_distribution,9,5,0.111111111111,0.0444444444444
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,G10_geometry,9,5,0.111111111111,0.0444444444444
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,P_pattern,9,5,0.111111111111,0.0444444444444
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,D10_distribution,4,3,0.15625,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,D20_distribution,4,3,0.15625,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,G10_geometry,4,3,0.15625,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,P_pattern,4,3,0.15625,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W010,D10_distribution,3,3,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W010,D20_distribution,3,3,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W010,G10_geometry,3,3,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W010,P_pattern,3,3,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W029;W036,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W029;W036,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W029;W036,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W029;W036,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W030;W034,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W030;W034,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W030;W034,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W030;W034,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W036,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W036,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W036,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W012;W036,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W013;W014;W030;W031;W035,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W013;W014;W030;W031;W035,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W013;W014;W030;W031;W035,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W013;W014;W030;W031;W035,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028;W029;W031;W032;W035,D10_distribution,1,1,1,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028;W029;W031;W032;W035,D20_distribution,1,1,1,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028;W029;W031;W032;W035,G10_geometry,1,1,1,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W028;W029;W031;W032;W035,P_pattern,1,1,1,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W036,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W036,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W036,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W036,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W037,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W037,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W037,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W033;W034;W037,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W034;W037,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W034;W037,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W034;W037,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W034;W037,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W030,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W030,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W030,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W030,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W031,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W031,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W031,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W010;W031,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W012;W013,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W012;W013,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W012;W013,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W012;W013,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W031;W032,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W031;W032,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W031;W032,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W031;W032,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W036,D10_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W036,D20_distribution,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W036,G10_geometry,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W008;W036,P_pattern,1,1,0,0
local_Q,manual,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W010;W011;W033,D10_distribution,1,1,0,0
