case_id,image_id,displayed_variant,displayed_source_id,gt_source,gt_task_id,gt_annotation_id,current_gt_file,displayed_points,source_points,raw_coordinate_sequence_equal,max_distance_in_min_sum_point_assignment_px,source_identity_does_not_establish_geometric_correctness
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\groudTruth_106错误.json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\groudTruth_gt100错误.json,3487,5148,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V35,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,reference_1,e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2790,2457,False,24,24,True,2.842170943040401e-14,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3709,5258,True,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3585,5246,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_0,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2888,2555,False,8,8,False,1.266019807296691e-05,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\groudTruth.json,3709,5258,True,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\groudTruth_106错误.json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\groudTruth_gt100错误.json,3585,5246,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V36,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,reference_1,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2888,2555,False,8,8,True,1.1368683772161603e-13,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3654,5203,True,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3530,5191,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2833,2500,False,8,8,False,2.9015782004677538e-05,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\groudTruth.json,3654,5203,True,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\groudTruth_106错误.json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\groudTruth_gt100错误.json,3530,5191,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V37,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,reference_1,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2833,2500,False,8,8,True,5.684341886080802e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3748,5297,True,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3624,5285,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_0,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2927,2594,False,16,16,False,1.910702612916689e-05,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\groudTruth.json,3748,5297,True,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\groudTruth_106错误.json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\groudTruth_gt100错误.json,3624,5285,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V38,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b,reference_1,yqstnuAEVhm_6440d94be92546fdab587df78fbea28b|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2927,2594,False,16,16,True,2.842170943040401e-14,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3724,5273,True,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3600,5261,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_0,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2903,2570,False,8,8,False,2.8182120033322836e-05,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\groudTruth.json,3724,5273,True,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\groudTruth_106错误.json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\groudTruth_gt100错误.json,3600,5261,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2903,2570,False,8,8,True,0.0,True
V39,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,reference_1,X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2903,2570,False,8,8,True,0.0,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3568,5117,True,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3444,5105,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_0,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2747,2414,False,16,16,False,2.1318663578497972e-05,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\groudTruth.json,3568,5117,True,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\groudTruth_106错误.json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\groudTruth_gt100错误.json,3444,5105,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V40,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,reference_1,7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2747,2414,False,16,16,True,8.038873388460929e-14,True
V41,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,reference_0,b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2781,2448,False,8,8,False,2.729575170388538e-05,True
