stage,condition,base_task_id,meta_group,response_count,worker_count,pair_count,pairwise_jaccard_mean,pairwise_jaccard_median,mean_label_entropy,maximum_label_entropy,mean_label_cardinality,sd_label_cardinality,label_union_count,label_prevalence_json,raw_or_canonical_mix,measurement_note
P1,manual,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,difficulty,18,18,153,0.5882352941176471,0.5,0.4634118503283064,0.5908422462755826,1.6666666666666667,0.6859943405700354,3,"{""low_texture"": 0.1111111111111111, ""occlusion"": 0.8333333333333334, ""reflection_transparency"": 0.7222222222222222}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,other_choice,24,24,276,0.6811594202898551,0.5,0.3545594804352214,0.6036372515003263,1.3333333333333333,0.4815434123430768,3,"{""low_quality"": 0.08333333333333333, ""normal"": 0.9583333333333334, ""trivial"": 0.2916666666666667}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,scope,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,difficulty,16,16,120,0.6319444444444444,0.5,0.3317327609615918,0.48257756517701206,1.3125,0.47871355387816905,4,"{""low_texture"": 0.1875, ""occlusion"": 0.9375, ""reflection_transparency"": 0.125, ""seam"": 0.0625}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,other_choice,23,23,253,0.5770750988142292,0.5,0.4506598434503741,0.6693279632926454,1.3478260869565217,0.48698475355767396,3,"{""low_quality"": 0.08695652173913043, ""normal"": 0.8695652173913043, ""trivial"": 0.391304347826087}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,scope,6,6,15,0.4,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_other"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,difficulty,3,3,3,0.1111111111111111,0.0,0.6365141682948128,0.6365141682948128,1.6666666666666667,0.5773502691896257,4,"{""low_texture"": 0.3333333333333333, ""occlusion"": 0.3333333333333333, ""reflection_transparency"": 0.6666666666666666, ""seam"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,other_choice,26,26,325,0.7441025641025641,1.0,0.3166579370927346,0.4293230219306162,1.7692307692307692,0.4296689244236597,3,"{""low_quality"": 0.038461538461538464, ""normal"": 0.8846153846153846, ""trivial"": 0.8461538461538461}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,scope,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,difficulty,19,19,171,0.49415204678362573,0.5,0.4896435877762012,0.6581099875431143,1.894736842105263,0.7374684055082001,4,"{""low_texture"": 0.05263157894736842, ""occlusion"": 0.631578947368421, ""reflection_transparency"": 0.8421052631578947, ""seam"": 0.3684210526315789}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,other_choice,16,16,120,0.675,0.5,0.4595529329914587,0.6853142072764582,1.375,0.5,2,"{""normal"": 0.9375, ""trivial"": 0.4375}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,scope,11,11,55,0.6545454545454545,1.0,0.36113716925210454,0.4741393130578373,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.8181818181818182, ""oos_other"": 0.09090909090909091, ""oos_split_or_multi_level"": 0.09090909090909091}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,difficulty,21,20,210,0.576984126984127,0.5,0.3815033575789581,0.48691270946460224,1.3333333333333333,0.48304589153964783,4,"{""low_texture"": 0.14285714285714285, ""occlusion"": 0.9047619047619048, ""reflection_transparency"": 0.09523809523809523, ""seam"": 0.19047619047619047}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,other_choice,19,18,171,0.6842105263157895,0.5,0.3453463169448574,0.6236548495681085,1.3157894736842106,0.47756693294091923,3,"{""low_quality"": 0.05263157894736842, ""normal"": 0.9473684210526315, ""trivial"": 0.3157894736842105}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,scope,9,9,36,0.6111111111111112,1.0,0.5297061990576545,0.5297061990576545,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.7777777777777778, ""oos_other"": 0.2222222222222222}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,difficulty,20,20,190,0.5736842105263158,0.5,0.4650795667440239,0.6474466390346325,1.4,0.5026246899500346,3,"{""occlusion"": 0.9, ""reflection_transparency"": 0.35, ""seam"": 0.15}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,other_choice,21,21,210,0.7698412698412699,1.0,0.24677282214757057,0.5488743844849944,1.2857142857142858,0.4629100498862757,3,"{""low_quality"": 0.047619047619047616, ""normal"": 1.0, ""trivial"": 0.23809523809523808}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,scope,4,4,6,0.3333333333333333,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_other"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,difficulty,22,22,231,0.541125541125541,0.5,0.5667748113414522,0.6765259604934999,1.5909090909090908,0.8540709744729823,3,"{""occlusion"": 0.8636363636363636, ""reflection_transparency"": 0.4090909090909091, ""seam"": 0.3181818181818182}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,other_choice,20,20,190,0.6228070175438596,0.5,0.42041760383428955,0.5623351446188083,1.4,0.5026246899500346,3,"{""low_quality"": 0.25, ""normal"": 0.95, ""trivial"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,scope,7,7,21,0.47619047619047616,0.0,0.472834075054025,0.5982695885852573,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.7142857142857143, ""oos_other"": 0.14285714285714285, ""oos_split_or_multi_level"": 0.14285714285714285}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,difficulty,12,12,66,0.49242424242424243,0.5,0.6076338851392585,0.6931471805599453,1.75,0.45226701686664544,3,"{""low_texture"": 0.8333333333333334, ""occlusion"": 0.4166666666666667, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,other_choice,26,26,325,0.5733333333333333,0.5,0.4806689987759923,0.6812657296632041,1.5384615384615385,0.508391127441794,3,"{""low_quality"": 0.19230769230769232, ""normal"": 0.9230769230769231, ""trivial"": 0.4230769230769231}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,scope,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_split_or_multi_level"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,difficulty,13,13,78,0.7756410256410257,1.0,0.27118937304184404,0.2711893730418441,1.0769230769230769,0.2773500981126146,3,"{""occlusion"": 0.9230769230769231, ""reflection_transparency"": 0.07692307692307693, ""seam"": 0.07692307692307693}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,other_choice,26,26,325,0.7148717948717949,0.5,0.28539027001810374,0.6931471805599453,1.5384615384615385,0.508391127441794,3,"{""low_quality"": 0.038461538461538464, ""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,difficulty,14,14,91,0.9285714285714286,1.0,0.12865932027191582,0.25731864054383163,1.0714285714285714,0.26726124191242434,2,"{""low_texture"": 0.07142857142857142, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,other_choice,26,26,325,0.7415384615384616,0.5,0.3450928380094021,0.6901856760188042,1.4615384615384615,0.508391127441794,2,"{""normal"": 1.0, ""trivial"": 0.46153846153846156}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,difficulty,3,3,3,0.16666666666666666,0.0,0.6365141682948128,0.6365141682948128,1.3333333333333333,0.5773502691896257,3,"{""low_texture"": 0.3333333333333333, ""occlusion"": 0.6666666666666666, ""reflection_transparency"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,other_choice,26,26,325,0.82,1.0,0.31440826644753284,0.3576271598532217,1.8076923076923077,0.40191847623425014,2,"{""normal"": 0.9230769230769231, ""trivial"": 0.8846153846153846}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,scope,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,difficulty,12,12,66,0.3181818181818182,0.0,0.5412196404903269,0.6791932659915257,1.25,0.45226701686664544,4,"{""low_texture"": 0.3333333333333333, ""occlusion"": 0.5833333333333334, ""reflection_transparency"": 0.25, ""seam"": 0.08333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,other_choice,25,25,300,0.6977777777777777,0.5,0.3215663906736534,0.6859298002523728,1.64,0.48989794855663565,3,"{""low_quality"": 0.08, ""normal"": 1.0, ""trivial"": 0.56}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,difficulty,11,11,55,0.9090909090909091,1.0,0.15231804867461907,0.30463609734923813,1.0909090909090908,0.30151134457776363,2,"{""low_texture"": 0.09090909090909091, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,other_choice,24,24,276,0.7554347826086957,1.0,0.33078161907899106,0.6615632381579821,1.625,0.49453535504684026,2,"{""normal"": 1.0, ""trivial"": 0.625}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,scope,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_other"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,difficulty,17,17,136,0.8357843137254901,1.0,0.19530954440042758,0.362210557135449,1.1764705882352942,0.3929526239966879,3,"{""low_texture"": 0.11764705882352941, ""occlusion"": 1.0, ""reflection_transparency"": 0.058823529411764705}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,other_choice,24,24,276,0.7246376811594203,0.5,0.27825614830238643,0.6615632381579821,1.4166666666666667,0.5036101551853348,3,"{""low_quality"": 0.041666666666666664, ""normal"": 1.0, ""trivial"": 0.375}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,scope,2,2,1,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.5, ""oos_other"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,difficulty,22,22,231,0.5865800865800865,0.5,0.45280832835197166,0.6554817739013927,1.3181818181818181,0.5679003631895497,3,"{""occlusion"": 0.8636363636363636, ""reflection_transparency"": 0.09090909090909091, ""seam"": 0.36363636363636365}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,other_choice,14,14,91,0.7087912087912088,0.5,0.30989871913964145,0.5195798391305154,1.3571428571428572,0.4972451580988468,3,"{""low_quality"": 0.21428571428571427, ""normal"": 1.0, ""trivial"": 0.14285714285714285}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,scope,12,12,66,0.45454545454545453,0.0,0.5125455286758074,0.6365141682948128,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.6666666666666666, ""oos_other"": 0.16666666666666666, ""oos_split_or_multi_level"": 0.16666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,difficulty,22,22,231,0.7604617604617604,1.0,0.2219626525805745,0.39830711380528416,1.2727272727272727,0.4558423058385519,4,"{""low_texture"": 0.09090909090909091, ""occlusion"": 1.0, ""reflection_transparency"": 0.045454545454545456, ""seam"": 0.13636363636363635}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,other_choice,19,19,171,0.6812865497076024,1.0,0.35244699121522566,0.5146531654289292,1.1578947368421053,0.3746343246326776,3,"{""low_quality"": 0.05263157894736842, ""normal"": 0.8947368421052632, ""trivial"": 0.21052631578947367}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,scope,9,9,36,0.2777777777777778,0.0,0.6177273146499301,0.6869615765973234,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.4444444444444444, ""oos_other"": 0.2222222222222222, ""oos_split_or_multi_level"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,difficulty,9,9,36,0.4305555555555556,0.0,0.4659711397596328,0.6365141682948128,1.1111111111111112,0.33333333333333337,4,"{""low_texture"": 0.1111111111111111, ""occlusion"": 0.2222222222222222, ""reflection_transparency"": 0.6666666666666666, ""seam"": 0.1111111111111111}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,other_choice,25,25,300,0.7733333333333333,1.0,0.31343472878621315,0.6268694575724263,1.68,0.47609522856952335,2,"{""normal"": 1.0, ""trivial"": 0.68}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,difficulty,14,14,91,0.31868131868131866,0.0,0.6581082912818914,0.6931471805599453,1.2142857142857142,0.42581531362632,3,"{""low_texture"": 0.2857142857142857, ""occlusion"": 0.42857142857142855, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,other_choice,17,17,136,0.5110294117647058,0.5,0.49292131010301193,0.649248354870898,1.411764705882353,0.5072996561958923,3,"{""low_quality"": 0.058823529411764705, ""normal"": 0.7058823529411765, ""trivial"": 0.6470588235294118}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,scope,14,14,91,0.7362637362637363,1.0,0.410116318288409,0.4101163182884091,1.0,0.0,2,"{""oos_other"": 0.14285714285714285, ""oos_split_or_multi_level"": 0.8571428571428571}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,difficulty,14,14,91,0.3241758241758242,0.3333333333333333,0.6863211299869629,0.6931471805599453,1.3571428571428572,0.49724515809884684,3,"{""low_texture"": 0.42857142857142855, ""occlusion"": 0.5, ""seam"": 0.42857142857142855}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,other_choice,18,18,153,0.49891067538126366,0.5,0.5218332904993366,0.6869615765973234,1.4444444444444444,0.5113099925649136,3,"{""low_quality"": 0.1111111111111111, ""normal"": 0.7777777777777778, ""trivial"": 0.5555555555555556}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,scope,12,12,66,0.5606060606060606,1.0,0.4332441121804245,0.5623351446188083,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.16666666666666666, ""oos_other"": 0.08333333333333333, ""oos_split_or_multi_level"": 0.75}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,difficulty,25,25,300,0.4138888888888889,0.5,0.6169870175562185,0.6730116670092565,1.32,0.5567764362830022,3,"{""occlusion"": 0.68, ""reflection_transparency"": 0.4, ""seam"": 0.24}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,other_choice,8,8,28,0.6428571428571429,1.0,0.37677016125643675,0.37677016125643675,1.125,0.3535533905932738,3,"{""low_quality"": 0.125, ""normal"": 0.875, ""trivial"": 0.125}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,scope,19,19,171,0.6491228070175439,1.0,0.5146531654289292,0.5146531654289292,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.7894736842105263, ""oos_other"": 0.21052631578947367}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,difficulty,25,25,300,0.5038888888888889,0.5,0.487657029052125,0.5929533174474745,1.76,0.66332495807108,4,"{""low_texture"": 0.12, ""occlusion"": 0.76, ""reflection_transparency"": 0.72, ""seam"": 0.16}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,other_choice,8,8,28,0.39285714285714285,0.0,0.5666322125241336,0.6615632381579821,1.125,0.3535533905932738,3,"{""low_quality"": 0.375, ""normal"": 0.625, ""trivial"": 0.125}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,scope,21,21,210,0.4,0.0,0.5570112015893999,0.6920129648318738,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.5238095238095238, ""oos_other"": 0.38095238095238093, ""oos_split_or_multi_level"": 0.09523809523809523}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,difficulty,17,17,136,0.31740196078431376,0.0,0.5736877039568395,0.6774944044487072,1.3529411764705883,0.492592183071889,4,"{""low_texture"": 0.11764705882352941, ""occlusion"": 0.5882352941176471, ""reflection_transparency"": 0.29411764705882354, ""seam"": 0.35294117647058826}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,other_choice,15,15,105,0.29365079365079366,0.0,0.660845834104442,0.6730116670092565,1.1333333333333333,0.35186577527449836,3,"{""low_quality"": 0.3333333333333333, ""normal"": 0.4, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,scope,20,20,190,0.5578947368421052,1.0,0.6108643020548935,0.6108643020548935,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.7, ""oos_other"": 0.3}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,difficulty,17,17,136,0.5588235294117647,0.5,0.41763128263738974,0.6774944044487072,1.6470588235294117,0.7859052479933758,4,"{""low_texture"": 0.058823529411764705, ""occlusion"": 0.9411764705882353, ""reflection_transparency"": 0.4117647058823529, ""seam"": 0.23529411764705882}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,other_choice,16,16,120,0.5083333333333333,0.5,0.6532002909158516,0.6853142072764582,1.25,0.4472135954999579,2,"{""normal"": 0.6875, ""trivial"": 0.5625}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,scope,15,15,105,0.7523809523809524,1.0,0.39267446722755217,0.39267446722755217,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.8666666666666667, ""oos_other"": 0.13333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,difficulty,14,14,91,0.8608058608058609,1.0,0.17154576036255442,0.25731864054383163,1.1428571428571428,0.36313651960128146,3,"{""occlusion"": 1.0, ""reflection_transparency"": 0.07142857142857142, ""seam"": 0.07142857142857142}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,other_choice,19,19,171,0.6549707602339181,0.5,0.4973028725633152,0.6581099875431143,1.5263157894736843,0.5129891760425771,2,"{""normal"": 0.8947368421052632, ""trivial"": 0.631578947368421}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,scope,9,9,36,0.4444444444444444,0.0,0.5050174877318331,0.6365141682948128,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.1111111111111111, ""oos_other"": 0.2222222222222222, ""oos_split_or_multi_level"": 0.6666666666666666}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,difficulty,16,16,120,0.45,0.5,0.5553330281170218,0.6210863745552451,1.25,0.4472135954999579,3,"{""low_texture"": 0.1875, ""occlusion"": 0.75, ""seam"": 0.3125}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,other_choice,20,20,190,0.6078947368421053,0.5,0.43141199938704,0.6730116670092565,1.5,0.512989176042577,3,"{""low_quality"": 0.15, ""normal"": 0.95, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,scope,7,7,21,0.23809523809523808,0.0,0.6264824272903288,0.6829081047004717,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.2857142857142857, ""oos_other"": 0.2857142857142857, ""oos_split_or_multi_level"": 0.42857142857142855}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,difficulty,12,12,66,0.3661616161616162,0.5,0.6076338851392585,0.6931471805599453,1.25,0.45226701686664544,3,"{""low_texture"": 0.16666666666666666, ""occlusion"": 0.5833333333333334, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,other_choice,14,14,91,0.6593406593406593,0.5,0.3709689565576402,0.5982695885852573,1.2857142857142858,0.4688072309384954,3,"{""low_quality"": 0.07142857142857142, ""normal"": 0.2857142857142857, ""trivial"": 0.9285714285714286}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,scope,22,22,231,0.5021645021645021,1.0,0.4886957820970093,0.6254913597255729,1.0,0.0,3,"{""oos_open_or_ambiguous_boundary"": 0.22727272727272727, ""oos_other"": 0.09090909090909091, ""oos_split_or_multi_level"": 0.6818181818181818}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
P1,semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,difficulty,6,6,15,0.26666666666666666,0.0,0.6742695098049012,0.6931471805599453,1.3333333333333333,0.5163977794943223,3,"{""low_texture"": 0.5, ""occlusion"": 0.5, ""seam"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
