canonical_id,stage,condition,dataset_group,source_file,project_id,runtime_task_id,base_task_id,worker_id,annotation_id,created_at,updated_at,raw_keypoint_count,raw_even_point_candidate,strict_valid,strict_reason,strict_vertical_boundary_count,pairing_method,seam_crossing_detected
P1|40|3155|26|3782,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,26,3782,2026-06-13T02:44:41.783120Z,2026-06-13T02:45:00.903718Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|27|4040,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,27,4040,2026-06-17T05:15:30.683798Z,2026-06-17T05:15:30.683818Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|28|3922,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,28,3922,2026-06-16T13:39:23.305496Z,2026-06-16T13:39:23.305511Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|29|4542,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,29,4542,2026-06-24T12:56:55.926167Z,2026-06-24T12:56:55.926183Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|30|4154,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,30,4154,2026-06-19T12:11:30.364121Z,2026-06-19T12:11:30.364137Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|31|4095,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,31,4095,2026-06-17T14:28:59.604406Z,2026-06-17T14:28:59.604423Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|32|4176,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,32,4176,2026-06-20T07:43:59.006608Z,2026-06-20T07:43:59.006624Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|33|4369,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,33,4369,2026-06-21T12:15:58.085308Z,2026-06-21T12:24:29.860867Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|34|4407,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,34,4407,2026-06-21T21:56:14.531532Z,2026-06-22T12:44:06.532368Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|35|4311,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,35,4311,2026-06-21T10:02:37.001363Z,2026-06-21T10:02:37.001381Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|36|4679,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,36,4679,2026-06-27T21:44:56.797224Z,2026-06-27T21:44:56.797239Z,8,True,True,,4,raw_order_pairing,True
P1|40|3155|37|4465,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3155,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,37,4465,2026-06-22T12:44:52.207178Z,2026-06-22T12:44:52.207212Z,8,True,True,,4,raw_order_pairing,True
P1|40|3156|26|3783,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,26,3783,2026-06-13T02:45:35.214727Z,2026-06-13T02:45:35.214745Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|27|4041,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,27,4041,2026-06-17T05:19:00.163341Z,2026-06-17T05:19:00.163385Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|28|3924,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,28,3924,2026-06-16T13:43:30.690348Z,2026-06-16T13:43:30.690388Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|29|4544,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,29,4544,2026-06-25T08:15:24.834685Z,2026-06-25T08:15:24.834702Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|30|4155,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,30,4155,2026-06-19T12:16:29.113913Z,2026-06-19T12:20:13.693441Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|31|4101,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,31,4101,2026-06-18T04:37:25.934327Z,2026-06-18T04:37:25.934349Z,16,True,True,,8,raw_order_pairing,True
P1|40|3156|32|4177,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,32,4177,2026-06-20T07:44:09.040544Z,2026-06-20T20:08:18.629826Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|33|4370,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,33,4370,2026-06-21T12:18:47.402832Z,2026-06-21T12:29:27.102958Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|34|4408,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,34,4408,2026-06-21T22:01:05.183168Z,2026-06-21T22:01:05.183184Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|35|4312,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,35,4312,2026-06-21T10:04:13.469726Z,2026-06-21T10:04:13.469746Z,12,True,True,,6,circular_x_pairing,True
P1|40|3156|36|4680,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,36,4680,2026-06-27T21:57:24.093815Z,2026-06-27T22:11:01.093237Z,12,True,True,,6,raw_order_pairing,True
P1|40|3156|37|4466,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3156,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,37,4466,2026-06-22T12:51:42.409644Z,2026-06-22T12:51:42.409660Z,16,True,True,,8,raw_order_pairing,True
P1|40|3157|26|3784,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,26,3784,2026-06-13T02:45:53.747829Z,2026-06-19T12:23:36.375185Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|27|4042,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,27,4042,2026-06-17T05:21:59.721891Z,2026-06-17T05:21:59.721906Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|28|3926,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,28,3926,2026-06-16T13:46:03.194984Z,2026-06-16T13:46:03.195001Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|29|4545,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,29,4545,2026-06-25T08:18:32.528131Z,2026-06-25T08:18:32.528146Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|30|4156,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,30,4156,2026-06-19T12:21:56.823699Z,2026-06-19T12:21:56.823714Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|31|4102,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,31,4102,2026-06-18T04:41:57.947345Z,2026-06-18T04:41:57.947394Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|32|4178,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,32,4178,2026-06-20T07:44:18.652809Z,2026-06-20T07:44:18.652826Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|33|4371,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,33,4371,2026-06-21T12:20:51.067809Z,2026-06-21T12:31:01.826943Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|34|4409,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,34,4409,2026-06-21T22:04:59.563812Z,2026-06-21T22:04:59.563827Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|35|4313,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,35,4313,2026-06-21T10:05:39.757966Z,2026-06-21T10:05:39.757982Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|36|4681,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,36,4681,2026-06-27T22:40:29.180560Z,2026-06-27T22:40:29.180576Z,8,True,True,,4,raw_order_pairing,True
P1|40|3157|37|4467,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3157,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,37,4467,2026-06-22T12:53:17.373150Z,2026-06-22T12:53:17.373166Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|26|3785,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,26,3785,2026-06-13T02:46:06.672728Z,2026-06-13T02:46:06.672746Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|27|4043,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,27,4043,2026-06-17T05:24:33.334348Z,2026-06-17T05:24:33.334378Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|28|3928,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,28,3928,2026-06-16T13:48:41.835915Z,2026-06-16T13:48:41.835930Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|29|4546,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,29,4546,2026-06-25T08:22:32.046890Z,2026-06-25T08:22:32.046907Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|30|4157,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,30,4157,2026-06-19T12:25:26.521956Z,2026-06-19T12:25:26.521972Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|31|4103,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,31,4103,2026-06-18T04:50:05.070803Z,2026-06-18T04:50:05.070820Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|32|4179,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,32,4179,2026-06-20T07:44:28.410279Z,2026-06-20T07:44:28.410295Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|33|4372,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,33,4372,2026-06-21T12:22:11.788804Z,2026-06-21T12:31:52.635415Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|34|4410,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,34,4410,2026-06-21T22:08:28.777314Z,2026-06-21T22:08:28.777330Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|35|4314,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,35,4314,2026-06-21T10:06:51.167609Z,2026-06-21T10:06:51.167624Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|36|4682,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,36,4682,2026-06-27T22:59:13.465219Z,2026-06-27T22:59:13.465239Z,8,True,True,,4,raw_order_pairing,True
P1|40|3158|37|4468,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3158,wc2JMjhGNzB_77962388887942148ee65c2892600e02,37,4468,2026-06-22T12:54:25.221570Z,2026-06-22T12:54:25.221588Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|26|3786,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,26,3786,2026-06-13T02:46:24.976668Z,2026-06-13T02:46:24.976695Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|27|4044,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,27,4044,2026-06-17T05:28:52.939224Z,2026-06-17T05:28:52.939240Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|28|3929,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,28,3929,2026-06-16T13:52:26.302935Z,2026-06-16T13:52:26.302956Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|29|4547,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,29,4547,2026-06-25T08:29:59.521705Z,2026-06-25T08:29:59.521724Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|30|4158,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,30,4158,2026-06-19T12:26:27.643339Z,2026-06-19T12:26:27.643355Z,8,True,True,,4,circular_x_pairing,True
P1|40|3159|31|4104,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,31,4104,2026-06-18T04:55:39.018959Z,2026-06-18T04:55:39.018978Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|32|4180,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,32,4180,2026-06-20T07:44:36.496837Z,2026-06-20T07:44:36.496853Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|33|4373,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,33,4373,2026-06-21T12:26:07.071866Z,2026-06-21T12:26:07.071882Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|34|4411,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,34,4411,2026-06-21T22:11:10.459618Z,2026-06-21T22:11:10.459633Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|35|4315,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,35,4315,2026-06-21T10:08:00.817873Z,2026-06-21T10:08:00.817891Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|36|4683,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,36,4683,2026-06-27T23:07:49.219251Z,2026-06-27T23:07:49.219267Z,8,True,True,,4,raw_order_pairing,True
P1|40|3159|37|4469,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3159,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,37,4469,2026-06-22T12:57:07.944771Z,2026-06-22T12:57:07.944788Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|26|3787,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,26,3787,2026-06-13T02:46:55.898044Z,2026-06-13T02:46:55.898067Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|27|4045,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,27,4045,2026-06-17T05:31:35.573908Z,2026-06-17T05:31:35.573924Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|28|3930,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,28,3930,2026-06-16T13:57:27.793902Z,2026-06-16T13:57:27.793917Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|29|4548,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,29,4548,2026-06-25T08:32:07.836364Z,2026-06-25T08:32:07.836381Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|30|4159,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,30,4159,2026-06-19T12:29:57.543303Z,2026-06-19T12:29:57.543320Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|31|4106,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,31,4106,2026-06-18T05:11:20.571186Z,2026-06-18T05:11:20.571204Z,8,True,True,,4,circular_x_pairing,True
P1|40|3160|32|4181,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,32,4181,2026-06-20T07:44:49.269084Z,2026-06-20T20:09:28.484515Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|33|4374,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,33,4374,2026-06-21T12:27:12.828525Z,2026-06-21T12:32:58.170498Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|34|4412,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,34,4412,2026-06-21T22:13:33.449444Z,2026-06-21T22:13:33.449460Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|35|4316,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,35,4316,2026-06-21T10:10:12.364227Z,2026-06-21T10:10:12.364248Z,8,True,True,,4,circular_x_pairing,True
P1|40|3160|36|4684,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,36,4684,2026-06-27T23:21:51.804846Z,2026-06-27T23:21:51.804863Z,8,True,True,,4,raw_order_pairing,True
P1|40|3160|37|4470,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3160,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,37,4470,2026-06-22T12:58:37.530441Z,2026-06-22T12:58:37.530457Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|26|3788,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,26,3788,2026-06-13T02:47:11.527708Z,2026-06-13T02:47:11.527730Z,16,True,True,,8,raw_order_pairing,True
P1|40|3161|27|4046,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,27,4046,2026-06-17T05:35:04.801152Z,2026-06-17T05:35:04.801168Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|28|3932,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,28,3932,2026-06-16T14:03:36.760763Z,2026-06-16T14:03:36.760778Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|29|4549,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,29,4549,2026-06-25T08:34:35.875737Z,2026-06-25T08:34:35.875754Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|30|4160,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,30,4160,2026-06-19T12:32:10.228004Z,2026-06-19T12:32:10.228019Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|31|4107,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,31,4107,2026-06-18T05:19:07.595493Z,2026-06-18T05:19:07.595510Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|32|4182,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,32,4182,2026-06-20T07:45:02.882821Z,2026-06-20T20:10:01.370895Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|33|4375,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,33,4375,2026-06-21T12:38:13.458325Z,2026-06-21T12:38:13.458341Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|34|4413,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,34,4413,2026-06-21T22:17:33.596894Z,2026-06-21T22:17:33.596910Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|35|4317,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,35,4317,2026-06-21T10:18:26.889234Z,2026-06-21T10:18:26.889251Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|36|4685,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,36,4685,2026-06-28T00:00:23.855055Z,2026-06-28T00:02:31.421771Z,8,True,True,,4,raw_order_pairing,True
P1|40|3161|37|4471,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3161,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,37,4471,2026-06-22T13:04:06.084285Z,2026-06-22T13:04:06.084302Z,10,True,True,,5,raw_order_pairing,True
P1|40|3162|26|3789,P1,semi,PreScreen_semi,export_label/stage1_English/project-40-at-2026-06-28-05-14-bb74a057.json,40,3162,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,26,3789,2026-06-13T02:47:25.021619Z,2026-06-13T02:47:25.021638Z,16,True,True,,8,raw_order_pairing,True
