canonical_annotation_id,worker_id,base_task_id,condition,geometry_pool_eligible,geometry_pool_exclusion_reason
544f3f9a681478cc1c1b,14,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,False,administrative_exclusion;independence_not_evaluable
4ad24a22d659420a086d,18,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,True,
6b62fa1340a38506bbdf,6,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,True,
69b441eb87332bb0e6ed,10,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,False,outside_assignment;independence_not_evaluable
d6b34d9ae99290e61c81,13,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,True,
02ff3128c678c453e095,2,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,True,
9c1492ecc8c50ab46ddd,1,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,True,
df8caafef388df6a815e,14,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,False,administrative_exclusion;independence_not_evaluable;geometry_not_computable
fc425478750be6dafff3,17,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,True,
23a4dc31709381a1de36,18,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,True,
7bed161c9c3ed689c7ae,6,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,False,geometry_not_computable
540bb1f2348937711758,11,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,True,
4b7562726182b0f76ced,10,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,True,
4786ddffd288bc3c1169,15,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,True,
1beae202a7ba8f00c6fb,8,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,True,
8f2310bf731d94b43254,12,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,True,
6202fd8098d9ad33f433,13,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,False,scope_not_resolved_in_scope
fba833f7e946e03406f0,1,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,True,
be0ea7a0849f9bf057cb,17,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,True,
7fc54cc83e44fb28abe2,2,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,True,
a63b28ab3b493bd3ee11,11,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,True,
4486738211819be8d3d4,6,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,True,
8024c676ff7c3f775432,1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,True,
788e7e1c7924718866a4,12,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,True,
3d3fca86654cbfeba8a0,14,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,False,administrative_exclusion;independence_not_evaluable
b7e5ac04265464d25c70,18,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,True,
2aea8c4c7647e5dcbf4f,10,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,True,
e8a846d937e3ed039131,15,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,True,
aa3b4f3365dda18b56bc,8,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,True,
149830d59e7e9e39f686,1,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,True,
3cf2311bd8da5ee6753a,2,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,True,
98e444841935f5508d75,13,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,True,
eda8291573ff053225c7,17,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,True,
936511830ce393b70d38,18,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,True,
2293abd04e66d525f147,1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,True,
8efaa4e2bbb1955244ea,11,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,True,
d2e536ac825ae4aa65e4,14,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,False,administrative_exclusion;independence_not_evaluable
f716e6d6a95b3228e48c,6,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,True,
4b61ee6ece084b2094c8,12,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,False,scope_not_resolved_in_scope
8ccb0872c31327a3e97d,15,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,False,scope_not_resolved_in_scope
14ac18968586cb14b07a,8,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,False,scope_not_resolved_in_scope
72c315a66c675f62b587,10,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,False,scope_not_resolved_in_scope
ba5291230a2bbae1658b,13,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,False,scope_not_resolved_in_scope
456be942f0947a669713,1,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,True,
9b7c8a47533d55322728,2,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,True,
98bddc53a917046c3f4a,14,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,False,administrative_exclusion;independence_not_evaluable
e96cb5be61c7f8ac3c74,17,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,True,
23cb933de747d63d9058,18,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,True,
1662ab8242879aec65db,6,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,True,
702f8663c962b7634220,11,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,True,
ec7b9674561060eaad40,12,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,True,
b578f0248ceb6441105b,15,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,True,
70e8f5079c7b09c6af6d,10,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,True,
5ba67a30243635c3cbe3,8,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,True,
72dc231b20fe4c8a589d,13,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,True,
1a60a6ad7849198e802c,2,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,True,
3aa58d4d74ec42ed12a4,1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,True,
