image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status,draft_grade,draft_reason,strict_process_grade,strict_process_reason,singleton_count_limit,valid_only,semantic_status,evidence_qualifier,nearby_cuts_evaluated,nearby_all_same_grade,nearby_grade_pattern,nearby_same_assigned_grade,user_final_grade,user_decision_reason,user_cluster_semantics,user_singleton_assessment
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,7y3sRwLe3Va,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.059708590451,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.365,4,0,False,0,False,0.365,False,0.365,True,0.365,True,0.365,True,0.365,True,0.365,True,0.365,True,0.365,True,0.365,True,0.365,True,0.765,3,0.18,False,0.46,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,3,0.18,False,0.46,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,3,0.18,False,0.46,False,0.765,False,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0.765,True,0,0.18,0.18,0.18,0.3525,0.426666666667,0.3525,0,0.3565,0.095,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,sleep,supported_component:7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,7y3sRwLe3Va,0.1,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.833333333333,0,2;1;1,0.5,0.625,2,0,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.55,3,0.195,False,0.55,False,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,3,0.195,False,0.55,False,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,3,0.195,False,0.55,False,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0.55,True,0,0.195,0.195,0.195,0.55,0.5975,0.55,0,0.335,0.145,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,sleep,supported_component:7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,manual,7y3sRwLe3Va,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.4,0.0489397819144,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.57,4,0,False,0,False,0.57,False,0.57,True,0.57,True,0.57,True,0.57,True,0.57,True,0.57,True,0.57,True,0.57,True,0.57,True,1,3,0.275,False,0.68,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.275,False,0.68,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.275,False,0.68,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.275,0.275,0.275,0.385,0.425,0.1925,0,0.359,0.105,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,manual,7y3sRwLe3Va,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0498200930069,4;1,0.2,1,1,0,1,0,False,1,200,5,0.715,4,0,False,0,False,0.715,False,0.715,True,0.715,True,0.715,True,0.715,True,0.715,True,0.715,True,0.715,True,0.715,True,0.715,True,0.83,3,0.34,False,0.695,False,0.83,False,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,3,0.34,False,0.695,False,0.83,False,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,3,0.34,False,0.695,False,0.83,False,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0.83,True,0,0.34,0.34,0.34,0.19,0.198333333333,0,0,0.2405,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,unresolved:7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,not_in_supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,manual,7y3sRwLe3Va,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0499534341062,4;1,0.2,1,1,0,1,0,False,1,200,5,0.58,4,0,False,0,False,0.58,False,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.58,True,0.8,3,0.245,False,0.51,False,0.8,False,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,3,0.245,False,0.51,False,0.8,False,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,3,0.245,False,0.51,False,0.8,False,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0,0.245,0.245,0.245,0.2025,0.206666666666,0.2025,0,0.238,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,复合／待定,circulation,supported_component:7y3sRwLe3Va_99b1210b63c94f9184a9f06032a2ea4a,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,0.1,24,0,0,0,24,7,5,2,3,0.0833333333333,0.916666666667,0.541666666667,3,2.1324373408,0.365942028986,0.00600367283515,13;3;2;2;2;1;1,0.0833333333333,0.926282051282,2,0,1,0.461538461538,False,2,200,24,0.65,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.04,False,0.715,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.045,False,0.11,False,0.715,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.09,False,0.13,False,0.715,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.095,False,0.13,False,0.23,0.33,0.33,0.33,0.0991666666668,0.122083333333,0.015,9.77525513129e-05,0.174791666667,0.144643939394,,,,,,,,,order_sensitive_or_other_trajectory,0.04,0.72,工作与学习,work,unresolved:B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,not_in_supported_component,,order_partition_or_count_boundary,,order_partition_or_count_boundary,3,False,requires_local_review,none_of_these_flags,,,,,,,,
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,manual,B6ByNegPMKs,0.1,24,0,0,0,24,6,3,3,1,0.125,0.875,0.5,2.88,1.89033606476,0.0833333333333,0.0352443604896,12;7;2;1;1;1,0.125,0.878521126761,1,2,0.954545454545,0.666666666667,True,1,200,24,0.66,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.055,False,0.085,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.04,False,0.16,False,0.25,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.075,False,0.19,False,0.29,False,0.79,21,0,False,0,False,0,False,0,False,0,False,0.01,False,0.01,False,0.01,False,0.025,False,0.08,False,0.2,False,0.295,False,0.26,0.47,0.49,0.49,0.0475000000001,0.0520833333333,0.0425000000001,0.0118036942281,0.159583333333,0.109513347763,,,,,,,,,singleton_support_unresolved,0,0,通行与连接,work,supported_component:B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,False,;medium_candidate;medium_candidate,False,,,,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,manual,B6ByNegPMKs,0.1,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.4,0.0664213357058,2;1;1;1,0.6,0.485714285714,2,1,1,0,False,1,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.635,3,0.105,False,0.32,False,0.635,False,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,3,0.105,False,0.32,False,0.635,False,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,3,0.105,False,0.32,False,0.635,False,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0.635,True,0,0.105,0.105,0.105,0.45,0.501666666667,0.21,0.035,0.468,0.235,,,,,,,,,limited_horizon_or_order_sensitive,0,0,工作与学习,living,unresolved:B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,not_in_supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,B6ByNegPMKs,0.1,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0,0.000794145126129,3;1,0.25,1,1,0,1,0,False,1,200,4,0.8,3,0,False,0.8,False,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,0.8,True,1,3,0.44,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.44,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.44,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.44,0.44,0.44,0.2,0.22,0,0,0.25,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,工作与学习,living,unresolved:B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,not_in_supported_component,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,manual,B6ByNegPMKs,0.1,5,0,0,0,5,1,1,0,0,0,1,1,1,-0,0,0.0481958237761,5,0,1,0,0,1,0,False,1,200,5,1,2,0.565,False,0.915,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.7,False,0.915,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.7,False,0.915,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.7,False,0.915,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0.565,0.7,0.7,0.7,0,0,0,0,0,0,,,,,,,,simple,assigned_observed_early,1,1,起居与休闲,living,unresolved:B6ByNegPMKs_7018ca302c584d0d85024187f3568460,not_in_supported_component,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,B6ByNegPMKs,0.1,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0.0428401304102,3;1,0.25,1,1,0,1,0,False,1,200,4,0.73,3,0,False,0.73,False,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,0.73,True,1,2,0.525,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.525,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.525,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.525,0.525,0.525,0.27,0.2625,0.27,0,0.25,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,unresolved:B6ByNegPMKs_7018ca302c584d0d85024187f3568460,not_in_supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,0.1,24,0,0,0,24,8,4,4,2,0.166666666667,0.833333333333,0.541666666667,3.03157894737,2.21577067414,0,0.000254299981506,13;3;2;2;1;1;1;1,0.166666666667,0.840277777778,3,1,1,0.166666666667,False,1,200,24,0.62,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.035,False,0.73,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.15,False,0.225,False,0.73,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.065,False,0.195,False,0.25,False,0.73,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.065,False,0.195,False,0.25,False,0.23,0.41,0.41,0.41,0.153333333333,0.171666666667,0,0.000117495163935,0.196041666667,0.131118686869,,,,,,,,,singleton_support_unresolved,0,0,通行与连接,circulation,unresolved:B6ByNegPMKs_75327de9719945aa8b893a6404667884,not_in_supported_component,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,False,requires_local_review,none_of_these_flags,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,B6ByNegPMKs,0.1,24,1,0,0,23,11,5,6,2,0.260869565217,0.739130434783,0.217391304348,7.45070422535,3.14922976152,0.0869565217391,0.0410193457332,5;4;4;2;2;1;1;1;1;1;1,0.260869565217,0.746803069054,4,2,0.946894409938,0.75,True,1,200,23,0.31,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.69,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.07,False,0.145,False,0.69,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.085,False,0.165,False,0.69,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.095,False,0.165,False,0.04,0.245,0.265,0.265,0.215,0.229583333333,0.0450000000001,0.00581442809713,0.287272727273,0.202900729989,简单,"{""note"": """"}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""number"": 33, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,invalid_response_evidence,0,0,通行与连接,circulation,supported_component:B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,overlap_with_pending_or_unsupported,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,3,True,requires_local_review,weak_same_point_cluster_separation,3,False,difficult_candidate;difficult_candidate;,False,,,,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,B6ByNegPMKs,0.1,6,0,0,0,6,4,2,2,2,0.333333333333,0.666666666667,0.333333333333,3.6,1.91829583405,0.333333333333,0.0278884200636,2;2;1;1,0.333333333333,0.761904761905,2,0,1,0,False,1,200,6,0,,0,False,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.28,5,0,False,0,False,0.05,False,0.28,False,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,5,0,False,0,False,0.05,False,0.28,False,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,5,0,False,0,False,0.05,False,0.28,False,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0.28,True,0,0,0,0,0.385,0.433333333333,0.1475,0,0.289166666667,0.241666666667,简单,"{""note"": ""12人""}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37"", ""number"": 37, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""简单"", ""note"": ""12人"", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,requires_local_review,short_observed_pool,3,True,;;,False,,,,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,B6ByNegPMKs,0.1,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.0267439092136,2;1;1,0.5,0.625,2,0,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.46,3,0.105,False,0.46,False,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,3,0.105,False,0.46,False,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,3,0.105,False,0.46,False,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0.46,True,0,0.105,0.105,0.105,0.46,0.5525,0.235,0,0.3175,0.165,简单,"{""note"": ""12人""}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37"", ""number"": 37, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""简单"", ""note"": ""12人"", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,manual,B6ByNegPMKs,0.1,24,0,0,0,24,15,5,10,4,0.416666666667,0.583333333333,0.25,9.29032258065,3.60538854221,0.159420289855,0.0606399566131,6;2;2;2;2;1;1;1;1;1;1;1;1;1;1,0.416666666667,0.597338935574,9,1,1,0,False,1,200,24,0.17,23,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.61,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.025,False,0.61,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.01,False,0.025,False,0.61,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.03,False,0,0.165,0.165,0.17,0.4175,0.44375,0.00583333333334,0.000170014051896,0.31875,0.208541666667,,,,,,,,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,通行与连接,circulation,unresolved:B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,not_in_supported_component,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,3,False,requires_local_review,none_of_these_flags,3,True,difficult_candidate;difficult_candidate;difficult_candidate,True,,,,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,B6ByNegPMKs,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0812562313061,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.625,4,0,False,0,False,0.625,False,0.625,True,0.625,True,0.625,True,0.625,True,0.625,True,0.625,True,0.625,True,0.625,True,0.625,True,1,3,0.31,False,0.725,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.31,False,0.725,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.31,False,0.725,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.31,0.31,0.31,0.4125,0.436666666667,0.4125,0,0.364,0.11,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,unresolved:B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,not_in_supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,B6ByNegPMKs,0.1,6,0,0,0,6,4,1,3,0,0.5,0.5,0.5,3,1.79248125036,0,0.00728249432353,3;1;1;1,0.5,0.583333333333,3,0,1,0,False,1,200,6,0.515,5,0,False,0,False,0,False,0.515,False,0.515,True,0.515,True,0.515,True,0.515,True,0.515,True,0.515,True,0.515,True,0.515,True,1,4,0.155,False,0.445,False,0.795,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,4,0.155,False,0.445,False,0.795,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,4,0.155,False,0.445,False,0.795,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.445,0.445,0.445,0.495,0.495,0,0,0.3475,0.045,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,unresolved:B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,not_in_supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
