stage,dataset_group,base_task_id,building_id,worker_id,project_id,runtime_task_id,annotation_id,strict_valid_support,task_boundary_dispersion,leave_one_worker_out_boundary_dispersion,active_time_seconds,log1p_active_time,active_time_match_status,difficulty_tags_json,difficulty_raw_values_json,difficulty_trivial,difficulty_nontrivial,difficulty_nontrivial_tag_count,difficulty_occlusion,difficulty_low_texture,difficulty_seam,difficulty_reflection,difficulty_low_quality
C1,C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,10,71,3313,6179,5,0.03886463371699152,0.04337672361800288,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,11,71,3313,6404,5,0.03886463371699152,0.03943113319070701,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,17,71,3313,6207,5,0.03886463371699152,0.02385757807430844,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,6,71,3313,6262,5,0.03886463371699152,0.04337672361800288,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,27,67,3208,5800,6,0.04316564706305545,0.04775244452525414,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,30,67,3208,6016,6,0.04316564706305545,0.042536481288819525,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,31,67,3208,5988,6,0.04316564706305545,0.03357210873612025,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,35,67,3208,5936,6,0.04316564706305545,0.04525571502299959,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,12,71,3320,6335,6,0.04316564706305545,0.046742047948675015,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,13,71,3320,6234,6,0.04316564706305545,0.04313508485646418,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,31,67,3226,5973,6,0.014422075042997166,0.016166942722961063,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,32,67,3226,6368,6,0.014422075042997166,0.011974237035050128,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,34,67,3226,6567,6,0.014422075042997166,0.016267332619087006,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,14,71,3338,6503,6,0.014422075042997166,0.0162025808549373,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,18,71,3338,6543,6,0.014422075042997166,0.009708515740052015,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,8,71,3338,6127,6,0.014422075042997166,0.016212841285895487,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,33,67,3209,5836,5,0.020693587549895455,0.0232762260080846,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,34,67,3209,6063,5,0.020693587549895455,0.011101635990741765,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,37,67,3209,5879,5,0.020693587549895455,0.02314422915490688,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1,71,3321,6330,5,0.020693587549895455,0.021893942949873752,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,2,71,3321,6139,5,0.020693587549895455,0.02405190364587027,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,28,67,3223,5781,5,0.03557957978089874,0.02246667669177647,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,29,67,3223,6433,5,0.03557957978089874,0.04004748901702232,,,annotation_missing_task_level_ambiguous,[],"[""low_quality""]",0,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,36,67,3223,6089,5,0.03557957978089874,0.041288332221050994,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,11,71,3335,6408,5,0.03557957978089874,0.03292946780110804,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,15,71,3335,6475,5,0.03557957978089874,0.041165933173535875,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,29,67,3263,6436,5,0.021647045098489304,0.025152648115826865,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,36,67,3263,6093,5,0.021647045098489304,0.011156709976684498,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,1,71,3375,6325,5,0.021647045098489304,0.024637183478359765,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,12,71,3375,6339,5,0.021647045098489304,0.021970538740625323,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,2,71,3375,6152,5,0.021647045098489304,0.025318145180950064,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,31,67,3224,5970,5,0.012870915531018434,0.015067830520138511,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,32,67,3224,6367,5,0.012870915531018434,0.014145302597503536,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,34,67,3224,6064,5,0.012870915531018434,0.008760692971900593,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,37,67,3224,5883,5,0.012870915531018434,0.011512227165568453,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_quality""]",0,1,1,1,0,0,0,0
C1,C1_core_all,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,15,71,3336,6478,5,0.012870915531018434,0.014868524399981079,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,33,67,3259,5855,5,0.026151876580603983,0.030265999112780977,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,34,67,3259,6072,5,0.026151876580603983,0.031577967263909636,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,37,67,3259,5892,5,0.026151876580603983,0.0050914719414308736,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,11,71,3371,6416,5,0.026151876580603983,0.03219857682719859,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,15,71,3371,6481,5,0.026151876580603983,0.03162536775769984,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_core_all,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,27,67,3219,5837,5,0.011650089985680257,0.009689706715976612,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,28,67,3219,5786,5,0.011650089985680257,0.009187014368174576,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,29,67,3219,6438,5,0.011650089985680257,0.012424113504792686,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,35,67,3219,5945,5,0.011650089985680257,0.01348752826855489,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,36,67,3219,6088,5,0.011650089985680257,0.013462087070902518,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,28,67,3264,5787,6,0.03251429241446242,0.035873168307192935,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,29,67,3264,6439,6,0.03251429241446242,0.03207169459676357,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection"", ""low_quality""]",0,1,2,1,0,0,1,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,34,67,3264,6560,6,0.03251429241446242,0.029590780293196516,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,35,67,3264,5964,6,0.03251429241446242,0.03594205982350429,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,13,71,3376,6239,6,0.03251429241446242,0.0313597399475241,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,14,71,3376,6511,6,0.03251429241446242,0.030248311518593106,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,27,67,3262,5802,5,0.046519633606067715,0.0521313155348489,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,36,67,3262,6092,5,0.046519633606067715,0.019604460553142706,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1,71,3374,6327,5,0.046519633606067715,0.054498091181418885,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,12,71,3374,6342,5,0.046519633606067715,0.0510204017528039,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,2,71,3374,6151,5,0.046519633606067715,0.05534389900812416,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,31,67,3213,5966,6,0.007917128791897484,0.008391518323663017,,,annotation_missing_task_level_ambiguous,[],"[""low_quality""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,32,67,3213,6364,6,0.007917128791897484,0.006154445333861225,,,annotation_missing_task_level_ambiguous,"[""seam""]","[""seam"", ""low_quality""]",0,1,1,0,0,1,0,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,34,67,3213,6564,6,0.007917128791897484,0.006895086112828797,,,annotation_missing_task_level_ambiguous,"[""reflection"", ""seam""]","[""seam"", ""reflection""]",0,1,2,0,0,1,1,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,13,71,3325,6238,6,0.007917128791897484,0.008693352708642221,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,14,71,3325,6500,6,0.007917128791897484,0.008693352708642221,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,18,71,3325,6540,6,0.007917128791897484,0.008675017563747422,,,annotation_missing_task_level_ambiguous,"[""seam""]","[""low_texture"", ""seam""]",0,1,1,0,0,1,0,0
C1,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,30,67,3247,6020,5,0.021025286880571138,0.021002234262227675,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""low_texture"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,10,71,3359,6182,5,0.021025286880571138,0.016404831475072917,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,17,71,3359,6210,5,0.021025286880571138,0.02396867695705553,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,6,71,3359,6272,5,0.021025286880571138,0.02396867695705553,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,8,71,3359,6131,5,0.021025286880571138,0.019782014751444033,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,10,71,3366,6183,5,0.006862831672328829,0.008049063008117049,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,17,71,3366,6211,5,0.006862831672328829,0.007422107717263704,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,18,71,3366,6550,5,0.006862831672328829,0.0031381205175262847,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection"", ""seam""]","[""occlusion"", ""seam"", ""reflection""]",0,1,3,1,0,1,1,0
C1,C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,6,71,3366,6274,5,0.006862831672328829,0.008049063008117049,,,annotation_missing_task_level_ambiguous,"[""reflection""]","[""reflection""]",0,1,1,0,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,8,71,3366,6132,5,0.006862831672328829,0.007655804110620057,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,30,67,3237,6022,6,0.02353223415789807,0.022049889216819364,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,35,67,3237,5948,6,0.02353223415789807,0.022469962098814245,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,1,71,3349,6573,6,0.02353223415789807,0.02425474175721378,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,13,71,3349,6240,6,0.02353223415789807,0.023602451039414295,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,14,71,3349,6506,6,0.02353223415789807,0.023518967147077997,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,18,71,3349,6546,6,0.02353223415789807,0.02529739368804873,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,27,67,3230,5840,5,0.019059567635806962,0.020638133181709078,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,28,67,3230,5788,5,0.019059567635806962,0.018307290808141308,,,annotation_missing_task_level_ambiguous,[],"[""low_texture""]",0,0,0,0,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,29,67,3230,6440,5,0.019059567635806962,0.018517565383528944,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,36,67,3230,6094,5,0.019059567635806962,0.01895799446502742,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,12,71,3342,6343,5,0.019059567635806962,0.018876854340628062,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""reflection""]","[""occlusion"", ""reflection""]",0,1,2,1,0,0,1,0
C1,C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,30,67,3248,6021,5,0.026869316327908434,0.028829734876191688,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,31,67,3248,5982,5,0.026869316327908434,0.024949708686404615,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,32,67,3248,6373,5,0.026869316327908434,0.028182354579560864,,,annotation_missing_task_level_ambiguous,"[""occlusion"", ""seam""]","[""occlusion"", ""seam""]",0,1,2,1,0,1,0,0
C1,C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,33,67,3248,5847,5,0.026869316327908434,0.02349544559146501,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,11,71,3360,6412,5,0.026869316327908434,0.028889337905919982,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,31,67,3206,5963,5,0.03840127263966422,0.04151177312678948,,,annotation_missing_task_level_ambiguous,"[""trivial""]","[""trivial""]",1,0,0,0,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,32,67,3206,6363,5,0.03840127263966422,0.014832752276027131,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion"", ""low_texture""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,17,71,3318,6215,5,0.03840127263966422,0.04576389670408506,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,6,71,3318,6263,5,0.03840127263966422,0.04576389670408506,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,8,71,3318,6136,5,0.03840127263966422,0.04413404438733437,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,33,67,3194,5814,5,0.009253532748643123,0.010393411848978518,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,34,67,3194,6057,5,0.009253532748643123,0.008182038014844795,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
C1,C1_core_all,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,37,67,3194,5874,5,0.009253532748643123,0.009360699177111501,,,annotation_missing_task_level_ambiguous,"[""occlusion""]","[""occlusion""]",0,1,1,1,0,0,0,0
