dry_run_only,no_C2_freeze_yet,tau_d_not_final,not_thesis_facing_artifact,do_not_use_for_split,task_id,base_task_id,image_path,image_url,render_status,prediction_status,prediction_model_version,keypoint_count,polygon_point_count,polygon_area_pct2,duplicate_corner_pair_count,g_score_raw,g_bucket,g_hard_failure_flag,g_complexity_flag,g_reason_codes,legacy_risk_score,legacy_primary_bucket,manual_review_label,manual_review_notes
true,true,true,true,true,585,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.png,ok,ok,HoHoNet_v1,8,62,4299.850468,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,586,wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.png,ok,ok,HoHoNet_v1,8,62,4955.97488,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,588,e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_5a03fdefad7a46f4abaf1b2b924ec153.png,ok,ok,HoHoNet_v1,12,102,3682.728783,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,589,rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe.png,ok,ok,HoHoNet_v1,8,62,2908.870612,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,591,B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16.png,ok,ok,HoHoNet_v1,8,62,2532.876492,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,592,q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_f1b83e2b5e5244db844ceaa471eb0db0.png,ok,ok,HoHoNet_v1,8,62,3873.103834,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,593,x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077,D:\Work\HOHONET\data\mp3d_layout\test\img\x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/x8F5xyUWy9e_2669f5ba693c4e729d7d2c4f3fa0a077.png,ok,ok,HoHoNet_v1,12,102,3868.712712,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,598,uNb9QFRL6hY_3c97da43516341758224453830954124,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_3c97da43516341758224453830954124.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_3c97da43516341758224453830954124.png,ok,ok,HoHoNet_v1,8,62,5101.558872,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,599,B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_ce6c6753bebe462e804ec5a2fc8b0580.png,ok,ok,HoHoNet_v1,8,62,5152.896048,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,601,B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_8a830452b3b449d08625f3d70bdd07b8.png,ok,ok,HoHoNet_v1,8,62,2156.057294,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,602,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd.png,ok,ok,HoHoNet_v1,12,102,1900.894538,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,605,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_fdab6422162e49db822a37178ab70481.png,ok,ok,HoHoNet_v1,12,102,2280.520148,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,606,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f.png,ok,ok,HoHoNet_v1,8,62,1907.58465,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,607,wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,ok,ok,HoHoNet_v1,8,62,4973.336148,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,608,wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_f741f370a16a403a8c758ff77be85a9c.png,ok,ok,HoHoNet_v1,8,62,3666.485444,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,610,wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35.png,ok,ok,HoHoNet_v1,8,62,3223.43458,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,611,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.png,ok,ok,HoHoNet_v1,12,102,2922.087449,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,612,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.png,ok,ok,HoHoNet_v1,12,102,5424.612678,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,613,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.png,ok,ok,HoHoNet_v1,8,62,4112.295794,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,614,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.png,ok,ok,HoHoNet_v1,12,102,2884.116992,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,616,e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.png,ok,ok,HoHoNet_v1,8,62,3378.955981,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,617,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a.png,ok,ok,HoHoNet_v1,8,62,2056.056452,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,619,e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_184edf3d3a4d482dae288e4811945331.png,ok,ok,HoHoNet_v1,8,62,2783.350227,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,621,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2.png,ok,ok,HoHoNet_v1,12,102,2820.745253,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,622,wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96.png,ok,ok,HoHoNet_v1,8,62,4435.697189,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,623,B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_6f74372f4fbe4741b5388a6583284ad3.png,ok,ok,HoHoNet_v1,8,62,3337.898769,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,624,wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9.png,ok,ok,HoHoNet_v1,8,62,4305.571668,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,625,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,D:\Work\HOHONET\data\mp3d_layout\test\img\b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df.png,ok,ok,HoHoNet_v1,12,102,3677.13482,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,628,uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_5dd7b4cf99584011ac17b25d45c6197c.png,ok,ok,HoHoNet_v1,8,62,5400.682971,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,629,x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,D:\Work\HOHONET\data\mp3d_layout\test\img\x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.png,ok,ok,HoHoNet_v1,8,62,3284.844065,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,630,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,D:\Work\HOHONET\data\mp3d_layout\test\img\7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a.png,ok,ok,HoHoNet_v1,8,62,3788.26811,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,631,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.png,ok,ok,HoHoNet_v1,8,62,3151.364737,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,632,uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304.png,ok,ok,HoHoNet_v1,8,62,3557.484488,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,633,rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28.png,ok,ok,HoHoNet_v1,8,62,4065.364245,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,636,X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,D:\Work\HOHONET\data\mp3d_layout\test\img\X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c.png,ok,ok,HoHoNet_v1,8,62,1989.742167,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,638,wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,ok,ok,HoHoNet_v1,8,62,5495.19558,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,639,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.png,ok,ok,HoHoNet_v1,12,102,3003.742552,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,640,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426.png,ok,ok,HoHoNet_v1,8,62,1630.637128,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,641,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.png,ok,ok,HoHoNet_v1,8,62,3698.579347,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,642,e9zR4mvMWw7_fa7122ef2199445485623708ea54d018,D:\Work\HOHONET\data\mp3d_layout\test\img\e9zR4mvMWw7_fa7122ef2199445485623708ea54d018.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/e9zR4mvMWw7_fa7122ef2199445485623708ea54d018.png,ok,ok,HoHoNet_v1,12,102,4887.597958,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,643,rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32.png,ok,ok,HoHoNet_v1,8,62,4520.989621,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,644,wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b.png,ok,ok,HoHoNet_v1,8,62,2627.520253,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,645,wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,ok,ok,HoHoNet_v1,8,62,2425.141333,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,646,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3.png,ok,ok,HoHoNet_v1,8,62,3951.771427,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,653,wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,D:\Work\HOHONET\data\mp3d_layout\test\img\wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.png,ok,ok,HoHoNet_v1,8,62,3570.463922,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,654,yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_700c8b94ab594ac1910e650da9f93c18.png,ok,ok,HoHoNet_v1,8,62,1464.919886,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,655,q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f.png,ok,ok,HoHoNet_v1,8,62,2764.893415,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,656,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.png,ok,ok,HoHoNet_v1,12,102,4262.695407,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,657,uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_6d10858fd25f4c06883c28694ade2c00.png,ok,ok,HoHoNet_v1,8,62,6171.789665,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,658,uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_dcbe971afee14c57beb3c76980ead77a.png,ok,ok,HoHoNet_v1,8,62,5965.655683,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,660,yqstnuAEVhm_64ea2c01d6184c35a9575a3e585a9b75,D:\Work\HOHONET\data\mp3d_layout\test\img\yqstnuAEVhm_64ea2c01d6184c35a9575a3e585a9b75.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/yqstnuAEVhm_64ea2c01d6184c35a9575a3e585a9b75.png,ok,ok,HoHoNet_v1,8,62,1996.950443,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,661,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png,ok,ok,HoHoNet_v1,12,102,1622.380394,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,663,rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0,D:\Work\HOHONET\data\mp3d_layout\test\img\rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/rPc6DW4iMge_1920d957cf3d4adab57626a7ccc206b0.png,ok,ok,HoHoNet_v1,8,62,5416.029794,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,664,X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,D:\Work\HOHONET\data\mp3d_layout\test\img\X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314.png,ok,ok,HoHoNet_v1,8,62,3444.310616,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,666,X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,D:\Work\HOHONET\data\mp3d_layout\test\img\X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4.png,ok,ok,HoHoNet_v1,8,62,2931.362409,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,667,uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,D:\Work\HOHONET\data\mp3d_layout\test\img\uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b.png,ok,ok,HoHoNet_v1,12,102,3259.354591,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,669,q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5,D:\Work\HOHONET\data\mp3d_layout\test\img\q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/q9vSo1VnCiC_5cd2df07e41c46da907dfa1bd41164f5.png,ok,ok,HoHoNet_v1,8,62,4132.862576,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,670,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,D:\Work\HOHONET\data\mp3d_layout\test\img\x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.png,ok,ok,HoHoNet_v1,12,102,3748.186814,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
true,true,true,true,true,671,B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd,D:\Work\HOHONET\data\mp3d_layout\test\img\B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd.png,http://106.53.106.49:8000/data/mp3d_layout/test/img/B6ByNegPMKs_dd1319e5f88a4dd88ccceee489e790cd.png,ok,ok,HoHoNet_v1,8,62,2354.940259,0,0,nominal_prediction_structure,false,false,,0,nominal_prediction_structure,,
