image_id,building,condition,cut,n,point_count,mode_a,mode_b,people_a,people_b,min_cross_distance,median_cross_distance,cross_pairs_compatible_at_cut,two_mode_silhouette,medoid_a,medoid_b,medoid_distance,weak_numeric_separation,physical_meaning
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,semi,0.05,24,8,1,2,17,6,0.0168801514018,0.0273489694385,0.990196078431,0.512923547289,6e781e22ca35282a,6ab8b935553657e4,0.0273489694385,True,not adjudicated
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,0.05,7,12,2,3,3,2,0.048613116923,0.0540200903675,0.5,0.809581193653,a59dbe372c746bd7a7ac,846f35a4fc23776b55a2,0.0592556812954,False,not adjudicated
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,23,8,1,2,2,2,0.25408854886,0.257459402432,0,0.939875974886,0a79e9b207c32db39202,ea7fabdfe31667749db1,0.25408854886,False,not adjudicated
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,23,8,1,3,2,2,0.274194781173,0.280093468304,0,0.937272793808,0a79e9b207c32db39202,45c7e6b9c0f075b709c5,0.277208392481,False,not adjudicated
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.05,23,8,2,3,2,2,0.0617839341114,0.0635161940307,0,0.967097049636,ea7fabdfe31667749db1,45c7e6b9c0f075b709c5,0.06524845395,False,not adjudicated
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.1,23,8,1,2,2,5,0.25408854886,0.275701586827,0,0.820383804469,0a79e9b207c32db39202,ea7fabdfe31667749db1,0.25408854886,False,not adjudicated
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,0.2,23,8,1,2,2,5,0.25408854886,0.275701586827,0,0.820383804469,0a79e9b207c32db39202,ea7fabdfe31667749db1,0.25408854886,False,not adjudicated
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,0.05,5,8,1,2,2,2,0.0474515667664,0.0710090056282,0.25,0.430346886945,63001f819a4a6b408ae2,33bdbff1a089ed14dc7d,0.0667892357317,False,not adjudicated
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,23,8,1,2,4,3,0.0621344526251,0.0659659621228,0,0.74118934702,f9cabcf7e798da81,8f824b27f655df1a,0.0621344526251,False,not adjudicated
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,23,8,1,3,4,5,0.0299499217122,0.0400787125778,0.95,0.444407920971,f9cabcf7e798da81,4d8dc2ea8c102fb8,0.038719232668,True,not adjudicated
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,semi,0.05,23,8,2,3,3,5,0.0200255165858,0.0330668968278,0.933333333333,0.514546646711,8f824b27f655df1a,4d8dc2ea8c102fb8,0.0245785725906,True,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,1,2,2,2,0.0712193530987,0.0771507283784,0,0.693196980593,2465e9f86fa1749d,44e202efdaaa1086,0.0830821036581,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,1,3,2,7,0.0373336106489,0.0572953398886,0.214285714286,0.466057788464,2465e9f86fa1749d,3bb306297047e08a,0.0560777300828,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,1,4,2,2,0.0689101401826,0.0882049134078,0,0.544634039585,2465e9f86fa1749d,39b76bef6310a8de,0.0689101401826,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,1,5,2,10,0.0472237741772,0.0800241200556,0.1,0.562212283088,2465e9f86fa1749d,142dfc3f9b37cb3a,0.0767885759409,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,2,3,2,7,0.0272663463096,0.0432071805194,0.857142857143,0.507813144299,44e202efdaaa1086,3bb306297047e08a,0.0464517428848,True,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,2,4,2,2,0.140671325205,0.141993256877,0,0.890476456968,44e202efdaaa1086,39b76bef6310a8de,0.140671325205,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,2,5,2,10,0.08856746707,0.0943530593531,0,0.750913446122,44e202efdaaa1086,142dfc3f9b37cb3a,0.0905419210009,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,3,4,7,2,0.109246382445,0.119439033421,0,0.782186308819,3bb306297047e08a,39b76bef6310a8de,0.115915116762,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,3,5,7,10,0.044774214242,0.0702331698499,0.0571428571429,0.610659255558,3bb306297047e08a,142dfc3f9b37cb3a,0.0489362119469,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.05,24,8,4,5,2,10,0.0416832556023,0.0610964295549,0.05,0.530410804956,39b76bef6310a8de,142dfc3f9b37cb3a,0.0783876765083,False,not adjudicated
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,0.1,24,8,1,2,11,12,0.044774214242,0.0793347620854,0.80303030303,0.512944741248,04402852e137134a,cd1c84f77a0c7939,0.0794689925884,True,not adjudicated
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.05,23,8,1,3,6,2,0.0262134207114,0.0444172197151,0.583333333333,0.311587412288,27d6bc8646fb2b446424,e22f9f25476a29b9265f,0.0504826380432,True,not adjudicated
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.05,23,8,1,4,6,10,0.0385981982587,0.0582474917544,0.316666666667,0.496798614974,27d6bc8646fb2b446424,78dc36e89fc34111fd75,0.048050764573,False,not adjudicated
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.05,23,8,3,4,2,10,0.0240639874718,0.0429701414207,0.85,0.185463521805,e22f9f25476a29b9265f,78dc36e89fc34111fd75,0.0306487565528,True,not adjudicated
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,0.1,23,8,1,2,7,15,0.0262134207114,0.0609829699021,0.809523809524,0.360495024489,f447db699b5c09a195ce,78dc36e89fc34111fd75,0.0609829699021,True,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,2,4,2,3,0.0639789126563,0.0714546870902,0,0.575916538205,6ba0a04969949b56,7868a55c4ce8d574,0.0842206097709,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,2,5,2,2,0.0681151179954,0.0722771705364,0,0.72883510556,6ba0a04969949b56,83002b37a7cdd49c,0.0690050764333,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,2,6,2,6,0.0276056627586,0.0423690137184,0.916666666667,0.311855412752,6ba0a04969949b56,fdb24e021d7276da,0.0368603743695,True,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,2,7,2,6,0.0515091919624,0.0646485116807,0,0.583783575596,6ba0a04969949b56,6fa6d51306c03bbc,0.0633337679935,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,4,5,3,2,0.0713025588842,0.0727876967132,0,0.779711130784,7868a55c4ce8d574,83002b37a7cdd49c,0.0714552936775,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,4,6,3,6,0.0461575118164,0.0617148947272,0.111111111111,0.582892184772,7868a55c4ce8d574,fdb24e021d7276da,0.0740527341071,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,4,7,3,6,0.0495381800547,0.0677905412569,0.0555555555556,0.622297591871,7868a55c4ce8d574,6fa6d51306c03bbc,0.0712220106233,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,5,6,2,6,0.0321664870627,0.0500910866749,0.5,0.575292362628,83002b37a7cdd49c,fdb24e021d7276da,0.045514447341,False,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,5,7,2,6,0.0337229881042,0.0445412911804,0.833333333333,0.591906240232,83002b37a7cdd49c,6fa6d51306c03bbc,0.0445412911804,True,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.05,24,12,6,7,6,6,0.0292791394597,0.0421867017006,0.861111111111,0.409391527708,fdb24e021d7276da,6fa6d51306c03bbc,0.0394294395102,True,not adjudicated
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,0.1,24,12,2,3,3,17,0.0276056627586,0.0681151179954,0.941176470588,0.280092487169,30372dbccd1a586f,95863205019b7150,0.0608808000358,True,not adjudicated
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,0.05,5,8,1,2,2,3,0.0400614968018,0.0458757033794,0.666666666667,0.495646380973,44e69119724a6d892e53,992f35b8a555f38eaf73,0.0458757033794,True,not adjudicated
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,23,8,1,2,3,12,0.0215969429377,0.0396051522689,0.777777777778,0.335024506832,80557e6a69dbd96f145d,903f5f0ce2b19ea931e6,0.0269123330928,True,not adjudicated
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,23,8,1,3,3,2,0.117469027246,0.140526857796,0,0.805232474935,80557e6a69dbd96f145d,a8f02e5f6ff661b1a6ea,0.146466074964,False,not adjudicated
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.05,23,8,2,3,12,2,0.0717946400666,0.107464740557,0,0.719436618957,903f5f0ce2b19ea931e6,a8f02e5f6ff661b1a6ea,0.127724546518,False,not adjudicated
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.1,23,8,1,2,15,2,0.0717946400666,0.115932745023,0.266666666667,0.705854726398,291ad6158da57e3cad43,a8f02e5f6ff661b1a6ea,0.134684593171,False,not adjudicated
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,0.2,23,8,1,2,15,3,0.0717946400666,0.129094313864,0.666666666667,0.69856282543,291ad6158da57e3cad43,a8f02e5f6ff661b1a6ea,0.134684593171,True,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,23,8,1,2,2,2,0.205025159427,0.213264949662,0,0.887146761627,a56ee6d45d0f25f3eed8,cf7fcb4084553933334e,0.205025159427,False,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.05,23,12,8,10,2,6,0.0597216040141,0.067321880112,0,0.591584662435,0f5e3fb0af36b839fed2,05041d1de0c38536e6c9,0.0744570795852,False,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,8,1,2,2,3,0.180593346048,0.20686488159,0,0.755110671207,a56ee6d45d0f25f3eed8,cf7fcb4084553933334e,0.205025159427,False,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,12,6,7,3,7,0.0597216040141,0.0744570795852,0.714285714286,0.477868650614,f4fb215d725bea31d572,05041d1de0c38536e6c9,0.0665129406406,True,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,12,6,8,3,2,0.0816272760581,0.124103059343,0.333333333333,0.452025322355,f4fb215d725bea31d572,be57cb53717844759758,0.123940037264,False,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.1,23,12,7,8,7,2,0.0739435727141,0.0909685909218,0.714285714286,0.507908589988,05041d1de0c38536e6c9,be57cb53717844759758,0.0739435727141,True,not adjudicated
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,0.2,23,8,1,2,2,3,0.180593346048,0.20686488159,0.333333333333,0.755110671207,a56ee6d45d0f25f3eed8,cf7fcb4084553933334e,0.205025159427,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,1,2,10,3,0.0554568420544,0.0661808834554,0,0.613860205095,02a6165f728512be,39862ea4ed4d42b7,0.0588538664563,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,1,3,10,2,0.0476693398253,0.0653574483452,0.05,0.45988146887,02a6165f728512be,03a5a7938f3bceda,0.0656032177981,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,1,5,10,5,0.023427437169,0.0412134806535,0.68,0.250317880228,02a6165f728512be,3fb3e730c4ba6ebd,0.0255623210512,True,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,2,3,3,2,0.0474100035993,0.0579401874602,0.5,0.674363420896,39862ea4ed4d42b7,03a5a7938f3bceda,0.0474100035993,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,2,5,3,5,0.0694221700936,0.0781707951215,0,0.754207361771,39862ea4ed4d42b7,3fb3e730c4ba6ebd,0.0694221700936,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.05,24,8,3,5,2,5,0.0505689450109,0.0702308395102,0,0.481853950068,03a5a7938f3bceda,3fb3e730c4ba6ebd,0.05171920454,False,not adjudicated
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,0.1,24,8,1,2,16,7,0.023427437169,0.0693689622413,0.9375,0.183144317352,35bcb07be735e1ae,3fb3e730c4ba6ebd,0.023427437169,True,not adjudicated
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.05,23,20,11,13,2,2,0.145170637739,0.153754450015,0,0.873380373491,6decc656fd10407c,9732c6f38ae221f0,0.162338262291,False,not adjudicated
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,23,20,10,12,2,2,0.145170637739,0.153754450015,0,0.873380373491,6decc656fd10407c,9732c6f38ae221f0,0.162338262291,False,not adjudicated
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,23,20,10,13,2,2,0.133850178636,0.14016528867,0,0.709120947765,6decc656fd10407c,4d4eeebacecb850a,0.133850178636,False,not adjudicated
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,0.1,23,20,12,13,2,2,0.0893030592337,0.100489197219,0.5,0.403937714973,9732c6f38ae221f0,4d4eeebacecb850a,0.114000056992,False,not adjudicated
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,24,8,1,2,5,4,0.0161743820328,0.0289915560401,0.95,0.199855085759,a2752ac316044731,f5bf71c30bae3aab,0.0338349075134,True,not adjudicated
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,24,8,1,3,5,12,0.0411189036493,0.0581768288901,0.183333333333,0.6523222685,a2752ac316044731,d3d0c96ce57812bb,0.0519729469918,False,not adjudicated
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.05,24,8,2,3,4,12,0.0246552836942,0.0459734457333,0.666666666667,0.501083588524,f5bf71c30bae3aab,d3d0c96ce57812bb,0.0246552836942,True,not adjudicated
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,0.2,24,8,1,2,22,2,0.0660462431916,0.145215699844,0.863636363636,0.6521103537,d3d0c96ce57812bb,7e0dce22d3201606,0.0765062104412,True,not adjudicated
