base_task_id,building_id,cluster_count,cluster_worker_memberships_json,condition,cutoff,fixed_support_annotation_ids_json,partition_status,pointwise_correspondence_required,second_cluster_support,stage,strict_support,structure_status
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,,[],semi,0.95,"[""1106d9b3309125ae"", ""1bbc73c77d272720"", ""243708573fc746f4"", ""38972f7a8ac6e59e"", ""3d27ec416166fb40"", ""4d2388c60747a53d"", ""5ff7ca831e9c5ad8"", ""618e8cec7d276f9c"", ""6d3c8739804e5920"", ""708d8e2dff95ff2d"", ""843ee33e6df34cd4"", ""8a6c9350ded9f505"", ""a655ba3039d8cfc4"", ""b11846422ee8df2c"", ""b8541e4707e39e94"", ""babc4e1b7d60b5ce"", ""c0d2a3ea11db107a"", ""c4bc31bc73053a93"", ""c98ff21fd3ac34dc"", ""d46ea988f490ef0f"", ""dee69b2b7ab15827"", ""e13f31dcfeca786f"", ""e2305061fc73b67a"", ""e805d3344d24834a"", ""ed7c1f77254fbb2a"", ""f9d6980bfc9259bd""]",not_evaluable,True,0,P1,26,not_evaluable
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,,[],semi,0.97,"[""1106d9b3309125ae"", ""1bbc73c77d272720"", ""243708573fc746f4"", ""38972f7a8ac6e59e"", ""3d27ec416166fb40"", ""4d2388c60747a53d"", ""5ff7ca831e9c5ad8"", ""618e8cec7d276f9c"", ""6d3c8739804e5920"", ""708d8e2dff95ff2d"", ""843ee33e6df34cd4"", ""8a6c9350ded9f505"", ""a655ba3039d8cfc4"", ""b11846422ee8df2c"", ""b8541e4707e39e94"", ""babc4e1b7d60b5ce"", ""c0d2a3ea11db107a"", ""c4bc31bc73053a93"", ""c98ff21fd3ac34dc"", ""d46ea988f490ef0f"", ""dee69b2b7ab15827"", ""e13f31dcfeca786f"", ""e2305061fc73b67a"", ""e805d3344d24834a"", ""ed7c1f77254fbb2a"", ""f9d6980bfc9259bd""]",not_evaluable,True,0,P1,26,not_evaluable
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,4,"[[""1"", ""10"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""6"", ""8""], [""11"", ""21"", ""26"", ""36""], [""35"", ""37""], [""19""]]",semi,0.93,"[""09357be7fb68e08a"", ""185f571fb1f1fa61"", ""21917165006a2616"", ""21dc98163be065c0"", ""272f8ef889915150"", ""2d656d0b379aca23"", ""43fca0253b1b4fff"", ""55e7158552d3913a"", ""59a06a020567d554"", ""6999db3ebf3ef330"", ""6c4eb5c014ae5538"", ""717840fe8221eba6"", ""726df974bcd4c84b"", ""7545785ecf7e44b3"", ""7a24ac2a83e02abb"", ""7c839cd20c00cf4d"", ""8426a252a40fabd5"", ""8ded0001dfe26e8d"", ""932e34e76a7b2bd3"", ""98eadb4d0d25287d"", ""a5152b786b6b4257"", ""a97df3618c618b1a"", ""b62a4df9e1645fe7"", ""cd3a2f4a0e0ad07e"", ""d90afb940106a139"", ""e7ac757b87291eaa""]",unique,True,4,P1,26,supported_multimodal
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,4,"[[""1"", ""10"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""6"", ""8""], [""11"", ""21"", ""26"", ""36""], [""35"", ""37""], [""19""]]",semi,0.95,"[""09357be7fb68e08a"", ""185f571fb1f1fa61"", ""21917165006a2616"", ""21dc98163be065c0"", ""272f8ef889915150"", ""2d656d0b379aca23"", ""43fca0253b1b4fff"", ""55e7158552d3913a"", ""59a06a020567d554"", ""6999db3ebf3ef330"", ""6c4eb5c014ae5538"", ""717840fe8221eba6"", ""726df974bcd4c84b"", ""7545785ecf7e44b3"", ""7a24ac2a83e02abb"", ""7c839cd20c00cf4d"", ""8426a252a40fabd5"", ""8ded0001dfe26e8d"", ""932e34e76a7b2bd3"", ""98eadb4d0d25287d"", ""a5152b786b6b4257"", ""a97df3618c618b1a"", ""b62a4df9e1645fe7"", ""cd3a2f4a0e0ad07e"", ""d90afb940106a139"", ""e7ac757b87291eaa""]",unique,True,4,P1,26,supported_multimodal
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,5,"[[""1"", ""10"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""27"", ""28"", ""29"", ""31"", ""32"", ""33"", ""34"", ""6"", ""8""], [""11"", ""21"", ""26"", ""36""], [""35"", ""37""], [""19""], [""30""]]",semi,0.97,"[""09357be7fb68e08a"", ""185f571fb1f1fa61"", ""21917165006a2616"", ""21dc98163be065c0"", ""272f8ef889915150"", ""2d656d0b379aca23"", ""43fca0253b1b4fff"", ""55e7158552d3913a"", ""59a06a020567d554"", ""6999db3ebf3ef330"", ""6c4eb5c014ae5538"", ""717840fe8221eba6"", ""726df974bcd4c84b"", ""7545785ecf7e44b3"", ""7a24ac2a83e02abb"", ""7c839cd20c00cf4d"", ""8426a252a40fabd5"", ""8ded0001dfe26e8d"", ""932e34e76a7b2bd3"", ""98eadb4d0d25287d"", ""a5152b786b6b4257"", ""a97df3618c618b1a"", ""b62a4df9e1645fe7"", ""cd3a2f4a0e0ad07e"", ""d90afb940106a139"", ""e7ac757b87291eaa""]",unique,True,4,P1,26,supported_multimodal
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",semi,0.93,"[""1c1e863ffcab5dcb"", ""202d1d9063738999"", ""3bd7cc7151dff5c8"", ""45579518b52a9571"", ""4b34ab7cdc3ff32b"", ""4fbebe49572a79a5"", ""5429d9e5ae4acde8"", ""5945adbef25e9e2d"", ""87d9235672d0264e"", ""89af3c23558522cb"", ""8f3e2abc0f04f753"", ""91fa809bea75fc47"", ""a10636e431b96e35"", ""a2615a25ae6631e5"", ""a55a92a57a48a087"", ""a81657f0ac5d7807"", ""aba9b1487cd9adfb"", ""ad6812c23b79784a"", ""b17159a624da813a"", ""b21b9e1bc1f9748c"", ""c6f141b411336076"", ""c9f042d8c21ca99b"", ""dd75ae13e342b2e4"", ""ee2a23d20aaa38a2"", ""f6296e82c056709c"", ""f8530b0e7a20bef6""]",unique,True,1,P1,26,dominant_with_dissent
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",semi,0.95,"[""1c1e863ffcab5dcb"", ""202d1d9063738999"", ""3bd7cc7151dff5c8"", ""45579518b52a9571"", ""4b34ab7cdc3ff32b"", ""4fbebe49572a79a5"", ""5429d9e5ae4acde8"", ""5945adbef25e9e2d"", ""87d9235672d0264e"", ""89af3c23558522cb"", ""8f3e2abc0f04f753"", ""91fa809bea75fc47"", ""a10636e431b96e35"", ""a2615a25ae6631e5"", ""a55a92a57a48a087"", ""a81657f0ac5d7807"", ""aba9b1487cd9adfb"", ""ad6812c23b79784a"", ""b17159a624da813a"", ""b21b9e1bc1f9748c"", ""c6f141b411336076"", ""c9f042d8c21ca99b"", ""dd75ae13e342b2e4"", ""ee2a23d20aaa38a2"", ""f6296e82c056709c"", ""f8530b0e7a20bef6""]",unique,True,1,P1,26,dominant_with_dissent
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",semi,0.97,"[""1c1e863ffcab5dcb"", ""202d1d9063738999"", ""3bd7cc7151dff5c8"", ""45579518b52a9571"", ""4b34ab7cdc3ff32b"", ""4fbebe49572a79a5"", ""5429d9e5ae4acde8"", ""5945adbef25e9e2d"", ""87d9235672d0264e"", ""89af3c23558522cb"", ""8f3e2abc0f04f753"", ""91fa809bea75fc47"", ""a10636e431b96e35"", ""a2615a25ae6631e5"", ""a55a92a57a48a087"", ""a81657f0ac5d7807"", ""aba9b1487cd9adfb"", ""ad6812c23b79784a"", ""b17159a624da813a"", ""b21b9e1bc1f9748c"", ""c6f141b411336076"", ""c9f042d8c21ca99b"", ""dd75ae13e342b2e4"", ""ee2a23d20aaa38a2"", ""f6296e82c056709c"", ""f8530b0e7a20bef6""]",unique,True,1,P1,26,dominant_with_dissent
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,3,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""32"", ""33"", ""34"", ""35"", ""36"", ""6"", ""8""], [""31"", ""37""], [""1"", ""19""]]",semi,0.93,"[""02be3fa1bec88b02"", ""1fbbddc98c74aeb0"", ""20a869d68a5fe7a0"", ""2413f1596849ef9b"", ""34322c1803ecc10f"", ""3cfe12d6a5ea827b"", ""42022c04b169cb33"", ""42b0e6e9fd383cc9"", ""4651933458778c15"", ""4e299dc6bda4eef4"", ""5e49a3ca719154b8"", ""82970ffa463dfabe"", ""8533d11a5e0b7dbf"", ""867a61b4c60969d2"", ""90520932aee1bf49"", ""920097581a74c28d"", ""9b288798a70abf19"", ""9f90d9f93e93c9bf"", ""c3fc3f4b6aeb53b0"", ""c88ef7c6614c3d19"", ""ce1f8d8e19ffffeb"", ""db9b6396393de960"", ""dfb59e0acb27e23d"", ""eeb7cf09ee96e34c"", ""f4f2c10eeb50a0d6"", ""fbde960cac90f821""]",unique,True,2,P1,26,supported_multimodal
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,4,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""32"", ""33"", ""35"", ""36"", ""6"", ""8""], [""31"", ""37""], [""1"", ""19""], [""34""]]",semi,0.95,"[""02be3fa1bec88b02"", ""1fbbddc98c74aeb0"", ""20a869d68a5fe7a0"", ""2413f1596849ef9b"", ""34322c1803ecc10f"", ""3cfe12d6a5ea827b"", ""42022c04b169cb33"", ""42b0e6e9fd383cc9"", ""4651933458778c15"", ""4e299dc6bda4eef4"", ""5e49a3ca719154b8"", ""82970ffa463dfabe"", ""8533d11a5e0b7dbf"", ""867a61b4c60969d2"", ""90520932aee1bf49"", ""920097581a74c28d"", ""9b288798a70abf19"", ""9f90d9f93e93c9bf"", ""c3fc3f4b6aeb53b0"", ""c88ef7c6614c3d19"", ""ce1f8d8e19ffffeb"", ""db9b6396393de960"", ""dfb59e0acb27e23d"", ""eeb7cf09ee96e34c"", ""f4f2c10eeb50a0d6"", ""fbde960cac90f821""]",unique,True,2,P1,26,supported_multimodal
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,4,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""32"", ""33"", ""36"", ""6"", ""8""], [""31"", ""37""], [""34"", ""35""], [""1"", ""19""]]",semi,0.97,"[""02be3fa1bec88b02"", ""1fbbddc98c74aeb0"", ""20a869d68a5fe7a0"", ""2413f1596849ef9b"", ""34322c1803ecc10f"", ""3cfe12d6a5ea827b"", ""42022c04b169cb33"", ""42b0e6e9fd383cc9"", ""4651933458778c15"", ""4e299dc6bda4eef4"", ""5e49a3ca719154b8"", ""82970ffa463dfabe"", ""8533d11a5e0b7dbf"", ""867a61b4c60969d2"", ""90520932aee1bf49"", ""920097581a74c28d"", ""9b288798a70abf19"", ""9f90d9f93e93c9bf"", ""c3fc3f4b6aeb53b0"", ""c88ef7c6614c3d19"", ""ce1f8d8e19ffffeb"", ""db9b6396393de960"", ""dfb59e0acb27e23d"", ""eeb7cf09ee96e34c"", ""f4f2c10eeb50a0d6"", ""fbde960cac90f821""]",unique,True,2,P1,26,supported_multimodal
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,3,"[[""1"", ""12"", ""13"", ""14"", ""15"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""8""], [""10"", ""11"", ""17"", ""6""], [""19""]]",semi,0.93,"[""0162b7ec9d17cddb"", ""0dce4a0f997ffd15"", ""0e0501745974e880"", ""1445e3889419575a"", ""19a327730863506b"", ""1f8fe248fb55c43e"", ""202420376d62cfbb"", ""2b439f65ef66899b"", ""2c11262bdae1e085"", ""39a34b830ea11490"", ""3b71663b67699ebf"", ""3c4a2ede557a62f2"", ""47377755fedf1482"", ""522ad8c02cfc8914"", ""552a0858ecbce9ad"", ""5a38b164a2481384"", ""7667b010a9c90570"", ""76f29200f62e2fb3"", ""92e4a4cf1ae73f69"", ""a318b6bfd544d9cb"", ""b70dac9310c8fd7f"", ""c1d1843444d6d457"", ""c76193b6207a6507"", ""eb2fd1fd3f466605"", ""f0a357dcd7d8d4c6"", ""f432b7968aecb5bc""]",unique,True,4,P1,26,supported_multimodal
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,3,"[[""1"", ""12"", ""13"", ""14"", ""15"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""8""], [""10"", ""11"", ""17"", ""6""], [""19""]]",semi,0.95,"[""0162b7ec9d17cddb"", ""0dce4a0f997ffd15"", ""0e0501745974e880"", ""1445e3889419575a"", ""19a327730863506b"", ""1f8fe248fb55c43e"", ""202420376d62cfbb"", ""2b439f65ef66899b"", ""2c11262bdae1e085"", ""39a34b830ea11490"", ""3b71663b67699ebf"", ""3c4a2ede557a62f2"", ""47377755fedf1482"", ""522ad8c02cfc8914"", ""552a0858ecbce9ad"", ""5a38b164a2481384"", ""7667b010a9c90570"", ""76f29200f62e2fb3"", ""92e4a4cf1ae73f69"", ""a318b6bfd544d9cb"", ""b70dac9310c8fd7f"", ""c1d1843444d6d457"", ""c76193b6207a6507"", ""eb2fd1fd3f466605"", ""f0a357dcd7d8d4c6"", ""f432b7968aecb5bc""]",unique,True,4,P1,26,supported_multimodal
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,,[],semi,0.97,"[""0162b7ec9d17cddb"", ""0dce4a0f997ffd15"", ""0e0501745974e880"", ""1445e3889419575a"", ""19a327730863506b"", ""1f8fe248fb55c43e"", ""202420376d62cfbb"", ""2b439f65ef66899b"", ""2c11262bdae1e085"", ""39a34b830ea11490"", ""3b71663b67699ebf"", ""3c4a2ede557a62f2"", ""47377755fedf1482"", ""522ad8c02cfc8914"", ""552a0858ecbce9ad"", ""5a38b164a2481384"", ""7667b010a9c90570"", ""76f29200f62e2fb3"", ""92e4a4cf1ae73f69"", ""a318b6bfd544d9cb"", ""b70dac9310c8fd7f"", ""c1d1843444d6d457"", ""c76193b6207a6507"", ""eb2fd1fd3f466605"", ""f0a357dcd7d8d4c6"", ""f432b7968aecb5bc""]",not_evaluable,True,0,P1,26,not_evaluable
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,,[],semi,0.93,"[""0225fd516c992f7f"", ""0a435ae2b35d25c7"", ""1260b5763825ac73"", ""1aaa93ec5fa02d67"", ""2ac783e03ad61d1a"", ""33a4dc1fd6be1bdd"", ""39008f0fe7a1d27b"", ""3b710fb59e47c8d6"", ""3c2427034d519a1a"", ""3e32b8564185e9c7"", ""517e0e79ed73ad98"", ""5c8fc29a99324dd7"", ""62376c3351699bc6"", ""7129ad7e523aa525"", ""9ae9084968b32229"", ""9f36f0aa4f6aed02"", ""a68b2eed7b0c771f"", ""afda73e02ce84841"", ""b1ac17483ad1c04e"", ""b49eaa7455fb1edf"", ""c9609d6092bb0730"", ""ca291f0b645de9fa"", ""d2965a4546dd5bd3"", ""db6e2e902a7635ad"", ""ea4ba198f1b90c5a"", ""ffdffd1443b1cef9""]",not_evaluable,True,0,P1,26,not_evaluable
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,,[],semi,0.95,"[""0225fd516c992f7f"", ""0a435ae2b35d25c7"", ""1260b5763825ac73"", ""1aaa93ec5fa02d67"", ""2ac783e03ad61d1a"", ""33a4dc1fd6be1bdd"", ""39008f0fe7a1d27b"", ""3b710fb59e47c8d6"", ""3c2427034d519a1a"", ""3e32b8564185e9c7"", ""517e0e79ed73ad98"", ""5c8fc29a99324dd7"", ""62376c3351699bc6"", ""7129ad7e523aa525"", ""9ae9084968b32229"", ""9f36f0aa4f6aed02"", ""a68b2eed7b0c771f"", ""afda73e02ce84841"", ""b1ac17483ad1c04e"", ""b49eaa7455fb1edf"", ""c9609d6092bb0730"", ""ca291f0b645de9fa"", ""d2965a4546dd5bd3"", ""db6e2e902a7635ad"", ""ea4ba198f1b90c5a"", ""ffdffd1443b1cef9""]",not_evaluable,True,0,P1,26,not_evaluable
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,5,"[[""11"", ""12"", ""13"", ""15"", ""17"", ""19"", ""2"", ""21"", ""26"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""6"", ""8""], [""18"", ""34"", ""37""], [""1"", ""14""], [""27""], [""10""]]",semi,0.97,"[""0225fd516c992f7f"", ""0a435ae2b35d25c7"", ""1260b5763825ac73"", ""1aaa93ec5fa02d67"", ""2ac783e03ad61d1a"", ""33a4dc1fd6be1bdd"", ""39008f0fe7a1d27b"", ""3b710fb59e47c8d6"", ""3c2427034d519a1a"", ""3e32b8564185e9c7"", ""517e0e79ed73ad98"", ""5c8fc29a99324dd7"", ""62376c3351699bc6"", ""7129ad7e523aa525"", ""9ae9084968b32229"", ""9f36f0aa4f6aed02"", ""a68b2eed7b0c771f"", ""afda73e02ce84841"", ""b1ac17483ad1c04e"", ""b49eaa7455fb1edf"", ""c9609d6092bb0730"", ""ca291f0b645de9fa"", ""d2965a4546dd5bd3"", ""db6e2e902a7635ad"", ""ea4ba198f1b90c5a"", ""ffdffd1443b1cef9""]",unique,True,3,P1,26,supported_multimodal
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,2,"[[""1"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""8""], [""10"", ""11"", ""19"", ""26"", ""6""]]",semi,0.93,"[""043215a11b3c07f6"", ""059397cbcdc2fd99"", ""1a5c416e7e7c6cfa"", ""39b7f2008e3d4afe"", ""39f325131750b755"", ""3f1ad1a502b50429"", ""50a0f95f8fc38be2"", ""5a50132cf972f527"", ""5d6bb8dddcf527e1"", ""5ef8158b9e970124"", ""6adfe32721762388"", ""765b308f64278de8"", ""828f0f7dd8ae779e"", ""874f47b61ab0f967"", ""8c7bb20e866330e5"", ""95caac6d8e2b34ae"", ""a1c92c4eba590882"", ""a3df2f62a653fcdb"", ""a53c36c9bf95be2b"", ""aa27fee9b505606b"", ""ae9ad15247583bd3"", ""b6c9e63c1de72fbf"", ""b9d6531c224d6003"", ""c1ce3be5ac91205f"", ""df7f18116de27c41"", ""e85a8e90e0c6b636""]",unique,True,5,P1,26,supported_multimodal
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,2,"[[""1"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""8""], [""10"", ""11"", ""19"", ""26"", ""6""]]",semi,0.95,"[""043215a11b3c07f6"", ""059397cbcdc2fd99"", ""1a5c416e7e7c6cfa"", ""39b7f2008e3d4afe"", ""39f325131750b755"", ""3f1ad1a502b50429"", ""50a0f95f8fc38be2"", ""5a50132cf972f527"", ""5d6bb8dddcf527e1"", ""5ef8158b9e970124"", ""6adfe32721762388"", ""765b308f64278de8"", ""828f0f7dd8ae779e"", ""874f47b61ab0f967"", ""8c7bb20e866330e5"", ""95caac6d8e2b34ae"", ""a1c92c4eba590882"", ""a3df2f62a653fcdb"", ""a53c36c9bf95be2b"", ""aa27fee9b505606b"", ""ae9ad15247583bd3"", ""b6c9e63c1de72fbf"", ""b9d6531c224d6003"", ""c1ce3be5ac91205f"", ""df7f18116de27c41"", ""e85a8e90e0c6b636""]",unique,True,5,P1,26,supported_multimodal
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,3,"[[""1"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""8""], [""10"", ""11"", ""26"", ""6""], [""19""]]",semi,0.97,"[""043215a11b3c07f6"", ""059397cbcdc2fd99"", ""1a5c416e7e7c6cfa"", ""39b7f2008e3d4afe"", ""39f325131750b755"", ""3f1ad1a502b50429"", ""50a0f95f8fc38be2"", ""5a50132cf972f527"", ""5d6bb8dddcf527e1"", ""5ef8158b9e970124"", ""6adfe32721762388"", ""765b308f64278de8"", ""828f0f7dd8ae779e"", ""874f47b61ab0f967"", ""8c7bb20e866330e5"", ""95caac6d8e2b34ae"", ""a1c92c4eba590882"", ""a3df2f62a653fcdb"", ""a53c36c9bf95be2b"", ""aa27fee9b505606b"", ""ae9ad15247583bd3"", ""b6c9e63c1de72fbf"", ""b9d6531c224d6003"", ""c1ce3be5ac91205f"", ""df7f18116de27c41"", ""e85a8e90e0c6b636""]",unique,True,4,P1,26,supported_multimodal
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",semi,0.93,"[""0df21449d15d6f28"", ""137415ffe0725161"", ""13e99fa97abd8cb5"", ""27ae2237bce7474e"", ""4247b935b5d68e6a"", ""464f553a46a042bd"", ""4664edbc4eb51884"", ""4693ec5fcc3f09fc"", ""67807e1e55df3898"", ""6c28d1705fb5c4b4"", ""a01f38f168e18ba4"", ""a77c10f42f17dfe4"", ""a800256cd64a13c9"", ""a98f6bc364bdef1b"", ""afc3de4b01f9bf3b"", ""bb7b44da838a4ce1"", ""bcaaea256c246b28"", ""c3d7b507aa2d788d"", ""caf781b6512ea9b2"", ""ce3536534b35ed2e"", ""d46f9d2f3c43ead2"", ""d73bc90a26b0976b"", ""e7e6e4180354bfe2"", ""f05be155437bb650"", ""f8c614ff9afdc5fe"", ""fe5ee0f03c836e42""]",unique,True,0,P1,26,unimodal
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",semi,0.95,"[""0df21449d15d6f28"", ""137415ffe0725161"", ""13e99fa97abd8cb5"", ""27ae2237bce7474e"", ""4247b935b5d68e6a"", ""464f553a46a042bd"", ""4664edbc4eb51884"", ""4693ec5fcc3f09fc"", ""67807e1e55df3898"", ""6c28d1705fb5c4b4"", ""a01f38f168e18ba4"", ""a77c10f42f17dfe4"", ""a800256cd64a13c9"", ""a98f6bc364bdef1b"", ""afc3de4b01f9bf3b"", ""bb7b44da838a4ce1"", ""bcaaea256c246b28"", ""c3d7b507aa2d788d"", ""caf781b6512ea9b2"", ""ce3536534b35ed2e"", ""d46f9d2f3c43ead2"", ""d73bc90a26b0976b"", ""e7e6e4180354bfe2"", ""f05be155437bb650"", ""f8c614ff9afdc5fe"", ""fe5ee0f03c836e42""]",unique,True,0,P1,26,unimodal
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",semi,0.97,"[""0df21449d15d6f28"", ""137415ffe0725161"", ""13e99fa97abd8cb5"", ""27ae2237bce7474e"", ""4247b935b5d68e6a"", ""464f553a46a042bd"", ""4664edbc4eb51884"", ""4693ec5fcc3f09fc"", ""67807e1e55df3898"", ""6c28d1705fb5c4b4"", ""a01f38f168e18ba4"", ""a77c10f42f17dfe4"", ""a800256cd64a13c9"", ""a98f6bc364bdef1b"", ""afc3de4b01f9bf3b"", ""bb7b44da838a4ce1"", ""bcaaea256c246b28"", ""c3d7b507aa2d788d"", ""caf781b6512ea9b2"", ""ce3536534b35ed2e"", ""d46f9d2f3c43ead2"", ""d73bc90a26b0976b"", ""e7e6e4180354bfe2"", ""f05be155437bb650"", ""f8c614ff9afdc5fe"", ""fe5ee0f03c836e42""]",unique,True,1,P1,26,dominant_with_dissent
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,1,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""19"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""]]",semi,0.93,"[""080e6e5be0c803cd"", ""2129afe06ece6a6d"", ""3cb548d93b1c91ac"", ""497e4819ad1ce59c"", ""71a08671b7d9283b"", ""7ae79f4e06a3ade1"", ""7e42d07ce46a72e4"", ""8516eea42fb75c88"", ""8bd66e889fbae752"", ""975c986cabcb9ac6"", ""a30abcda8418bd75"", ""a73e732348cf85a5"", ""a927ea00f7335c7c"", ""b16f17d58f7aabf2"", ""b24c193b4136afd3"", ""ba9f60a6ed19b5fd"", ""baa09826ba02dd36"", ""c54bc02d1fcd094e"", ""cb5459e346731607"", ""d2685886cb5bbef7"", ""d2d4c49ab227aa87"", ""d817ad3534ab554d"", ""deb77ec3f2ddf78f"", ""e30721b054460f15"", ""ebe5710d577ed718"", ""f5d0a36b008eb488""]",unique,True,0,P1,26,unimodal
