panorama_identity,building_scene_id,split,stage,candidate_annotation_id,worker_id,descriptor_source,geometry_rule_manifest,reads_gt,reads_reference,reads_quality,parse_status,parse_reason,point_count,layout_corner_count,point_count_even,pairing_valid,duplicate_x_absent,top_floor_order_valid,topology_valid
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,be57cb53717844759758,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,e103e2fc7efc3e275cdd,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,cf7fcb4084553933334e,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,77a5d47a83b2868e0ef4,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,378b6a5c80d93f0bd228,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,ea5ea60ff63ef367d326,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,3a54a9c43fb6058d2199,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,05041d1de0c38536e6c9,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,development,C1,19571b3b0505b7a26c30,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,c6a0dacbc82fcd8d74f2,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,fb2bc3c1a1ab95404b2a,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,3df38a56b200e7f043f5,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,e1db3136aee3813a438a,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,b52bc566db82d02db16e,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,83fb8bbcdcb7e70a0597,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,099f4ec32f8c8013e8b0,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,be619ba0b00b38072876,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,3f55c49d23e044184588,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,ffd4f687673b44d2ffb4,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,5de6ccb2c6c424e63a1f,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,development,C1,e22f9f25476a29b9265f,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,d6f4c71d3816fc9fef4a,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,bb287f23eb43955e7502,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,006d495cbff76f46e992,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,fca31418ca45c43fa616,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8d7a436f7ee75b72d1ba,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,1230dd95959a683bf7aa,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8b9ce3b553725840ef9d,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,8f8f293766eeffd6470a,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,48e0e1e7a86beb1ce565,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,81234a56777545e31b9c,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,561446db19099c48c68e,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,development,C1,19253e4ab328902a4d12,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,fc42d8b4b92a825c7a00,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,433d0b582110ee0ef9b1,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,563395851b939361bf06,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,a3645ccc20570a3b55ac,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,751369268283b179790e,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,1348b48c5c9e762ca204,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,bd7202f0572e6e29ad19,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,903f5f0ce2b19ea931e6,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,fc54690efab8e6885207,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,80557e6a69dbd96f145d,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,291ad6158da57e3cad43,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,development,C1,8004d58810493d894b90,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,f0749422e452eec8ab7d,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,18,9,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,dc3b60d3ab46195c79f2,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,d568da825a0925474c30,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,2e29af366c8b907df0ba,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,18,9,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,efabbdc5b8f3c34605b1,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,70f54069db5f45b1c3a9,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,dcc9b22c32e44a2b6aed,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,6e92af5ad7667f224740,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,b73663d4e6304415c7df,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,4aa250b1a35849403e62,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,e21b795c3082b91b04f7,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,development,C1,a9ffc64727b849e97700,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,e367c19601f2d8e7823e,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,22,11,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,6c9ac9d78b385a762253,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,ffd589e4f6a13787a5d6,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,082f62d60b17746b01fc,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,e66d78ee7fefb50ef63b,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,60a0c3a0dcba1739fb67,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,aadcebbd5deed880c6fe,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,be51f8a15243df569129,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,6807fe796de6aacaa1d3,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,8e8f77a48f3ad4c6096c,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,91f5a2eb0fcd82cebcf4,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,development,C1,f2769cc6b8e8d4026727,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,0306cba337eb984110ee,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,3a99de3022bf33efda0d,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,f74c671037152e7b23be,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,aa07e998c7330ad3d3eb,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,95008ded416834561a81,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,18,9,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,c52bd6458bd9b8699533,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,c72ac2a665cd5a8025ca,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,c5c73b69124bd4813ab3,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,8f59ffff972415042eba,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,1849bc7fd397907c0fdc,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,d17d0b2e584b2292c1f1,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,18,9,True,True,True,True,True
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,development,C1,b2371fd8992b71f8f26a,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,20,10,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,decd9e3adcbe39aed044,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,14,7,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,cc4b77a1e08c03d24b8b,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,45c7e6b9c0f075b709c5,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,b1ce4141a47902a64e35,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,8f784855d8bd4f3a9024,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,23115303fffe0aeeb5be,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,ea7fabdfe31667749db1,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,097614c2e4d646b9059e,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,9468385d865a6955cb73,18,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,014b4e58073b849f7ed9,2,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,16,8,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,ae7096d6a5b271deaac2,6,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,development,C1,f235b3c540b6882e63cb,8,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,12,6,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,8cc976464d74ba775b9e,1,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,10,5,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,c214f6ddad6c484d9ead,10,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,13de41d9ab1a6f93dc75,11,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,8775b9adcf68f1324409,12,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,75727d4b2511f36fa2ce,13,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,fedad1bada042d84e572,14,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,775744097a41d254df7f,15,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,development,C1,40b1ddacfbaf05a362ac,17,formal_normalize_geometry_v1,docs/thesis_main/geometry_loo_candidate_rule_manifest_v1.json,False,False,False,valid,,8,4,True,True,True,True,True
